 
,,,,,,,Playing Time,Playing Time,Playing Time,Playing Time,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,-additional
Rk,Player,Nation,Pos,Squad,Age,Born,MP,Starts,Min,90s,Gls,Ast,G+A,G-PK,PK,PKatt,CrdY,CrdR,Gls,Ast,G+A,G-PK,G+A-PK,-9999
629,Anton Robinson,eng ENG,MF,Huddersfield,25,1986,25,12,1267,14.1,1,1,2,1,0,0,5,0,0.07,0.07,0.14,0.07,0.14,b12c4519
630,Matty Robson,eng ENG,DFMF,Carlisle United,26,1985,27,25,2269,25.2,2,2,4,2,0,0,4,1,0.08,0.08,0.16,0.08,0.16,4db6aebe
631,Michael Rose,eng ENG,DFMF,Colchester,29,1982,14,12,1086,12.1,0,2,2,0,0,0,2,0,0.00,0.17,0.17,0.00,0.17,d3203787
632,Josh Rowbotham,eng ENG,DF,Hartlepool,17,1994,1,1,78,0.9,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,23e81d88
633,Martin Rowlands,ie IRL,MF,Wycombe,32,1979,10,8,606,6.7,0,0,0,0,0,0,2,0,0.00,0.00,0.00,0.00,0.00,1a4829e0
634,Martin Rowlands,ie IRL,MF,Colchester,32,1979,9,7,554,6.2,2,1,3,2,0,0,1,0,0.32,0.16,0.49,0.32,0.49,1a4829e0
635,Darel Russell,eng ENG,MF,Charlton Athletic,30,1980,11,8,670,7.4,2,0,2,2,0,0,3,2,0.27,0.00,0.27,0.27,0.27,78b23d1a
636,Darel Russell,eng ENG,MF,Preston,30,1980,2,2,151,1.7,0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,78b23d1a
637,Greg Rutherford,eng ENG,FWMF,Hartlepool,17,1994,1,0,2,0.0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,44abfb90
638,Jimmy Ryan,ie IRL,MF,Scunthorpe,22,1988,24,20,1687,18.7,2,0,2,2,0,0,3,0,0.11,0.00,0.11,0.11,0.11,ac732ee5
639,Mat Sadler,eng ENG,DF,Walsall,26,1985,46,46,4140,46.0,1,4,5,1,0,0,2,1,0.02,0.09,0.11,0.02,0.11,1108f3c0
640,Lloyd Sam,gh GHA,MF,Notts County,26,1984,10,8,757,8.4,5,2,7,5,0,0,2,0,0.59,0.24,0.83,0.59,0.83,5d398e26
641,Andy Sandell,eng ENG,DFMF,Wycombe,27,1983,11,11,948,10.5,0,3,3,0,0,0,0,0,0.00,0.28,0.28,0.00,0.28,a5804e41
642,Sam Saunders,eng ENG,MF,Brentford,27,1983,37,29,2497,27.7,10,8,18,10,0,1,4,0,0.36,0.29,0.65,0.36,0.65,5ad0a501
643,Luca Scapuzzi,it ITA,FW,Oldham Athletic,20,1991,10,8,547,6.1,1,1,2,1,0,0,1,0,0.16,0.16,0.33,0.16,0.33,8d7fcf35
644,Steven Schumacher,eng ENG,MF,Bury,27,1984,32,29,2615,29.1,6,6,12,5,1,1,6,0,0.21,0.21,0.41,0.17,0.38,569c657a
645,Freddie Sears,eng ENG,FWMF,Colchester,21,1989,11,6,551,6.1,2,2,4,1,1,1,0,0,0.33,0.33,0.65,0.16,0.49,07059b2e
646,Chris Sedgwick,eng ENG,MF,Sheffield Weds,31,1980,10,5,374,4.2,1,0,1,1,0,0,1,0,0.24,0.00,0.24,0.24,0.24,cf3757ec
647,José Semedo,pt POR,DFMF,Sheffield Weds,26,1985,46,46,4083,45.4,1,3,4,1,0,0,7,0,0.02,0.07,0.09,0.02,0.09,f15af32e
648,Liam Sercombe,eng ENG,MF,Exeter City,21,1990,33,27,2447,27.2,7,1,8,7,0,0,2,0,0.26,0.04,0.29,0.26,0.29,52ca979d
649,Alan Sheehan,ie IRL,DF,Notts County,24,1986,39,39,3449,38.3,2,8,10,2,0,0,10,0,0.05,0.21,0.26,0.05,0.26,0e39bdaa
650,Chris Shephard,eng ENG,MF,Exeter City,22,1988,11,7,699,7.8,0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,94aa7aa5
651,Charlie Sheringham,eng ENG,FW,Bournemouth,23,1988,6,2,177,2.0,1,0,1,1,0,0,1,0,0.51,0.00,0.51,0.51,0.51,0a3fbdf8
652,Enoch Showunmi,ng NGA,FW,Tranmere Rovers,29,1982,27,21,1815,20.2,3,0,3,3,0,0,1,0,0.15,0.00,0.15,0.15,0.15,8fb89c41
653,Robin Shroot,nir NIR,MF,Stevenage,23,1988,25,11,1150,12.8,3,4,7,3,0,0,4,0,0.23,0.31,0.55,0.23,0.55,9f36493b
654,Frank Simek,us USA,DF,Carlisle United,26,1984,25,25,2200,24.4,0,1,1,0,0,0,4,0,0.00,0.04,0.04,0.00,0.04,8485b796
655,Steve Simonsen,eng ENG,GK,Sheffield United,32,1979,44,44,3960,44.0,0,0,0,0,0,0,2,0,0.00,0.00,0.00,0.00,0.00,b37c3eea
656,Robbie Simpson,eng ENG,FW,Oldham Athletic,26,1985,29,26,2268,25.2,5,8,13,4,1,1,5,0,0.20,0.32,0.52,0.16,0.48,cf5c05d2
657,Joe Skarz,eng ENG,DF,Bury,22,1989,45,45,4023,44.7,1,1,2,1,0,0,1,1,0.02,0.02,0.04,0.02,0.04,ab8c03de
658,Paul Slane,sct SCO,MF,MK Dons,19,1991,5,0,37,0.4,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,faabd335
659,Jordan Slew,eng ENG,FWMF,Stevenage,18,1992,9,6,496,5.5,0,1,1,0,0,0,1,1,0.00,0.18,0.18,0.00,0.18,372307ab
660,Jordan Slew,eng ENG,FWMF,Sheffield United,18,1992,4,3,241,2.7,1,0,1,1,0,0,1,0,0.37,0.00,0.37,0.37,0.37,372307ab
661,Sam Slocombe,eng ENG,GK,Scunthorpe,23,1988,28,28,2520,28.0,0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,09050ce6
662,Adam Smith,eng ENG,DFMF,MK Dons,20,1991,17,17,1479,16.4,2,2,4,2,0,0,7,1,0.12,0.12,0.24,0.12,0.24,20b104bc
663,Alan Smith,eng ENG,FWMF,MK Dons,30,1980,16,14,1184,13.2,1,2,3,1,0,0,6,0,0.08,0.15,0.23,0.08,0.23,fdac06ea
664,Jamie Smith,eng ENG,MF,Leyton Orient,21,1989,2,1,96,1.1,1,0,1,1,0,0,0,0,0.94,0.00,0.94,0.94,0.94,56386ff5
665,Jimmy Smith,eng ENG,MF,Leyton Orient,24,1987,38,35,3076,34.2,5,0,5,5,0,0,5,0,0.15,0.00,0.15,0.15,0.15,5ed1816c
666,Manny Smith,eng ENG,DF,Walsall,22,1988,33,31,2790,31.0,1,0,1,1,0,0,8,1,0.03,0.00,0.03,0.03,0.03,8b23fc58
667,Matt Smith,eng ENG,FW,Oldham Athletic,22,1989,28,3,725,8.1,3,0,3,3,0,0,1,0,0.37,0.00,0.37,0.37,0.37,2d44ca9b
668,Nathan Smith,jm JAM,DF,Chesterfield,24,1987,25,22,1943,21.6,0,1,1,0,0,0,2,0,0.00,0.05,0.05,0.00,0.05,4d969861
669,Steven Smith,sct SCO,DFMF,Preston,25,1985,13,9,821,9.1,0,2,2,0,0,0,5,1,0.00,0.22,0.22,0.00,0.22,ece7ecd5
670,Alex Smithies,eng ENG,GK,Huddersfield,21,1990,13,13,1170,13.0,0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,bb91617c
671,Ole Söderberg,se SWE,GK,Chesterfield,21,1990,2,2,180,2.0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,3fb2bb70
672,Efe Sodje,ng NGA,DF,Bury,38,1972,41,40,3620,40.2,2,4,6,2,0,0,9,0,0.05,0.10,0.15,0.05,0.15,20bdfe63
673,Sam Sodje,ng NGA,DF,Notts County,32,1979,16,7,629,7.0,2,1,3,2,0,0,6,0,0.29,0.14,0.43,0.29,0.43,36f2b3ef
674,Nolberto Solano,pe PER,MF,Hartlepool,36,1974,14,11,745,8.3,2,1,3,2,0,0,1,0,0.24,0.12,0.36,0.24,0.36,37e7c753
675,Chris Solly,eng ENG,DF,Charlton Athletic,20,1991,44,44,3960,44.0,0,1,1,0,0,0,3,0,0.00,0.02,0.02,0.00,0.02,35ac3d8c
676,John Spicer,eng ENG,MF,Notts County,27,1983,1,0,8,0.1,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0fd9e136
677,Fabian Spiess,de GER,GK,Notts County,17,1994,1,0,17,0.2,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,d94e32df
678,Michael Spillane,ie IRL,DFMF,Brentford,22,1989,1,0,15,0.2,0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,66734ed4
679,Matthew Spring,eng ENG,MF,Leyton Orient,31,1979,41,41,3551,39.5,4,0,4,4,0,0,5,0,0.10,0.00,0.10,0.10,0.10,33e1c345
680,Marek Štěch,cz CZE,GK,Leyton Orient,21,1990,2,2,180,2.0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,e3a9968d
681,Marek Štěch,cz CZE,GK,Yeovil Town,21,1990,5,5,450,5.0,0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,e3a9968d
682,Jed Steer,eng ENG,GK,Yeovil Town,18,1992,12,12,1080,12.0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,a8a3d139
683,Dale Stephens,eng ENG,MF,Charlton Athletic,22,1989,30,28,2525,28.1,4,4,8,4,0,0,3,0,0.14,0.14,0.29,0.14,0.29,653ee42d
684,Anthony Stewart,eng ENG,DF,Wycombe,18,1992,4,4,307,3.4,0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,09bdb662
685,Damion Stewart,jm JAM,DF,Notts County,30,1980,17,16,1441,16.0,2,0,2,2,0,0,2,0,0.12,0.00,0.12,0.12,0.12,f14d2bd0
686,Gareth Stewart,eng ENG,GK,Yeovil Town,31,1980,1,1,90,1.0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,09157774
687,Jude Stirling,eng ENG,DF,Notts County,29,1982,8,0,192,2.1,0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,491b832c
688,Jayden Stockley,eng ENG,FW,Bournemouth,17,1993,10,1,294,3.3,0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,7da19fab
689,Cole Stockton,eng ENG,FW,Tranmere Rovers,17,1994,1,0,7,0.1,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,d42bffd4
690,Ben Strevens,eng ENG,FWMF,Wycombe,31,1980,36,29,2619,29.1,4,0,4,4,0,0,6,1,0.14,0.00,0.14,0.14,0.14,e86e0364
691,Thorsten Stuckmann,de GER,GK,Preston,30,1981,28,28,2520,28.0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,62e15ef4
692,John Sullivan,,GK,Charlton Athletic,23,1988,3,1,195,2.2,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,b98b134f
693,Antony Sweeney,eng ENG,MF,Hartlepool,27,1983,39,39,3456,38.4,8,3,11,8,0,0,0,0,0.21,0.08,0.29,0.21,0.29,3fa9e297
694,Peter Sweeney,sct SCO,MF,Bury,26,1984,41,41,3484,38.7,4,9,13,4,0,0,6,1,0.10,0.23,0.34,0.10,0.34,f6453143
695,Michael Symes,eng ENG,FW,Bournemouth,27,1983,15,7,720,8.0,3,0,3,1,2,2,0,0,0.37,0.00,0.37,0.12,0.12,bdfe4b00
696,Michael Symes,eng ENG,FW,Rochdale,27,1983,15,14,1282,14.2,4,1,5,2,2,2,1,0,0.28,0.07,0.35,0.14,0.21,bdfe4b00
697,Solomon Taiwo,ng NGA,MF,Leyton Orient,26,1985,5,2,177,2.0,0,0,0,0,0,0,0,1,0.00,0.00,0.00,0.00,0.00,ff65f197
698,Tom Taiwo,eng ENG,MF,Carlisle United,21,1990,37,32,2578,28.6,3,2,5,3,0,0,6,0,0.10,0.07,0.17,0.10,0.17,0756d917
699,Drew Talbot,eng ENG,DF,Chesterfield,25,1986,43,43,3824,42.5,2,3,5,2,0,0,2,0,0.05,0.07,0.12,0.05,0.12,4785fc78
700,James Tarkowski,eng ENG,DF,Oldham Athletic,18,1992,16,13,1320,14.7,1,0,1,1,0,0,1,1,0.07,0.00,0.07,0.07,0.07,15ea812b
701,Richard Taundry,eng ENG,DFMF,Walsall,22,1989,35,31,2799,31.1,0,4,4,0,0,0,3,0,0.00,0.13,0.13,0.00,0.13,22995f4f
702,James Tavernier,eng ENG,DF,MK Dons,19,1991,7,7,612,6.8,0,1,1,0,0,0,0,0,0.00,0.15,0.15,0.00,0.15,be765073
703,James Tavernier,eng ENG,DF,Carlisle United,19,1991,16,16,1440,16.0,0,0,0,0,0,0,3,0,0.00,0.00,0.00,0.00,0.00,be765073
704,James Tavernier,eng ENG,DF,Sheffield Weds,19,1991,6,6,524,5.8,0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,be765073
705,Andy Taylor,eng ENG,DF,Sheffield United,25,1986,4,4,337,3.7,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,5c402d41
706,Ash Taylor,wls WAL,DFMF,Tranmere Rovers,20,1990,37,36,3248,36.1,2,1,3,2,0,0,1,0,0.06,0.03,0.08,0.06,0.08,3dc945b3
707,Chris Taylor,eng ENG,MF,Oldham Athletic,24,1986,38,38,3288,36.5,2,6,8,2,0,0,4,0,0.05,0.16,0.22,0.05,0.22,538bf31a
708,Jake Taylor,wls WAL,FWMF,Exeter City,19,1991,30,26,2278,25.3,3,4,7,3,0,0,1,0,0.12,0.16,0.28,0.12,0.28,999185eb
709,Lyle Taylor,ms MSR,FW,Bournemouth,21,1990,18,7,760,8.4,0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,3e80e04e
710,Matt Taylor,eng ENG,DF,Charlton Athletic,29,1982,41,38,3436,38.2,0,1,1,0,0,0,3,0,0.00,0.03,0.03,0.00,0.03,55795167
711,Jonathan Téhoué,fr FRA,FW,Leyton Orient,27,1984,14,4,471,5.2,3,1,4,3,0,0,0,0,0.57,0.19,0.76,0.57,0.76,f947dbda
712,Michael Thalassitis,cy CYP,FW,Stevenage,18,1993,3,0,46,0.5,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,bba35c8d
713,Paul Thirlwell,eng ENG,MF,Carlisle United,32,1979,26,25,2008,22.3,1,0,1,1,0,0,3,0,0.04,0.00,0.04,0.04,0.04,3f658e48
714,Casey Thomas,wls WAL,DFFW,Colchester,20,1990,2,0,24,0.3,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,49d89584
715,Dan Thomas,eng ENG,GK,Bournemouth,19,1991,1,1,90,1.0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,553434ab
716,Wes Thomas,eng ENG,FW,Bournemouth,24,1987,35,35,3002,33.4,11,4,15,11,0,0,1,0,0.33,0.12,0.45,0.33,0.45,731350ad
717,Adam Thompson,nir NIR,DF,Brentford,18,1992,20,16,1433,15.9,0,1,1,0,0,0,4,0,0.00,0.06,0.06,0.00,0.06,7fd1c3e7
718,Garry Thompson,eng ENG,MF,Scunthorpe,30,1980,39,19,1972,21.9,7,2,9,7,0,0,4,0,0.32,0.09,0.41,0.32,0.41,b549d5b2
719,Joe Thompson,eng ENG,MF,Rochdale,22,1989,17,8,688,7.6,1,0,1,1,0,0,0,0,0.13,0.00,0.13,0.13,0.13,245ea70b
720,Josh Thompson,eng ENG,DF,Chesterfield,20,1991,20,20,1775,19.7,1,0,1,1,0,0,0,0,0.05,0.00,0.05,0.05,0.05,6af0b0bd
721,Mustafa Tiryaki,tr TUR,FW,Tranmere Rovers,24,1987,30,16,1466,16.3,3,1,4,3,0,0,3,0,0.18,0.06,0.25,0.18,0.25,9d54ab14
722,Sam Togwell,eng ENG,MF,Scunthorpe,26,1984,39,35,3115,34.6,1,0,1,1,0,0,4,1,0.03,0.00,0.03,0.03,0.03,50ba9c69
723,Oumare Tounkara,fr FRA,FW,Oldham Athletic,21,1990,8,3,375,4.2,1,0,1,1,0,0,1,0,0.24,0.00,0.24,0.24,0.24,9ff2d8de
724,Keith Treacy,ie IRL,MF,Sheffield Weds,22,1988,7,2,244,2.7,1,1,2,1,0,0,0,0,0.37,0.37,0.74,0.37,0.74,4cee514e
725,Neal Trotman,eng ENG,DF,Rochdale,24,1987,12,12,1031,11.5,0,0,0,0,0,0,3,1,0.00,0.00,0.00,0.00,0.00,fb088309
726,Neal Trotman,eng ENG,DF,Chesterfield,24,1987,23,23,2061,22.9,1,2,3,1,0,0,3,0,0.04,0.09,0.13,0.04,0.13,fb088309
727,Marcello Trotta,it ITA,FW,Wycombe,18,1992,8,8,689,7.7,8,1,9,8,0,0,1,0,1.04,0.13,1.18,1.04,1.18,acdad0aa
728,Juvhel Tsoumou,cg CGO,FW,Preston,20,1990,16,5,586,6.5,3,0,3,3,0,0,1,0,0.46,0.00,0.46,0.46,0.46,556674b1
729,Matt Tubbs,eng ENG,FW,Bournemouth,27,1984,7,5,460,5.1,1,0,1,1,0,0,0,0,0.20,0.00,0.20,0.20,0.20,49e3c453
730,Steve Tully,eng ENG,DF,Exeter City,31,1980,44,42,3689,41.0,0,0,0,0,0,0,3,1,0.00,0.00,0.00,0.00,0.00,49b627c6
731,James Tunnicliffe,eng ENG,DF,Wycombe,22,1989,17,16,1452,16.1,1,0,1,1,0,0,2,0,0.06,0.00,0.06,0.06,0.06,9596a2ea
732,Iain Turner,sct SCO,GK,Preston,27,1984,11,11,990,11.0,1,0,1,1,0,0,0,0,0.09,0.00,0.09,0.09,0.09,bab68c3c
733,Andrew Tutte,eng ENG,MF,Rochdale,20,1990,40,28,2592,28.8,1,2,3,1,0,0,2,0,0.03,0.07,0.10,0.03,0.10,e7ae884e
734,Marc Twaddle,sct SCO,DF,Rochdale,24,1986,2,1,92,1.0,0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,2a294b01
735,Erik Tønne,no NOR,FWMF,Sheffield United,20,1991,2,0,44,0.5,1,0,1,1,0,0,0,0,2.05,0.00,2.05,2.05,2.05,3dedad42
736,Danny Uchechi,ng NGA,FW,Sheffield Weds,21,1989,1,0,12,0.1,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0f7531df
737,Ed Upson,eng ENG,MF,Yeovil Town,21,1989,41,40,3657,40.6,3,7,10,3,0,0,14,0,0.07,0.17,0.25,0.07,0.25,de959970
738,Ashley Vincent,eng ENG,FWMF,Colchester,26,1985,9,5,534,5.9,1,0,1,1,0,0,1,0,0.17,0.00,0.17,0.17,0.17,3e41e1ce
739,Rowan Vine,eng ENG,FW,Exeter City,28,1982,5,4,264,2.9,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,8391daab
740,Scott Wagstaff,eng ENG,MF,Charlton Athletic,21,1990,34,19,1869,20.8,5,4,9,5,0,0,3,1,0.24,0.19,0.43,0.24,0.43,81d066f9
741,Josh Wakefield,eng ENG,MF,Bournemouth,17,1993,2,0,60,0.7,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,46483541
742,Jimmy Walker,eng ENG,GK,Walsall,38,1973,24,24,2058,22.9,0,0,0,0,0,0,2,1,0.00,0.00,0.00,0.00,0.00,c7f9899b
743,Josh Walker,eng ENG,MF,Stevenage,22,1989,5,0,135,1.5,1,0,1,1,0,0,1,0,0.67,0.00,0.67,0.67,0.67,32cddff5
744,Josh Walker,eng ENG,MF,Scunthorpe,22,1989,18,17,1510,16.8,3,5,8,3,0,0,3,1,0.18,0.30,0.48,0.18,0.48,32cddff5
745,Sam Walker,eng ENG,GK,Yeovil Town,19,1991,20,20,1800,20.0,0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,06ec123a
746,James Wallace,eng ENG,MF,Tranmere Rovers,19,1991,18,18,1498,16.6,2,1,3,2,0,0,7,0,0.12,0.06,0.18,0.12,0.18,506bbd45
747,Danny Ward,eng ENG,FWMF,Huddersfield,19,1991,39,31,2589,28.8,4,8,12,4,0,0,2,0,0.14,0.28,0.42,0.14,0.42,cfb29823
748,Sanchez Watt,eng ENG,FWMF,Sheffield Weds,20,1991,4,2,182,2.0,0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,836c6717
749,Nicky Weaver,eng ENG,GK,Sheffield Weds,32,1979,8,8,720,8.0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,44509649
750,Robbie Weir,nir NIR,DFMF,Tranmere Rovers,22,1988,39,29,2678,29.8,3,2,5,3,0,0,7,0,0.10,0.07,0.17,0.10,0.17,e9bcf451
751,Andy Welsh,eng ENG,DFMF,Carlisle United,27,1983,21,4,760,8.4,0,1,1,0,0,0,0,0,0.00,0.12,0.12,0.00,0.12,4c24dc67
752,John Welsh,eng ENG,MF,Tranmere Rovers,27,1984,44,43,3915,43.5,3,4,7,3,0,0,8,0,0.07,0.09,0.16,0.07,0.16,9713e675
753,James Wesolowski,au AUS,MF,Oldham Athletic,23,1987,21,21,1697,18.9,3,1,4,3,0,0,3,0,0.16,0.05,0.21,0.16,0.21,0328f947
754,Craig Westcarr,eng ENG,FWMF,Notts County,26,1985,4,2,241,2.7,0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,7bcd714b
755,Craig Westcarr,eng ENG,FWMF,Chesterfield,26,1985,38,32,2572,28.6,8,6,14,8,0,0,2,0,0.28,0.21,0.49,0.28,0.49,7bcd714b
756,Darryl Westlake,eng ENG,DF,Walsall,20,1991,17,14,1264,14.0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,35e522e5
757,Myles Weston,ag ATG,DFFW,Brentford,23,1988,26,11,1168,13.0,1,3,4,1,0,0,1,0,0.08,0.23,0.31,0.08,0.31,5de297c5
758,Matthew Whichelow,ms MSR,MF,Wycombe,19,1991,4,4,291,3.2,1,1,2,1,0,0,0,0,0.31,0.31,0.62,0.31,0.62,82c2fc8a
759,Matthew Whichelow,ms MSR,MF,Exeter City,19,1991,2,2,107,1.2,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,82c2fc8a
760,Danny Whitaker,eng ENG,MF,Chesterfield,30,1980,30,23,2202,24.5,5,2,7,3,2,3,0,0,0.20,0.08,0.29,0.12,0.20,d8f87eb0
761,John White,eng ENG,DF,Colchester,25,1986,26,21,1998,22.2,0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,b4dc317b
762,Joe Widdowson,eng ENG,DF,Rochdale,22,1989,32,30,2710,30.1,0,1,1,0,0,0,6,1,0.00,0.03,0.03,0.00,0.03,c30f467b
763,Rhoys Wiggins,wls WAL,DF,Charlton Athletic,23,1987,45,45,4050,45.0,1,8,9,1,0,0,7,0,0.02,0.18,0.20,0.02,0.20,4c4166ca
764,Andy Williams,eng ENG,FWMF,Yeovil Town,24,1986,35,31,2777,30.9,16,3,19,16,0,0,1,0,0.52,0.10,0.62,0.52,0.62,8750ba2d
765,Ben Williams,eng ENG,GK,Colchester,28,1982,36,36,3240,36.0,0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,05be4744
766,Gavin Williams,wls WAL,MF,Yeovil Town,31,1980,28,23,1990,22.1,4,5,9,4,0,0,3,0,0.18,0.23,0.41,0.18,0.41,ea4150fd
767,George Williams,wls WAL,DFFW,MK Dons,15,1995,2,0,37,0.4,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,4159940e
768,Marcus Williams,eng ENG,DF,Sheffield United,25,1986,19,14,1283,14.3,0,1,1,0,0,0,2,0,0.00,0.07,0.07,0.00,0.07,e7e03b8f
769,Shaun Williams,ie IRL,DFMF,MK Dons,24,1986,39,33,2995,33.3,8,1,9,3,5,5,6,0,0.24,0.03,0.27,0.09,0.12,29ebbf1a
770,Lee Williamson,jm JAM,MF,Sheffield United,29,1982,40,31,2738,30.4,13,5,18,13,0,0,8,0,0.43,0.16,0.59,0.43,0.59,636ca862
771,Brian Wilson,eng ENG,DFMF,Colchester,28,1983,46,46,4127,45.9,0,3,3,0,0,0,5,0,0.00,0.07,0.07,0.00,0.07,d00ba3d7
772,Lawrie Wilson,eng ENG,DFMF,Stevenage,23,1987,46,44,3995,44.4,5,6,11,5,0,0,5,0,0.11,0.14,0.25,0.11,0.25,1691ece0
773,Mark Wilson,eng ENG,MF,Walsall,32,1979,4,4,340,3.8,0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,2fd8ad28
774,Carl Winchester,nir NIR,DFMF,Oldham Athletic,18,1993,12,9,789,8.8,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,6459ee4e
775,Dave Winfield,eng ENG,DFMF,Wycombe,23,1988,25,25,2113,23.5,2,1,3,2,0,0,9,0,0.09,0.04,0.13,0.09,0.13,21a862ed
776,Sam Wood,eng ENG,DFMF,Brentford,24,1986,5,3,241,2.7,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,ca465bc9
777,Craig Woodman,eng ENG,DF,Brentford,28,1982,18,18,1577,17.5,0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,1717956c
778,Calum Woods,eng ENG,DF,Huddersfield,24,1987,26,23,2057,22.9,0,0,0,0,0,0,4,0,0.00,0.00,0.00,0.00,0.00,02f0f728
779,Michael Woods,eng ENG,DFMF,Yeovil Town,21,1990,5,2,173,1.9,1,0,1,1,0,0,0,1,0.52,0.00,0.52,0.52,0.52,75283999
780,Anthony Wordsworth,eng ENG,MF,Colchester,22,1989,44,44,3863,42.9,13,5,18,11,2,3,9,0,0.30,0.12,0.42,0.26,0.37,8dd92de0
781,David Worrall,eng ENG,FWMF,Bury,21,1990,41,29,2733,30.4,3,5,8,3,0,0,3,0,0.10,0.16,0.26,0.10,0.26,f701fd43
782,Paul Wotton,eng ENG,DFMF,Yeovil Town,33,1977,22,22,1922,21.4,2,1,3,0,2,3,9,0,0.09,0.05,0.14,0.00,0.05,4400ed77
783,Andrew Wright,eng ENG,DFMF,Scunthorpe,26,1985,18,14,1371,15.2,0,1,1,0,0,0,2,1,0.00,0.07,0.07,0.00,0.07,4502998a
784,Bailey Wright,au AUS,DF,Preston,19,1992,13,11,1024,11.4,1,0,1,1,0,0,2,0,0.09,0.00,0.09,0.09,0.09,4be70ecf
785,Stephen Wright,eng ENG,DF,Hartlepool,31,1980,10,10,869,9.7,0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,4722b94a
786,Bradley Wright-Phillips,eng ENG,FW,Charlton Athletic,26,1985,42,41,3473,38.6,22,8,30,22,0,0,3,0,0.57,0.21,0.78,0.57,0.78,9bb42ab8
787,Nico Yennaris,cn CHN,DFMF,Notts County,18,1993,2,2,130,1.4,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,8cc4b934
788,Kelly Youga,cf CTA,DF,Yeovil Town,25,1985,1,0,45,0.5,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,62c3e769
789,François Zoko,ci CIV,FW,Carlisle United,27,1983,45,34,3107,34.5,13,4,17,13,0,0,6,0,0.38,0.12,0.49,0.38,0.49,23f804a2
790,Stéphane Zubar,gp GLP,DF,Bournemouth,24,1986,21,17,1701,18.9,0,0,0,0,0,0,5,0,0.00,0.00,0.00,0.00,0.00,424022a3
791,Manuel Nogueira,,,Scunthorpe,,,1,1,90,1.0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Manuel-Nogueira
