,,,,,,,Playing Time,Playing Time,Playing Time,Playing Time,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,-additional
Rk,Player,Nation,Pos,Squad,Age,Born,MP,Starts,Min,90s,Gls,Ast,G+A,G-PK,PK,PKatt,CrdY,CrdR,Gls,Ast,G+A,G-PK,G+A-PK,-9999
1,Adam El-Abd,eg EGY,DF,Bristol City,28,1984,14,13,1035,11.5,0,0,0,0,0,0,3,1,0.00,0.00,0.00,0.00,0.00,4eb90566
2,Blair Adams,eng ENG,DF,Coventry City,21,1991,36,34,3062,34.0,0,5,5,0,0,0,5,0,0.00,0.15,0.15,0.00,0.15,739a0921
3,Charlie Adams,eng ENG,MF,Brentford,19,1994,3,0,43,0.5,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,a6d6e9d0
4,Nicky Adams,wls WAL,MF,Crawley Town,26,1986,24,24,2068,23.0,1,2,3,1,0,0,1,0,0.04,0.09,0.13,0.04,0.13,a1a33d78
5,Nicky Adams,wls WAL,MF,Rotherham,26,1986,14,7,629,7.0,1,3,4,1,0,0,1,0,0.14,0.43,0.57,0.14,0.57,a1a33d78
6,Miles Addison,eng ENG,DFMF,Rotherham,24,1989,6,4,381,4.2,0,0,0,0,0,0,2,0,0.00,0.00,0.00,0.00,0.00,ccc9bd95
7,Kieran Agard,eng ENG,FWMF,Rotherham,23,1989,46,43,3930,43.7,21,2,23,16,5,6,5,0,0.48,0.05,0.53,0.37,0.41,a6c9bf1c
8,Nicky Ajose,eng ENG,FW,Swindon Town,21,1991,16,12,1083,12.0,6,1,7,6,0,0,0,0,0.50,0.08,0.58,0.50,0.58,9ba0ea6e
9,Nicky Ajose,eng ENG,FW,Peterborough,21,1991,22,19,1675,18.6,7,0,7,7,0,0,1,0,0.38,0.00,0.38,0.38,0.38,9ba0ea6e
10,Adebayo Akinfenwa,eng ENG,FW,Gillingham,31,1982,34,17,1564,17.4,10,5,15,8,2,2,2,0,0.58,0.29,0.86,0.46,0.75,dcb17ca5
11,Lucas Akins,gd GRN,DFFW,Stevenage,24,1989,31,25,2289,25.4,3,3,6,2,1,1,1,1,0.12,0.12,0.24,0.08,0.20,a8e93bd1
12,Jean-Louis Akpa Akpro,ci CIV,FW,Tranmere Rovers,28,1985,25,21,1809,20.1,2,3,5,2,0,0,4,0,0.10,0.15,0.25,0.10,0.25,de365d76
13,Chuba Akpom,eng ENG,FWMF,Brentford,17,1995,4,0,71,0.8,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,e2b384d2
14,Chuba Akpom,eng ENG,FWMF,Coventry City,17,1995,6,5,395,4.4,0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,e2b384d2
15,Farid El Alagui,ma MAR,FW,Brentford,27,1985,12,1,234,2.6,1,2,3,1,0,0,0,0,0.38,0.77,1.15,0.38,1.15,d67766ae
16,Craig Alcock,eng ENG,DF,Peterborough,25,1987,28,24,2086,23.2,0,0,0,0,0,0,3,0,0.00,0.00,0.00,0.00,0.00,86f6cfd2
17,Gary Alexander,eng ENG,FW,Crawley Town,33,1979,21,9,919,10.2,4,0,4,4,0,1,4,1,0.39,0.00,0.39,0.39,0.39,de915071
18,Charlie Allen,eng ENG,MF,Gillingham,21,1992,5,2,215,2.4,0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,4a500487
19,Dele Alli,eng ENG,FWMF,MK Dons,17,1996,33,24,2171,24.1,6,1,7,6,0,0,6,0,0.25,0.04,0.29,0.25,0.29,cea4ee8f
20,Ben Alnwick,eng ENG,GK,Leyton Orient,26,1987,1,1,90,1.0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,55b11e73
21,David Amoo,eng ENG,DFFW,Carlisle United,22,1991,43,39,3534,39.3,8,2,10,7,1,1,2,0,0.20,0.05,0.25,0.18,0.23,3c1c24d0
22,Ben Amos,eng ENG,GK,Carlisle United,23,1990,9,9,810,9.0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,f6799cd2
23,Jermaine Anderson,eng ENG,DFMF,Peterborough,17,1996,13,9,779,8.7,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,97d9a4df
24,Bruno Andrade,pt POR,FWMF,Stevenage,19,1993,13,3,403,4.5,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,6e87c80f
25,Chuks Aneke,eng ENG,FWMF,Crewe Alexandra,20,1993,40,34,3060,34.0,14,7,21,12,2,3,4,1,0.41,0.21,0.62,0.35,0.56,c3afe72e
26,Joe Anyon,eng ENG,GK,Shrewsbury,26,1986,11,11,990,11.0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,1794a512
27,Kwesi Appiah,gh GHA,FW,Notts County,22,1990,7,1,277,3.1,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,8fb893a5
28,Troy Archibald-Henville,eng ENG,DF,Carlisle United,24,1988,4,4,360,4.0,0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,2ac660f1
29,Troy Archibald-Henville,eng ENG,DF,Swindon Town,24,1988,14,13,1214,13.5,0,0,0,0,0,0,4,2,0.00,0.00,0.00,0.00,0.00,2ac660f1
30,Gboly Ariyibi,us USA,FWMF,Tranmere Rovers,18,1995,2,0,66,0.7,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,37849392
31,Kári Árnason,is ISL,DFMF,Rotherham,30,1982,40,40,3588,39.9,0,2,2,0,0,0,8,0,0.00,0.05,0.05,0.00,0.05,7603aa77
32,Steve Arnold,eng ENG,GK,Stevenage,23,1989,3,2,225,2.5,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,8c0d375b
33,Yoann Arquin,mq MTQ,FW,Notts County,25,1988,12,4,539,6.0,3,0,3,2,1,1,0,0,0.50,0.00,0.50,0.33,0.33,b37dfa0b
34,Stephen Arthurworrey,eng ENG,DF,Tranmere Rovers,18,1994,17,15,1312,14.6,0,0,0,0,0,0,4,0,0.00,0.00,0.00,0.00,0.00,64c9d2f6
35,Akwasi Asante,eng ENG,FW,Shrewsbury,20,1992,1,1,74,0.8,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,d19fc4bd
36,Jon Ashton,eng ENG,DF,Stevenage,30,1982,40,40,3442,38.2,0,0,0,0,0,0,6,0,0.00,0.00,0.00,0.00,0.00,149041a4
37,Britt Assombalonga,cd COD,FW,Peterborough,20,1992,43,41,3716,41.3,23,3,26,18,5,5,6,0,0.56,0.07,0.63,0.44,0.51,315aa9c5
38,Bahrudin Atajić,ba BIH,FW,Shrewsbury,19,1993,13,3,385,4.3,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,5a9ec587
39,Chris Atkinson,eng ENG,MF,Tranmere Rovers,21,1992,22,22,1885,20.9,2,0,2,2,0,0,1,0,0.10,0.00,0.10,0.10,0.10,d0ce3b79
40,Chris Atkinson,eng ENG,MF,Bradford City,21,1992,4,1,167,1.9,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,d0ce3b79
41,Thierry Audel,fr FRA,DF,Crewe Alexandra,26,1987,2,1,91,1.0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,b3ff6173
42,Amadou Bakayoko,sl SLE,FW,Walsall,17,1996,6,0,78,0.9,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,7831875a
43,Carl Baker,eng ENG,MF,Coventry City,30,1982,37,31,2734,30.4,7,7,14,4,3,3,6,0,0.23,0.23,0.46,0.13,0.36,9ab0af00
44,George Baldock,gr GRE,DFMF,MK Dons,20,1993,38,20,2116,23.5,2,1,3,2,0,0,6,0,0.09,0.04,0.13,0.09,0.13,394854c4
45,Sam Baldock,eng ENG,FWMF,Bristol City,24,1989,45,44,3926,43.6,24,4,28,20,4,4,1,0,0.55,0.09,0.64,0.46,0.55,9d597f08
46,Jack Baldwin,eng ENG,DFMF,Peterborough,20,1993,11,10,865,9.6,0,0,0,0,0,0,3,0,0.00,0.00,0.00,0.00,0.00,8ae7c4f9
47,Callum Ball,eng ENG,FW,Notts County,20,1992,6,2,277,3.1,1,0,1,1,0,0,1,0,0.32,0.00,0.32,0.32,0.32,8ecb0ec5
48,Jeremy Balmy,fr FRA,FW,Notts County,19,1994,1,0,19,0.2,0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,f0c36ef2
49,Patrick Bamford,eng ENG,FWMF,MK Dons,19,1993,23,22,2008,22.3,14,2,16,14,0,0,2,0,0.63,0.09,0.72,0.63,0.72,93feac6e
50,Jason Banton,eng ENG,MF,MK Dons,20,1992,11,10,731,8.1,2,1,3,2,0,0,0,0,0.25,0.12,0.37,0.25,0.37,fa6ba5e8
51,Anderson Banvo,ci CIV,FW,Stevenage,19,1994,1,0,11,0.1,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,811654f9
52,George Barker,eng ENG,FW,Swindon Town,21,1991,8,2,312,3.5,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,2972401e
53,Tyrone Barnett,eng ENG,FW,Bristol City,27,1985,17,7,717,8.0,1,1,2,1,0,0,0,0,0.13,0.13,0.25,0.13,0.25,ba241676
54,Tyrone Barnett,eng ENG,FW,Peterborough,27,1985,21,16,1476,16.4,6,1,7,6,0,0,3,0,0.37,0.06,0.43,0.37,0.43,ba241676
55,Adam Barrett,eng ENG,DF,Gillingham,33,1979,45,45,4047,45.0,2,0,2,2,0,0,3,0,0.04,0.00,0.04,0.04,0.04,2093e386
56,Scott Barron,eng ENG,DFMF,Brentford,27,1985,2,2,180,2.0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,f044c24e
57,Jack Barthram,eng ENG,DF,Swindon Town,19,1993,11,3,527,5.9,0,0,0,0,0,0,2,0,0.00,0.00,0.00,0.00,0.00,31699716
58,Marvin Bartley,eng ENG,MF,Leyton Orient,27,1986,25,9,897,10.0,2,1,3,2,0,0,3,0,0.20,0.10,0.30,0.20,0.30,be726139
59,Adam Barton,nir NIR,MF,Coventry City,22,1991,14,5,347,3.9,0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,a36b02fd
60,Matthew Bates,eng ENG,DF,Bradford City,26,1986,22,20,1810,20.1,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,dd7a0bfe
61,Shaun Batt,eng ENG,FWMF,Leyton Orient,26,1987,35,7,1001,11.1,4,1,5,4,0,0,4,0,0.36,0.09,0.45,0.36,0.45,74c0ce72
62,Danny Batth,eng ENG,DF,Wolves,22,1990,46,46,4139,46.0,2,2,4,2,0,0,11,0,0.04,0.04,0.09,0.04,0.09,f1d0fa63
63,Mathieu Baudry,fr FRA,DF,Leyton Orient,25,1988,39,38,3363,37.4,2,1,3,2,0,0,9,0,0.05,0.03,0.08,0.05,0.08,f3c2e308
64,James Baxendale,eng ENG,MF,Walsall,20,1992,40,25,2180,24.2,2,1,3,2,0,0,0,0,0.08,0.04,0.12,0.08,0.12,5db90096
65,Jose Baxter,eng ENG,FWMF,Sheffield United,21,1992,35,29,2431,27.0,6,0,6,5,1,1,2,0,0.22,0.00,0.22,0.19,0.19,185990eb
66,Jose Baxter,eng ENG,FWMF,Oldham Athletic,21,1992,4,3,257,2.9,2,0,2,1,1,2,1,0,0.70,0.00,0.70,0.35,0.35,185990eb
67,Marcus Bean,jm JAM,MF,Colchester,28,1984,35,31,2727,30.3,5,2,7,5,0,0,9,0,0.17,0.07,0.23,0.17,0.23,d7e4c65c
68,Stuart Beavon,eng ENG,FW,Preston,29,1984,27,19,1660,18.4,3,3,6,3,0,0,1,0,0.16,0.16,0.33,0.16,0.33,540bcb3b
69,Mark Beck,sct SCO,FWMF,Carlisle United,19,1994,10,5,463,5.1,0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,60d58b05
70,Tyrell Belford,eng ENG,GK,Swindon Town,19,1994,5,5,450,5.0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,285cc779
71,David Bell,ie IRL,MF,Notts County,29,1984,10,4,461,5.1,0,1,1,0,0,0,0,0,0.00,0.20,0.20,0.00,0.20,2c2ca58b
72,Abdulai Bell-Baggie,sl SLE,MF,Tranmere Rovers,21,1992,12,4,422,4.7,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,a47cf156
73,Kyle Bennett,eng ENG,MF,Crawley Town,22,1990,4,4,345,3.8,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,46b16c2c
74,Kyle Bennett,eng ENG,MF,Bradford City,22,1990,18,14,1125,12.5,1,1,2,1,0,0,0,1,0.08,0.08,0.16,0.08,0.16,46b16c2c
75,Malvind Benning,eng ENG,DFMF,Walsall,19,1993,16,14,1262,14.0,2,0,2,2,0,0,2,0,0.14,0.00,0.14,0.14,0.14,f7722d79
76,James Berrett,ie IRL,MF,Carlisle United,24,1989,40,38,3363,37.4,2,6,8,2,0,0,8,1,0.05,0.16,0.21,0.05,0.21,7993b498
77,Bartosz Białkowski,pl POL,GK,Notts County,26,1987,44,44,3960,44.0,0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,4b5e809f
78,Jake Bidwell,eng ENG,DFMF,Brentford,20,1993,38,38,3341,37.1,0,3,3,0,0,0,2,0,0.00,0.08,0.08,0.00,0.08,676b6c9b
79,Adam Birchall,wls WAL,FWMF,Gillingham,28,1984,2,0,28,0.3,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,de5d11cc
80,Chris Birchall,tt TRI,MF,Port Vale,29,1984,27,14,1168,13.0,1,2,3,1,0,0,3,0,0.08,0.15,0.23,0.08,0.23,4820d2ac
81,Paul Black,eng ENG,DF,Carlisle United,23,1990,4,3,234,2.6,0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,f1ad798a
82,Hiram Boateng,eng ENG,FWMF,Crawley Town,17,1996,1,1,45,0.5,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,929917ce
83,Cian Bolger,ie IRL,DF,Colchester,21,1992,4,4,360,4.0,0,0,0,0,0,0,2,0,0.00,0.00,0.00,0.00,0.00,53d53255
84,Andrew Bond,eng ENG,DFMF,Colchester,27,1986,8,0,164,1.8,1,0,1,1,0,0,1,0,0.55,0.00,0.55,0.55,0.55,0a2e8037
85,Jack Bonham,ie IRL,GK,Brentford,19,1993,1,0,64,0.7,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,3539472e
86,Macauley Bonne,zw ZIM,DFFW,Colchester,17,1995,14,2,407,4.5,2,0,2,2,0,0,0,0,0.44,0.00,0.44,0.44,0.44,9ca8b21c
87,Michael Bostwick,eng ENG,DFMF,Peterborough,25,1988,42,40,3636,40.4,4,0,4,4,0,0,7,0,0.10,0.00,0.10,0.10,0.10,649b0d73
88,Andre Boucaud,tt TRI,MF,Notts County,28,1984,29,26,2320,25.8,0,0,0,0,0,0,10,0,0.00,0.00,0.00,0.00,0.00,24ed0071
89,Dean Bowditch,eng ENG,FWMF,MK Dons,27,1986,12,3,415,4.6,1,0,1,1,0,0,0,0,0.22,0.00,0.22,0.22,0.22,5b20043e
90,Mark Bradley,wls WAL,DFMF,Rotherham,25,1988,22,20,1839,20.4,2,2,4,2,0,0,7,0,0.10,0.10,0.20,0.10,0.20,301ceabb
91,Tom Bradshaw,wls WAL,FW,Shrewsbury,21,1992,28,17,1588,17.6,7,1,8,7,0,0,1,0,0.40,0.06,0.45,0.40,0.45,a9d071f8
92,Raphael Branco,br BRA,DF,Swindon Town,23,1990,15,13,1189,13.2,0,0,0,0,0,0,4,0,0.00,0.00,0.00,0.00,0.00,275cd87c
93,Febian Brandy,kn SKN,FW,Sheffield United,24,1989,14,10,891,9.9,0,2,2,0,0,0,2,2,0.00,0.20,0.20,0.00,0.20,c5193ca1
94,Febian Brandy,kn SKN,FW,Walsall,24,1989,20,20,1637,18.2,4,0,4,4,0,0,0,0,0.22,0.00,0.22,0.22,0.22,c5193ca1
95,John Brayford,eng ENG,DFMF,Sheffield United,25,1987,15,15,1276,14.2,1,0,1,1,0,0,0,0,0.07,0.00,0.07,0.07,0.07,bab2f2a5
96,Richard Brindley,eng ENG,DFMF,Rotherham,20,1993,16,11,1019,11.3,0,0,0,0,0,0,2,0,0.00,0.00,0.00,0.00,0.00,a7588b8d
97,Shaun Brisley,eng ENG,DF,Peterborough,23,1990,22,20,1762,19.6,0,0,0,0,0,0,5,2,0.00,0.00,0.00,0.00,0.00,cf4522d0
98,Patrick Brough,eng ENG,DFMF,Carlisle United,17,1996,3,1,76,0.8,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,4fdba4d6
99,Connor Brown,eng ENG,DFMF,Oldham Athletic,20,1992,27,24,2246,25.0,1,1,2,1,0,0,6,0,0.04,0.04,0.08,0.04,0.08,44aea7fc
100,Junior Brown,eng ENG,DFMF,Tranmere Rovers,24,1989,9,8,604,6.7,1,0,1,1,0,0,0,1,0.15,0.00,0.15,0.15,0.15,7a094557
101,Reece Brown,eng ENG,DFMF,Carlisle United,21,1991,12,9,898,10.0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,3c0fba18
102,Alan Browne,ie IRL,DFMF,Preston,18,1995,8,4,423,4.7,1,1,2,1,0,0,1,0,0.21,0.21,0.43,0.21,0.43,25dea15a
103,Josh Brownhill,eng ENG,MF,Preston,17,1995,24,11,1064,11.8,3,0,3,3,0,0,0,0,0.25,0.00,0.25,0.25,0.25,47369df8
104,Joe Bryan,eng ENG,DFMF,Bristol City,19,1993,21,11,1054,11.7,2,1,3,2,0,0,2,0,0.17,0.09,0.26,0.17,0.26,af69e7f0
105,Prince Buaben,gh GHA,MF,Carlisle United,25,1988,12,10,808,9.0,1,0,1,1,0,0,1,0,0.11,0.00,0.11,0.11,0.11,158662db
106,David Buchanan,nir NIR,DFMF,Preston,27,1986,19,16,1467,16.3,0,1,1,0,0,0,2,0,0.00,0.06,0.06,0.00,0.06,a49a3e23
107,Dannie Bulman,eng ENG,MF,Crawley Town,34,1979,39,34,3008,33.4,0,2,2,0,0,0,4,1,0.00,0.06,0.06,0.00,0.06,fd567e78
108,Harry Bunn,eng ENG,FWMF,Sheffield United,20,1992,2,0,37,0.4,0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,c8d840f0
109,Graham Burke,ie IRL,FWMF,Shrewsbury,19,1993,3,1,122,1.4,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,bc227f51
110,Charlie Burns,eng ENG,GK,MK Dons,18,1995,1,0,57,0.6,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,4dadd406
111,Wes Burns,wls WAL,DFFW,Bristol City,18,1994,20,1,401,4.5,1,0,1,1,0,0,1,0,0.22,0.00,0.22,0.22,0.22,b3fe23c6
112,Jordan Burrow,eng ENG,FW,Stevenage,20,1992,20,9,759,8.4,2,0,2,2,0,0,0,0,0.24,0.00,0.24,0.24,0.24,013463b0
113,Stephen Butcher,eng ENG,DF,Gillingham,18,1994,1,0,86,1.0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,9ec2bb46
114,Andy Butler,eng ENG,DF,Walsall,29,1983,45,45,3931,43.7,2,0,2,2,0,0,2,2,0.05,0.00,0.05,0.05,0.05,7a10f219
115,Danny Butterfield,eng ENG,DFMF,Carlisle United,33,1979,1,1,90,1.0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,d0ef7f30
116,David Button,eng ENG,GK,Brentford,24,1989,42,42,3716,41.3,0,0,0,0,0,0,1,1,0.00,0.00,0.00,0.00,0.00,e608ed4c
117,Cliff Byrne,ie IRL,DF,Oldham Athletic,31,1982,3,0,79,0.9,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,d3d5df89
118,Nathan Byrne,eng ENG,DFMF,Swindon Town,21,1992,36,30,2561,28.5,4,2,6,4,0,0,3,2,0.14,0.07,0.21,0.14,0.21,c4041fbc
119,Sam Byrne,ie IRL,FW,Carlisle United,18,1995,17,5,641,7.1,1,0,1,1,0,0,1,0,0.14,0.00,0.14,0.14,0.14,5807f769
120,Joel Byrom,eng ENG,MF,Preston,26,1986,11,7,583,6.5,2,1,3,2,0,0,0,0,0.31,0.15,0.46,0.31,0.46,ea1ded73
121,Joel Byrom,eng ENG,MF,Oldham Athletic,26,1986,4,2,233,2.6,0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,ea1ded73
122,Adam Campbell,eng ENG,FWMF,Carlisle United,18,1995,1,0,45,0.5,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,e3aa211f
123,Jamal Campbell-Ryce,jm JAM,FWMF,Notts County,30,1983,36,36,2996,33.3,3,8,11,3,0,0,3,0,0.09,0.24,0.33,0.09,0.33,d02c06d8
124,Louis Carey,sct SCO,DF,Bristol City,36,1977,2,1,94,1.0,0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,7c42c1d5
125,João Carlos Teixeira,pt POR,FWMF,Brentford,20,1993,2,0,23,0.3,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,601299e9
126,Samir Carruthers,ie IRL,MF,MK Dons,20,1993,23,19,1344,14.9,2,3,5,2,0,0,4,0,0.13,0.20,0.33,0.13,0.33,5a853458
127,Jake Cassidy,wls WAL,FW,Tranmere Rovers,20,1993,19,19,1616,18.0,1,1,2,1,0,0,4,0,0.06,0.06,0.11,0.06,0.11,a3cb12c8
128,Jake Cassidy,wls WAL,FW,Wolves,20,1993,14,4,508,5.6,0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,a3cb12c8
129,Luke Chadwick,eng ENG,MF,MK Dons,32,1980,22,14,1132,12.6,1,3,4,1,0,0,2,0,0.08,0.24,0.32,0.08,0.32,9c35f696
130,Adam Chambers,eng ENG,DFMF,Walsall,32,1980,45,45,3961,44.0,0,0,0,0,0,0,6,0,0.00,0.00,0.00,0.00,0.00,c04ec549
131,James Chambers,eng ENG,DF,Walsall,32,1980,40,40,3549,39.4,1,1,2,1,0,0,4,0,0.03,0.03,0.05,0.03,0.05,4f2a1eb0
132,Chris Chantler,eng ENG,DFMF,Carlisle United,22,1990,17,15,1359,15.1,0,0,0,0,0,0,4,0,0.00,0.00,0.00,0.00,0.00,c5b3ddba
133,Darius Charles,eng ENG,DFFW,Stevenage,25,1987,22,17,1560,17.3,4,2,6,4,0,0,3,0,0.23,0.12,0.35,0.23,0.35,35bc4906
134,Liam Chilvers,eng ENG,DF,Port Vale,31,1981,14,14,1260,14.0,0,0,0,0,0,0,2,0,0.00,0.00,0.00,0.00,0.00,cadf3b28
135,Pascal Chimbonda,fr FRA,DF,Carlisle United,34,1979,26,25,2179,24.2,0,0,0,0,0,0,6,0,0.00,0.00,0.00,0.00,0.00,5cbb464e
136,Ben Chorley,eng ENG,DF,Stevenage,30,1982,4,4,356,4.0,0,0,0,0,0,0,2,1,0.00,0.00,0.00,0.00,0.00,2a6839d7
137,Cyrus Christie,ie IRL,DFMF,Coventry City,20,1992,34,33,2938,32.6,0,4,4,0,0,0,6,0,0.00,0.12,0.12,0.00,0.12,7eb67dad
138,Billy Clarke,ie IRL,FWMF,Crawley Town,25,1987,29,28,2424,26.9,7,4,11,6,1,1,4,2,0.26,0.15,0.41,0.22,0.37,8286db68
139,Jordan Clarke,eng ENG,DF,Coventry City,21,1991,40,39,3486,38.7,1,1,2,1,0,0,4,0,0.03,0.03,0.05,0.03,0.05,08229d38
140,Josh Clarke,eng ENG,DFMF,Brentford,18,1995,1,0,10,0.1,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,28ce8676
141,Leon Clarke,eng ENG,FW,Coventry City,28,1985,23,22,2000,22.2,15,5,20,14,1,1,0,0,0.68,0.23,0.90,0.63,0.86,91c975a0
142,Leon Clarke,eng ENG,FW,Wolves,28,1985,13,4,534,5.9,1,1,2,1,0,0,1,0,0.17,0.17,0.34,0.17,0.34,91c975a0
143,Nathan Clarke,eng ENG,DFMF,Leyton Orient,29,1983,46,46,4140,46.0,2,2,4,2,0,0,6,0,0.04,0.04,0.09,0.04,0.09,3a8ce088
144,Tom Clarke,eng ENG,DFMF,Preston,25,1987,42,42,3718,41.3,4,2,6,4,0,0,6,0,0.10,0.05,0.15,0.10,0.15,73e704dd
145,Jonson Clarke-Harris,jm JAM,FW,Oldham Athletic,19,1994,40,23,2333,25.9,6,3,9,6,0,0,4,1,0.23,0.12,0.35,0.23,0.35,260af28b
146,Lewis Clarkson,,FW,Bradford City,19,1993,1,0,4,0.0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,4f2a1117
147,Max Clayton,eng ENG,FW,Crewe Alexandra,18,1994,13,9,790,8.8,2,0,2,2,0,0,1,0,0.23,0.00,0.23,0.23,0.23,f30a0031
148,Conor Coady,eng ENG,DFMF,Sheffield United,20,1993,39,32,2940,32.7,5,4,9,5,0,0,4,0,0.15,0.12,0.28,0.15,0.28,2928dca2
149,Ryan Colclough,eng ENG,FWMF,Crewe Alexandra,18,1994,8,5,500,5.6,2,0,2,2,0,0,2,0,0.36,0.00,0.36,0.36,0.36,e6e6ff5c
150,Larnell Cole,eng ENG,MF,MK Dons,20,1993,3,2,129,1.4,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,ce1faab0
151,Adam Collin,eng ENG,GK,Rotherham,28,1984,34,34,3060,34.0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,ffa731bc
152,Neill Collins,sct SCO,DF,Sheffield United,29,1983,44,44,3847,42.7,2,1,3,2,0,0,3,0,0.05,0.02,0.07,0.05,0.07,91ff7e1e
153,Tom Conlon,eng ENG,FWMF,Peterborough,17,1996,1,0,20,0.2,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,58d0198f
154,Alan Connell,eng ENG,FW,Bradford City,30,1983,13,0,140,1.6,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,5ed7060f
155,Mark Connolly,ie IRL,DF,Crawley Town,21,1991,36,32,2933,32.6,1,1,2,1,0,0,7,0,0.03,0.03,0.06,0.03,0.06,d89eb771
156,Paul Connolly,eng ENG,DF,Crawley Town,29,1983,7,5,415,4.6,0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,b6d19744
157,Adam Coombes,eng ENG,FW,Notts County,22,1991,6,3,329,3.7,0,0,0,0,0,0,2,0,0.00,0.00,0.00,0.00,0.00,217ee467
158,Shaq Coulthirst,eng ENG,FW,Leyton Orient,18,1994,1,0,7,0.1,1,0,1,1,0,0,1,0,12.86,0.00,12.86,12.86,12.86,eae0b432
159,Don Cowan,ie IRL,FW,Stevenage,23,1989,1,0,45,0.5,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,bc06e384
160,Dean Cox,eng ENG,MF,Leyton Orient,25,1987,45,44,3901,43.3,12,14,26,12,0,0,6,0,0.28,0.32,0.60,0.28,0.60,f419ee74
161,Lee Cox,eng ENG,MF,Swindon Town,23,1990,5,4,318,3.5,1,1,2,1,0,0,1,0,0.28,0.28,0.57,0.28,0.57,18b0b898
162,Tony Craig,eng ENG,DF,Brentford,28,1985,44,43,3821,42.5,0,1,1,0,0,0,6,1,0.00,0.02,0.02,0.00,0.02,bce997be
