,,,,,,,Playing Time,Playing Time,Playing Time,Playing Time,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,-additional
326,Kemal Izzet,tr TUR,MF,Colchester,29,1980,41,38,3247,36.1,0,3,3,0,0,0,6,0,0.00,0.08,0.08,0.00,0.08,8445ba14
327,Johnnie Jackson,eng ENG,MF,Charlton Athletic,27,1982,30,29,2513,27.9,13,3,16,7,6,6,2,0,0.47,0.11,0.57,0.25,0.36,1853aad9
328,Joe Jacobson,wls WAL,DF,Oldham Athletic,23,1986,1,0,16,0.2,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,590a3ff2
329,Radhi Jaïdi,tn TUN,DF,Southampton,34,1975,31,31,2641,29.3,3,0,3,3,0,0,5,0,0.10,0.00,0.10,0.10,0.10,8ff60fb9
330,Shwan Jalal,iq IRQ,GK,Bournemouth,26,1983,43,43,3857,42.9,0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,430a53c8
331,Lloyd James,wls WAL,DFMF,Colchester,22,1988,28,17,1744,19.4,0,1,1,0,0,0,4,0,0.00,0.05,0.05,0.00,0.05,68927d5e
332,Arron Jameson,eng ENG,GK,Sheffield Weds,20,1989,2,2,180,2.0,0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,2f90a4b4
333,Jason Jarrett,eng ENG,MF,Oldham Athletic,30,1979,8,7,622,6.9,0,0,0,0,0,0,3,1,0.00,0.00,0.00,0.00,0.00,84067873
334,Ryan Jarvis,eng ENG,FW,Leyton Orient,24,1986,11,3,278,3.1,2,0,2,2,0,0,0,0,0.65,0.00,0.65,0.65,0.65,c1152711
335,Lecsinel Jean-François,ht HAI,DF,Swindon Town,23,1986,18,16,1385,15.4,1,0,1,1,0,0,2,0,0.06,0.00,0.06,0.06,0.06,e4c3c224
336,Carl Jenkinson,eng ENG,DF,Charlton Athletic,18,1992,8,7,651,7.2,0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,874125a3
337,Dale Jennings,eng ENG,MF,Tranmere Rovers,17,1992,29,25,2160,24.0,6,3,9,6,0,0,3,0,0.25,0.12,0.37,0.25,0.37,621635db
338,Jake Jervis,eng ENG,FWMF,Notts County,18,1991,10,1,211,2.3,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,7ebbee55
339,Damien Johnson,nir NIR,MF,Huddersfield,31,1978,16,14,1244,13.8,0,0,0,0,0,0,2,0,0.00,0.00,0.00,0.00,0.00,c1c0a75f
340,Jemal Johnson,us USA,FWMF,MK Dons,25,1985,7,2,224,2.5,1,0,1,1,0,0,0,0,0.40,0.00,0.40,0.40,0.40,fe5f6d53
341,Jermaine Johnson,jm JAM,FWMF,Sheffield Weds,30,1980,26,15,1528,17.0,4,1,5,4,0,0,5,0,0.24,0.06,0.29,0.24,0.29,3a954a65
342,Oli Johnson,eng ENG,FW,Yeovil Town,22,1987,17,16,1318,14.6,3,1,4,3,0,0,1,0,0.20,0.07,0.27,0.20,0.27,e01a4c75
343,Paul Johnson,eng ENG,DF,Hartlepool,18,1992,1,1,90,1.0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,e12ace1b
344,Réda Johnson,bj BEN,DF,Plymouth Argyle,22,1988,17,15,1374,15.3,2,0,2,2,0,0,3,1,0.13,0.00,0.13,0.13,0.13,4bd05969
345,Réda Johnson,bj BEN,DF,Sheffield Weds,22,1988,16,15,1361,15.1,3,0,3,3,0,0,4,0,0.20,0.00,0.20,0.20,0.20,4bd05969
346,Billy Jones,eng ENG,DF,Exeter City,27,1983,29,27,2284,25.4,0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,4a7da20c
347,Daniel Jones,eng ENG,DFMF,Sheffield Weds,23,1986,24,13,1460,16.2,0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,4d8c6d57
348,Gary Jones,eng ENG,MF,Rochdale,33,1977,46,45,4072,45.2,17,2,19,10,7,8,3,0,0.38,0.04,0.42,0.22,0.27,0f95466a
349,Jamie Jones,eng ENG,GK,Leyton Orient,21,1989,35,35,3103,34.5,0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,8bba5887
350,Nathan Jones,wls WAL,DF,Yeovil Town,37,1973,8,7,606,6.7,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,6c212a97
351,Paul Jones,eng ENG,GK,Exeter City,24,1986,18,18,1620,18.0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,a664a8de
352,Paul Jones,eng ENG,GK,Peterborough,24,1986,1,1,90,1.0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,a664a8de
353,Ritchie Jones,eng ENG,MF,Oldham Athletic,23,1986,31,21,1905,21.2,1,1,2,1,0,0,2,0,0.05,0.05,0.09,0.05,0.09,13674825
354,Rob Jones,eng ENG,DF,Sheffield Weds,30,1979,8,8,621,6.9,1,0,1,1,0,0,0,0,0.14,0.00,0.14,0.14,0.14,ca7aff54
355,Steve Jones,nir NIR,FWMF,Walsall,33,1976,13,9,775,8.6,0,0,0,0,0,0,3,0,0.00,0.00,0.00,0.00,0.00,207941f8
356,Stephen Jordan,eng ENG,DF,Huddersfield,28,1982,6,6,508,5.6,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,1a3d94b5
357,Alan Judge,ie IRL,FWMF,Notts County,21,1988,19,17,1470,16.3,1,2,3,1,0,0,1,1,0.06,0.12,0.18,0.06,0.18,3d9ef282
358,Tamás Kádár,hu HUN,DF,Huddersfield,20,1990,2,2,130,1.4,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,71d5ca31
359,Jean-Paul Kalala,cd COD,MF,Bristol Rovers,28,1982,11,10,931,10.3,0,0,0,0,0,0,2,0,0.00,0.00,0.00,0.00,0.00,3a3a797d
360,Jean-Paul Kalala,cd COD,MF,Yeovil Town,28,1982,15,13,1196,13.3,0,1,1,0,0,0,3,2,0.00,0.08,0.08,0.00,0.08,3a3a797d
361,Harry Kane,eng ENG,FW,Leyton Orient,17,1993,18,9,902,10.0,5,0,5,5,0,0,2,1,0.50,0.00,0.50,0.50,0.50,21a66f6a
362,Tony Kane,ie IRL,DFMF,Carlisle United,22,1987,1,0,72,0.8,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,950eafdb
363,Yaser Kasim,iq IRQ,MF,Brighton,19,1991,1,1,69,0.8,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,ffc35ab3
364,Graham Kavanagh,ie IRL,MF,Carlisle United,36,1973,1,0,8,0.1,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,dc15f511
365,Antony Kay,eng ENG,DFMF,Huddersfield,27,1982,27,21,1901,21.1,3,0,3,3,0,0,12,0,0.14,0.00,0.14,0.14,0.14,44717a3c
366,Michael Kay,eng ENG,DF,Tranmere Rovers,20,1989,22,22,1980,22.0,1,0,1,1,0,0,7,0,0.05,0.00,0.05,0.05,0.05,68fdb9a3
367,Jake Kean,eng ENG,GK,Hartlepool,19,1991,19,19,1710,19.0,0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,66d29ce7
368,Dean Kelly,ie IRL,FW,Oldham Athletic,24,1985,13,1,268,3.0,1,0,1,1,0,0,1,0,0.34,0.00,0.34,0.34,0.34,a7e09bad
369,Callum Kennedy,eng ENG,DF,Swindon Town,21,1989,3,2,144,1.6,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,85022b56
370,Jason Kennedy,eng ENG,MF,Rochdale,23,1986,45,44,3774,41.9,4,0,4,4,0,0,3,1,0.10,0.00,0.10,0.10,0.10,d49a1592
371,Tom Kennedy,eng ENG,DF,Rochdale,25,1985,6,6,540,6.0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,c79217e0
372,Tom Kennedy,eng ENG,DF,Peterborough,25,1985,14,14,1228,13.6,0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,c79217e0
373,Rob Kiernan,ie IRL,DF,Yeovil Town,19,1991,3,1,98,1.1,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,50b5cfee
374,Kevin Kilbane,ie IRL,DFMF,Huddersfield,33,1977,24,23,2087,23.2,2,1,3,2,0,0,3,0,0.09,0.04,0.13,0.09,0.13,56cf4517
375,Radostin Kishishev,bg BUL,DFMF,Brighton,36,1974,32,21,1864,20.7,0,0,0,0,0,0,4,0,0.00,0.00,0.00,0.00,0.00,d06e83b4
376,Artur Krysiak,pl POL,GK,Exeter City,20,1989,10,10,900,10.0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,603d2869
377,Jo Kuffour,eng ENG,FW,Bristol Rovers,28,1981,42,33,3084,34.3,6,3,9,6,0,0,0,0,0.18,0.09,0.26,0.18,0.26,c706219c
378,Joss Labadie,eng ENG,MF,Tranmere Rovers,19,1990,34,29,2708,30.1,2,5,7,2,0,0,14,1,0.07,0.17,0.23,0.07,0.23,57fdfc19
379,Marc Laird,sct SCO,MF,Walsall,24,1986,8,8,720,8.0,0,0,0,0,0,0,2,0,0.00,0.00,0.00,0.00,0.00,450a452e
380,Marc Laird,sct SCO,MF,Brentford,24,1986,4,4,360,4.0,1,0,1,1,0,0,1,0,0.25,0.00,0.25,0.25,0.25,450a452e
381,Adam Lallana,eng ENG,FWMF,Southampton,22,1988,36,30,2668,29.6,8,11,19,8,0,0,2,0,0.27,0.37,0.64,0.27,0.64,99813635
382,Reggie Lambe,bm BER,MF,Bristol Rovers,19,1991,7,1,254,2.8,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,17307e0a
383,Rickie Lambert,eng ENG,FW,Southampton,28,1982,45,45,3926,43.6,21,11,32,13,8,8,1,0,0.48,0.25,0.73,0.30,0.55,495de82c
384,Olly Lancashire,eng ENG,DF,Walsall,21,1988,29,28,2464,27.4,0,0,0,0,0,0,3,0,0.00,0.00,0.00,0.00,0.00,fae0e3e3
385,Cameron Lancaster,eng ENG,FW,Dag & Red,17,1992,4,0,92,1.0,0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,7eadfdd6
386,Kelvin Langmead,eng ENG,DFMF,Peterborough,25,1985,32,28,2598,28.9,3,2,5,3,0,0,0,0,0.10,0.07,0.17,0.10,0.17,bf1ea24d
387,Colin Larkin,ie IRL,FW,Hartlepool,28,1982,30,15,1410,15.7,3,0,3,3,0,0,1,0,0.19,0.00,0.19,0.19,0.19,f0a25424
388,Romain Larrieu,fr FRA,GK,Plymouth Argyle,33,1976,18,17,1545,17.2,0,0,0,0,0,0,1,1,0.00,0.00,0.00,0.00,0.00,9f286e89
389,Emmanuel Ledesma,ar ARG,FWMF,Walsall,22,1988,10,5,435,4.8,1,1,2,1,0,0,1,1,0.21,0.21,0.41,0.21,0.41,fb79af97
390,Alan Lee,ie IRL,FW,Huddersfield,31,1978,28,17,1323,14.7,0,0,0,0,0,0,2,1,0.00,0.00,0.00,0.00,0.00,9e5eb5cd
391,Charlie Lee,eng ENG,DFMF,Peterborough,23,1987,34,26,2376,26.4,1,1,2,1,0,0,6,0,0.04,0.04,0.08,0.04,0.08,4963b778
392,Graeme Lee,eng ENG,DF,Notts County,32,1978,18,14,1204,13.4,0,1,1,0,0,0,3,2,0.00,0.07,0.07,0.00,0.07,5eb14350
393,Kieran Lee,eng ENG,DFMF,Oldham Athletic,22,1988,43,43,3825,42.5,2,5,7,2,0,0,9,0,0.05,0.12,0.16,0.05,0.16,3d0fca57
394,Olly Lee,eng ENG,FWMF,Dag & Red,19,1991,6,5,361,4.0,0,0,0,0,0,0,1,1,0.00,0.00,0.00,0.00,0.00,681971b6
395,Richard Lee,eng ENG,GK,Brentford,27,1982,22,22,1925,21.4,0,0,0,0,0,0,0,1,0.00,0.00,0.00,0.00,0.00,624f2897
396,Leon Legge,eng ENG,DF,Brentford,25,1985,30,27,2423,26.9,3,0,3,3,0,0,6,0,0.11,0.00,0.11,0.11,0.11,af131214
397,Aaron Lescott,eng ENG,DF,Walsall,31,1978,34,34,3033,33.7,1,1,2,1,0,0,7,0,0.03,0.03,0.06,0.03,0.06,27f937a7
398,Peter Leven,sct SCO,MF,MK Dons,26,1983,40,40,3527,39.2,8,10,18,3,5,6,10,1,0.20,0.26,0.46,0.08,0.33,f4c09d6e
399,Chris Lewington,eng ENG,GK,Dag & Red,21,1988,3,3,270,3.0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0843dbdd
400,Dean Lewington,eng ENG,DFMF,MK Dons,26,1984,42,42,3774,41.9,3,3,6,3,0,0,4,1,0.07,0.07,0.14,0.07,0.14,2dc5fc1c
401,Joe Lewis,eng ENG,GK,Peterborough,22,1987,45,45,4050,45.0,0,0,0,0,0,0,2,0,0.00,0.00,0.00,0.00,0.00,d45bc2f4
402,Stuart Lewis,eng ENG,DFMF,Dag & Red,22,1987,10,7,644,7.2,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,161470c1
403,Gary Liddle,eng ENG,DFMF,Hartlepool,24,1986,42,42,3654,40.6,6,1,7,6,0,0,5,1,0.15,0.02,0.17,0.15,0.17,6c3d5e53
404,Michael Liddle,ie IRL,DF,Leyton Orient,20,1989,1,1,90,1.0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,e3cb0b02
405,Josh Lillis,eng ENG,GK,Rochdale,23,1987,23,23,2048,22.8,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,b6940111
406,Chris Lines,eng ENG,MF,Bristol Rovers,24,1985,42,41,3707,41.2,3,1,4,3,0,0,11,0,0.07,0.02,0.10,0.07,0.10,d10c76c1
407,Mark Little,eng ENG,DF,Peterborough,21,1988,35,32,2940,32.7,0,2,2,0,0,0,3,1,0.00,0.06,0.06,0.00,0.06,42c64f3e
408,Danny Livesey,eng ENG,DF,Carlisle United,25,1984,10,5,552,6.1,0,0,0,0,0,0,2,0,0.00,0.00,0.00,0.00,0.00,3f27e09e
409,Miguel Llera,es ESP,DF,Charlton Athletic,30,1979,15,14,1297,14.4,2,0,2,2,0,0,2,0,0.14,0.00,0.14,0.14,0.14,b58a6d72
410,Conrad Logan,ie IRL,GK,Bristol Rovers,24,1986,16,16,1440,16.0,0,0,0,0,0,0,2,0,0.00,0.00,0.00,0.00,0.00,164fb840
411,Richard Logan,eng ENG,FW,Exeter City,28,1982,40,22,2219,24.7,11,4,15,11,0,0,4,0,0.45,0.16,0.61,0.45,0.61,40f5c97e
412,Steve Lovell,eng ENG,FW,Bournemouth,29,1980,7,5,408,4.5,1,0,1,1,0,0,2,0,0.22,0.00,0.22,0.22,0.22,fd616d2f
413,Jason Lowe,eng ENG,DFMF,Oldham Athletic,18,1991,7,7,630,7.0,2,1,3,1,1,1,0,0,0.29,0.14,0.43,0.14,0.29,e000b843
414,Rory Loy,sct SCO,FW,Carlisle United,22,1988,17,5,511,5.7,1,1,2,1,0,0,0,0,0.18,0.18,0.35,0.18,0.35,e56db0ca
415,Kazenga LuaLua,cd COD,FWMF,Brighton,19,1990,11,7,678,7.5,4,4,8,4,0,0,1,0,0.53,0.53,1.06,0.53,1.06,d732d28a
416,David Lucas,eng ENG,GK,Swindon Town,32,1977,21,20,1808,20.1,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,6c076ace
417,Paul-Jose M'Poku,cd COD,FWMF,Leyton Orient,18,1992,27,9,1038,11.5,3,0,3,3,0,0,0,0,0.26,0.00,0.26,0.26,0.26,6ec1ddf1
418,Jean-Yves M'voto,fr FRA,DF,Oldham Athletic,21,1988,27,25,2163,24.0,2,0,2,2,0,0,4,0,0.08,0.00,0.08,0.08,0.08,7136563a
419,Charlie MacDonald,eng ENG,FW,Brentford,29,1981,30,28,2423,26.9,9,7,16,9,0,0,1,0,0.33,0.26,0.59,0.33,0.59,bf812107
420,Shaun MacDonald,wls WAL,MF,Yeovil Town,22,1988,26,26,2283,25.4,4,1,5,3,1,1,1,0,0.16,0.04,0.20,0.12,0.16,fdcff59c
421,Craig Mackail-Smith,sct SCO,FW,Peterborough,26,1984,45,44,3924,43.6,27,11,38,27,0,0,7,0,0.62,0.25,0.87,0.62,0.87,f6454937
422,Michael Mackay,eng ENG,FW,Hartlepool,27,1982,3,1,118,1.3,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,15aa94c4
423,Jon Macken,ie IRL,FW,Walsall,32,1977,39,35,2852,31.7,9,7,16,9,0,0,2,0,0.28,0.22,0.50,0.28,0.50,b3e2544a
424,Gary MacKenzie,sct SCO,DF,MK Dons,24,1985,26,24,2013,22.4,2,0,2,2,0,0,7,2,0.09,0.00,0.09,0.09,0.09,219a9295
425,Steven MacLean,sct SCO,FW,Plymouth Argyle,27,1982,7,4,303,3.4,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,8e7b0ba8
426,Paddy Madden,ie IRL,FWMF,Carlisle United,20,1990,13,1,303,3.4,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,9c708676
427,Gary Madine,eng ENG,FW,Carlisle United,19,1990,21,21,1866,20.7,8,2,10,8,0,2,1,0,0.39,0.10,0.48,0.39,0.48,e3e6502a
428,Gary Madine,eng ENG,FW,Sheffield Weds,19,1990,22,20,1649,18.3,5,3,8,5,0,0,2,0,0.27,0.16,0.44,0.27,0.44,e3e6502a
429,Sam Mantom,eng ENG,MF,Tranmere Rovers,18,1992,2,2,148,1.6,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,e60f37af
430,Sam Mantom,eng ENG,MF,Oldham Athletic,18,1992,4,3,300,3.3,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,e60f37af
431,Keanu Marsh-Brown,gy GUY,MF,MK Dons,17,1992,17,12,986,11.0,2,2,4,2,0,0,1,0,0.18,0.18,0.37,0.18,0.37,7d9d4111
432,Ben Marshall,eng ENG,DFFW,Carlisle United,19,1991,33,27,2450,27.2,3,4,7,3,0,0,3,0,0.11,0.15,0.26,0.11,0.26,bc1e204d
433,Paul Marshall,eng ENG,MF,Walsall,21,1989,18,12,1097,12.2,1,2,3,1,0,0,0,0,0.08,0.16,0.25,0.08,0.25,e7b5c8c4
434,Aaron Martin,eng ENG,DF,Southampton,20,1989,8,4,425,4.7,0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,2b118830
435,Dave Martin,eng ENG,MF,Notts County,25,1985,10,7,643,7.1,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,e1160d44
436,David Martin,eng ENG,GK,MK Dons,24,1986,43,43,3870,43.0,0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,07666c20
437,Lee Martin,eng ENG,FWMF,Charlton Athletic,23,1987,20,14,1434,15.9,2,3,5,2,0,0,7,0,0.13,0.19,0.31,0.13,0.31,becaa518
438,Joe Mason,ie IRL,FW,Plymouth Argyle,19,1991,34,26,2280,25.3,7,2,9,7,0,0,0,0,0.28,0.08,0.36,0.28,0.36,9d998751
439,Grant McCann,nir NIR,MF,Peterborough,30,1980,38,34,3062,34.0,9,21,30,4,5,6,8,2,0.26,0.62,0.88,0.12,0.73,e016d510
440,Alex McCarthy,eng ENG,GK,Brentford,20,1989,3,3,270,3.0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,36c2ca73
441,Mark McChrystal,nir NIR,DF,Tranmere Rovers,26,1984,23,21,1925,21.4,0,0,0,0,0,0,3,0,0.00,0.00,0.00,0.00,0.00,2afa7283
442,Jamie McCombe,eng ENG,DF,Huddersfield,27,1983,34,31,2853,31.7,5,1,6,5,0,0,5,1,0.16,0.03,0.19,0.16,0.19,759d755b
443,Alan McCormack,ie IRL,DFMF,Charlton Athletic,26,1984,24,18,1461,16.2,1,0,1,1,0,0,3,0,0.06,0.00,0.06,0.06,0.06,ef6714c1
444,David McCracken,sct SCO,DF,Bristol Rovers,28,1981,10,5,434,4.8,0,0,0,0,0,0,0,1,0.00,0.00,0.00,0.00,0.00,a4e5f707
445,David McCracken,sct SCO,DF,Brentford,28,1981,2,1,67,0.7,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,a4e5f707
446,Damien McCrory,ie IRL,DFMF,Dag & Red,20,1990,23,22,1985,22.1,0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,824afc90
447,Sean McDaid,sct SCO,DF,Carlisle United,24,1986,12,12,1080,12.0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,5d2b2f59
448,Donal McDermott,ie IRL,FWMF,Bournemouth,20,1989,9,6,510,5.7,1,0,1,1,0,0,4,0,0.18,0.00,0.18,0.18,0.18,fca5f360
449,Clayton McDonald,eng ENG,DF,Walsall,21,1988,14,7,686,7.6,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,508a6ca9
450,Kevin McDonald,sct SCO,MF,Notts County,21,1988,11,10,898,10.0,0,0,0,0,0,0,2,0,0.00,0.00,0.00,0.00,0.00,71a08f97
451,Ryan McGivern,nir NIR,DF,Walsall,20,1990,15,15,1350,15.0,0,1,1,0,0,0,1,0,0.00,0.07,0.07,0.00,0.07,4c2e7e85
452,Scott McGleish,eng ENG,FW,Leyton Orient,36,1974,39,27,2300,25.6,11,5,16,9,2,2,2,0,0.43,0.20,0.63,0.35,0.55,5af56e77
453,Jon-Paul McGovern,sct SCO,MF,Swindon Town,29,1980,38,30,2635,29.3,3,3,6,3,0,0,0,0,0.10,0.10,0.20,0.10,0.20,9e315cf8
454,Phillip McGrath,nir NIR,MF,Oldham Athletic,18,1992,1,0,2,0.0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0b79dbcc
455,Adam McGurk,nir NIR,FW,Tranmere Rovers,21,1989,21,3,590,6.6,3,1,4,3,0,0,1,0,0.46,0.15,0.61,0.46,0.61,bcfe5c70
456,Michael McIndoe,sct SCO,MF,MK Dons,30,1979,8,8,618,6.9,0,1,1,0,0,0,2,0,0.00,0.15,0.15,0.00,0.15,059307d5
457,Ben McKenna,nir NIR,MF,Carlisle United,17,1993,1,0,12,0.1,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,fe9cef2a
458,Paul McLaren,eng ENG,MF,Tranmere Rovers,33,1976,6,6,352,3.9,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,ca28505f
459,Aaron McLean,eng ENG,FW,Peterborough,27,1983,19,19,1573,17.5,10,2,12,9,1,2,3,0,0.57,0.11,0.69,0.51,0.63,dc49ea82
460,Josh McQuoid,nir NIR,FWMF,Bournemouth,20,1989,17,15,1300,14.4,9,1,10,9,0,0,2,0,0.62,0.07,0.69,0.62,0.69,88f448c4
461,Leon McSweeney,ie IRL,DFMF,Hartlepool,26,1983,46,24,2544,28.3,2,6,8,2,0,0,4,0,0.07,0.21,0.28,0.07,0.28,09f5ead9
462,Neil Mellor,eng ENG,FW,Sheffield Weds,27,1982,33,24,2231,24.8,13,7,20,13,0,0,4,0,0.52,0.28,0.81,0.52,0.81,f18d8642
463,Nathaniel Mendez-Laing,gt GUA,FWMF,Peterborough,18,1992,33,8,1041,11.6,5,2,7,5,0,0,0,0,0.43,0.17,0.61,0.43,0.61,b4b2f632
464,Arnaud Mendy,gw GNB,MF,Tranmere Rovers,20,1990,12,11,926,10.3,1,0,1,1,0,0,5,0,0.10,0.00,0.10,0.10,0.10,888825d3
465,Ľubomír Michalík,sk SVK,DF,Carlisle United,26,1983,32,32,2752,30.6,2,0,2,2,0,0,10,1,0.07,0.00,0.07,0.07,0.07,3ae06b45
466,Kirk Millar,nir NIR,FWMF,Oldham Athletic,18,1992,5,0,91,1.0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,e500f8ef
467,Lee Miller,sct SCO,FW,Notts County,27,1983,6,5,419,4.7,2,0,2,2,0,0,0,0,0.43,0.00,0.43,0.43,0.43,95cb2b6d
468,Tommy Miller,eng ENG,MF,Sheffield Weds,31,1979,34,29,2586,28.7,9,4,13,5,4,5,1,0,0.31,0.14,0.45,0.17,0.31,0ad6e1dc
469,Joseph Mills,eng ENG,DFMF,Southampton,20,1989,2,0,30,0.3,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,7f725b83
470,Mark Molesley,eng ENG,MF,Bournemouth,29,1981,2,0,18,0.2,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,6a88f75d
471,Lee Molyneux,eng ENG,DFMF,Plymouth Argyle,21,1989,9,7,573,6.4,0,0,0,0,0,0,4,1,0.00,0.00,0.00,0.00,0.00,eda627e3
472,Andy Monkhouse,eng ENG,FWMF,Hartlepool,29,1980,44,43,3882,43.1,7,0,7,7,0,0,7,0,0.16,0.00,0.16,0.16,0.16,e23797e6
473,Dave Mooney,ie IRL,FW,Colchester,25,1984,39,37,3039,33.8,9,3,12,5,4,4,6,1,0.27,0.09,0.36,0.15,0.24,fb6f5a60
474,Ian Moore,eng ENG,FWMF,Tranmere Rovers,33,1976,19,15,1391,15.5,7,1,8,3,4,5,4,0,0.45,0.06,0.52,0.19,0.26,9c89ccea
475,Simon Moore,eng ENG,GK,Brentford,20,1990,10,9,856,9.5,0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,e7434f04
476,Filipe Morais,pt POR,MF,Oldham Athletic,24,1985,23,20,1764,19.6,3,2,5,3,0,0,2,1,0.15,0.10,0.26,0.15,0.26,daf6dca5
477,Marvin Morgan,eng ENG,FW,Dag & Red,27,1983,12,5,597,6.6,0,1,1,0,0,0,0,0,0.00,0.15,0.15,0.00,0.15,e616e19e
478,Clinton Morrison,ie IRL,FW,Sheffield Weds,31,1979,35,22,2191,24.3,6,2,8,6,0,0,1,0,0.25,0.08,0.33,0.25,0.33,e80d5b3b
479,Michael Morrison,eng ENG,DF,Sheffield Weds,22,1988,12,12,1077,12.0,0,1,1,0,0,0,1,0,0.00,0.08,0.08,0.00,0.08,c7354a11
480,Sean Morrison,eng ENG,DF,Swindon Town,19,1991,19,19,1710,19.0,4,4,8,4,0,0,1,0,0.21,0.21,0.42,0.21,0.42,09fec029
481,Sam Morrow,nir NIR,FW,Tranmere Rovers,25,1985,5,2,182,2.0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,b51be837
482,Peter Murphy,ie IRL,DF,Carlisle United,29,1980,34,32,2880,32.0,3,0,3,3,0,0,4,0,0.09,0.00,0.09,0.09,0.09,dd33b351
483,Glenn Murray,eng ENG,FW,Brighton,26,1983,42,38,3303,36.7,22,4,26,22,0,1,6,0,0.60,0.11,0.71,0.60,0.71,f2f29dda
484,Paul Murray,eng ENG,MF,Hartlepool,33,1976,36,35,2781,30.9,1,1,2,1,0,0,7,0,0.03,0.03,0.06,0.03,0.06,35da890c
485,Alassane N'Diaye,fr FRA,MF,Swindon Town,20,1990,6,2,188,2.1,0,1,1,0,0,0,0,0,0.00,0.48,0.48,0.00,0.48,66f0721e
486,Bondz N'Gala,eng ENG,DF,Plymouth Argyle,20,1989,26,23,1993,22.1,1,2,3,1,0,0,3,2,0.05,0.09,0.14,0.05,0.14,4bcf595b
487,Dany N'Guessan,fr FRA,FWMF,Southampton,22,1987,6,2,301,3.3,0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,b315c9be
488,Seth Nana Twumasi,eng ENG,DFMF,Peterborough,20,1990,11,6,606,6.7,0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,ab233000
