,,,,,,Playing Time,Playing Time,Playing Time,Playing Time,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,-additional
Rk,Player,Nation,Pos,Squad,Age,Born,MP,Starts,Min,90s,Gls,Ast,G+A,G-PK,PK,PKatt,CrdY,CrdR,Gls,Ast,G+A,G-PK,G+A-PK,-9999
317,Karl Hawley,eng ENG,FW,Scunthorpe,30,1981,39,37,3255,36.2,11,5,16,10,1,1,1,0,0.30,0.14,0.44,0.28,0.41,de9f1be3
318,Paul Hayes,eng ENG,FWMF,Crawley Town,28,1983,11,9,814,9.0,2,2,4,2,0,0,1,0,0.22,0.22,0.44,0.22,0.44,05ea4299
319,Paul Hayes,eng ENG,FWMF,Brentford,28,1983,23,10,1022,11.4,4,3,7,4,0,0,0,0,0.35,0.26,0.62,0.35,0.62,05ea4299
320,Will Hayhurst,ie IRL,MF,Preston,18,1994,21,18,1460,16.2,4,3,7,4,0,0,1,0,0.25,0.18,0.43,0.25,0.43,a71f5e39
321,Ryan Haynes,eng ENG,DFMF,Coventry City,16,1995,1,1,90,1.0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,96169411
322,James Hayter,eng ENG,FW,Yeovil Town,33,1979,44,42,3392,37.7,14,4,18,12,2,2,3,0,0.37,0.11,0.48,0.32,0.42,4e13b228
323,Reuben Hazell,eng ENG,DF,Shrewsbury,33,1979,3,3,270,3.0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,37189b0c
324,David Healy,nir NIR,FW,Bury,32,1979,16,8,601,6.7,1,0,1,0,1,1,0,0,0.15,0.00,0.15,0.00,0.00,c757265f
325,Matt Heath,eng ENG,DF,Colchester,30,1981,6,6,507,5.6,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,6b4899eb
326,Michael Hector,jm JAM,DFMF,Shrewsbury,20,1992,8,8,720,8.0,0,0,0,0,0,0,3,0,0.00,0.00,0.00,0.00,0.00,5f1a2f31
327,Jérémy Hélan,fr FRA,MF,Shrewsbury,20,1992,3,3,247,2.7,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,4aae0c8a
328,Ashley Hemmings,eng ENG,DFFW,Walsall,21,1991,29,10,1037,11.5,1,2,3,1,0,0,0,0,0.09,0.17,0.26,0.09,0.26,b107f48e
329,Conor Henderson,eng ENG,MF,Coventry City,20,1991,2,1,118,1.3,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,5f74f8f6
330,Ian Henderson,eng ENG,FWMF,Colchester,27,1985,22,14,1313,14.6,3,2,5,3,0,0,4,0,0.21,0.14,0.34,0.21,0.34,afb0fae3
331,Troy Hewitt,eng ENG,FW,Colchester,22,1990,1,0,17,0.2,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,831f53dc
332,Troy Hewitt,eng ENG,FW,Bury,22,1990,8,5,473,5.3,2,0,2,2,0,0,1,0,0.38,0.00,0.38,0.38,0.38,831f53dc
333,Danny Higginbotham,gi GIB,DF,Sheffield United,33,1978,15,13,1186,13.2,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,688135a1
334,Kallum Higginbotham,eng ENG,FWMF,Carlisle United,23,1989,10,7,558,6.2,0,2,2,0,0,0,0,0,0.00,0.32,0.32,0.00,0.32,98f2bc4f
335,Matt Hill,eng ENG,DF,Sheffield United,31,1981,34,34,2948,32.8,0,1,1,0,0,0,7,0,0.00,0.03,0.03,0.00,0.03,c1151f6b
336,Lee Hills,eng ENG,DF,Stevenage,22,1990,11,9,711,7.9,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,f0f801c6
337,Richard Hinds,eng ENG,DF,Yeovil Town,31,1980,19,15,1280,14.2,1,0,1,1,0,0,2,0,0.07,0.00,0.07,0.07,0.07,a56f9816
338,Lee Hodson,nir NIR,DFMF,Brentford,20,1991,13,7,681,7.6,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,7206c879
339,Darren Holden,eng ENG,DF,Hartlepool,18,1993,17,12,1209,13.4,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,ea4f1e83
340,Dean Holden,eng ENG,DF,Walsall,32,1979,25,24,2093,23.3,2,0,2,2,0,0,2,1,0.09,0.00,0.09,0.09,0.09,f71c82f4
341,Euan Holden,sct SCO,DFMF,Bury,24,1988,1,1,84,0.9,0,1,1,0,0,0,0,0,0.00,1.07,1.07,0.00,1.07,cbf610e5
342,Danny Hollands,eng ENG,DFMF,Swindon Town,26,1985,10,8,721,8.0,2,2,4,2,0,0,2,0,0.25,0.25,0.50,0.25,0.50,118a8745
343,Haydn Hollis,eng ENG,DFFW,Notts County,19,1992,6,5,456,5.1,0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,3e6bea88
344,Danny Holmes,eng ENG,DF,Tranmere Rovers,23,1989,43,43,3727,41.4,2,1,3,2,0,0,6,0,0.05,0.02,0.07,0.05,0.07,89a78afc
345,Lee Holmes,eng ENG,MF,Preston,25,1987,28,23,1910,21.2,3,4,7,3,0,0,2,0,0.14,0.19,0.33,0.14,0.33,8129ba96
346,Tom Hopper,eng ENG,FW,Bury,18,1993,22,22,1762,19.6,3,2,5,3,0,0,0,0,0.15,0.10,0.26,0.15,0.26,ad8a7344
347,Evan Horwood,eng ENG,DF,Hartlepool,26,1986,37,33,2940,32.7,2,10,12,1,1,1,4,0,0.06,0.31,0.37,0.03,0.34,3e9ca1a1
348,Sam Hoskins,eng ENG,FWMF,Stevenage,19,1993,14,6,568,6.3,1,0,1,1,0,0,0,0,0.16,0.00,0.16,0.16,0.16,7292e67b
349,Brian Howard,eng ENG,MF,Portsmouth,29,1983,23,23,2008,22.3,0,6,6,0,0,0,6,0,0.00,0.27,0.27,0.00,0.27,fa9c43c2
350,Mark Howard,eng ENG,GK,Sheffield United,25,1986,11,11,910,10.1,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,d5d89b53
351,Steve Howard,eng ENG,FW,Hartlepool,36,1976,34,28,2637,29.3,3,3,6,3,0,0,6,0,0.10,0.10,0.20,0.10,0.20,4b23e09b
352,Connor Hughes,eng ENG,MF,Oldham Athletic,19,1993,4,0,81,0.9,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,b0a6020b
353,Jeff Hughes,nir NIR,DFMF,Notts County,27,1985,44,39,3586,39.8,7,3,10,7,0,0,5,0,0.18,0.08,0.25,0.18,0.25,f38f0c25
354,Lee Hughes,eng ENG,FW,Notts County,36,1976,18,7,855,9.5,6,2,8,6,0,0,2,0,0.63,0.21,0.84,0.63,0.84,fd08b4e6
355,Mark Hughes,eng ENG,DF,Bury,25,1986,27,25,2241,24.9,0,2,2,0,0,0,2,0,0.00,0.08,0.08,0.00,0.08,5f4b1c49
356,Richard Hughes,sct SCO,MF,Bournemouth,33,1979,21,7,758,8.4,1,1,2,1,0,0,3,0,0.12,0.12,0.24,0.12,0.24,7ff95c96
357,Iain Hume,ca CAN,FW,Doncaster,28,1983,33,24,2112,23.5,6,3,9,6,0,0,5,1,0.26,0.13,0.38,0.26,0.38,53be531e
358,Ritchie Humphreys,eng ENG,DFFW,Hartlepool,34,1977,31,29,2529,28.1,1,0,1,1,0,0,4,0,0.04,0.00,0.04,0.04,0.04,67423398
359,David Hunt,eng ENG,DFMF,Crawley Town,29,1982,23,19,1747,19.4,0,0,0,0,0,0,7,0,0.00,0.00,0.00,0.00,0.00,68a34dc1
360,Paul Huntington,eng ENG,DF,Preston,24,1987,37,34,2900,32.2,3,0,3,3,0,0,5,0,0.09,0.00,0.09,0.09,0.09,930585c0
361,James Hurst,eng ENG,DF,Shrewsbury,20,1992,4,4,315,3.5,0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,a59de39b
362,James Husband,eng ENG,DF,Doncaster,18,1994,33,24,2144,23.8,3,2,5,3,0,0,5,0,0.13,0.08,0.21,0.13,0.21,33e2d513
363,Chris Hussey,eng ENG,DFMF,Coventry City,23,1989,10,8,690,7.7,0,2,2,0,0,0,1,0,0.00,0.26,0.26,0.00,0.26,6f4f4dd2
364,Jabo Ibehre,eng ENG,FW,MK Dons,29,1983,3,0,52,0.6,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,a21b88de
365,Jabo Ibehre,eng ENG,FW,Colchester,29,1983,30,30,2585,28.7,8,4,12,8,0,0,5,1,0.28,0.14,0.42,0.28,0.42,a21b88de
366,Rohan Ince,ms MSR,DFFW,Yeovil Town,19,1992,2,1,130,1.4,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,a74f8572
367,Brad Inman,sct SCO,FWMF,Crewe Alexandra,20,1991,21,17,1460,16.2,5,0,5,5,0,0,2,0,0.31,0.00,0.31,0.31,0.31,9dbcbe80
368,Joe Ironside,eng ENG,FW,Sheffield United,18,1993,12,1,272,3.0,0,1,1,0,0,0,0,0,0.00,0.33,0.33,0.00,0.33,a0a22f9e
369,Zeli Ismail,eng ENG,MF,MK Dons,18,1993,7,1,144,1.6,0,0,0,0,0,0,2,0,0.00,0.00,0.00,0.00,0.00,63f3cf46
370,Chris Iwelumo,sct SCO,FW,Notts County,33,1978,5,5,367,4.1,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,628dd7b5
371,Chris Iwelumo,sct SCO,FW,Oldham Athletic,33,1978,7,4,348,3.9,1,1,2,1,0,0,0,0,0.26,0.26,0.52,0.26,0.52,628dd7b5
372,Kemal Izzet,tr TUR,MF,Colchester,31,1980,11,9,702,7.8,0,1,1,0,0,0,1,0,0.00,0.13,0.13,0.00,0.13,8445ba14
373,Liam Jacob,au AUS,GK,Oldham Athletic,17,1994,1,0,1,0.0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,a60f4466
374,Joe Jacobson,wls WAL,DF,Shrewsbury,25,1986,30,29,2570,28.6,2,3,5,2,0,0,2,0,0.07,0.11,0.18,0.07,0.18,590a3ff2
375,Shwan Jalal,iq IRQ,GK,Bournemouth,28,1983,17,17,1530,17.0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,430a53c8
376,David James,eng ENG,GK,Bournemouth,41,1970,19,19,1710,19.0,0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,86841dfb
377,Lloyd James,wls WAL,DFMF,Leyton Orient,24,1988,28,26,2201,24.5,0,0,0,0,0,0,3,0,0.00,0.00,0.00,0.00,0.00,68927d5e
378,Luke James,eng ENG,FWMF,Hartlepool,17,1994,25,4,732,8.1,3,0,3,3,0,0,0,0,0.37,0.00,0.37,0.37,0.37,388b3a67
379,Anthony Jeffrey,gy GUY,FWMF,Stevenage,17,1994,1,0,10,0.1,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,5e7602a2
380,Connor Jennings,eng ENG,FWMF,Scunthorpe,20,1991,12,2,287,3.2,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,e4f433e5
381,Steve Jennings,eng ENG,MF,Coventry City,27,1984,39,36,3049,33.9,0,1,1,0,0,0,7,0,0.00,0.03,0.03,0.00,0.03,a747de3b
382,Jake Jervis,eng ENG,FWMF,Carlisle United,20,1991,5,5,373,4.1,3,1,4,3,0,0,0,0,0.72,0.24,0.97,0.72,0.97,7ebbee55
383,Jake Jervis,eng ENG,FWMF,Tranmere Rovers,20,1991,4,4,272,3.0,1,0,1,1,0,0,1,0,0.33,0.00,0.33,0.33,0.33,7ebbee55
384,Jake Jervis,eng ENG,FWMF,Portsmouth,20,1991,3,1,113,1.3,1,0,1,1,0,0,0,0,0.80,0.00,0.80,0.80,0.80,7ebbee55
385,Eirik Johansen,no NOR,GK,Scunthorpe,20,1992,8,8,720,8.0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,576ea36c
386,Lenell John-Lewis,eng ENG,FWMF,Bury,23,1989,16,5,555,6.2,2,1,3,2,0,0,1,0,0.32,0.16,0.49,0.32,0.49,9e4d738e
387,Daniel Johnson,jm JAM,MF,Yeovil Town,19,1992,5,3,278,3.1,0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,6d477b52
388,Sam Johnstone,eng ENG,GK,Walsall,19,1993,7,7,630,7.0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,9e5708be
389,Andrai Jones,eng ENG,DF,Bury,20,1992,11,9,846,9.4,0,2,2,0,0,0,1,0,0.00,0.21,0.21,0.00,0.21,d47f08d3
390,Craig Jones,wls WAL,DFMF,Bury,25,1987,25,7,859,9.5,1,2,3,1,0,0,0,0,0.10,0.21,0.31,0.10,0.31,598fbd50
391,Darren Jones,eng ENG,DF,Shrewsbury,28,1983,38,38,3349,37.2,1,0,1,1,0,0,1,0,0.03,0.00,0.03,0.03,0.03,15ad43ac
392,Jake Jones,eng ENG,MF,Walsall,19,1993,3,1,61,0.7,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,c465aab1
393,Jamie Jones,eng ENG,GK,Leyton Orient,23,1989,26,26,2340,26.0,0,0,0,0,0,0,2,0,0.00,0.00,0.00,0.00,0.00,8bba5887
394,Mike Jones,eng ENG,MF,Crawley Town,24,1987,40,35,2815,31.3,1,5,6,1,0,0,0,0,0.03,0.16,0.19,0.03,0.19,a8771fa1
395,Paul Jones,eng ENG,GK,Crawley Town,26,1986,46,46,4140,46.0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,a664a8de
396,Rob Jones,eng ENG,DF,Doncaster,32,1979,44,44,3806,42.3,7,1,8,7,0,0,7,0,0.17,0.02,0.19,0.17,0.19,ca7aff54
397,Alan Judge,ie IRL,FWMF,Notts County,23,1988,39,38,3364,37.4,8,11,19,7,1,1,10,0,0.21,0.29,0.51,0.19,0.48,3d9ef282
398,Todd Kane,eng ENG,DFMF,Preston,18,1993,3,3,236,2.6,0,0,0,0,0,0,2,0,0.00,0.00,0.00,0.00,0.00,dd082c59
399,Antony Kay,eng ENG,DFMF,MK Dons,29,1982,33,31,2834,31.5,1,1,2,1,0,0,6,3,0.03,0.03,0.06,0.03,0.06,44717a3c
400,Michael Kay,eng ENG,DF,Tranmere Rovers,22,1989,6,3,393,4.4,0,1,1,0,0,0,1,0,0.00,0.23,0.23,0.00,0.23,68fdb9a3
401,Keith Keane,ie IRL,DFMF,Preston,25,1986,26,22,1988,22.1,1,0,1,1,0,0,9,0,0.05,0.00,0.05,0.05,0.05,8656fc34
402,Jordan Keegan,ie IRL,FW,Scunthorpe,20,1992,3,0,31,0.3,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,eb2ccfbe
403,Paul Keegan,ie IRL,MF,Doncaster,28,1984,25,22,1847,20.5,1,0,1,1,0,0,7,0,0.05,0.00,0.05,0.05,0.05,409edd15
404,James Keene,eng ENG,FW,Portsmouth,26,1985,9,6,588,6.5,1,1,2,1,0,0,0,0,0.15,0.15,0.31,0.15,0.31,93876c6b
405,Julian Kelly,eng ENG,DFMF,Notts County,22,1989,22,20,1779,19.8,1,2,3,1,0,0,3,0,0.05,0.10,0.15,0.05,0.15,cc8ac569
406,Callum Kennedy,eng ENG,DF,Scunthorpe,23,1989,17,11,1094,12.2,0,3,3,0,0,0,1,0,0.00,0.25,0.25,0.00,0.25,85022b56
407,Terry Kennedy,eng ENG,DF,Sheffield United,18,1993,1,1,90,1.0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,7ed73b22
408,Rob Kiernan,ie IRL,DF,Brentford,21,1991,8,5,340,3.8,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,50b5cfee
409,Kevin Kilbane,ie IRL,DFMF,Coventry City,35,1977,9,8,723,8.0,0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,56cf4517
410,Jack King,eng ENG,DFMF,Preston,26,1985,36,33,2847,31.6,4,5,9,4,0,0,5,0,0.13,0.16,0.28,0.13,0.28,ebede3aa
411,Jake Kirby,eng ENG,MF,Tranmere Rovers,18,1994,4,0,30,0.3,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,06c1e972
412,Dave Kitson,eng ENG,FW,Sheffield United,32,1980,33,30,2371,26.3,11,2,13,11,0,0,7,0,0.42,0.08,0.49,0.42,0.49,53c758b9
413,Joss Labadie,eng ENG,MF,Notts County,21,1990,24,8,940,10.4,2,1,3,2,0,0,5,0,0.19,0.10,0.29,0.19,0.29,57fdfc19
414,Freddie Ladapo,eng ENG,FW,Colchester,19,1993,4,0,61,0.7,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,da2b8db3
415,Marc Laird,sct SCO,MF,Leyton Orient,26,1986,1,0,31,0.3,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,450a452e
416,Scott Laird,eng ENG,DF,Preston,24,1988,19,19,1710,19.0,4,1,5,4,0,0,1,0,0.21,0.05,0.26,0.21,0.26,b905af28
417,Dean Leacock,eng ENG,DFMF,Notts County,28,1984,42,42,3684,40.9,1,0,1,1,0,0,9,0,0.02,0.00,0.02,0.02,0.02,c3cbae51
418,Harry Lee,eng ENG,MF,Leyton Orient,17,1995,1,0,9,0.1,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,efbc8f3a
419,Richard Lee,eng ENG,GK,Brentford,29,1982,3,3,270,3.0,0,0,0,0,0,0,2,0,0.00,0.00,0.00,0.00,0.00,624f2897
420,Leon Legge,eng ENG,DF,Brentford,27,1985,7,3,380,4.2,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,af131214
421,AJ Leitch-Smith,eng ENG,FWMF,Crewe Alexandra,22,1990,28,25,2062,22.9,4,0,4,4,0,0,0,0,0.17,0.00,0.17,0.17,0.17,2d11b9fa
422,Steve Leo Beleck,cm CMR,FW,Stevenage,19,1993,13,6,498,5.5,0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,28718256
423,Dean Lewington,eng ENG,DFMF,MK Dons,28,1984,38,38,3269,36.3,1,1,2,1,0,0,4,1,0.03,0.03,0.06,0.03,0.06,2dc5fc1c
424,Gary Liddle,eng ENG,DFMF,Notts County,26,1986,46,46,4140,46.0,0,0,0,0,0,0,6,0,0.00,0.00,0.00,0.00,0.00,6c3d5e53
425,Chris Lines,eng ENG,MF,MK Dons,26,1985,16,11,1091,12.1,0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,d10c76c1
426,Kevin Lisbie,jm JAM,FW,Leyton Orient,33,1978,28,23,2029,22.5,16,3,19,10,6,7,4,0,0.71,0.13,0.84,0.44,0.58,e509ea01
427,Danny Livesey,eng ENG,DF,Carlisle United,27,1984,39,35,3154,35.0,3,0,3,3,0,0,3,0,0.09,0.00,0.09,0.09,0.09,3f27e09e
428,Adam Lockwood,eng ENG,DF,Bury,30,1981,17,17,1463,16.3,1,1,2,1,0,0,3,0,0.06,0.06,0.12,0.06,0.12,b119313d
429,Shay Logan,eng ENG,DFMF,Brentford,24,1988,45,41,3643,40.5,0,5,5,0,0,0,7,0,0.00,0.12,0.12,0.00,0.12,e5895f93
430,George Long,eng ENG,GK,Sheffield United,18,1993,36,35,3230,35.9,0,0,0,0,0,0,2,0,0.00,0.00,0.00,0.00,0.00,754e3f2d
431,Kevin Long,ie IRL,DF,Portsmouth,21,1990,5,5,397,4.4,0,0,0,0,0,0,1,1,0.00,0.00,0.00,0.00,0.00,5a4280b1
432,Dani López,es ESP,FW,Stevenage,26,1985,10,7,484,5.4,3,1,4,3,0,0,0,1,0.56,0.19,0.74,0.56,0.74,4ffdb078
433,Ryan Lowe,eng ENG,FW,MK Dons,33,1978,42,28,2408,26.8,11,5,16,11,0,0,1,1,0.41,0.19,0.60,0.41,0.60,c101ca3b
434,Rory Loy,sct SCO,FW,Carlisle United,24,1988,13,12,954,10.6,3,0,3,3,0,0,0,0,0.28,0.00,0.28,0.28,0.28,e56db0ca
435,John Lundstram,eng ENG,MF,Doncaster,18,1994,14,14,1178,13.1,0,1,1,0,0,0,1,0,0.00,0.08,0.08,0.00,0.08,0df2b165
436,Massimo Luongo,au AUS,MF,Swindon Town,19,1992,7,7,630,7.0,1,1,2,1,0,0,0,0,0.14,0.14,0.29,0.14,0.29,967ac6e1
437,Nathan Luscombe,eng ENG,MF,Hartlepool,22,1989,13,2,321,3.6,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,768bb957
438,Craig Lynch,eng ENG,FWMF,Hartlepool,20,1992,6,2,222,2.5,1,0,1,1,0,0,0,0,0.41,0.00,0.41,0.41,0.41,243a84ca
439,Youssouf M'Changama,km COM,MF,Oldham Athletic,21,1990,16,10,990,11.0,2,0,2,2,0,0,2,0,0.18,0.00,0.18,0.18,0.18,e05082d1
440,Jean-Yves M'voto,fr FRA,DF,Oldham Athletic,23,1988,42,42,3663,40.7,4,0,4,4,0,0,10,1,0.10,0.00,0.10,0.10,0.10,7136563a
441,Charlie MacDonald,eng ENG,FW,Leyton Orient,31,1981,20,17,1489,16.5,3,2,5,3,0,0,1,0,0.18,0.12,0.30,0.18,0.30,bf812107
442,Charlie MacDonald,eng ENG,FW,MK Dons,31,1981,19,7,659,7.3,2,1,3,2,0,0,1,0,0.27,0.14,0.41,0.27,0.41,bf812107
443,Shaun MacDonald,wls WAL,MF,Bournemouth,24,1988,28,19,1678,18.6,0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,fdcff59c
444,Gary MacKenzie,sct SCO,DF,MK Dons,26,1985,11,10,808,9.0,0,0,0,0,0,0,3,0,0.00,0.00,0.00,0.00,0.00,219a9295
445,Paddy Madden,ie IRL,FWMF,Yeovil Town,22,1990,35,35,3109,34.5,22,3,25,22,0,0,2,0,0.64,0.09,0.72,0.64,0.72,9c708676
446,Paddy Madden,ie IRL,FWMF,Carlisle United,22,1990,1,0,14,0.2,1,0,1,1,0,0,0,0,6.43,0.00,6.43,6.43,6.43,9c708676
447,Harry Maguire,eng ENG,DF,Sheffield United,19,1993,44,44,3942,43.8,3,0,3,3,0,0,9,1,0.07,0.00,0.07,0.07,0.07,d8931174
448,Gavin Mahon,eng ENG,MF,Notts County,35,1977,12,3,252,2.8,0,1,1,0,0,0,3,0,0.00,0.36,0.36,0.00,0.36,410f9002
449,Gavin Mahon,eng ENG,MF,Stevenage,35,1977,9,8,688,7.6,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,410f9002
450,Vitālijs Maksimenko,lv LVA,DFMF,Yeovil Town,21,1990,3,2,199,2.2,0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,5eb562ba
451,Kévin Malaga,fr FRA,DF,Coventry City,25,1987,2,2,180,2.0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,533144b5
452,Jack Maloney,eng ENG,FWMF,Portsmouth,17,1994,9,1,161,1.8,0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,fbe8cb84
453,Yado Mambo,eng ENG,DF,Shrewsbury,20,1991,15,13,1216,13.5,1,0,1,1,0,0,0,0,0.07,0.00,0.07,0.07,0.07,d3ef83df
454,Mathieu Manset,fr FRA,FW,Carlisle United,22,1989,7,0,166,1.8,0,1,1,0,0,0,1,0,0.00,0.54,0.54,0.00,0.54,8eea4abe
455,Sam Mantom,eng ENG,MF,Walsall,20,1992,29,29,2610,29.0,2,2,4,2,0,0,1,0,0.07,0.07,0.14,0.07,0.14,e60f37af
456,Keanu Marsh-Brown,gy GUY,MF,Yeovil Town,19,1992,21,14,1213,13.5,1,2,3,1,0,0,1,0,0.07,0.15,0.22,0.07,0.22,7d9d4111
457,Marcus Marshall,eng ENG,FWMF,Bury,22,1989,9,4,535,5.9,0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,396e86a2
458,Aaron Martin,eng ENG,DF,Coventry City,22,1989,12,12,1080,12.0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,2b118830
459,Alan Martin,sct SCO,GK,Crewe Alexandra,23,1989,26,25,2319,25.8,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,5c877471
460,Chris Martin,sct SCO,FW,Swindon Town,23,1988,12,6,635,7.1,1,1,2,0,1,1,3,0,0.14,0.14,0.28,0.00,0.14,c21e39f9
461,David Martin,eng ENG,GK,MK Dons,26,1986,31,31,2738,30.4,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,07666c20
462,Shelton Martis,cw CUW,DF,Doncaster,29,1982,9,3,378,4.2,0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,c510f9ae
463,Gavin Massey,eng ENG,FWMF,Colchester,19,1992,40,34,2907,32.3,6,3,9,6,0,0,4,1,0.19,0.09,0.28,0.19,0.28,2d20498b
464,David McAllister,ie IRL,MF,Shrewsbury,23,1988,15,14,1190,13.2,1,0,1,1,0,0,2,1,0.08,0.00,0.08,0.08,0.08,94d9f989
465,David McAllister,ie IRL,MF,Sheffield United,23,1988,14,10,979,10.9,1,1,2,1,0,0,0,0,0.09,0.09,0.18,0.09,0.18,94d9f989
466,Jamie McAllister,sct SCO,DFMF,Yeovil Town,34,1978,34,33,2811,31.2,0,5,5,0,0,0,8,0,0.00,0.16,0.16,0.00,0.16,59df2b39
467,Aaron McCarey,ie IRL,GK,Walsall,20,1992,14,14,1260,14.0,0,0,0,0,0,0,2,0,0.00,0.00,0.00,0.00,0.00,93db8be8
468,Mark McChrystal,nir NIR,DF,Scunthorpe,28,1984,3,3,270,3.0,0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,2afa7283
469,Jamie McCombe,eng ENG,DF,Doncaster,29,1983,33,33,2970,33.0,1,1,2,1,0,0,3,0,0.03,0.03,0.06,0.03,0.06,759d755b
470,Alan McCormack,ie IRL,DFMF,Swindon Town,28,1984,40,38,3474,38.6,0,3,3,0,0,0,7,0,0.00,0.08,0.08,0.00,0.08,ef6714c1
471,Donal McDermott,ie IRL,FWMF,Bournemouth,22,1989,6,2,136,1.5,0,1,1,0,0,0,1,0,0.00,0.66,0.66,0.00,0.66,fca5f360
472,Cody McDonald,eng ENG,FW,Coventry City,26,1986,20,9,893,9.9,3,0,3,3,0,0,1,0,0.30,0.00,0.30,0.30,0.30,3d02518d
473,Kevin McDonald,sct SCO,MF,Sheffield United,23,1988,45,45,3979,44.2,1,2,3,1,0,0,10,0,0.02,0.05,0.07,0.02,0.07,71a08f97
474,Jay McEveley,sct SCO,DF,Swindon Town,27,1985,28,27,2395,26.6,0,2,2,0,0,0,4,0,0.00,0.08,0.08,0.00,0.08,c5c63c9a
475,Callum McFadzean,sct SCO,DFMF,Sheffield United,18,1994,8,2,365,4.1,0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,b2624d6a
476,Kyle McFadzean,sct SCO,DF,Crawley Town,25,1987,17,17,1420,15.8,3,1,4,3,0,0,3,0,0.19,0.06,0.25,0.19,0.25,d958cde6
477,Stephen McGinn,sct SCO,MF,Shrewsbury,23,1988,17,12,1165,12.9,2,2,4,2,0,0,0,0,0.15,0.15,0.31,0.15,0.31,dba8f45d
478,Sean McGinty,ie IRL,DF,Carlisle United,18,1993,1,0,1,0.0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,b63bd588
479,Sean McGinty,ie IRL,DF,Tranmere Rovers,18,1993,3,3,253,2.8,0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,b63bd588
