,,,,,,,Playing Time,Playing Time,Playing Time,Playing Time,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,-additional
Rk,Player,Nation,Pos,Squad,Age,Born,MP,Starts,Min,90s,Gls,Ast,G+A,G-PK,PK,PKatt,CrdY,CrdR,Gls,Ast,G+A,G-PK,G+A-PK,-9999
316,Kevan Hurst,eng ENG,MF,Morecambe,24,1985,21,21,1726,19.2,2,3,5,2,0,0,1,0,0.10,0.16,0.26,0.10,0.26,be142bc2
317,Stephen Husband,sct SCO,MF,Stockport,19,1990,5,5,360,4.0,2,0,2,2,0,0,2,1,0.50,0.00,0.50,0.50,0.50,56492007
318,Andy Hutchinson,eng ENG,FW,Lincoln City,18,1992,5,0,102,1.1,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,9119bbb7
319,Ben Hutchinson,eng ENG,FW,Lincoln City,22,1987,35,26,2245,24.9,4,0,4,3,1,1,5,1,0.16,0.00,0.16,0.12,0.12,58bc340a
320,Danny Hylton,eng ENG,FW,Aldershot Town,21,1989,33,24,2161,24.0,5,2,7,3,2,2,8,0,0.21,0.08,0.29,0.12,0.21,9a008f51
321,Bruce Inkango,cg CGO,FWMF,Gillingham,26,1984,5,1,132,1.5,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,56dc87a8
322,Danny Jackman,eng ENG,DF,Gillingham,27,1983,17,15,1196,13.3,1,3,4,1,0,0,2,0,0.08,0.23,0.30,0.08,0.30,eb8a5f31
323,Marlon Jackson,eng ENG,FWMF,Aldershot Town,19,1990,9,4,436,4.8,0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,4188994a
324,Michael Jacobs,eng ENG,MF,Northampton,18,1991,41,33,3160,35.1,5,9,14,5,0,0,1,0,0.14,0.26,0.40,0.14,0.40,d402b7ec
325,Joe Jacobson,wls WAL,DF,Accrington,23,1986,26,26,2306,25.6,2,0,2,2,0,0,5,0,0.08,0.00,0.08,0.08,0.08,590a3ff2
326,Tony James,wls WAL,DF,Burton Albion,31,1978,27,25,2307,25.6,0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,9c722e74
327,Tony James,wls WAL,DF,Hereford United,31,1978,6,6,495,5.5,0,0,0,0,0,0,2,0,0.00,0.00,0.00,0.00,0.00,9c722e74
328,Oscar Jansson,se SWE,GK,Northampton,19,1990,4,4,360,4.0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,a33c4ee2
329,Albert Jarrett,sl SLE,MF,Aldershot Town,25,1984,4,2,116,1.3,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,b2cc7cc0
330,Albert Jarrett,sl SLE,MF,Lincoln City,25,1984,22,19,1654,18.4,1,3,4,1,0,0,4,0,0.05,0.16,0.22,0.05,0.22,b2cc7cc0
331,Nathaniel Jarvis,ag ATG,FW,Southend United,18,1991,6,0,117,1.3,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,fb4c2c9d
332,Rossi Jarvis,eng ENG,DFMF,Barnet,22,1988,22,12,1211,13.5,0,0,0,0,0,0,4,1,0.00,0.00,0.00,0.00,0.00,8f3f4b98
333,Ryan Jarvis,eng ENG,FW,Northampton,24,1986,3,3,194,2.2,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,c1152711
334,Shaun Jeffers,eng ENG,FW,Cheltenham,18,1992,22,3,604,6.7,1,3,4,1,0,0,3,0,0.15,0.45,0.60,0.15,0.60,c95e9f51
335,Jake Jervis,eng ENG,FWMF,Hereford United,18,1991,4,3,228,2.5,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,7ebbee55
336,Phil Jevons,eng ENG,FW,Morecambe,30,1979,38,27,2388,26.5,8,3,11,5,3,4,2,0,0.30,0.11,0.41,0.19,0.30,2a920598
337,Lenell John-Lewis,eng ENG,FWMF,Bury,21,1989,39,6,903,10.0,2,1,3,2,0,0,1,0,0.20,0.10,0.30,0.20,0.30,9e4d738e
338,Jemal Johnson,us USA,FWMF,Port Vale,25,1985,6,1,201,2.2,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,fe5f6d53
339,John Johnson,eng ENG,DF,Northampton,21,1988,38,38,3278,36.4,7,1,8,7,0,0,9,1,0.19,0.03,0.22,0.19,0.22,63cc3cfb
340,Leon Johnson,gd GRN,DF,Wycombe,29,1981,23,22,2064,22.9,1,0,1,1,0,0,3,0,0.04,0.00,0.04,0.04,0.04,84ca6a92
341,Andrai Jones,eng ENG,DF,Bury,18,1992,1,0,1,0.0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,d47f08d3
342,Darren Jones,eng ENG,DF,Aldershot Town,26,1983,43,42,3713,41.3,1,1,2,1,0,0,5,1,0.02,0.02,0.05,0.02,0.05,15ad43ac
343,Mike Jones,eng ENG,MF,Bury,22,1987,42,37,2988,33.2,8,5,13,8,0,0,0,1,0.24,0.15,0.39,0.24,0.39,a8771fa1
344,Luke Joyce,eng ENG,MF,Accrington,23,1987,27,24,2158,24.0,1,0,1,1,0,0,6,0,0.04,0.00,0.04,0.04,0.04,a26f149f
345,Alan Julian,nir NIR,GK,Gillingham,27,1983,39,39,3510,39.0,0,0,0,0,0,0,2,0,0.00,0.00,0.00,0.00,0.00,6634408e
346,Steve Kabba,eng ENG,FW,Barnet,29,1981,23,23,2009,22.3,11,5,16,8,3,3,3,0,0.49,0.22,0.72,0.36,0.58,c31546c7
347,Clovis Kamdjo,cm CMR,DFMF,Barnet,19,1990,32,28,2465,27.4,1,0,1,1,0,0,2,0,0.04,0.00,0.04,0.04,0.04,dc2f2359
348,Samba Kanoute,fr FRA,DF,Hereford United,19,1991,1,0,23,0.3,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,5c794cbe
349,Patrick Kanyuka,cd COD,DF,Lincoln City,23,1987,6,2,210,2.3,0,0,0,0,0,0,2,1,0.00,0.00,0.00,0.00,0.00,d54c870d
350,Greg Kaziboni,,MF,Northampton,17,1993,2,0,36,0.4,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,5f56c8d1
351,Billy Kee,nir NIR,FW,Torquay United,19,1990,40,17,1765,19.6,9,0,9,9,0,0,1,0,0.46,0.00,0.46,0.46,0.46,00bb9ede
352,Danny Kelly,ie IRL,FW,Barnet,19,1990,3,0,39,0.4,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,76c00b3d
353,Julian Kelly,eng ENG,DFMF,Lincoln City,20,1989,21,21,1845,20.5,0,1,1,0,0,0,1,0,0.00,0.05,0.05,0.00,0.05,cc8ac569
354,Clark Keltie,eng ENG,MF,Lincoln City,26,1983,18,16,1433,15.9,0,1,1,0,0,0,5,0,0.00,0.06,0.06,0.00,0.06,4961f6bd
355,Callum Kennedy,eng ENG,DF,Rotherham,21,1989,5,4,305,3.4,0,0,0,0,0,0,0,1,0.00,0.00,0.00,0.00,0.00,85022b56
356,Callum Kennedy,eng ENG,DF,Gillingham,21,1989,3,3,224,2.5,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,85022b56
357,Scott Kerr,eng ENG,MF,Lincoln City,28,1981,16,10,984,10.9,0,0,0,0,0,0,2,1,0.00,0.00,0.00,0.00,0.00,af39b2df
358,Rob Kiernan,ie IRL,DF,Bradford City,19,1991,8,6,645,7.2,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,50b5cfee
359,Rob Kiernan,ie IRL,DF,Wycombe,19,1991,2,2,121,1.3,0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,50b5cfee
360,Tom Kilbey,eng ENG,MF,Lincoln City,19,1990,7,6,469,5.2,0,0,0,0,0,0,2,0,0.00,0.00,0.00,0.00,0.00,7e1a6229
361,Craig King,sct SCO,FWGK,Northampton,19,1990,7,3,309,3.4,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,06b08e77
362,Simon King,eng ENG,DF,Gillingham,27,1983,4,3,195,2.2,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,51bbd2a9
363,Steven Kinniburgh,sct SCO,DF,Oxford United,21,1989,11,10,871,9.7,0,0,0,0,0,0,2,0,0.00,0.00,0.00,0.00,0.00,5f1cca33
364,János Kovács,hu HUN,DF,Hereford United,24,1985,25,21,1915,21.3,2,0,2,2,0,0,5,1,0.09,0.00,0.09,0.09,0.09,d1362972
365,Njazi Kuqi,fi FIN,FW,Stevenage,27,1983,1,0,8,0.1,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,a364f0c6
366,Scott Laird,eng ENG,DF,Stevenage,22,1988,44,42,3663,40.7,5,1,6,4,1,2,6,1,0.12,0.02,0.15,0.10,0.12,b905af28
367,Damon Lathrope,eng ENG,MF,Torquay United,20,1989,18,10,853,9.5,0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,4138f0a8
368,Francis Laurent,fr FRA,FWMF,Northampton,24,1986,6,3,230,2.6,0,0,0,0,0,0,2,0,0.00,0.00,0.00,0.00,0.00,3e54ba3e
369,Nicky Law,eng ENG,MF,Rotherham,22,1988,44,44,3798,42.2,4,12,16,4,0,0,1,0,0.09,0.28,0.38,0.09,0.38,d12df9fe
370,Matthew Lawrence,eng ENG,DF,Gillingham,36,1974,43,41,3611,40.1,0,0,0,0,0,0,11,0,0.00,0.00,0.00,0.00,0.00,912de1ad
371,Adam le Fondre,eng ENG,FW,Rotherham,23,1986,45,40,3671,40.8,23,6,29,21,2,5,5,0,0.56,0.15,0.71,0.51,0.66,f3a77fec
372,Daniel Leach,au AUS,DF,Barnet,24,1986,14,14,1205,13.4,1,0,1,1,0,0,3,0,0.07,0.00,0.07,0.07,0.07,3bc6656b
373,Charlie Lee,eng ENG,DFMF,Gillingham,23,1987,4,4,350,3.9,1,0,1,1,0,0,2,0,0.26,0.00,0.26,0.26,0.26,4963b778
374,Tommy Lee,eng ENG,GK,Chesterfield,24,1986,46,46,4140,46.0,0,0,0,0,0,0,2,0,0.00,0.00,0.00,0.00,0.00,494c9721
375,Tom Lees,eng ENG,DF,Bury,19,1990,45,45,3976,44.2,4,0,4,4,0,0,1,0,0.09,0.00,0.09,0.09,0.09,8c9aab00
376,Adam Legzdins,eng ENG,GK,Burton Albion,23,1986,46,46,4140,46.0,0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,f5b114ca
377,AJ Leitch-Smith,eng ENG,FWMF,Crewe Alexandra,20,1990,16,5,535,5.9,5,0,5,5,0,0,1,0,0.84,0.00,0.84,0.84,0.84,2d11b9fa
378,Steve Leslie,sct SCO,DFMF,Hereford United,22,1987,11,10,894,9.9,2,0,2,2,0,0,1,0,0.20,0.00,0.20,0.20,0.20,c1f4a99f
379,Steve Leslie,sct SCO,DFMF,Shrewsbury,22,1987,18,9,912,10.1,0,1,1,0,0,0,0,0,0.00,0.10,0.10,0.00,0.10,c1f4a99f
380,Jack Lester,eng ENG,FW,Chesterfield,34,1975,40,29,2384,26.5,17,8,25,17,0,0,3,0,0.64,0.30,0.94,0.64,0.94,81ecddc6
381,Stuart Lewis,eng ENG,DFMF,Wycombe,22,1987,25,24,2130,23.7,2,2,4,2,0,0,5,0,0.08,0.08,0.17,0.08,0.17,161470c1
382,Theo Lewis,eng ENG,FWMF,Cheltenham,18,1991,22,8,778,8.6,0,1,1,0,0,0,1,0,0.00,0.12,0.12,0.00,0.12,6f3d8d92
383,Craig Lindfield,eng ENG,FWMF,Accrington,21,1988,16,2,382,4.2,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,29555efa
384,Glen Little,eng ENG,MF,Aldershot Town,34,1975,14,13,961,10.7,1,0,1,1,0,0,0,0,0.09,0.00,0.09,0.09,0.09,3c418660
385,Ryan Lloyd,eng ENG,MF,Port Vale,16,1994,1,0,21,0.2,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,4d64dde6
386,Doug Loft,eng ENG,DFMF,Port Vale,23,1986,29,24,2066,23.0,1,2,3,1,0,0,2,0,0.04,0.09,0.13,0.04,0.13,da5ee57b
387,Kelvin Lomax,eng ENG,DF,Shrewsbury,23,1986,1,0,5,0.1,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,1bd839a9
388,Kelvin Lomax,eng ENG,DF,Chesterfield,23,1986,4,3,285,3.2,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,1bd839a9
389,Kevin Long,ie IRL,DF,Accrington,19,1990,15,11,942,10.5,0,0,0,0,0,0,4,1,0.00,0.00,0.00,0.00,0.00,5a4280b1
390,Stacy Long,eng ENG,MF,Stevenage,25,1985,22,19,1422,15.8,2,2,4,2,0,0,1,1,0.13,0.13,0.25,0.13,0.25,45645516
391,Josh Low,wls WAL,MF,Cheltenham,31,1979,30,28,2443,27.1,7,5,12,7,0,0,3,0,0.26,0.18,0.44,0.26,0.44,6e5a09fb
392,Keith Lowe,eng ENG,DFMF,Cheltenham,24,1985,36,36,3103,34.5,1,4,5,1,0,0,2,0,0.03,0.12,0.15,0.03,0.15,d3450d55
393,Matthew Lowe,eng ENG,DF,Macclesfield,19,1990,1,0,80,0.9,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,f1a9118e
394,Ryan Lowe,eng ENG,FW,Bury,31,1978,46,46,4045,44.9,27,4,31,23,4,6,3,0,0.60,0.09,0.69,0.51,0.60,c101ca3b
395,Jamie Lowry,eng ENG,MF,Chesterfield,23,1987,3,0,17,0.2,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0655e442
396,Matty Lund,nir NIR,MF,Hereford United,19,1990,2,1,133,1.5,0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,67f4129a
397,Kenny Lunt,eng ENG,MF,Hereford United,30,1979,42,38,3197,35.5,0,4,4,0,0,0,10,1,0.00,0.11,0.11,0.00,0.11,e1137ef4
398,Mark Lynch,eng ENG,DF,Stockport,28,1981,31,30,2693,29.9,0,3,3,0,0,0,1,0,0.00,0.10,0.10,0.00,0.10,9978e52c
399,Lloyd Macklin,eng ENG,FWMF,Torquay United,18,1991,10,3,235,2.6,0,0,0,0,0,0,0,1,0.00,0.00,0.00,0.00,0.00,956218f2
400,Steven MacLean,sct SCO,FW,Oxford United,27,1982,31,26,2312,25.7,6,7,13,5,1,1,5,0,0.23,0.27,0.51,0.19,0.47,8e7b0ba8
401,Jacques Maghoma,cd COD,MF,Burton Albion,22,1987,41,39,3350,37.2,4,6,10,4,0,0,0,1,0.11,0.16,0.27,0.11,0.27,c849456c
402,Kevin Maher,ie IRL,MF,Gillingham,33,1976,36,36,2930,32.6,0,3,3,0,0,0,5,0,0.00,0.09,0.09,0.00,0.09,fdc209cb
403,Matty Mainwaring,ie IRL,MF,Stockport,20,1990,11,9,743,8.3,0,1,1,0,0,0,1,0,0.00,0.12,0.12,0.00,0.12,f1dfcc57
404,Anthony Malbon,,FW,Port Vale,18,1991,2,0,2,0.0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,3fd441cf
405,Scott Malone,eng ENG,DFMF,Burton Albion,19,1991,22,18,1728,19.2,1,2,3,1,0,0,4,0,0.05,0.10,0.16,0.05,0.16,f15a50e8
406,Sam Malsom,eng ENG,FWMF,Hereford United,22,1987,4,1,150,1.7,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,70305164
407,Lee Mansell,eng ENG,MF,Torquay United,27,1982,45,45,4050,45.0,0,3,3,0,0,0,6,1,0.00,0.07,0.07,0.00,0.07,03692850
408,Mathieu Manset,fr FRA,FW,Hereford United,20,1989,21,18,1641,18.2,7,3,10,7,0,0,3,0,0.38,0.16,0.55,0.38,0.55,8eea4abe
409,Marcus Marshall,eng ENG,FWMF,Rotherham,20,1989,36,26,2278,25.3,3,5,8,3,0,0,4,0,0.12,0.20,0.32,0.12,0.32,396e86a2
410,Mark Marshall,eng ENG,MF,Barnet,23,1987,46,45,3993,44.4,6,10,16,6,0,0,6,0,0.14,0.23,0.36,0.14,0.36,8ca136e8
411,Chris Martin,eng ENG,GK,Port Vale,20,1990,15,12,1079,12.0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,9d56334b
412,Joe Martin,eng ENG,DFMF,Gillingham,21,1988,17,12,1051,11.7,1,1,2,1,0,0,3,0,0.09,0.09,0.17,0.09,0.17,cad49722
413,Dwayne Mattis,ie IRL,MF,Chesterfield,29,1981,38,35,3103,34.5,3,0,3,3,0,0,7,0,0.09,0.00,0.09,0.09,0.09,c3002bed
414,Ben May,eng ENG,FW,Stevenage,26,1984,20,7,561,6.2,1,0,1,1,0,0,1,0,0.16,0.00,0.16,0.16,0.16,2f6be4c5
415,Sean McAllister,eng ENG,MF,Shrewsbury,22,1987,18,15,1282,14.2,0,0,0,0,0,0,2,0,0.00,0.00,0.00,0.00,0.00,4f335df5
416,Gavin McCallum,ca CAN,FWMF,Lincoln City,22,1987,36,24,2320,25.8,3,4,7,3,0,0,2,0,0.12,0.16,0.27,0.12,0.27,19d0c9d6
417,Mark McCammon,bb BRB,FW,Gillingham,31,1978,5,0,123,1.4,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0528d679
418,Luke McCarthy,eng ENG,MF,Bury,17,1993,1,0,1,0.0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,d4a33626
419,Matt McClure,nir NIR,FW,Wycombe,18,1991,8,0,68,0.8,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,1dc33c8f
420,John McCombe,eng ENG,DF,Port Vale,25,1985,42,42,3687,41.0,4,0,4,4,0,0,9,0,0.10,0.00,0.10,0.10,0.10,e08a32db
421,Sean McConville,eng ENG,MF,Accrington,21,1989,43,37,3072,34.1,13,8,21,13,0,0,2,0,0.38,0.23,0.62,0.38,0.62,6d1c00a8
422,Marvin McCoy,ag ATG,DF,Wycombe,21,1988,21,18,1679,18.7,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,b1a0940f
423,Chris McCready,eng ENG,DF,Morecambe,28,1981,37,36,3062,34.0,4,0,4,4,0,0,3,0,0.12,0.00,0.12,0.12,0.12,7dcda844
424,Cody McDonald,eng ENG,FW,Gillingham,24,1986,41,41,3603,40.0,25,4,29,25,0,0,4,0,0.62,0.10,0.72,0.62,0.72,3d02518d
425,Jermaine McGlashan,eng ENG,MF,Aldershot Town,22,1988,38,23,2159,24.0,1,3,4,1,0,0,5,0,0.04,0.13,0.17,0.04,0.17,9a81ca5d
426,John McGrath,ie IRL,MF,Burton Albion,30,1980,41,38,3401,37.8,3,4,7,3,0,0,13,0,0.08,0.11,0.19,0.08,0.19,f4a5b406
427,Kevin McIntyre,eng ENG,MF,Shrewsbury,32,1977,31,18,1798,20.0,1,1,2,1,0,0,2,1,0.05,0.05,0.10,0.05,0.10,4906ebc6
428,Billy Mckay,nir NIR,FW,Northampton,21,1988,34,24,2173,24.1,5,3,8,5,0,0,1,0,0.21,0.12,0.33,0.21,0.33,0405e9d4
429,Leon McKenzie,eng ENG,FW,Northampton,32,1978,27,17,1400,15.6,10,4,14,8,2,2,3,0,0.64,0.26,0.90,0.51,0.77,52e5b37f
430,Paul McLaren,eng ENG,MF,Oxford United,33,1976,24,24,1978,22.0,1,0,1,1,0,0,6,0,0.05,0.00,0.05,0.05,0.05,ca28505f
431,Jon McLaughlin,sct SCO,GK,Bradford City,22,1987,25,25,2250,25.0,0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,3b0108d6
432,Izale McLeod,eng ENG,FW,Barnet,25,1984,29,25,2248,25.0,14,1,15,11,3,4,5,0,0.56,0.04,0.60,0.44,0.48,d95b933e
433,Ian McLoughlin,ie IRL,GK,Stockport,18,1991,5,5,450,5.0,0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,3803b4f0
434,James McQuilkin,nir NIR,MF,Hereford United,21,1989,38,31,2764,30.7,3,3,6,3,0,0,6,0,0.10,0.10,0.20,0.10,0.20,c7e3bdd4
435,Luke Medley,eng ENG,FWMF,Aldershot Town,21,1989,4,0,53,0.6,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,8e931fed
436,Adam Mekki,eng ENG,MF,Aldershot Town,18,1991,8,2,257,2.9,0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,e05b44c3
437,John Melligan,ie IRL,MF,Cheltenham,28,1982,27,14,1331,14.8,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,b3b47383
438,Kelvin Mellor,eng ENG,DFMF,Crewe Alexandra,19,1991,1,0,1,0.0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,9dca901a
439,Jack Midson,eng ENG,FW,Southend United,26,1983,4,4,294,3.3,2,0,2,2,0,0,0,0,0.61,0.00,0.61,0.61,0.61,591dbfb9
440,Jack Midson,eng ENG,FW,Barnet,26,1983,5,3,313,3.5,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,591dbfb9
441,Jack Midson,eng ENG,FW,Oxford United,26,1983,21,11,910,10.1,6,0,6,6,0,0,1,0,0.59,0.00,0.59,0.59,0.59,591dbfb9
442,Ashley Miller,eng ENG,FW,Gillingham,15,1994,1,0,31,0.3,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,e3c9f1a5
443,Shaun Miller,eng ENG,FW,Crewe Alexandra,22,1987,42,38,3309,36.8,18,11,29,18,0,0,6,0,0.49,0.30,0.79,0.49,0.79,9f59aa73
444,Mat Mitchel-King,eng ENG,DFMF,Crewe Alexandra,26,1983,14,9,870,9.7,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,d47d4222
445,Bilel Mohsni,tn TUN,DF,Southend United,23,1987,23,21,1854,20.6,5,3,8,5,0,0,7,1,0.24,0.15,0.39,0.24,0.39,ee49d772
446,Lewis Montrose,eng ENG,DFMF,Wycombe,21,1988,36,27,2403,26.7,4,0,4,4,0,0,8,0,0.15,0.00,0.15,0.15,0.15,03e263f0
447,Byron Moore,eng ENG,FWMF,Crewe Alexandra,21,1988,38,28,2500,27.8,6,5,11,6,0,0,0,0,0.22,0.18,0.40,0.22,0.40,58438192
448,Darren Moore,jm JAM,DF,Burton Albion,36,1974,34,32,2782,30.9,0,1,1,0,0,0,8,1,0.00,0.03,0.03,0.00,0.03,66f7c69b
449,Ian Moore,eng ENG,FWMF,Rotherham,33,1976,12,11,885,9.8,3,0,3,2,1,1,2,0,0.31,0.00,0.31,0.20,0.20,9c89ccea
450,Dean Morgan,ms MSR,FWMF,Chesterfield,26,1983,21,18,1534,17.0,1,5,6,1,0,0,3,0,0.06,0.29,0.35,0.06,0.35,38a6c299
451,Marvin Morgan,eng ENG,FW,Aldershot Town,27,1983,19,19,1633,18.1,5,3,8,5,0,1,3,1,0.28,0.17,0.44,0.28,0.44,e616e19e
452,Paul Morgan,nir NIR,DF,Macclesfield,31,1978,28,27,2316,25.7,0,0,0,0,0,0,2,0,0.00,0.00,0.00,0.00,0.00,5fe7adbf
453,Aaron Morris,wls WAL,DFMF,Aldershot Town,20,1989,22,13,1309,14.5,0,0,0,0,0,0,2,0,0.00,0.00,0.00,0.00,0.00,256a3bdd
454,Glenn Morris,eng ENG,GK,Southend United,26,1983,33,33,2970,33.0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,5060edd1
455,Ian Morris,ie IRL,MF,Chesterfield,23,1987,19,13,1193,13.3,1,0,1,1,0,0,3,0,0.08,0.00,0.08,0.08,0.08,d9772210
456,Sam Morsy,eg EGY,MF,Port Vale,18,1991,16,12,1068,11.9,1,1,2,1,0,0,2,0,0.08,0.08,0.17,0.08,0.17,a23c0949
457,Darren Moss,wls WAL,DF,Morecambe,29,1981,4,4,303,3.4,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,94e485a0
458,Louis Moult,eng ENG,FW,Bradford City,18,1992,11,4,320,3.6,1,0,1,1,0,0,1,0,0.28,0.00,0.28,0.28,0.28,240267a4
459,John Mousinho,eng ENG,DFMF,Stevenage,24,1986,38,36,3190,35.4,7,6,13,4,3,4,7,1,0.20,0.17,0.37,0.11,0.28,ea49ad8f
460,Damien Mozika,fr FRA,MF,Bury,23,1987,33,32,2833,31.5,2,1,3,2,0,0,8,1,0.06,0.03,0.10,0.06,0.10,3a5147c7
461,Vinny Mukendi,eng ENG,FW,Macclesfield,18,1992,21,8,766,8.5,1,2,3,1,0,0,4,0,0.12,0.23,0.35,0.12,0.35,7d43b07f
462,Paul Mullin,eng ENG,FW,Morecambe,36,1974,26,15,1490,16.6,4,2,6,4,0,0,1,0,0.24,0.12,0.36,0.24,0.36,65853dba
463,Johnny Mullins,eng ENG,DF,Rotherham,24,1985,35,35,3034,33.7,1,2,3,1,0,0,2,0,0.03,0.06,0.09,0.03,0.09,987d560b
464,Darren Murphy,ie IRL,MF,Stevenage,25,1985,5,1,123,1.4,0,1,1,0,0,0,1,0,0.00,0.73,0.73,0.00,0.73,be505eff
465,Luke Murphy,eng ENG,MF,Crewe Alexandra,20,1989,39,36,3260,36.2,3,6,9,3,0,0,0,0,0.08,0.17,0.25,0.08,0.25,fb73ffeb
466,Peter Murphy,eng ENG,DFMF,Accrington,20,1990,13,5,454,5.0,0,0,0,0,0,0,0,1,0.00,0.00,0.00,0.00,0.00,1c957d30
467,Ronan Murray,ie IRL,FW,Torquay United,18,1991,7,4,254,2.8,1,0,1,1,0,0,0,0,0.35,0.00,0.35,0.35,0.35,663949a6
468,Keiran Murtagh,ag ATG,DFMF,Wycombe,21,1988,7,1,130,1.4,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,56f56fa6
469,Paul Musselwhite,eng ENG,GK,Lincoln City,41,1968,1,0,24,0.3,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,5335e276
470,Seth Nana Twumasi,eng ENG,DFMF,Northampton,20,1990,11,11,984,10.9,0,0,0,0,0,0,4,0,0.00,0.00,0.00,0.00,0.00,ab233000
471,Chris Neal,eng ENG,GK,Shrewsbury,24,1985,22,21,1960,21.8,0,0,0,0,0,0,2,0,0.00,0.00,0.00,0.00,0.00,fc630b3c
472,Lewis Neal,eng ENG,MF,Shrewsbury,29,1981,2,0,12,0.1,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,82ad05a5
473,Scott Neilson,eng ENG,MF,Bradford City,23,1987,1,1,54,0.6,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,b1487313
474,Teddy Nesbitt,eng ENG,DF,Southend United,16,1993,2,0,61,0.7,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0c4f12b4
475,Tom Newey,eng ENG,DF,Rotherham,27,1982,38,38,3362,37.4,0,0,0,0,0,0,5,1,0.00,0.00,0.00,0.00,0.00,fa956062
476,Wesley Ngo Baheng,fr FRA,FW,Aldershot Town,20,1989,3,0,76,0.8,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,915177dc
477,Wesley Ngo Baheng,fr FRA,FW,Hereford United,20,1989,2,0,10,0.1,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,915177dc
478,Kevin Nicholson,eng ENG,DF,Torquay United,29,1980,44,42,3771,41.9,3,6,9,3,0,0,2,0,0.07,0.14,0.21,0.07,0.21,0bc7b89e
