 
,,,,,,,Playing Time,Playing Time,Playing Time,Playing Time,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,-additional
Rk,Player,Nation,Pos,Squad,Age,Born,MP,Starts,Min,90s,Gls,Ast,G+A,G-PK,PK,PKatt,CrdY,CrdR,Gls,Ast,G+A,G-PK,G+A-PK,-9999
256,Alan Gow,sct SCO,FWMF,Bristol Rovers,30,1982,4,4,319,3.5,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,68b4a94c
257,Bobby Grant,eng ENG,FWMF,Fleetwood Town,23,1990,1,1,37,0.4,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,8f5d56ff
258,David Gray,sct SCO,DFMF,Burton Albion,25,1988,12,7,690,7.7,0,0,0,0,0,0,2,0,0.00,0.00,0.00,0.00,0.00,a9043570
259,James Gray,nir NIR,FW,Accrington,21,1992,35,21,1966,21.8,7,2,9,7,0,0,4,0,0.32,0.09,0.41,0.32,0.41,5346d794
260,Reece Gray,eng ENG,FW,Rochdale,20,1992,3,0,37,0.4,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,66f0f053
261,Ashley Grimes,eng ENG,MF,Bury,26,1986,15,6,577,6.4,0,1,1,0,0,0,0,0,0.00,0.16,0.16,0.00,0.16,f58317ab
262,Matt Grimes,eng ENG,MF,Exeter City,18,1995,35,23,2264,25.2,1,2,3,1,0,0,0,0,0.04,0.08,0.12,0.04,0.12,81a487b9
263,Andres Gurrieri,ar ARG,MF,Plymouth Argyle,24,1989,32,19,1832,20.4,1,2,3,1,0,0,1,1,0.05,0.10,0.15,0.05,0.15,8827fc15
264,Chris Hackett,eng ENG,MF,Northampton,30,1983,37,35,2926,32.5,2,3,5,2,0,1,9,1,0.06,0.09,0.15,0.06,0.15,879bec88
265,Asa Hall,eng ENG,DFMF,Oxford United,26,1986,19,15,1361,15.1,3,3,6,2,1,1,3,0,0.20,0.20,0.40,0.13,0.33,f6312f3d
266,Joe Hanks,eng ENG,MF,Cheltenham,18,1995,2,1,114,1.3,0,1,1,0,0,0,0,0,0.00,0.79,0.79,0.00,0.79,16497dad
267,Ben Harding,eng ENG,MF,Torquay United,28,1984,17,16,1352,15.0,0,1,1,0,0,0,2,0,0.00,0.07,0.07,0.00,0.07,c1aef4e5
268,Mitch Harding,eng ENG,FW,Bristol Rovers,19,1994,11,5,471,5.2,0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,07503c85
269,Marlon Harewood,eng ENG,FW,Hartlepool,33,1979,19,16,1342,14.9,3,0,3,3,0,1,1,0,0.20,0.00,0.20,0.20,0.20,34dab521
270,Marcus Harness,eng ENG,FWMF,Burton Albion,17,1996,3,1,99,1.1,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,90e9ca3d
271,Shaun Harrad,eng ENG,FW,Bury,28,1984,18,10,813,9.0,0,1,1,0,0,0,0,0,0.00,0.11,0.11,0.00,0.11,7df0cd65
272,Matthew Harriott,eng ENG,MF,Northampton,20,1992,5,2,216,2.4,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,52eceb8a
273,Ashley Harris,eng ENG,FWMF,Portsmouth,19,1993,1,0,63,0.7,0,1,1,0,0,0,0,0,0.00,1.43,1.43,0.00,1.43,231d7dfe
274,Byron Harrison,eng ENG,FW,Cheltenham,26,1987,46,35,3391,37.7,13,5,18,13,0,0,2,0,0.35,0.13,0.48,0.35,0.48,d185baeb
275,Ellis Harrison,wls WAL,FWMF,Bristol Rovers,19,1994,25,9,965,10.7,1,2,3,1,0,0,5,0,0.09,0.19,0.28,0.09,0.28,c9408be8
276,Scott Harrison,eng ENG,DF,Bury,19,1993,1,0,17,0.2,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,364cf48a
277,Scott Harrison,eng ENG,DF,Hartlepool,19,1993,6,5,462,5.1,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,364cf48a
278,Matt Harrold,eng ENG,FW,Bristol Rovers,29,1984,30,22,2157,24.0,6,0,6,5,1,2,3,0,0.25,0.00,0.25,0.21,0.21,6874478d
279,Peter Hartley,eng ENG,DF,Hartlepool,25,1988,1,1,90,1.0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,9607d8ca
280,Tyler Harvey,eng ENG,FWMF,Plymouth Argyle,18,1995,21,3,496,5.5,1,1,2,1,0,0,0,0,0.18,0.18,0.36,0.18,0.36,68782709
281,Will Hatfield,eng ENG,MF,Accrington,21,1991,31,17,1607,17.9,0,0,0,0,0,0,3,0,0.00,0.00,0.00,0.00,0.00,4c9e10ea
282,Kortney Hause,eng ENG,DF,Wycombe,18,1995,14,13,1134,12.6,1,1,2,1,0,0,1,0,0.08,0.08,0.16,0.08,0.16,bf8fad51
283,Lewis Hawkins,eng ENG,MF,Hartlepool,20,1993,5,0,90,1.0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,e0cc603f
284,Terry Hawkridge,eng ENG,MF,Scunthorpe,23,1990,45,37,3214,35.7,1,8,9,1,0,0,3,0,0.03,0.22,0.25,0.03,0.25,b9735ef8
285,Karl Hawley,eng ENG,FW,Torquay United,31,1981,27,22,1894,21.0,3,3,6,3,0,1,1,0,0.14,0.14,0.29,0.14,0.29,de9f1be3
286,Paul Hayes,eng ENG,FWMF,Scunthorpe,29,1983,16,5,662,7.4,4,1,5,4,0,1,1,0,0.54,0.14,0.68,0.54,0.68,05ea4299
287,Paul Hayes,eng ENG,FWMF,Plymouth Argyle,29,1983,6,4,300,3.3,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,05ea4299
288,Will Hayhurst,ie IRL,MF,York City,19,1994,18,14,1233,13.7,2,2,4,2,0,0,1,0,0.15,0.15,0.29,0.15,0.29,a71f5e39
289,Matt Heath,eng ENG,DF,Northampton,31,1981,5,5,372,4.1,0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,6b4899eb
290,Ashley Hemmings,eng ENG,DFFW,Burton Albion,22,1991,5,2,241,2.7,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,b107f48e
291,Ian Henderson,eng ENG,FWMF,Rochdale,28,1985,45,45,3949,43.9,11,3,14,10,1,1,4,1,0.25,0.07,0.32,0.23,0.30,afb0fae3
292,Alex Henshall,eng ENG,MF,Bristol Rovers,19,1994,2,1,96,1.1,1,0,1,1,0,0,1,0,0.94,0.00,0.94,0.94,0.94,35c6dff0
293,Bastien Hery,mg MAD,MF,Rochdale,21,1992,12,4,480,5.3,1,0,1,1,0,0,0,0,0.19,0.00,0.19,0.19,0.19,21dc41bd
294,Richard Hinds,eng ENG,DF,Bury,32,1980,10,8,689,7.7,1,0,1,1,0,0,0,0,0.13,0.00,0.13,0.13,0.13,a56f9816
295,Zavon Hines,eng ENG,FWMF,Dag & Red,24,1988,27,26,2366,26.3,6,5,11,5,1,2,8,0,0.23,0.19,0.42,0.19,0.38,29b8c15b
296,Sam Hird,eng ENG,DF,Chesterfield,25,1987,35,27,2557,28.4,2,1,3,2,0,0,2,1,0.07,0.04,0.11,0.07,0.11,72d2c7fa
297,Liam Hogan,eng ENG,DFMF,Fleetwood Town,24,1989,16,14,1198,13.3,0,0,0,0,0,0,3,0,0.00,0.00,0.00,0.00,0.00,7a5e2895
298,Scott Hogan,ie IRL,FWMF,Rochdale,21,1992,33,29,2424,26.9,17,0,17,17,0,0,5,0,0.63,0.00,0.63,0.63,0.63,cdda4027
299,Darren Holden,eng ENG,DF,Hartlepool,19,1993,25,23,2021,22.5,0,1,1,0,0,0,3,0,0.00,0.04,0.04,0.00,0.04,ea4f1e83
300,Euan Holden,sct SCO,DFMF,Bury,25,1988,2,2,164,1.8,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,cbf610e5
301,Danny Hollands,eng ENG,DFMF,Portsmouth,27,1985,7,6,577,6.4,6,0,6,6,0,0,1,0,0.94,0.00,0.94,0.94,0.94,118a8745
302,Aaron Holloway,wls WAL,FW,Newport County,20,1993,4,0,123,1.4,0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,850629e4
303,Ricky Holmes,eng ENG,MF,Portsmouth,26,1987,40,31,2782,30.9,2,10,12,2,0,0,2,0,0.06,0.32,0.39,0.06,0.39,27650ab0
304,Marcus Holness,eng ENG,DF,Burton Albion,24,1988,17,14,1223,13.6,0,0,0,0,0,0,2,1,0.00,0.00,0.00,0.00,0.00,90f554c6
305,JJ Hooper,eng ENG,FW,Northampton,19,1993,3,0,40,0.4,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,e5a0d818
306,Hallam Hope,bb BRB,FWMF,Northampton,19,1994,3,3,236,2.6,1,0,1,1,0,0,0,0,0.38,0.00,0.38,0.38,0.38,b7fc4922
307,Hallam Hope,bb BRB,FWMF,Bury,19,1994,8,8,617,6.9,5,1,6,5,0,0,0,0,0.73,0.15,0.88,0.73,0.88,b7fc4922
308,Evan Horwood,eng ENG,DF,Northampton,27,1986,8,7,663,7.4,0,1,1,0,0,0,1,0,0.00,0.14,0.14,0.00,0.14,3e9ca1a1
309,Conor Hourihane,ie IRL,MF,Plymouth Argyle,22,1991,45,45,4045,44.9,8,3,11,8,0,0,7,0,0.18,0.07,0.24,0.18,0.24,fcab00a0
310,Steve Howard,eng ENG,FW,Hartlepool,37,1976,8,3,310,3.4,0,1,1,0,0,0,2,1,0.00,0.29,0.29,0.00,0.29,4b23e09b
311,Rene Howe,eng ENG,FW,Newport County,26,1986,15,12,1067,11.9,3,1,4,3,0,0,3,0,0.25,0.08,0.34,0.25,0.34,11955956
312,Rene Howe,eng ENG,FW,Burton Albion,26,1986,15,7,734,8.2,1,1,2,1,0,0,1,0,0.12,0.12,0.25,0.12,0.25,11955956
313,Anthony Howell,eng ENG,MF,Mansfield Town,27,1986,33,30,2611,29.0,3,0,3,3,0,0,9,0,0.10,0.00,0.10,0.10,0.10,810feb6b
314,Dean Howell,eng ENG,DFMF,Bury,32,1980,8,8,720,8.0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,080e1e87
315,Dean Howell,eng ENG,DFMF,Fleetwood Town,32,1980,8,6,550,6.1,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,080e1e87
316,Luke Howell,eng ENG,DFMF,Dag & Red,26,1987,40,36,3138,34.9,4,2,6,4,0,0,1,0,0.11,0.06,0.17,0.11,0.17,7467a32a
317,Gavin Hoyte,tt TRI,DF,Dag & Red,23,1990,42,42,3779,42.0,0,1,1,0,0,0,7,0,0.00,0.02,0.02,0.00,0.02,e5fa95f7
318,Andrew Hughes,wls WAL,DF,Newport County,21,1992,26,23,2080,23.1,2,0,2,2,0,0,3,0,0.09,0.00,0.09,0.09,0.09,18a6749d
319,Jeff Hughes,nir NIR,DFMF,Fleetwood Town,28,1985,25,25,2167,24.1,3,2,5,3,0,1,3,0,0.12,0.08,0.21,0.12,0.21,f38f0c25
320,Mark Hughes,eng ENG,DF,Morecambe,26,1986,44,43,3852,42.8,5,1,6,5,0,0,7,1,0.12,0.02,0.14,0.12,0.14,5f4b1c49
321,Matty Hughes,eng ENG,FW,Fleetwood Town,21,1992,5,1,203,2.3,0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,ce9b05c5
322,Iain Hume,ca CAN,FW,Fleetwood Town,29,1983,8,7,610,6.8,1,1,2,1,0,0,1,0,0.15,0.15,0.30,0.15,0.30,53be531e
323,Ritchie Humphreys,eng ENG,DFFW,Chesterfield,35,1977,42,38,3568,39.6,2,5,7,2,0,0,1,0,0.05,0.13,0.18,0.05,0.18,67423398
324,David Hunt,eng ENG,DFMF,Oxford United,30,1982,46,46,4104,45.6,0,2,2,0,0,0,6,0,0.00,0.04,0.04,0.00,0.04,68a34dc1
325,Nicky Hunt,eng ENG,DF,Accrington,29,1983,37,36,3134,34.8,0,2,2,0,0,0,11,0,0.00,0.06,0.06,0.00,0.06,0e9b2f57
326,Shaquille Hunter,eng ENG,FWMF,Bristol Rovers,17,1995,3,0,18,0.2,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,8f0cd6e7
327,James Hurst,eng ENG,DF,Northampton,21,1992,1,1,63,0.7,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,a59de39b
328,Kevan Hurst,eng ENG,MF,Southend United,27,1985,42,39,3439,38.2,11,15,26,11,0,0,2,1,0.29,0.39,0.68,0.29,0.68,be142bc2
329,Chris Hussey,eng ENG,DFMF,Burton Albion,24,1989,27,22,1931,21.5,1,4,5,1,0,0,4,0,0.05,0.19,0.23,0.05,0.23,6f4f4dd2
330,Chris Hussey,eng ENG,DFMF,Bury,24,1989,11,10,908,10.1,2,1,3,2,0,0,1,0,0.20,0.10,0.30,0.20,0.30,6f4f4dd2
331,Ben Hutchinson,eng ENG,FW,Mansfield Town,25,1987,16,11,842,9.4,2,3,5,2,0,0,2,0,0.21,0.32,0.53,0.21,0.53,58bc340a
332,Danny Hylton,eng ENG,FW,Bury,24,1989,7,7,579,6.4,2,0,2,2,0,0,2,0,0.31,0.00,0.31,0.31,0.31,9a008f51
333,Danny Hylton,eng ENG,FW,AFC Wimbledon,24,1989,17,10,973,10.8,3,1,4,3,0,0,3,0,0.28,0.09,0.37,0.28,0.37,9a008f51
334,Michael Ihiekwe,eng ENG,DF,Cheltenham,20,1992,13,13,1170,13.0,0,0,0,0,0,0,3,0,0.00,0.00,0.00,0.00,0.00,d9524d3b
335,Femi Ilesanmi,eng ENG,DFMF,Dag & Red,22,1991,29,23,2183,24.3,0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,b0bc6771
336,Michael Ingham,nir NIR,GK,York City,33,1980,19,19,1710,19.0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,6d90fc9c
337,Matt Ingram,eng ENG,GK,Wycombe,19,1993,46,46,4140,46.0,0,0,0,0,0,0,2,0,0.00,0.00,0.00,0.00,0.00,6f9dcb31
338,Ryan Inniss,eng ENG,DF,Cheltenham,18,1995,2,2,114,1.3,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,600ae8cb
339,Zeli Ismail,eng ENG,MF,Burton Albion,19,1993,15,10,989,11.0,3,2,5,3,0,0,1,0,0.27,0.18,0.46,0.27,0.46,63f3cf46
340,Chris Iwelumo,sct SCO,FW,Scunthorpe,34,1978,12,4,474,5.3,2,1,3,2,0,1,0,0,0.38,0.19,0.57,0.38,0.57,628dd7b5
341,Marlon Jackson,eng ENG,FWMF,Bury,22,1990,8,2,191,2.1,1,0,1,1,0,0,0,0,0.47,0.00,0.47,0.47,0.47,4188994a
342,Ryan Jackson,eng ENG,DFMF,Newport County,23,1990,29,26,2436,27.1,0,3,3,0,0,0,4,1,0.00,0.11,0.11,0.00,0.11,904f53f7
343,Luke James,eng ENG,FWMF,Hartlepool,18,1994,42,38,3247,36.1,13,3,16,13,0,0,1,0,0.36,0.08,0.44,0.36,0.44,388b3a67
344,Tony James,wls WAL,DF,Newport County,34,1978,6,5,384,4.3,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,9c722e74
345,Ryan Jarvis,eng ENG,FW,York City,27,1986,35,21,1979,22.0,8,2,10,7,1,1,2,0,0.36,0.09,0.45,0.32,0.41,c1152711
346,Matt Jay,eng ENG,FWMF,Exeter City,17,1996,2,1,100,1.1,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,7de3d6ce
347,Shaun Jeffers,eng ENG,FW,Newport County,21,1992,14,4,402,4.5,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,c95e9f51
348,Anthony Jeffrey,gy GUY,FWMF,Wycombe,18,1994,11,1,194,2.2,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,5e7602a2
349,James Jennings,eng ENG,DF,Mansfield Town,25,1987,33,32,2753,30.6,4,4,8,4,0,0,10,0,0.13,0.13,0.26,0.13,0.26,77064a6a
350,Brian Jensen,dk DEN,GK,Bury,38,1975,35,35,3105,34.5,0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,d6a6a1f4
351,Jake Jervis,eng ENG,FWMF,Portsmouth,21,1991,15,12,1034,11.5,4,0,4,4,0,0,1,0,0.35,0.00,0.35,0.35,0.35,7ebbee55
352,Leon Johnson,gd GRN,DF,Wycombe,32,1981,30,30,2653,29.5,1,0,1,1,0,0,4,0,0.03,0.00,0.03,0.03,0.03,84ca6a92
353,Christian Jolley,eng ENG,FWMF,Newport County,25,1988,32,20,1712,19.0,2,1,3,2,0,0,3,0,0.11,0.05,0.16,0.11,0.16,b4198eed
354,Sido Jombati,pt POR,DF,Cheltenham,25,1987,43,38,3574,39.7,1,1,2,1,0,0,6,0,0.03,0.03,0.05,0.03,0.05,4dd4711f
355,Billy Jones,eng ENG,DF,Newport County,30,1983,7,6,496,5.5,1,0,1,1,0,0,0,0,0.18,0.00,0.18,0.18,0.18,4a7da20c
356,Craig Jones,wls WAL,DFMF,Bury,26,1987,37,33,2936,32.6,1,5,6,1,0,0,2,0,0.03,0.15,0.18,0.03,0.18,598fbd50
357,Dan Jones,eng ENG,DFMF,Hartlepool,18,1994,1,0,26,0.3,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0ccfc499
358,Darren Jones,eng ENG,DF,AFC Wimbledon,29,1983,18,17,1499,16.7,1,0,1,1,0,0,3,0,0.06,0.00,0.06,0.06,0.06,15ad43ac
359,Stephen Jordan,eng ENG,DF,Fleetwood Town,31,1982,10,10,900,10.0,0,0,0,0,0,0,2,0,0.00,0.00,0.00,0.00,0.00,1a3d94b5
360,Luke Joyce,eng ENG,MF,Accrington,26,1987,46,45,4046,45.0,1,1,2,1,0,0,8,0,0.02,0.02,0.04,0.02,0.04,a26f149f
361,Daniel Kearns,ie IRL,MF,Chesterfield,21,1991,10,6,458,5.1,0,1,1,0,0,0,0,0,0.00,0.20,0.20,0.00,0.20,24b7880b
362,Pat Keary,eng ENG,DF,Bristol Rovers,19,1993,1,0,68,0.8,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,16551f78
363,Billy Kee,nir NIR,FW,Burton Albion,22,1990,37,29,2435,27.1,12,3,15,8,4,5,1,1,0.44,0.11,0.55,0.30,0.41,00bb9ede
364,Callum Kennedy,eng ENG,DF,AFC Wimbledon,24,1989,22,21,1669,18.5,0,2,2,0,0,0,1,0,0.00,0.11,0.11,0.00,0.11,85022b56
365,Jason Kennedy,eng ENG,MF,Rochdale,26,1986,7,4,330,3.7,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,d49a1592
366,Alex Kenyon,eng ENG,MF,Morecambe,21,1992,39,33,3078,34.2,0,0,0,0,0,0,7,0,0.00,0.00,0.00,0.00,0.00,0614a0e1
367,Jimmy Keohane,ie IRL,DFMF,Exeter City,22,1991,20,12,1148,12.8,3,0,3,3,0,0,0,0,0.24,0.00,0.24,0.24,0.24,76b2019e
368,Jesse Kewley-Graham,eng ENG,MF,Wycombe,19,1993,1,1,90,1.0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,ef5a1dbd
369,Rob Kiernan,ie IRL,DF,Southend United,22,1991,12,11,997,11.1,0,0,0,0,0,0,2,0,0.00,0.00,0.00,0.00,0.00,50b5cfee
370,Dave Kitson,eng ENG,FW,Oxford United,33,1980,32,27,2392,26.6,4,3,7,4,0,0,9,1,0.15,0.11,0.26,0.15,0.26,53c758b9
371,Billy Knott,eng ENG,MF,Wycombe,20,1992,17,15,1330,14.8,1,1,2,1,0,0,4,0,0.07,0.07,0.14,0.07,0.14,49809c96
372,Dominic Knowles,eng ENG,FW,Burton Albion,21,1992,28,11,1056,11.7,3,0,3,3,0,0,0,0,0.26,0.00,0.26,0.26,0.26,67b66573
373,Zack Kotwica,eng ENG,MF,Cheltenham,17,1996,18,1,330,3.7,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,fc8e67d1
374,Max Kretzschmar,eng ENG,DFFW,Wycombe,19,1993,35,21,1892,21.0,6,4,10,5,1,1,3,0,0.29,0.19,0.48,0.24,0.43,c4ff4d0e
375,Artur Krysiak,pl POL,GK,Exeter City,23,1989,37,37,3360,37.3,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,603d2869
376,Jo Kuffour,eng ENG,FW,Wycombe,31,1981,24,11,1036,11.5,3,1,4,3,0,0,1,0,0.26,0.09,0.35,0.26,0.35,c706219c
377,Joss Labadie,eng ENG,MF,Torquay United,22,1990,10,10,891,9.9,1,1,2,1,0,0,4,0,0.10,0.10,0.20,0.10,0.20,57fdfc19
378,Rob Lainton,eng ENG,GK,Burton Albion,23,1989,14,14,1215,13.5,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,8b5e21c0
379,Rob Lainton,eng ENG,GK,Bury,23,1989,4,4,360,4.0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,8b5e21c0
380,Marc Laird,sct SCO,MF,Southend United,27,1986,19,9,833,9.3,0,1,1,0,0,0,0,0,0.00,0.11,0.11,0.00,0.11,450a452e
381,Olly Lancashire,eng ENG,DF,Rochdale,24,1988,38,38,3351,37.2,0,0,0,0,0,0,5,2,0.00,0.00,0.00,0.00,0.00,fae0e3e3
382,Kelvin Langmead,eng ENG,DFMF,Northampton,28,1985,3,0,25,0.3,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,bf1ea24d
383,Damon Lathrope,eng ENG,MF,Torquay United,23,1989,23,19,1776,19.7,0,0,0,0,0,0,4,0,0.00,0.00,0.00,0.00,0.00,4138f0a8
384,Caolan Lavery,ca CAN,FW,Plymouth Argyle,20,1992,8,4,462,5.1,3,0,3,3,0,0,3,0,0.58,0.00,0.58,0.58,0.58,58f204f3
385,Tommy Lee,eng ENG,GK,Chesterfield,27,1986,46,46,4170,46.3,0,0,0,0,0,0,2,0,0.00,0.00,0.00,0.00,0.00,494c9721
386,Ryan Leonard,eng ENG,DFMF,Southend United,21,1992,43,42,3700,41.1,5,1,6,5,0,0,6,0,0.12,0.02,0.15,0.12,0.15,fd45ca7b
387,Chris Lewington,eng ENG,GK,Dag & Red,24,1988,42,42,3780,42.0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0843dbdd
388,Stuart Lewis,eng ENG,DFMF,Wycombe,25,1987,36,36,3172,35.2,3,1,4,3,0,0,3,1,0.09,0.03,0.11,0.09,0.11,161470c1
389,Michael Liddle,ie IRL,DF,Accrington,23,1989,19,16,1478,16.4,0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,e3cb0b02
390,Josh Lillis,eng ENG,GK,Rochdale,26,1987,45,45,4080,45.3,0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,b6940111
391,Adam Lockwood,eng ENG,DF,Bury,31,1981,1,1,90,1.0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,b119313d
392,Tom Lockyer,wls WAL,DFMF,Bristol Rovers,18,1994,41,38,3384,37.6,1,0,1,1,0,0,7,0,0.03,0.00,0.03,0.03,0.03,37118440
393,Samuele Longo,it ITA,FW,Oxford United,21,1992,3,3,270,3.0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,1163de29
394,Cristian López,es ESP,FW,Northampton,24,1989,3,0,67,0.7,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,c76577a0
395,Keith Lowe,eng ENG,DFMF,Cheltenham,27,1985,13,12,1074,11.9,1,0,1,1,0,0,1,0,0.08,0.00,0.08,0.08,0.08,d3450d55
396,Keith Lowe,eng ENG,DFMF,York City,27,1985,30,30,2700,30.0,1,1,2,1,0,0,5,0,0.03,0.03,0.07,0.03,0.07,d3450d55
397,Jamar Loza,jm JAM,FWMF,Southend United,19,1994,7,4,425,4.7,1,0,1,1,0,0,1,0,0.21,0.00,0.21,0.21,0.21,e8f3848e
398,Jamie Lucas,wls WAL,FW,Bristol Rovers,17,1995,1,0,12,0.1,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,6295b3f3
399,Lee Lucas,wls WAL,MF,Cheltenham,21,1992,2,2,147,1.6,0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,bba915ae
400,Matty Lund,nir NIR,MF,Rochdale,22,1990,40,40,3394,37.7,8,3,11,8,0,1,9,1,0.21,0.08,0.29,0.21,0.29,67f4129a
401,Craig Lynch,eng ENG,FWMF,Rochdale,21,1992,1,0,35,0.4,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,243a84ca
402,Dean Lyness,eng ENG,GK,Burton Albion,22,1991,21,20,1845,20.5,0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,ec0f5dc9
403,Alex MacDonald,sct SCO,FWMF,Burton Albion,23,1990,35,16,1583,17.6,0,2,2,0,0,0,9,0,0.00,0.11,0.11,0.00,0.11,1c3a435a
404,Paddy Madden,ie IRL,FWMF,Scunthorpe,23,1990,21,17,1572,17.5,5,2,7,5,0,0,1,0,0.29,0.11,0.40,0.29,0.40,9c708676
405,Gavin Mahon,eng ENG,MF,Portsmouth,36,1977,1,0,9,0.1,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,410f9002
406,Connor Mahoney,eng ENG,FWMF,Accrington,16,1997,4,1,133,1.5,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,38df681f
407,Jack Maloney,eng ENG,FWMF,Portsmouth,18,1994,1,0,1,0.0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,fbe8cb84
408,Mikael Mandron,fr FRA,FW,Fleetwood Town,18,1994,11,4,400,4.4,1,2,3,1,0,0,0,0,0.23,0.45,0.68,0.23,0.68,47a26e7c
409,Lee Mansell,eng ENG,MF,Torquay United,30,1982,43,41,3690,41.0,2,1,3,2,0,0,6,0,0.05,0.02,0.07,0.05,0.07,03692850
410,John Marquis,eng ENG,FW,Torquay United,21,1992,5,5,450,5.0,3,0,3,2,1,1,0,0,0.60,0.00,0.60,0.40,0.40,e66b6ae0
411,John Marquis,eng ENG,FW,Portsmouth,21,1992,5,4,351,3.9,1,0,1,1,0,0,3,0,0.26,0.00,0.26,0.26,0.26,e66b6ae0
412,John Marquis,eng ENG,FW,Northampton,21,1992,14,12,983,10.9,2,0,2,2,0,0,4,0,0.18,0.00,0.18,0.18,0.18,e66b6ae0
413,Alan Marriott,eng ENG,GK,Mansfield Town,34,1978,40,40,3600,40.0,0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,f89b983c
414,Alex Marrow,eng ENG,MF,Fleetwood Town,23,1990,7,6,539,6.0,1,0,1,1,0,0,1,0,0.17,0.00,0.17,0.17,0.17,015a0aa2
415,Liam Marsden,eng ENG,DF,Mansfield Town,18,1994,2,2,180,2.0,0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,6eaae9bd
416,Tyrone Marsh,eng ENG,FWMF,Oxford United,19,1993,5,0,52,0.6,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,f1f16eb4
417,Marcus Marshall,eng ENG,FWMF,Morecambe,23,1989,15,6,504,5.6,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,396e86a2
418,Jamille Matt,eng ENG,FW,Fleetwood Town,23,1989,25,14,1403,15.6,8,0,8,8,0,0,3,0,0.51,0.00,0.51,0.51,0.51,7ce7baa4
