,,,,,,,Playing Time,Playing Time,Playing Time,Playing Time,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,-additional
326,Lee Holmes,eng ENG,MF,Swindon Town,24,1987,10,7,738,8.2,1,1,2,1,0,0,0,0,0.12,0.12,0.24,0.12,0.24,8129ba96
327,Ricky Holmes,eng ENG,MF,Barnet,24,1987,41,33,3002,33.4,8,6,14,8,0,0,4,0,0.24,0.18,0.42,0.24,0.42,27650ab0
328,Chris Holroyd,eng ENG,FW,Rotherham,24,1986,15,5,640,7.1,1,1,2,1,0,0,0,0,0.14,0.14,0.28,0.14,0.28,667b7110
329,Andy Holt,eng ENG,DF,Northampton,33,1978,9,5,479,5.3,0,1,1,0,0,0,0,0,0.00,0.19,0.19,0.00,0.19,fcf6b086
330,Harry Hooman,eng ENG,DF,Cheltenham,20,1991,2,1,91,1.0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,a7cee7b7
331,Ryan Hopper,eng ENG,MF,Accrington,17,1993,4,1,108,1.2,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,7dc206c2
332,Sam Hoskins,eng ENG,FWMF,Rotherham,18,1993,8,2,257,2.9,2,0,2,2,0,0,1,0,0.70,0.00,0.70,0.70,0.70,7292e67b
333,Russell Hoult,eng ENG,GK,Hereford United,38,1972,2,2,180,2.0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,92f8fb89
334,Conor Hourihane,ie IRL,MF,Plymouth Argyle,20,1991,38,32,2851,31.7,2,2,4,2,0,0,5,1,0.06,0.06,0.13,0.06,0.13,fcab00a0
335,Rene Howe,eng ENG,FW,Torquay United,24,1986,38,36,2988,33.2,12,5,17,9,3,3,9,2,0.36,0.15,0.51,0.27,0.42,11955956
336,Dean Howell,eng ENG,DFMF,Crawley Town,30,1980,37,36,3222,35.8,3,3,6,3,0,0,1,0,0.08,0.08,0.17,0.08,0.17,080e1e87
337,Luke Howell,eng ENG,DFMF,Dag & Red,24,1987,10,10,793,8.8,0,1,1,0,0,0,1,0,0.00,0.11,0.11,0.00,0.11,7467a32a
338,Gavin Hoyte,tt TRI,DF,AFC Wimbledon,21,1990,3,2,217,2.4,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,e5fa95f7
339,Bryan Hughes,eng ENG,MF,Accrington,35,1976,21,15,1364,15.2,3,1,4,3,0,0,1,0,0.20,0.07,0.26,0.20,0.26,2afff071
340,Caspar Hughes,eng ENG,MF,Crewe Alexandra,18,1993,4,0,51,0.6,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,392d41b7
341,Mark Hughes,nir NIR,MF,Barnet,27,1983,45,44,3846,42.7,3,4,7,3,0,0,8,0,0.07,0.09,0.16,0.07,0.16,f4f0f6a4
342,David Hunt,eng ENG,DFMF,Crawley Town,28,1982,27,26,2323,25.8,0,1,1,0,0,0,4,0,0.00,0.04,0.04,0.00,0.04,68a34dc1
343,Lewis Hunt,eng ENG,DFMF,Bradford City,28,1982,1,0,43,0.5,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,aba30d24
344,Garry Hunter,eng ENG,MF,Morecambe,26,1985,37,30,2699,30.0,1,2,3,1,0,0,4,0,0.03,0.07,0.10,0.03,0.10,0f168706
345,James Hurst,eng ENG,DF,Shrewsbury,19,1992,7,7,630,7.0,0,1,1,0,0,0,2,0,0.00,0.14,0.14,0.00,0.14,a59de39b
346,Danny Hylton,eng ENG,FW,Aldershot Town,22,1989,44,43,3729,41.4,13,6,19,13,0,1,9,0,0.31,0.14,0.46,0.31,0.46,9a008f51
347,Femi Ilesanmi,eng ENG,DFMF,Dag & Red,20,1991,17,17,1530,17.0,0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,b0bc6771
348,Danny Jackman,eng ENG,DF,Gillingham,28,1983,40,36,3261,36.2,4,9,13,4,0,0,4,0,0.11,0.25,0.36,0.11,0.36,eb8a5f31
349,Marlon Jackson,eng ENG,FWMF,Cheltenham,20,1990,1,0,1,0.0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,4188994a
350,Marlon Jackson,eng ENG,FWMF,Northampton,20,1990,6,5,460,5.1,1,0,1,1,0,0,1,0,0.20,0.00,0.20,0.20,0.20,4188994a
351,Ryan Jackson,eng ENG,DFMF,AFC Wimbledon,21,1990,7,3,259,2.9,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,904f53f7
352,Michael Jacobs,eng ENG,MF,Northampton,19,1991,46,45,4051,45.0,6,10,16,4,2,2,5,0,0.13,0.22,0.36,0.09,0.31,d402b7ec
353,Joe Jacobson,wls WAL,DF,Shrewsbury,24,1986,39,37,3282,36.5,1,2,3,1,0,0,4,0,0.03,0.05,0.08,0.03,0.08,590a3ff2
354,Kingsley James,eng ENG,DFMF,Port Vale,19,1992,5,0,59,0.7,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,514e7935
355,Lloyd James,wls WAL,DFMF,Crawley Town,23,1988,6,6,430,4.8,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,68927d5e
356,Tony James,wls WAL,DF,Burton Albion,32,1978,30,29,2577,28.6,0,0,0,0,0,0,5,0,0.00,0.00,0.00,0.00,0.00,9c722e74
357,Merrick James-Lewis,eng ENG,MF,Southend United,19,1992,1,0,12,0.1,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,853da2c1
358,Oscar Jansson,se SWE,GK,Bradford City,20,1990,1,1,90,1.0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,a33c4ee2
359,Ryan Jarvis,eng ENG,FW,Torquay United,25,1986,14,3,534,5.9,2,1,3,2,0,0,0,0,0.34,0.17,0.51,0.34,0.51,c1152711
360,Jake Jervis,eng ENG,FWMF,Swindon Town,19,1991,12,10,894,9.9,3,0,3,3,0,0,2,0,0.30,0.00,0.30,0.30,0.30,7ebbee55
361,Phil Jevons,eng ENG,FW,Morecambe,31,1979,27,14,1329,14.8,4,1,5,4,0,0,1,1,0.27,0.07,0.34,0.27,0.34,2a920598
362,Brett Johnson,eng ENG,DF,AFC Wimbledon,25,1985,18,14,1350,15.0,0,3,3,0,0,0,2,0,0.00,0.20,0.20,0.00,0.20,f10c297a
363,Huw Johnson,eng ENG,MF,AFC Wimbledon,20,1991,1,0,10,0.1,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,1e3f101a
364,Jemal Johnson,us USA,FWMF,Southend United,26,1985,5,1,134,1.5,0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,fe5f6d53
365,John Johnson,eng ENG,DF,Northampton,22,1988,45,43,3810,42.3,2,3,5,2,0,0,9,1,0.05,0.07,0.12,0.05,0.12,63cc3cfb
366,Oli Johnson,eng ENG,FW,Oxford United,23,1987,17,8,914,10.2,3,4,7,3,0,0,4,0,0.30,0.39,0.69,0.30,0.69,e01a4c75
367,Christian Jolley,eng ENG,FWMF,AFC Wimbledon,23,1988,37,23,2106,23.4,7,5,12,7,0,0,0,1,0.30,0.21,0.51,0.30,0.51,b4198eed
368,Sido Jombati,pt POR,DF,Cheltenham,23,1987,36,33,2938,32.6,2,1,3,2,0,0,4,1,0.06,0.03,0.09,0.06,0.09,4dd4711f
369,Darren Jones,eng ENG,DF,Aldershot Town,27,1983,42,42,3780,42.0,0,1,1,0,0,0,6,0,0.00,0.02,0.02,0.00,0.02,15ad43ac
370,Reece Jones,wls WAL,MF,AFC Wimbledon,19,1992,1,1,27,0.3,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,6b4dbb2a
371,Ritchie Jones,eng ENG,MF,Bradford City,24,1986,32,31,2671,29.7,1,0,1,1,0,0,5,0,0.03,0.00,0.03,0.03,0.03,13674825
372,Luke Joyce,eng ENG,MF,Accrington,24,1987,43,43,3849,42.8,2,3,5,2,0,0,6,1,0.05,0.07,0.12,0.05,0.12,a26f149f
373,Steve Kabba,eng ENG,FW,Barnet,30,1981,9,5,518,5.8,1,0,1,0,1,1,1,0,0.17,0.00,0.17,0.00,0.00,c31546c7
374,Jean-Paul Kalala,cd COD,MF,Southend United,29,1982,24,23,1840,20.4,1,0,1,1,0,0,7,0,0.05,0.00,0.05,0.05,0.05,3a3a797d
375,Clovis Kamdjo,cm CMR,DFMF,Barnet,20,1990,41,41,3572,39.7,3,0,3,3,0,0,7,0,0.08,0.00,0.08,0.08,0.08,dc2f2359
376,Scott Kay,eng ENG,MF,Macclesfield,21,1989,15,10,781,8.7,0,0,0,0,0,0,3,0,0.00,0.00,0.00,0.00,0.00,d6267883
377,Greg Kaziboni,,MF,Northampton,18,1993,3,0,33,0.4,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,5f56c8d1
378,Danny Kedwell,eng ENG,FWMF,Gillingham,27,1983,40,37,3335,37.1,12,7,19,5,7,9,5,0,0.32,0.19,0.51,0.13,0.32,9f13cd27
379,Billy Kee,nir NIR,FW,Torquay United,20,1990,4,1,135,1.5,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,00bb9ede
380,Billy Kee,nir NIR,FW,Burton Albion,20,1990,20,14,1203,13.4,12,1,13,12,0,0,3,0,0.90,0.07,0.97,0.90,0.97,00bb9ede
381,Callum Kennedy,eng ENG,DF,Swindon Town,22,1989,18,18,1569,17.4,1,2,3,0,1,1,0,0,0.06,0.11,0.17,0.00,0.11,85022b56
382,Mehdi Kerrouche,dz ALG,FW,Swindon Town,25,1985,13,9,815,9.1,6,3,9,5,1,1,3,0,0.66,0.33,0.99,0.55,0.88,0efd3d4e
383,Mehdi Kerrouche,dz ALG,FW,Oxford United,25,1985,4,1,133,1.5,0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,0efd3d4e
384,Chris Kettings,sct SCO,GK,Morecambe,18,1992,2,2,180,2.0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,7fc20518
385,Brendan Kiernan,eng ENG,FWMF,AFC Wimbledon,18,1992,9,1,226,2.5,0,1,1,0,0,0,0,0,0.00,0.40,0.40,0.00,0.40,7b3ca119
386,Rob Kiernan,ie IRL,DF,Accrington,20,1991,3,3,257,2.9,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,50b5cfee
387,Simon King,eng ENG,DF,Gillingham,28,1983,9,8,671,7.5,1,0,1,1,0,0,1,0,0.13,0.00,0.13,0.13,0.13,51bbd2a9
388,Simon King,eng ENG,DF,Plymouth Argyle,28,1983,6,6,483,5.4,0,0,0,0,0,0,2,0,0.00,0.00,0.00,0.00,0.00,51bbd2a9
389,Steven Kinniburgh,sct SCO,DF,Oxford United,22,1989,1,0,34,0.4,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,5f1cca33
390,Neal Kitson,us USA,GK,Northampton,25,1986,8,8,720,8.0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,d25b4170
391,Billy Knott,eng ENG,MF,AFC Wimbledon,18,1992,20,14,1205,13.4,3,4,7,3,0,0,1,0,0.22,0.30,0.52,0.22,0.52,49809c96
392,Rob Kozluk,eng ENG,DF,Port Vale,33,1977,6,4,406,4.5,0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,9c6a1f88
393,Rob Kozluk,eng ENG,DF,Bradford City,33,1977,17,17,1441,16.0,0,1,1,0,0,0,4,1,0.00,0.06,0.06,0.00,0.06,9c6a1f88
394,Jo Kuffour,eng ENG,FW,Gillingham,29,1981,30,26,2258,25.1,9,4,13,8,1,1,1,0,0.36,0.16,0.52,0.32,0.48,c706219c
395,Jo Kuffour,eng ENG,FW,Bristol Rovers,29,1981,5,3,258,2.9,1,0,1,1,0,0,0,0,0.35,0.00,0.35,0.35,0.35,c706219c
396,Michel Kuipers,nl NED,GK,Crawley Town,37,1974,15,15,1350,15.0,0,0,0,0,0,0,3,0,0.00,0.00,0.00,0.00,0.00,e7baffee
397,Kelvin Langmead,eng ENG,DFMF,Northampton,26,1985,41,39,3541,39.3,4,0,4,4,0,0,4,1,0.10,0.00,0.10,0.10,0.10,bf1ea24d
398,Mattia Lanzano,it ITA,GK,Swindon Town,21,1990,6,5,489,5.4,0,0,0,0,0,0,2,0,0.00,0.00,0.00,0.00,0.00,c716a2a1
399,Romain Larrieu,fr FRA,GK,Plymouth Argyle,34,1976,10,8,748,8.3,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,9f286e89
400,Damon Lathrope,eng ENG,MF,Torquay United,21,1989,40,35,2983,33.1,0,1,1,0,0,0,9,0,0.00,0.03,0.03,0.00,0.03,4138f0a8
401,Matthew Lawrence,eng ENG,DF,Gillingham,37,1974,26,24,2122,23.6,0,2,2,0,0,0,5,0,0.00,0.08,0.08,0.00,0.08,912de1ad
402,Adam le Fondre,eng ENG,FW,Rotherham,24,1986,4,4,360,4.0,4,1,5,4,0,0,0,0,1.00,0.25,1.25,1.00,1.25,f3a77fec
403,Daniel Leach,au AUS,DF,Barnet,25,1986,10,9,786,8.7,1,0,1,1,0,0,1,0,0.11,0.00,0.11,0.11,0.11,3bc6656b
404,Daniel Leadbitter,eng ENG,DF,Torquay United,20,1990,2,0,51,0.6,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,95edca03
405,Matt Lecointe,eng ENG,FW,Plymouth Argyle,16,1994,19,8,928,10.3,2,1,3,2,0,0,0,0,0.19,0.10,0.29,0.19,0.29,277e2ddb
406,Charlie Lee,eng ENG,DFMF,Gillingham,24,1987,33,28,2460,27.3,6,5,11,6,0,0,14,0,0.22,0.18,0.40,0.22,0.40,4963b778
407,Olly Lee,eng ENG,FWMF,Dag & Red,20,1991,16,15,1313,14.6,3,0,3,3,0,0,2,0,0.21,0.00,0.21,0.21,0.21,681971b6
408,Olly Lee,eng ENG,FWMF,Gillingham,20,1991,7,5,374,4.2,0,3,3,0,0,0,0,0,0.00,0.72,0.72,0.00,0.72,681971b6
409,Adam Legzdins,eng ENG,GK,Burton Albion,24,1986,1,1,90,1.0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,f5b114ca
410,AJ Leitch-Smith,eng ENG,FWMF,Crewe Alexandra,21,1990,38,31,2647,29.4,8,8,16,8,0,0,1,0,0.27,0.27,0.54,0.27,0.54,2d11b9fa
411,Joe Lennox,eng ENG,MF,Plymouth Argyle,19,1991,8,2,239,2.7,0,1,1,0,0,0,0,0,0.00,0.38,0.38,0.00,0.38,a7e87fd3
412,Ryan Leonard,eng ENG,DFMF,Southend United,19,1992,17,13,1037,11.5,1,3,4,1,0,0,0,0,0.09,0.26,0.35,0.09,0.35,fd45ca7b
413,Steve Leslie,sct SCO,DFMF,Hereford United,23,1987,10,10,835,9.3,2,1,3,2,0,0,1,0,0.22,0.11,0.32,0.22,0.32,c1f4a99f
414,Peter Leven,sct SCO,MF,Oxford United,27,1983,39,36,3234,35.9,6,11,17,5,1,1,4,0,0.17,0.31,0.47,0.14,0.45,f4c09d6e
415,Chris Lewington,eng ENG,GK,Dag & Red,22,1988,41,41,3628,40.3,0,0,0,0,0,0,0,2,0.00,0.00,0.00,0.00,0.00,0843dbdd
416,Theo Lewis,eng ENG,FWMF,Cheltenham,19,1991,1,1,79,0.9,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,6f3d8d92
417,Michael Liddle,ie IRL,DF,Accrington,21,1989,12,12,1067,11.9,0,0,0,0,0,0,2,1,0.00,0.00,0.00,0.00,0.00,e3cb0b02
418,Craig Lindfield,eng ENG,FWMF,Accrington,22,1988,39,29,2650,29.4,4,5,9,4,0,0,5,0,0.14,0.17,0.31,0.14,0.31,29555efa
419,Chris Lines,eng ENG,MF,Bristol Rovers,25,1985,1,0,39,0.4,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,d10c76c1
420,Andrew Little,nir NIR,FW,Port Vale,22,1989,7,2,225,2.5,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,8a5c941e
421,Ryan Lloyd,eng ENG,MF,Port Vale,17,1994,2,0,21,0.2,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,4d64dde6
422,Doug Loft,eng ENG,DFMF,Port Vale,24,1986,44,42,3805,42.3,4,5,9,3,1,1,8,0,0.09,0.12,0.21,0.07,0.19,da5ee57b
423,Conrad Logan,ie IRL,GK,Rotherham,25,1986,19,19,1710,19.0,0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,164fb840
424,Kevin Long,ie IRL,DF,Accrington,20,1990,24,24,2160,24.0,4,1,5,4,0,0,1,1,0.17,0.04,0.21,0.17,0.21,5a4280b1
425,Josh Low,wls WAL,MF,Cheltenham,32,1979,38,25,2292,25.5,3,3,6,3,0,0,1,0,0.12,0.12,0.24,0.12,0.24,6e5a09fb
426,Keith Lowe,eng ENG,DFMF,Cheltenham,25,1985,31,25,2333,25.9,1,1,2,1,0,0,1,0,0.04,0.04,0.08,0.04,0.08,d3450d55
427,Jamie Lowry,eng ENG,MF,Crewe Alexandra,24,1987,10,9,797,8.9,0,1,1,0,0,0,1,0,0.00,0.11,0.11,0.00,0.11,0655e442
428,Lee Lucas,wls WAL,MF,Burton Albion,19,1992,1,1,90,1.0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,bba915ae
429,Matty Lund,nir NIR,MF,Bristol Rovers,20,1990,13,9,877,9.7,2,0,2,2,0,0,3,0,0.21,0.00,0.21,0.21,0.21,67f4129a
430,Kenny Lunt,eng ENG,MF,Hereford United,31,1979,25,24,2046,22.7,0,2,2,0,0,0,3,0,0.00,0.09,0.09,0.00,0.09,e1137ef4
431,Alex MacDonald,sct SCO,FWMF,Plymouth Argyle,21,1990,18,15,1286,14.3,4,1,5,4,0,0,4,0,0.28,0.07,0.35,0.28,0.35,1c3a435a
432,Angus MacDonald,eng ENG,DF,Torquay United,18,1992,2,1,101,1.1,0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,9ca3f7e4
433,Lloyd Macklin,eng ENG,FWMF,Torquay United,19,1991,4,1,163,1.8,0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,956218f2
434,Steven MacLean,sct SCO,FW,Cheltenham,28,1982,3,3,199,2.2,1,0,1,1,0,0,0,0,0.45,0.00,0.45,0.45,0.45,8e7b0ba8
435,Guy Madjo,cm CMR,FW,Port Vale,27,1984,6,5,348,3.9,4,0,4,4,0,0,0,0,1.03,0.00,1.03,1.03,1.03,9955ef50
436,Guy Madjo,cm CMR,FW,Aldershot Town,27,1984,20,15,1241,13.8,8,4,12,8,0,0,0,0,0.58,0.29,0.87,0.58,0.87,9955ef50
437,Lukáš Magera,cz CZE,FW,Swindon Town,28,1983,12,7,589,6.5,1,1,2,1,0,0,1,0,0.15,0.15,0.31,0.15,0.31,357ccf43
438,Jacques Maghoma,cd COD,MF,Burton Albion,23,1987,36,32,2894,32.2,4,6,10,4,0,0,3,0,0.12,0.19,0.31,0.12,0.31,c849456c
439,Kevin Maher,ie IRL,MF,Dag & Red,34,1976,8,8,649,7.2,0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,fdc209cb
440,Lee Mansell,eng ENG,MF,Torquay United,28,1982,45,45,4050,45.0,12,5,17,12,0,0,9,0,0.27,0.11,0.38,0.27,0.38,03692850
441,Marcus Marshall,eng ENG,FWMF,Rotherham,21,1989,15,8,830,9.2,1,2,3,1,0,0,1,0,0.11,0.22,0.33,0.11,0.33,396e86a2
442,Marcus Marshall,eng ENG,FWMF,Macclesfield,21,1989,14,13,1075,11.9,1,0,1,1,0,0,2,0,0.08,0.00,0.08,0.08,0.08,396e86a2
443,Mark Marshall,eng ENG,MF,Barnet,24,1987,25,24,2061,22.9,1,6,7,1,0,0,3,0,0.04,0.26,0.31,0.04,0.31,8ca136e8
444,Paul Marshall,eng ENG,MF,Port Vale,22,1989,15,10,917,10.2,0,1,1,0,0,0,1,0,0.00,0.10,0.10,0.00,0.10,e7b5c8c4
445,Alan Martin,sct SCO,GK,Crewe Alexandra,22,1989,4,2,184,2.0,0,0,0,0,0,0,2,0,0.00,0.00,0.00,0.00,0.00,5c877471
446,Carl Martin,eng ENG,DF,Crewe Alexandra,24,1986,27,26,2374,26.4,0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,b8ade558
447,Chris Martin,eng ENG,GK,Port Vale,21,1990,8,8,720,8.0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,9d56334b
448,Dave Martin,eng ENG,MF,Southend United,26,1985,17,11,985,10.9,3,1,4,3,0,0,1,0,0.27,0.09,0.37,0.27,0.37,e1160d44
449,Joe Martin,eng ENG,DFMF,Gillingham,22,1988,35,32,2744,30.5,1,1,2,1,0,0,8,3,0.03,0.03,0.07,0.03,0.07,cad49722
450,Emiliano Martínez,ar ARG,GK,Oxford United,18,1992,1,1,90,1.0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,7956236f
451,Dwayne Mattis,ie IRL,MF,Macclesfield,30,1981,1,1,80,0.9,1,0,1,1,0,0,0,0,1.13,0.00,1.13,1.13,1.13,c3002bed
452,Ben May,eng ENG,FW,Barnet,27,1984,11,9,849,9.4,4,0,4,4,0,0,0,0,0.42,0.00,0.42,0.42,0.42,2f6be4c5
453,David McAllister,ie IRL,MF,Shrewsbury,22,1988,15,15,1307,14.5,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,94d9f989
454,Sean McAllister,eng ENG,MF,Shrewsbury,23,1987,17,14,1256,14.0,1,1,2,1,0,0,2,1,0.07,0.07,0.14,0.07,0.14,4f335df5
455,Gavin McCallum,ca CAN,FWMF,Barnet,23,1987,2,0,18,0.2,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,19d0c9d6
456,John McCombe,eng ENG,DF,Port Vale,26,1985,40,40,3513,39.0,4,1,5,4,0,0,3,0,0.10,0.03,0.13,0.10,0.13,e08a32db
457,Alan McCormack,ie IRL,DFMF,Swindon Town,27,1984,40,38,3405,37.8,2,0,2,2,0,0,9,0,0.05,0.00,0.05,0.05,0.05,ef6714c1
458,Chris McCready,eng ENG,DF,Morecambe,29,1981,46,46,4140,46.0,0,1,1,0,0,0,5,0,0.00,0.02,0.02,0.00,0.02,7dcda844
459,Damien McCrory,ie IRL,DFMF,Dag & Red,21,1990,33,32,2866,31.8,1,6,7,1,0,0,2,1,0.03,0.19,0.22,0.03,0.22,824afc90
460,Clayton McDonald,eng ENG,DF,Port Vale,22,1988,30,23,2021,22.5,0,1,1,0,0,0,7,2,0.00,0.04,0.04,0.00,0.04,508a6ca9
461,Gary McDonald,sct SCO,MF,Morecambe,29,1982,42,39,3464,38.5,3,3,6,3,0,0,1,0,0.08,0.08,0.16,0.08,0.16,2ec049e2
462,Jay McEveley,sct SCO,DF,Swindon Town,26,1985,8,8,720,8.0,0,0,0,0,0,0,2,0,0.00,0.00,0.00,0.00,0.00,c5c63c9a
463,Kyle McFadzean,sct SCO,DF,Crawley Town,24,1987,37,36,3158,35.1,2,4,6,2,0,0,7,0,0.06,0.11,0.17,0.06,0.17,d958cde6
464,Joe McGee,eng ENG,MF,Morecambe,18,1993,1,0,18,0.2,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,d411b0e4
465,Sean McGinty,ie IRL,DF,Morecambe,17,1993,4,4,286,3.2,0,1,1,0,0,0,2,0,0.00,0.31,0.31,0.00,0.31,b63bd588
466,Jermaine McGlashan,eng ENG,MF,Cheltenham,23,1988,16,10,959,10.7,2,2,4,2,0,0,1,0,0.19,0.19,0.38,0.19,0.38,9a81ca5d
467,Jermaine McGlashan,eng ENG,MF,Aldershot Town,23,1988,23,18,1475,16.4,4,1,5,4,0,0,3,0,0.24,0.06,0.31,0.24,0.31,9a81ca5d
468,Scott McGleish,eng ENG,FW,Bristol Rovers,37,1974,27,14,1441,16.0,7,0,7,5,2,2,1,0,0.44,0.00,0.44,0.31,0.31,5af56e77
469,Scott McGleish,eng ENG,FW,Barnet,37,1974,9,5,410,4.6,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,5af56e77
470,John McGrath,ie IRL,MF,Burton Albion,31,1980,31,28,2445,27.2,0,1,1,0,0,0,6,0,0.00,0.04,0.04,0.00,0.04,f4a5b406
471,Kevin McIntyre,eng ENG,MF,Accrington,33,1977,45,44,3958,44.0,2,5,7,2,0,0,5,1,0.05,0.11,0.16,0.05,0.16,4906ebc6
472,Nick McKoy,eng ENG,MF,Northampton,24,1986,9,5,432,4.8,0,1,1,0,0,0,2,2,0.00,0.21,0.21,0.00,0.21,48abe568
473,Kayne McLaggon,wls WAL,FW,Bristol Rovers,20,1990,1,0,2,0.0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,bdf6b6f1
474,Paul McLaren,eng ENG,MF,Oxford United,34,1976,18,16,1214,13.5,1,0,1,1,0,0,2,0,0.07,0.00,0.07,0.07,0.07,ca28505f
475,Conor McLaughlin,nir NIR,DF,Shrewsbury,20,1991,4,4,360,4.0,0,0,0,0,0,0,3,0,0.00,0.00,0.00,0.00,0.00,179055e8
476,Jon McLaughlin,sct SCO,GK,Bradford City,23,1987,23,23,2070,23.0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,3b0108d6
477,Izale McLeod,eng ENG,FW,Barnet,26,1984,44,43,3760,41.8,18,4,22,13,5,8,4,0,0.43,0.10,0.53,0.31,0.41,d95b933e
478,Callum McNaughton,eng ENG,DF,AFC Wimbledon,19,1991,18,18,1594,17.7,0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,71a7ca8b
479,Chris McPhee,eng ENG,FWMF,Torquay United,28,1983,26,6,724,8.0,2,0,2,2,0,0,0,0,0.25,0.00,0.25,0.25,0.25,d7a8ec08
480,James McQuilkin,nir NIR,MF,Hereford United,22,1989,7,3,326,3.6,0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,c7e3bdd4
481,Adam Mekki,eng ENG,MF,Aldershot Town,19,1991,25,16,1316,14.6,1,5,6,1,0,0,2,0,0.07,0.34,0.41,0.07,0.41,e05b44c3
482,Kelvin Mellor,eng ENG,DFMF,Crewe Alexandra,20,1991,12,6,672,7.5,1,0,1,1,0,0,0,0,0.13,0.00,0.13,0.13,0.13,9dca901a
483,Arnaud Mendy,gw GNB,MF,Macclesfield,21,1990,28,23,2135,23.7,2,0,2,2,0,0,5,0,0.08,0.00,0.08,0.08,0.08,888825d3
484,Jack Midson,eng ENG,FW,AFC Wimbledon,27,1983,46,43,3947,43.9,18,7,25,15,3,3,5,0,0.41,0.16,0.57,0.34,0.50,591dbfb9
485,Ashley Miller,eng ENG,FW,Gillingham,16,1994,5,2,230,2.6,1,1,2,1,0,0,0,0,0.39,0.39,0.78,0.39,0.78,e3c9f1a5
486,Kern Miller,eng ENG,DF,Accrington,19,1991,2,2,180,2.0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,676228f2
487,Shaun Miller,eng ENG,FW,Crewe Alexandra,23,1987,33,26,2133,23.7,5,4,9,5,0,0,3,1,0.21,0.17,0.38,0.21,0.38,9f59aa73
488,Ben Mills,eng ENG,FW,Macclesfield,22,1989,12,5,582,6.5,0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,5648420b
489,Pablo Mills,eng ENG,DFMF,Crawley Town,27,1984,21,19,1801,20.0,2,0,2,2,0,0,1,0,0.10,0.00,0.10,0.10,0.10,a3be87ca
