,,,,,,,Playing Time,Playing Time,Playing Time,Playing Time,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,-additional
327,Neil Harris,eng ENG,FW,Southend United,35,1977,7,0,77,0.9,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,c63cc82e
328,Byron Harrison,eng ENG,FW,Cheltenham,25,1987,17,8,872,9.7,1,0,1,1,0,0,2,0,0.10,0.00,0.10,0.10,0.10,d185baeb
329,Byron Harrison,eng ENG,FW,AFC Wimbledon,25,1987,21,16,1454,16.2,7,0,7,7,0,1,1,0,0.43,0.00,0.43,0.43,0.43,d185baeb
330,Ellis Harrison,wls WAL,FWMF,Bristol Rovers,18,1994,13,10,793,8.8,3,2,5,3,0,0,3,0,0.34,0.23,0.57,0.34,0.57,c9408be8
331,Matt Harrold,eng ENG,FW,Bristol Rovers,28,1984,6,5,407,4.5,2,0,2,2,0,0,1,0,0.44,0.00,0.44,0.44,0.44,6874478d
332,Tyler Harvey,eng ENG,FWMF,Plymouth Argyle,17,1995,10,2,312,3.5,1,0,1,1,0,0,1,0,0.29,0.00,0.29,0.29,0.29,68782709
333,Will Hatfield,eng ENG,MF,Accrington,20,1991,32,23,1812,20.1,2,2,4,2,0,0,2,0,0.10,0.10,0.20,0.10,0.20,4c9e10ea
334,Kortney Hause,eng ENG,DF,Wycombe,17,1995,9,8,721,8.0,1,0,1,1,0,0,0,0,0.12,0.00,0.12,0.12,0.12,bf8fad51
335,Andy Haworth,eng ENG,MF,Rochdale,23,1988,7,3,286,3.2,0,1,1,0,0,0,0,0,0.00,0.31,0.31,0.00,0.31,8e055808
336,Curtis Haynes-Brown,eng ENG,DF,AFC Wimbledon,23,1989,6,3,274,3.0,0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,5c719bc9
337,Kane Haysman,eng ENG,MF,Gillingham,16,1995,1,0,38,0.4,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,355e2fe2
338,Jacob Hazel,kn SKN,FW,Chesterfield,18,1994,2,1,60,0.7,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0c35e192
339,Michael Hector,jm JAM,DFMF,Aldershot Town,20,1992,8,8,720,8.0,1,0,1,1,0,0,2,0,0.12,0.00,0.12,0.12,0.12,5f1a2f31
340,Michael Hector,jm JAM,DFMF,Cheltenham,20,1992,18,18,1620,18.0,1,0,1,1,0,0,3,0,0.06,0.00,0.06,0.06,0.06,5f1a2f31
341,Ian Henderson,eng ENG,FWMF,Rochdale,27,1985,12,12,1025,11.4,3,1,4,3,0,0,1,0,0.26,0.09,0.35,0.26,0.35,afb0fae3
342,Alex Henshall,eng ENG,MF,Chesterfield,18,1994,7,2,226,2.5,0,1,1,0,0,0,0,0,0.00,0.40,0.40,0.00,0.40,35c6dff0
343,Ben Herd,eng ENG,DF,Aldershot Town,27,1985,43,43,3858,42.9,0,0,0,0,0,0,5,1,0.00,0.00,0.00,0.00,0.00,6920c77e
344,Simon Heslop,eng ENG,MF,Oxford United,25,1987,24,14,1185,13.2,1,0,1,1,0,0,2,1,0.08,0.00,0.08,0.08,0.08,360899d6
345,Zavon Hines,eng ENG,FWMF,Bradford City,23,1988,32,19,1729,19.2,2,2,4,2,0,0,3,0,0.10,0.10,0.21,0.10,0.21,29b8c15b
346,Sam Hird,eng ENG,DF,Chesterfield,24,1987,41,36,3364,37.4,2,1,3,2,0,0,8,0,0.05,0.03,0.08,0.05,0.08,72d2c7fa
347,Tom Hitchcock,eng ENG,FW,Bristol Rovers,19,1992,17,7,809,9.0,3,1,4,3,0,0,4,0,0.33,0.11,0.44,0.33,0.44,658e2b84
348,Ricky Holmes,eng ENG,MF,Barnet,25,1987,25,25,2114,23.5,5,7,12,4,1,1,1,0,0.21,0.30,0.51,0.17,0.47,27650ab0
349,Marcus Holness,eng ENG,DF,Burton Albion,23,1988,22,18,1631,18.1,1,0,1,1,0,0,2,0,0.06,0.00,0.06,0.06,0.06,90f554c6
350,Chris Holroyd,eng ENG,FW,Morecambe,25,1986,16,8,769,8.5,1,0,1,1,0,0,0,0,0.12,0.00,0.12,0.12,0.12,667b7110
351,Melvin Holwijn,nl NED,FWMF,Barnet,32,1980,1,0,8,0.1,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,eca0f86c
352,Harry Hooman,eng ENG,DF,Cheltenham,21,1991,4,4,360,4.0,0,2,2,0,0,0,1,0,0.00,0.50,0.50,0.00,0.50,a7cee7b7
353,Lewis Hornby,eng ENG,MF,Northampton,17,1995,25,19,1672,18.6,0,0,0,0,0,0,3,0,0.00,0.00,0.00,0.00,0.00,bf6a4525
354,Conor Hourihane,ie IRL,MF,Plymouth Argyle,21,1991,42,42,3728,41.4,5,1,6,5,0,0,7,0,0.12,0.02,0.14,0.12,0.14,fcab00a0
355,Rene Howe,eng ENG,FW,Torquay United,25,1986,42,42,3734,41.5,16,7,23,12,4,4,15,0,0.39,0.17,0.55,0.29,0.46,11955956
356,Dean Howell,eng ENG,DFMF,Fleetwood Town,31,1980,30,30,2482,27.6,1,3,4,1,0,0,4,1,0.04,0.11,0.15,0.04,0.15,080e1e87
357,Luke Howell,eng ENG,DFMF,Dag & Red,25,1987,46,46,4070,45.2,9,1,10,9,0,0,6,0,0.20,0.02,0.22,0.20,0.22,7467a32a
358,Gavin Hoyte,tt TRI,DF,Dag & Red,22,1990,26,23,2093,23.3,0,4,4,0,0,0,5,0,0.00,0.17,0.17,0.00,0.17,e5fa95f7
359,Lee Hughes,eng ENG,FW,Port Vale,36,1976,18,13,977,10.9,10,1,11,8,2,2,6,0,0.92,0.09,1.01,0.74,0.83,fd08b4e6
360,Mark Hughes,eng ENG,DF,Accrington,25,1986,5,5,370,4.1,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,5f4b1c49
361,Nicky Hunt,eng ENG,DF,Accrington,28,1983,11,11,894,9.9,0,1,1,0,0,0,4,0,0.00,0.10,0.10,0.00,0.10,0e9b2f57
362,Nicky Hunt,eng ENG,DF,Rotherham,28,1983,9,6,591,6.6,0,0,0,0,0,0,4,0,0.00,0.00,0.00,0.00,0.00,0e9b2f57
363,Kevan Hurst,eng ENG,MF,Southend United,26,1985,44,41,3610,40.1,5,15,20,5,0,0,2,0,0.12,0.37,0.50,0.12,0.50,be142bc2
364,Chris Hussey,eng ENG,DFMF,AFC Wimbledon,23,1989,19,18,1665,18.5,0,2,2,0,0,0,2,0,0.00,0.11,0.11,0.00,0.11,6f4f4dd2
365,Emyr Huws,wls WAL,FWMF,Northampton,18,1993,10,9,820,9.1,0,3,3,0,0,0,1,0,0.00,0.33,0.33,0.00,0.33,c884e3af
366,Jake Hyde,eng ENG,FW,Barnet,22,1990,40,31,2820,31.3,14,1,15,13,1,1,1,0,0.45,0.03,0.48,0.41,0.45,252a4513
367,Danny Hylton,eng ENG,FW,Aldershot Town,23,1989,27,25,2186,24.3,4,5,9,4,0,0,5,0,0.16,0.21,0.37,0.16,0.37,9a008f51
368,Femi Ilesanmi,eng ENG,DFMF,Dag & Red,21,1991,46,46,4140,46.0,1,2,3,1,0,0,4,0,0.02,0.04,0.07,0.02,0.07,b0bc6771
369,Michael Ingham,nir NIR,GK,York City,32,1980,46,46,4140,46.0,0,0,0,0,0,0,4,0,0.00,0.00,0.00,0.00,0.00,6d90fc9c
370,Matt Ingram,eng ENG,GK,Wycombe,18,1993,8,8,720,8.0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,6f9dcb31
371,Andy Iro,eng ENG,DF,Barnet,27,1984,9,9,740,8.2,1,1,2,1,0,0,1,0,0.12,0.12,0.24,0.12,0.24,a229172a
372,Danny Jackman,eng ENG,DF,Gillingham,29,1983,10,7,605,6.7,1,0,1,1,0,0,1,1,0.15,0.00,0.15,0.15,0.15,eb8a5f31
373,Mikhael Jaimez-Ruiz,ve VEN,GK,AFC Wimbledon,28,1984,1,1,90,1.0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,7ec3232d
374,Kingsley James,eng ENG,DFMF,Port Vale,20,1992,6,3,311,3.5,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,514e7935
375,Ryan Jarvis,eng ENG,FW,Torquay United,26,1986,38,26,2332,25.9,7,1,8,7,0,0,1,0,0.27,0.04,0.31,0.27,0.31,c1152711
376,Francis Jeffers,eng ENG,FW,Accrington,31,1981,7,4,368,4.1,2,0,2,2,0,0,1,0,0.49,0.00,0.49,0.49,0.49,21b2c885
377,Ross Jenkins,eng ENG,MF,Barnet,21,1990,5,3,278,3.1,1,0,1,1,0,0,0,0,0.32,0.00,0.32,0.32,0.32,8d2cc7c3
378,Ross Jenkins,eng ENG,MF,Plymouth Argyle,21,1990,2,2,180,2.0,1,0,1,1,0,0,2,0,0.50,0.00,0.50,0.50,0.50,8d2cc7c3
379,Collins John,nl NED,FW,Barnet,26,1985,1,1,14,0.2,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,735ea819
380,Damien Johnson,nir NIR,MF,Fleetwood Town,33,1978,22,17,1399,15.5,0,1,1,0,0,0,2,0,0.00,0.06,0.06,0.00,0.06,c1c0a75f
381,Elliott Johnson,eng ENG,DFMF,Barnet,17,1994,26,25,2277,25.3,1,2,3,1,0,0,1,0,0.04,0.08,0.12,0.04,0.12,9b01a154
382,Huw Johnson,eng ENG,MF,AFC Wimbledon,21,1991,8,1,212,2.4,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,1e3f101a
383,John Johnson,eng ENG,DF,Northampton,23,1988,20,16,1379,15.3,0,0,0,0,0,0,3,0,0.00,0.00,0.00,0.00,0.00,63cc3cfb
384,Leon Johnson,gd GRN,DF,Wycombe,31,1981,20,18,1591,17.7,0,0,0,0,0,0,0,1,0.00,0.00,0.00,0.00,0.00,84ca6a92
385,Oli Johnson,eng ENG,FW,York City,24,1987,4,0,55,0.6,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,e01a4c75
386,Christian Jolley,eng ENG,FWMF,AFC Wimbledon,24,1988,15,6,628,7.0,0,0,0,0,0,0,3,1,0.00,0.00,0.00,0.00,0.00,b4198eed
387,Sido Jombati,pt POR,DF,Cheltenham,24,1987,37,37,3300,36.7,1,1,2,1,0,0,10,0,0.03,0.03,0.05,0.03,0.05,4dd4711f
388,Billy Jones,eng ENG,DF,Cheltenham,29,1983,39,39,3465,38.5,0,11,11,0,0,0,5,0,0.00,0.29,0.29,0.00,0.29,4a7da20c
389,Daniel Jones,eng ENG,DFMF,Port Vale,25,1986,16,16,1440,16.0,1,2,3,1,0,0,4,0,0.06,0.12,0.19,0.06,0.19,4d8c6d57
390,Gary Jones,eng ENG,MF,Bradford City,35,1977,38,38,3382,37.6,2,7,9,2,0,0,3,0,0.05,0.19,0.24,0.05,0.24,0f95466a
391,Ritchie Jones,eng ENG,MF,Bradford City,25,1986,5,2,214,2.4,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,13674825
392,Ritchie Jones,eng ENG,MF,Rochdale,25,1986,3,2,172,1.9,0,0,0,0,0,0,2,0,0.00,0.00,0.00,0.00,0.00,13674825
393,Luke Joyce,eng ENG,MF,Accrington,25,1987,44,44,3942,43.8,0,4,4,0,0,0,3,0,0.00,0.09,0.09,0.00,0.09,a26f149f
394,Ishmail Kamara,sl SLE,FW,Barnet,24,1987,1,0,11,0.1,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,1fcd2f51
395,Clovis Kamdjo,cm CMR,DFMF,Barnet,21,1990,26,21,1855,20.6,1,0,1,1,0,0,4,0,0.05,0.00,0.05,0.05,0.05,dc2f2359
396,Daniel Kearns,ie IRL,MF,Rotherham,20,1991,10,5,542,6.0,0,2,2,0,0,0,0,0,0.00,0.33,0.33,0.00,0.33,24b7880b
397,Daniel Kearns,ie IRL,MF,York City,20,1991,9,8,735,8.2,0,1,1,0,0,0,0,0,0.00,0.12,0.12,0.00,0.12,24b7880b
398,Danny Kedwell,eng ENG,FWMF,Gillingham,28,1983,38,27,2589,28.8,14,4,18,9,5,5,1,0,0.49,0.14,0.63,0.31,0.45,9f13cd27
399,Billy Kee,nir NIR,FW,Burton Albion,21,1990,40,27,2530,28.1,13,5,18,12,1,1,5,0,0.46,0.18,0.64,0.43,0.60,00bb9ede
400,Jason Kennedy,eng ENG,MF,Rochdale,25,1986,46,44,3925,43.6,4,9,13,4,0,1,2,0,0.09,0.21,0.30,0.09,0.30,d49a1592
401,Garry Kenneth,sct SCO,DF,Bristol Rovers,25,1987,18,18,1546,17.2,1,0,1,1,0,0,4,1,0.06,0.00,0.06,0.06,0.06,ae7132e2
402,Jimmy Keohane,ie IRL,DFMF,Exeter City,21,1991,33,13,1644,18.3,3,4,7,3,0,0,1,0,0.16,0.22,0.38,0.16,0.38,76b2019e
403,Scott Kerr,eng ENG,MF,York City,30,1981,28,26,2330,25.9,0,1,1,0,0,0,3,0,0.00,0.04,0.04,0.00,0.04,af39b2df
404,Jesse Kewley-Graham,eng ENG,MF,Wycombe,18,1993,7,2,261,2.9,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,ef5a1dbd
405,Brendan Kiernan,eng ENG,FWMF,AFC Wimbledon,19,1992,6,2,142,1.6,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,7b3ca119
406,Rob Kiernan,ie IRL,DF,Burton Albion,21,1991,6,6,540,6.0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,50b5cfee
407,Artur Krysiak,pl POL,GK,Exeter City,22,1989,42,42,3735,41.5,0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,603d2869
408,Jo Kuffour,eng ENG,FW,Wycombe,30,1981,32,22,1958,21.8,2,1,3,2,0,0,3,1,0.09,0.05,0.14,0.09,0.14,c706219c
409,Joss Labadie,eng ENG,MF,Torquay United,21,1990,7,7,629,7.0,4,0,4,4,0,0,4,0,0.57,0.00,0.57,0.57,0.57,57fdfc19
410,Marc Laird,sct SCO,MF,Southend United,26,1986,23,22,1788,19.9,1,2,3,1,0,0,1,0,0.05,0.10,0.15,0.05,0.15,450a452e
411,Olly Lancashire,eng ENG,DF,Aldershot Town,23,1988,12,10,957,10.6,0,0,0,0,0,0,2,0,0.00,0.00,0.00,0.00,0.00,fae0e3e3
412,Kelvin Langmead,eng ENG,DFMF,Northampton,27,1985,39,39,3431,38.1,7,2,9,7,0,0,3,0,0.18,0.05,0.24,0.18,0.24,bf1ea24d
413,Damon Lathrope,eng ENG,MF,Torquay United,22,1989,28,21,1756,19.5,0,0,0,0,0,0,2,0,0.00,0.00,0.00,0.00,0.00,4138f0a8
414,Caolan Lavery,ca CAN,FW,Southend United,19,1992,3,0,55,0.6,0,1,1,0,0,0,0,0,0.00,1.64,1.64,0.00,1.64,58f204f3
415,Daniel Leadbitter,eng ENG,DF,Torquay United,21,1990,13,9,891,9.9,0,0,0,0,0,0,2,0,0.00,0.00,0.00,0.00,0.00,95edca03
416,Matt Lecointe,eng ENG,FW,Plymouth Argyle,17,1994,6,3,264,2.9,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,277e2ddb
417,Charlie Lee,eng ENG,DFMF,Gillingham,25,1987,31,22,1900,21.1,2,2,4,2,0,0,7,0,0.09,0.09,0.19,0.09,0.19,4963b778
418,Olly Lee,eng ENG,FWMF,Barnet,21,1991,11,6,524,5.8,0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,681971b6
419,Tommy Lee,eng ENG,GK,Chesterfield,26,1986,32,32,2880,32.0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,494c9721
420,Leon Legge,eng ENG,DF,Gillingham,27,1985,22,22,1980,22.0,2,1,3,2,0,0,1,0,0.09,0.05,0.14,0.09,0.14,af131214
421,Joe Lennox,eng ENG,MF,Plymouth Argyle,20,1991,11,4,438,4.9,1,0,1,1,0,0,0,0,0.21,0.00,0.21,0.21,0.21,a7e87fd3
422,Ryan Leonard,eng ENG,DFMF,Southend United,20,1992,22,16,1449,16.1,2,1,3,2,0,0,1,0,0.12,0.06,0.19,0.12,0.19,fd45ca7b
423,Jack Lester,eng ENG,FW,Chesterfield,36,1975,33,10,1318,14.6,7,2,9,6,1,1,4,1,0.48,0.14,0.61,0.41,0.55,81ecddc6
424,Peter Leven,sct SCO,MF,Oxford United,28,1983,20,16,1498,16.6,4,4,8,1,3,3,1,0,0.24,0.24,0.48,0.06,0.30,f4c09d6e
425,Chris Lewington,eng ENG,GK,Dag & Red,23,1988,41,41,3662,40.7,0,0,0,0,0,0,2,0,0.00,0.00,0.00,0.00,0.00,0843dbdd
426,Stuart Lewis,eng ENG,DFMF,Wycombe,24,1987,44,44,3879,43.1,2,4,6,2,0,0,10,0,0.05,0.09,0.14,0.05,0.14,161470c1
427,Michael Liddle,ie IRL,DF,Accrington,22,1989,32,27,2358,26.2,0,1,1,0,0,0,4,1,0.00,0.04,0.04,0.00,0.04,e3cb0b02
428,Josh Lillis,eng ENG,GK,Rochdale,25,1987,46,46,4140,46.0,0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,b6940111
429,Craig Lindfield,eng ENG,FWMF,Accrington,23,1988,29,18,1731,19.2,1,0,1,1,0,0,4,0,0.05,0.00,0.05,0.05,0.05,29555efa
430,Amine Linganzi,cg CGO,MF,Accrington,22,1989,13,10,953,10.6,0,2,2,0,0,0,0,0,0.00,0.19,0.19,0.00,0.19,e465378c
431,Ryan Lloyd,eng ENG,MF,Port Vale,18,1994,6,0,106,1.2,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,4d64dde6
432,Tom Lockyer,wls WAL,DFMF,Bristol Rovers,17,1994,5,0,99,1.1,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,37118440
433,Doug Loft,eng ENG,DFMF,Port Vale,25,1986,32,32,2750,30.6,1,5,6,1,0,0,7,1,0.03,0.16,0.20,0.03,0.20,da5ee57b
434,Joel Logan,eng ENG,FWMF,Rochdale,17,1995,5,0,70,0.8,0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,9606ccb8
435,Richard Logan,eng ENG,FW,Wycombe,30,1982,8,3,366,4.1,0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,40f5c97e
436,Stacy Long,eng ENG,MF,AFC Wimbledon,27,1985,28,23,1916,21.3,4,1,5,3,1,1,0,0,0.19,0.05,0.23,0.14,0.19,45645516
437,Samuele Longo,it ITA,FW,Oxford United,20,1992,1,0,4,0.0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,1163de29
438,Dani López,es ESP,FW,Aldershot Town,26,1985,12,11,917,10.2,6,0,6,6,0,0,0,0,0.59,0.00,0.59,0.59,0.59,4ffdb078
439,Dani López,es ESP,FW,Barnet,26,1985,5,5,448,5.0,3,0,3,2,1,1,0,0,0.60,0.00,0.60,0.40,0.40,4ffdb078
440,Jamal Lowe,jm JAM,FWMF,Barnet,18,1994,8,3,297,3.3,0,1,1,0,0,0,0,0,0.00,0.30,0.30,0.00,0.30,b2856bc0
441,Keith Lowe,eng ENG,DFMF,Cheltenham,26,1985,31,24,2244,24.9,4,0,4,4,0,0,1,0,0.16,0.00,0.16,0.16,0.16,d3450d55
442,Jamie Lowry,eng ENG,MF,Plymouth Argyle,25,1987,9,6,521,5.8,0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,0655e442
443,David Lucas,eng ENG,GK,Fleetwood Town,34,1977,2,1,124,1.4,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,6c076ace
444,Matty Lund,nir NIR,MF,Bristol Rovers,21,1990,18,14,1217,13.5,2,1,3,2,0,0,5,1,0.15,0.07,0.22,0.15,0.22,67f4129a
445,Matty Lund,nir NIR,MF,Southend United,21,1990,12,10,959,10.7,1,1,2,1,0,0,3,0,0.09,0.09,0.19,0.09,0.19,67f4129a
446,Dean Lyness,eng ENG,GK,Burton Albion,21,1991,15,14,1272,14.1,0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,ec0f5dc9
447,Alex MacDonald,sct SCO,FWMF,Burton Albion,22,1990,15,15,1148,12.8,1,2,3,1,0,0,2,0,0.08,0.16,0.24,0.08,0.24,1c3a435a
448,Alex MacDonald,sct SCO,FWMF,Plymouth Argyle,22,1990,16,14,1267,14.1,1,2,3,1,0,0,4,0,0.07,0.14,0.21,0.07,0.21,1c3a435a
449,Angus MacDonald,eng ENG,DF,Torquay United,19,1992,14,10,1133,12.6,0,0,0,0,0,0,4,0,0.00,0.00,0.00,0.00,0.00,9ca3f7e4
450,Angus MacDonald,eng ENG,DF,AFC Wimbledon,19,1992,4,2,242,2.7,0,1,1,0,0,0,0,0,0.00,0.37,0.37,0.00,0.37,9ca3f7e4
451,Kyrtis MacKenzie,eng ENG,DF,Torquay United,19,1992,1,1,90,1.0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,30905435
452,Lloyd Macklin,eng ENG,FWMF,Torquay United,20,1991,16,3,459,5.1,0,1,1,0,0,0,2,0,0.00,0.20,0.20,0.00,0.20,956218f2
453,Guy Madjo,cm CMR,FW,Plymouth Argyle,28,1984,14,9,784,8.7,3,1,4,1,2,2,1,0,0.34,0.11,0.46,0.11,0.23,9955ef50
454,Guy Madjo,cm CMR,FW,Aldershot Town,28,1984,3,0,84,0.9,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,9955ef50
455,Jacques Maghoma,cd COD,MF,Burton Albion,24,1987,43,43,3684,40.9,15,6,21,12,3,3,1,0,0.37,0.15,0.51,0.29,0.44,c849456c
456,Kevin Maher,ie IRL,MF,Dag & Red,35,1976,8,7,536,6.0,0,0,0,0,0,0,2,1,0.00,0.00,0.00,0.00,0.00,fdc209cb
457,Yado Mambo,eng ENG,DF,AFC Wimbledon,20,1991,13,13,1170,13.0,0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,d3ef83df
458,Andrew Mangan,eng ENG,FW,Fleetwood Town,25,1986,12,7,732,8.1,4,6,10,4,0,1,3,0,0.49,0.74,1.23,0.49,1.23,e1a7101a
459,Lee Mansell,eng ENG,MF,Torquay United,29,1982,42,42,3779,42.0,2,6,8,2,0,0,5,0,0.05,0.14,0.19,0.05,0.19,03692850
460,Alex Marrow,eng ENG,MF,Fleetwood Town,22,1990,20,13,1244,13.8,0,1,1,0,0,0,4,1,0.00,0.07,0.07,0.00,0.07,015a0aa2
461,Tyrone Marsh,eng ENG,FWMF,Oxford United,18,1993,2,0,28,0.3,0,1,1,0,0,0,0,0,0.00,3.21,3.21,0.00,3.21,f1f16eb4
462,Keanu Marsh-Brown,gy GUY,MF,Barnet,19,1992,5,3,260,2.9,1,0,1,1,0,0,0,0,0.35,0.00,0.35,0.35,0.35,7d9d4111
463,Dave Martin,eng ENG,MF,Southend United,27,1985,14,10,843,9.4,1,1,2,1,0,0,2,0,0.11,0.11,0.21,0.11,0.21,e1160d44
464,Joe Martin,eng ENG,DFMF,Gillingham,23,1988,38,38,3283,36.5,2,3,5,2,0,0,6,0,0.05,0.08,0.14,0.05,0.14,cad49722
465,Jamille Matt,eng ENG,FW,Fleetwood Town,22,1989,14,11,896,10.0,3,0,3,3,0,0,1,0,0.30,0.00,0.30,0.30,0.30,7ce7baa4
466,Youl Mawéné,cg CGO,DF,Fleetwood Town,33,1979,19,19,1710,19.0,0,0,0,0,0,0,3,0,0.00,0.00,0.00,0.00,0.00,30711a1a
467,Danny Mayor,eng ENG,MF,Southend United,21,1990,5,4,284,3.2,0,1,1,0,0,0,0,0,0.00,0.32,0.32,0.00,0.32,71e01c7f
468,Sean McAllister,eng ENG,MF,Port Vale,24,1987,2,0,35,0.4,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,4f335df5
469,Rory McArdle,nir NIR,DF,Bradford City,25,1987,40,38,3423,38.0,2,0,2,2,0,0,3,0,0.05,0.00,0.05,0.05,0.05,859f489c
470,Paul McCallum,eng ENG,DFFW,AFC Wimbledon,19,1993,9,6,484,5.4,4,1,5,4,0,0,1,1,0.74,0.19,0.93,0.74,0.93,fc3a96ed
471,Paul McCallum,eng ENG,DFFW,Aldershot Town,19,1993,9,6,524,5.8,3,1,4,3,0,0,1,0,0.52,0.17,0.69,0.52,0.69,fc3a96ed
472,Mark McChrystal,nir NIR,DF,Bristol Rovers,28,1984,21,21,1890,21.0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,2afa7283
473,Matt McClure,nir NIR,FW,Wycombe,20,1991,27,22,1740,19.3,11,3,14,11,0,0,1,1,0.57,0.16,0.72,0.57,0.72,1dc33c8f
474,John McCombe,eng ENG,DF,Port Vale,27,1985,32,31,2654,29.5,1,1,2,1,0,0,4,1,0.03,0.03,0.07,0.03,0.07,e08a32db
475,Luke McCormick,eng ENG,GK,Oxford United,28,1983,15,15,1350,15.0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,a658c3df
476,Marvin McCoy,ag ATG,DF,Wycombe,23,1988,9,8,691,7.7,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,b1a0940f
477,Chris McCready,eng ENG,DF,Morecambe,30,1981,40,37,3336,37.1,2,0,2,2,0,0,0,0,0.05,0.00,0.05,0.05,0.05,7dcda844
478,Damien McCrory,ie IRL,DFMF,Burton Albion,22,1990,42,42,3780,42.0,1,3,4,1,0,0,7,0,0.02,0.07,0.10,0.02,0.10,824afc90
479,Luke McCullough,nir NIR,DFMF,Cheltenham,18,1994,1,0,46,0.5,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,71b416a0
480,David McDaid,ie IRL,FW,York City,21,1990,4,0,82,0.9,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,ecd79ff4
481,Clayton McDonald,eng ENG,DF,Port Vale,23,1988,22,20,1767,19.6,0,1,1,0,0,0,6,0,0.00,0.05,0.05,0.00,0.05,508a6ca9
482,Clayton McDonald,eng ENG,DF,Bristol Rovers,23,1988,6,4,320,3.6,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,508a6ca9
483,Cody McDonald,eng ENG,FW,Gillingham,26,1986,7,6,506,5.6,4,0,4,4,0,0,0,0,0.71,0.00,0.71,0.71,0.71,3d02518d
484,Gary McDonald,sct SCO,MF,Morecambe,30,1982,43,40,3489,38.8,3,5,8,3,0,0,1,0,0.08,0.13,0.21,0.08,0.21,2ec049e2
485,Joe McGee,eng ENG,MF,Morecambe,19,1993,3,1,78,0.9,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,d411b0e4
486,Jermaine McGlashan,eng ENG,MF,Cheltenham,24,1988,45,37,3324,36.9,4,1,5,4,0,0,6,0,0.11,0.03,0.14,0.11,0.14,9a81ca5d
487,Aaron McGowan,eng ENG,DFMF,Morecambe,16,1996,1,0,7,0.1,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,ed2738f9
488,John McGrath,ie IRL,MF,Burton Albion,32,1980,6,1,131,1.5,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,f4a5b406
489,John McGrath,ie IRL,MF,York City,32,1980,9,9,803,8.9,0,2,2,0,0,0,0,0,0.00,0.22,0.22,0.00,0.22,f4a5b406
490,Jamie McGuire,eng ENG,MF,Fleetwood Town,28,1983,37,34,2927,32.5,1,1,2,1,0,0,8,1,0.03,0.03,0.06,0.03,0.06,c73f9fba
