,,,,,,,Playing Time,Playing Time,Playing Time,Playing Time,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,-additional
Rk,Player,Nation,Pos,Squad,Age,Born,MP,Starts,Min,90s,Gls,Ast,G+A,G-PK,PK,PKatt,CrdY,CrdR,Gls,Ast,G+A,G-PK,G+A-PK,-9999
276,Matthew Godden,eng ENG,FW,Scunthorpe,19,1991,5,0,98,1.1,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,4e43f8c0
277,Ben Gordon,eng ENG,DF,Scunthorpe,19,1991,14,13,1091,12.1,0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,6aec5de1
278,Kaspars Gorkšs,lv LVA,DF,QPR,28,1981,42,42,3762,41.8,3,1,4,3,0,0,5,0,0.07,0.02,0.10,0.07,0.10,a340b996
279,Mark Gower,eng ENG,MF,Swansea City,31,1978,40,37,2981,33.1,2,6,8,2,0,0,7,0,0.06,0.18,0.24,0.06,0.24,84e341f9
280,Lewis Grabban,eng ENG,FWMF,Millwall,22,1988,1,1,60,0.7,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,1a857282
281,Max Gradel,ci CIV,FWMF,Leeds United,22,1987,41,38,3237,36.0,18,5,23,16,2,2,4,0,0.50,0.14,0.64,0.44,0.58,c5a500ca
282,Danny Graham,eng ENG,FW,Watford,24,1985,45,45,3899,43.3,23,9,32,22,1,2,4,0,0.53,0.21,0.74,0.51,0.72,7d7bdee6
283,Bobby Grant,eng ENG,FWMF,Scunthorpe,20,1990,27,7,798,8.9,0,0,0,0,0,0,2,0,0.00,0.00,0.00,0.00,0.00,8f5d56ff
284,Lee Grant,eng ENG,GK,Burnley,27,1983,25,25,2250,25.0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,9dab6e3b
285,Andy Gray,sct SCO,FW,Barnsley,32,1977,34,24,2269,25.2,7,0,7,4,3,3,1,0,0.28,0.00,0.28,0.16,0.16,54a44102
286,David Gray,sct SCO,DFMF,Preston,22,1988,22,12,1184,13.2,0,0,0,0,0,0,5,0,0.00,0.00,0.00,0.00,0.00,a9043570
287,Paul Green,ie IRL,MF,Derby County,27,1983,36,36,3090,34.3,2,8,10,2,0,0,5,0,0.06,0.23,0.29,0.06,0.29,b010f869
288,Peter Gregory,eng ENG,DFMF,Portsmouth,18,1992,1,0,8,0.1,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0b5d88b5
289,Mike Grella,us USA,FWMF,Leeds United,23,1987,1,0,5,0.1,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,996c5a04
290,Andy Griffin,eng ENG,DF,Reading,31,1979,33,33,2880,32.0,0,1,1,0,0,0,6,0,0.00,0.03,0.03,0.00,0.03,38517dc5
291,Jonathan Grounds,eng ENG,DF,Middlesbrough,22,1988,6,5,519,5.8,1,0,1,1,0,0,0,0,0.17,0.00,0.17,0.17,0.17,21a02da8
292,John Guidetti,se SWE,FW,Burnley,18,1992,5,2,168,1.9,1,0,1,1,0,0,0,0,0.54,0.00,0.54,0.54,0.54,99bebd12
293,Aron Gunnarsson,is ISL,DFMF,Coventry City,21,1989,42,37,3223,35.8,4,7,11,4,0,0,3,1,0.11,0.20,0.31,0.11,0.31,e2533c20
294,Brynjar Gunnarsson,is ISL,MF,Reading,34,1975,12,10,903,10.0,0,0,0,0,0,0,2,0,0.00,0.00,0.00,0.00,0.00,511aa791
295,Chris Gunter,wls WAL,DFMF,Nottingham,21,1989,43,40,3664,40.7,0,1,1,0,0,0,2,0,0.00,0.02,0.02,0.00,0.02,303a53e1
296,Brad Guzan,us USA,GK,Hull City,25,1984,16,16,1440,16.0,0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,d899e3bf
297,Gábor Gyepes,hu HUN,DF,Cardiff City,29,1981,21,16,1659,18.4,1,1,2,1,0,0,3,0,0.05,0.05,0.11,0.05,0.11,9da45782
298,Maximilian Haas,de GER,DFMF,Middlesbrough,24,1985,2,1,99,1.1,0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,8e64dc1a
299,Chris Hackett,eng ENG,MF,Millwall,27,1983,16,7,802,8.9,0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,879bec88
300,Greg Halford,eng ENG,DFFW,Portsmouth,25,1984,33,33,2905,32.3,5,1,6,4,1,1,4,1,0.15,0.03,0.19,0.12,0.15,06d45e81
301,Fitz Hall,eng ENG,DFFW,QPR,29,1980,19,12,975,10.8,1,0,1,1,0,0,1,0,0.09,0.00,0.09,0.09,0.09,f799f31c
302,Andy Halliday,sct SCO,DFMF,Middlesbrough,18,1991,12,5,473,5.3,1,0,1,1,0,0,1,0,0.19,0.00,0.19,0.19,0.19,7d48aed2
303,Adam Hammill,eng ENG,FWMF,Barnsley,22,1988,25,25,2231,24.8,8,0,8,8,0,0,4,0,0.32,0.00,0.32,0.32,0.32,ffd4896e
304,Marlon Harewood,eng ENG,FW,Barnsley,30,1979,10,9,809,9.0,4,1,5,4,0,0,1,0,0.44,0.11,0.56,0.44,0.56,34dab521
305,James Harper,eng ENG,MF,Hull City,29,1980,28,27,2345,26.1,1,0,1,1,0,0,3,0,0.04,0.00,0.04,0.04,0.04,3bdf320f
306,Matthew Harriott,eng ENG,MF,Sheffield United,17,1992,2,0,26,0.3,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,52eceb8a
307,Neil Harris,eng ENG,FW,Millwall,33,1977,26,7,886,9.8,2,1,3,2,0,0,0,1,0.20,0.10,0.30,0.20,0.30,c63cc82e
308,Ian Harte,ie IRL,DF,Reading,32,1977,40,40,3525,39.2,11,1,12,7,4,5,1,0,0.28,0.03,0.31,0.18,0.20,fd4fa092
309,Bobby Hassell,eng ENG,DF,Barnsley,30,1980,37,34,2988,33.2,1,1,2,1,0,0,6,0,0.03,0.03,0.06,0.03,0.06,898c7a21
310,Paul Hayes,eng ENG,FWMF,Preston,26,1983,23,11,1010,11.2,2,2,4,2,0,0,1,0,0.18,0.18,0.36,0.18,0.36,05ea4299
311,Paul Hayes,eng ENG,FWMF,Barnsley,26,1983,7,2,217,2.4,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,05ea4299
312,Danny Haynes,eng ENG,FWMF,Barnsley,22,1988,20,20,1670,18.6,6,1,7,6,0,0,5,0,0.32,0.05,0.38,0.32,0.38,44b31c52
313,Danny Haynes,eng ENG,FWMF,Bristol City,22,1988,13,10,764,8.5,1,0,1,1,0,0,0,0,0.12,0.00,0.12,0.12,0.12,44b31c52
314,James Hayter,eng ENG,FW,Doncaster,31,1979,32,28,2445,27.2,9,1,10,9,0,0,2,0,0.33,0.04,0.37,0.33,0.37,4e13b228
315,Colin Healy,ie IRL,MF,Ipswich Town,30,1980,16,7,805,8.9,2,1,3,2,0,0,0,0,0.22,0.11,0.34,0.22,0.34,56924fe6
316,David Healy,nir NIR,FW,Doncaster,30,1979,8,6,521,5.8,2,1,3,2,0,0,1,0,0.35,0.17,0.52,0.35,0.52,c757265f
317,Tom Heaton,eng ENG,GK,Cardiff City,24,1986,27,27,2430,27.0,0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,a6de6361
318,Bjørn Helge Riise,no NOR,MF,Sheffield United,27,1983,13,9,856,9.5,1,0,1,1,0,0,0,0,0.11,0.00,0.11,0.11,0.11,831674a5
319,Heiðar Helguson,is ISL,FW,QPR,32,1977,34,32,2612,29.0,13,5,18,8,5,5,4,0,0.45,0.17,0.62,0.28,0.45,5491eca5
320,Darius Henderson,eng ENG,FW,Sheffield United,28,1981,8,8,645,7.2,2,1,3,2,0,0,1,1,0.28,0.14,0.42,0.28,0.42,ea503cef
321,Jeff Hendrick,ie IRL,MF,Derby County,18,1992,4,0,32,0.4,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,989d5705
322,James Henry,eng ENG,FWMF,Millwall,21,1989,42,39,3337,37.1,5,9,14,4,1,1,3,0,0.13,0.24,0.38,0.11,0.35,c354b50c
323,Shane Higgs,eng ENG,GK,Leeds United,33,1977,6,6,511,5.7,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0b889d48
324,Clint Hill,eng ENG,DF,QPR,31,1978,44,44,3773,41.9,2,1,3,2,0,0,7,1,0.05,0.02,0.07,0.05,0.07,c0936ded
325,Matt Hill,eng ENG,DF,Barnsley,29,1981,23,23,2027,22.5,2,1,3,2,0,0,3,0,0.09,0.04,0.13,0.09,0.13,c1151f6b
326,Seb Hines,eng ENG,DFMF,Middlesbrough,22,1988,14,14,1204,13.4,1,1,2,1,0,0,0,0,0.07,0.07,0.15,0.07,0.15,5a2cabda
327,Sam Hird,eng ENG,DF,Doncaster,22,1987,32,20,1899,21.1,0,1,1,0,0,0,2,1,0.00,0.05,0.05,0.00,0.05,72d2c7fa
328,Tommie Hoban,ie IRL,DF,Watford,16,1994,1,0,69,0.8,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,45045170
329,Jack Hobbs,eng ENG,DF,Leicester City,21,1988,26,23,2155,23.9,0,1,1,0,0,0,1,0,0.00,0.04,0.04,0.00,0.04,5598b655
330,Jack Hobbs,eng ENG,DF,Hull City,21,1988,13,9,924,10.3,0,1,1,0,0,0,1,0,0.00,0.10,0.10,0.00,0.10,5598b655
331,Lee Hodson,nir NIR,DFMF,Watford,18,1991,29,26,2358,26.2,1,1,2,1,0,0,1,0,0.04,0.04,0.08,0.04,0.08,7206c879
332,Jonathan Hogg,eng ENG,MF,Portsmouth,21,1988,19,19,1640,18.2,0,0,0,0,0,0,7,1,0.00,0.00,0.00,0.00,0.00,9306d5ea
333,Grant Holt,eng ENG,FW,Norwich City,29,1981,45,44,3822,42.5,21,0,21,18,3,3,8,1,0.49,0.00,0.49,0.42,0.42,1b64c1b2
334,Wes Hoolahan,ie IRL,MF,Norwich City,28,1982,41,36,3186,35.4,10,9,19,6,4,6,2,0,0.28,0.25,0.54,0.17,0.42,5236a502
335,Brian Howard,eng ENG,MF,Reading,27,1983,24,19,1714,19.0,0,5,5,0,0,0,4,1,0.00,0.26,0.26,0.00,0.26,fa9c43c2
336,Steve Howard,eng ENG,FW,Leicester City,34,1976,29,11,1326,14.7,4,3,7,2,2,3,5,0,0.27,0.20,0.48,0.14,0.34,4b23e09b
337,Jonny Howson,eng ENG,DFMF,Leeds United,22,1988,46,46,4085,45.4,10,7,17,10,0,0,5,0,0.22,0.15,0.37,0.22,0.37,08b10f50
338,Justin Hoyte,tt TRI,DF,Middlesbrough,25,1984,17,14,1241,13.8,0,1,1,0,0,0,2,0,0.00,0.07,0.07,0.00,0.07,b57b7582
339,Hermann Hreiðarsson,is ISL,DF,Portsmouth,36,1974,28,20,1799,20.0,1,1,2,1,0,0,7,0,0.05,0.05,0.10,0.05,0.10,18e3787e
340,Mark Hudson,eng ENG,DF,Cardiff City,28,1982,40,39,3444,38.3,0,0,0,0,0,0,3,0,0.00,0.00,0.00,0.00,0.00,e4e3de44
341,Andrew Hughes,eng ENG,MF,Leeds United,32,1978,10,5,568,6.3,0,0,0,0,0,0,2,0,0.00,0.00,0.00,0.00,0.00,f63b342e
342,Andrew Hughes,eng ENG,MF,Scunthorpe,32,1978,19,18,1534,17.0,0,0,0,0,0,0,2,0,0.00,0.00,0.00,0.00,0.00,f63b342e
343,Richard Hughes,sct SCO,MF,Portsmouth,31,1979,11,5,447,5.0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,7ff95c96
344,Stephen Hughes,sct SCO,MF,Norwich City,27,1982,1,0,5,0.1,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,47bf1b63
345,Kiernan Hughes-Mason,eng ENG,FWMF,Millwall,18,1991,1,0,14,0.2,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,62407aae
346,Robert Hulse,eng ENG,FW,QPR,30,1979,21,12,1053,11.7,2,0,2,2,0,0,2,0,0.17,0.00,0.17,0.17,0.17,edaf9ca0
347,Robert Hulse,eng ENG,FW,Derby County,30,1979,1,1,90,1.0,1,0,1,1,0,0,1,0,1.00,0.00,1.00,1.00,1.00,edaf9ca0
348,Iain Hume,ca CAN,FW,Preston,26,1983,31,29,2491,27.7,12,6,18,11,1,1,6,0,0.43,0.22,0.65,0.40,0.61,53be531e
349,Iain Hume,ca CAN,FW,Barnsley,26,1983,1,0,45,0.5,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,53be531e
350,Nicky Hunt,eng ENG,DF,Bristol City,26,1983,7,6,521,5.8,0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,0e9b2f57
351,Noel Hunt,ie IRL,FWMF,Reading,27,1982,33,19,1803,20.0,10,5,15,10,0,0,5,0,0.50,0.25,0.75,0.50,0.75,6825c1f9
352,Chris Hussey,eng ENG,DFMF,Coventry City,21,1989,11,8,784,8.7,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,6f4f4dd2
353,Luke Hyam,eng ENG,MF,Ipswich Town,18,1991,10,8,689,7.7,0,0,0,0,0,0,2,1,0.00,0.00,0.00,0.00,0.00,3cdaf96d
354,Abdisalam Ibrahim,no NOR,DFMF,Scunthorpe,19,1991,11,4,426,4.7,0,0,0,0,0,0,1,1,0.00,0.00,0.00,0.00,0.00,477bc5db
355,Carl Ikeme,ng NGA,GK,Leicester City,24,1986,5,5,450,5.0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,8646429b
356,Ívar Ingimarsson,is ISL,DF,Reading,32,1977,13,12,1132,12.6,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,f7fcdb88
357,Danny Ireland,au AUS,GK,Coventry City,19,1990,1,0,45,0.5,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,d7f195cb
358,Steffen Iversen,no NOR,FW,Crystal Palace,33,1976,17,11,904,10.0,2,0,2,2,0,0,2,0,0.20,0.00,0.20,0.20,0.20,6454b97e
359,Chris Iwelumo,sct SCO,FW,Burnley,31,1978,45,29,2522,28.0,11,3,14,11,0,0,1,0,0.39,0.11,0.50,0.39,0.50,628dd7b5
360,Marlon Jackson,eng ENG,FWMF,Bristol City,19,1990,4,0,40,0.4,0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,4188994a
361,Simeon Jackson,ca CAN,FW,Norwich City,23,1987,38,20,1830,20.3,13,2,15,13,0,0,3,0,0.64,0.10,0.74,0.64,0.74,8f8bbbac
362,David James,eng ENG,GK,Bristol City,39,1970,45,45,4049,45.0,0,0,0,0,0,0,2,1,0.00,0.00,0.00,0.00,0.00,86841dfb
363,Matty James,eng ENG,MF,Preston,19,1991,10,10,801,8.9,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,ebd0a048
364,Ross Jenkins,eng ENG,MF,Watford,19,1990,19,13,1167,13.0,1,0,1,1,0,0,1,0,0.08,0.00,0.08,0.08,0.08,8d2cc7c3
365,Brian Jensen,dk DEN,GK,Burnley,35,1975,21,21,1890,21.0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,d6a6a1f4
366,Jerónimo,ar ARG,FWMF,Barnsley,24,1986,5,0,56,0.6,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,79d13738
367,Bradley Johnson,eng ENG,DFMF,Leeds United,23,1987,45,40,3651,40.6,5,4,9,5,0,0,12,1,0.12,0.10,0.22,0.12,0.22,e0d9bbbe
368,Eddie Johnson,us USA,FW,Preston,26,1984,16,15,1167,13.0,0,2,2,0,0,0,1,0,0.00,0.15,0.15,0.00,0.15,3552c7f5
369,Lee Johnson,eng ENG,MF,Bristol City,29,1981,20,14,1391,15.5,1,0,1,1,0,0,1,0,0.06,0.00,0.06,0.06,0.06,5be44630
370,Oli Johnson,eng ENG,FW,Norwich City,22,1987,4,0,37,0.4,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,e01a4c75
371,Billy Jones,eng ENG,DF,Preston,23,1987,43,43,3813,42.4,6,2,8,6,0,0,7,1,0.14,0.05,0.19,0.14,0.19,aa3cb1ad
372,Brad Jones,au AUS,GK,Derby County,28,1982,7,7,630,7.0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,ffc1c226
373,Rob Jones,eng ENG,DF,Scunthorpe,30,1979,14,13,1059,11.8,1,0,1,1,0,0,2,0,0.08,0.00,0.08,0.08,0.08,ca7aff54
374,Stephen Jordan,eng ENG,DF,Sheffield United,28,1982,15,14,1120,12.4,0,2,2,0,0,0,4,0,0.00,0.16,0.16,0.00,0.16,1a3d94b5
375,Lukas Jutkiewicz,eng ENG,FW,Coventry City,21,1989,42,34,3014,33.5,9,1,10,6,3,3,2,0,0.27,0.03,0.30,0.18,0.21,3943a06f
376,Diomansy Kamara,sn SEN,FW,Leicester City,29,1980,7,5,483,5.4,2,0,2,2,0,0,3,0,0.37,0.00,0.37,0.37,0.37,71e8454e
377,Nwankwo Kanu,ng NGA,FW,Portsmouth,33,1976,32,13,1392,15.5,2,6,8,2,0,0,0,0,0.13,0.39,0.52,0.13,0.52,12578cde
378,Jem Karacan,tr TUR,MF,Reading,21,1989,40,39,3188,35.4,3,5,8,3,0,0,6,1,0.08,0.14,0.23,0.08,0.23,7027738f
379,Jimmy Kébé,ml MLI,MF,Reading,26,1984,36,34,3025,33.6,9,7,16,9,0,0,6,0,0.27,0.21,0.48,0.27,0.48,ea7c7cdf
380,Paul Keegan,ie IRL,MF,Doncaster,26,1984,10,9,837,9.3,0,0,0,0,0,0,3,0,0.00,0.00,0.00,0.00,0.00,409edd15
381,Dekel Keinan,il ISR,DF,Cardiff City,25,1984,18,18,1620,18.0,2,0,2,2,0,0,4,0,0.11,0.00,0.11,0.11,0.11,8e3c9fb3
382,Mark Kennedy,ie IRL,DFMF,Ipswich Town,34,1976,26,24,2110,23.4,0,0,0,0,0,0,3,0,0.00,0.00,0.00,0.00,0.00,9f91768b
383,Tom Kennedy,eng ENG,DF,Leicester City,25,1985,1,1,90,1.0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,c79217e0
384,Paddy Kenny,ie IRL,GK,QPR,32,1978,44,44,3960,44.0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,b03eb26c
385,Andy Keogh,ie IRL,FWMF,Cardiff City,24,1986,16,11,1055,11.7,2,1,3,2,0,0,1,0,0.17,0.09,0.26,0.17,0.26,c7e84594
386,Andy Keogh,ie IRL,FWMF,Bristol City,24,1986,9,4,344,3.8,1,0,1,1,0,0,0,0,0.26,0.00,0.26,0.26,0.26,c7e84594
387,Richard Keogh,ie IRL,DF,Coventry City,23,1986,46,46,4140,46.0,1,5,6,1,0,0,4,0,0.02,0.11,0.13,0.02,0.13,d07b5d5a
388,Zurab Khizanishvili,ge GEO,DF,Reading,28,1981,22,21,1884,20.9,0,0,0,0,0,0,2,1,0.00,0.00,0.00,0.00,0.00,4e106307
389,Bongani Khumalo,za RSA,DF,Preston,23,1987,6,6,491,5.5,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,ff39e310
390,Kevin Kilbane,ie IRL,DFMF,Hull City,33,1977,14,11,781,8.7,1,0,1,1,0,0,3,0,0.12,0.00,0.12,0.12,0.12,56cf4517
391,Tom Kilbey,eng ENG,MF,Portsmouth,19,1990,2,0,50,0.6,0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,7e1a6229
392,Matthew Kilgallon,eng ENG,DF,Middlesbrough,26,1984,2,2,170,1.9,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,7c6a3c44
393,Matthew Kilgallon,eng ENG,DF,Doncaster,26,1984,12,7,756,8.4,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,7c6a3c44
394,Neil Kilkenny,au AUS,MF,Leeds United,24,1985,37,29,2664,29.6,1,4,5,1,0,0,8,0,0.03,0.14,0.17,0.03,0.17,eb34721b
395,Andy King,wls WAL,MF,Leicester City,21,1988,45,44,3881,43.1,15,5,20,15,0,0,1,0,0.35,0.12,0.46,0.35,0.46,d790907f
396,Joshua King,no NOR,FWMF,Preston,18,1992,8,6,486,5.4,0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,43458538
397,Marlon King,jm JAM,FW,Coventry City,30,1980,28,24,2156,24.0,12,0,12,9,3,3,1,2,0.50,0.00,0.50,0.38,0.38,0fc9488a
398,Tarmo Kink,ee EST,FWMF,Middlesbrough,24,1985,21,8,765,8.5,4,1,5,4,0,0,0,0,0.47,0.12,0.59,0.47,0.59,7dc8ac1b
399,Chris Kirkland,eng ENG,GK,Leicester City,29,1981,3,3,225,2.5,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,710265d2
400,Patrick Kisnorbo,au AUS,DF,Leeds United,29,1981,1,0,12,0.1,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,774dc45e
401,Dave Kitson,eng ENG,FW,Portsmouth,30,1980,35,35,3041,33.8,8,2,10,8,0,0,9,0,0.24,0.06,0.30,0.24,0.30,53c758b9
402,Paul Konchesky,eng ENG,DFFW,Nottingham,29,1981,15,14,1247,13.9,1,0,1,1,0,0,4,1,0.07,0.00,0.07,0.07,0.07,941bcf75
403,Robert Koren,si SVN,DFMF,Hull City,29,1980,40,39,3417,38.0,7,8,15,7,0,0,1,0,0.18,0.21,0.40,0.18,0.40,f68eaab2
404,Jason Koumas,wls WAL,MF,Cardiff City,30,1979,23,5,808,9.0,2,2,4,2,0,0,1,0,0.22,0.22,0.45,0.22,0.45,e3c6ba7b
405,Rob Kozluk,eng ENG,DF,Sheffield United,32,1977,8,2,341,3.8,1,0,1,1,0,0,3,1,0.26,0.00,0.26,0.26,0.26,9c6a1f88
406,Shefki Kuqi,fi FIN,FW,Derby County,33,1976,12,8,780,8.7,2,1,3,2,0,0,0,0,0.23,0.12,0.35,0.23,0.35,1e05027f
407,Shefki Kuqi,fi FIN,FW,Swansea City,33,1976,2,0,44,0.5,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,1e05027f
408,Marc Laird,sct SCO,MF,Millwall,24,1986,1,0,1,0.0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,450a452e
409,Reggie Lambe,bm BER,MF,Ipswich Town,19,1991,2,0,62,0.7,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,17307e0a
410,Michael Lamey,nl NED,DF,Leicester City,30,1979,4,2,223,2.5,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,80a55449
411,Henri Lansbury,eng ENG,MF,Norwich City,19,1990,23,15,1404,15.6,4,4,8,4,0,0,7,0,0.26,0.26,0.51,0.26,0.51,fe8e6fa1
412,Simon Lappin,sct SCO,DFMF,Norwich City,27,1983,27,20,1761,19.6,0,2,2,0,0,0,6,0,0.00,0.10,0.10,0.00,0.10,a985ccde
413,Liam Lawrence,ie IRL,MF,Portsmouth,28,1981,31,28,2554,28.4,7,7,14,2,5,5,3,1,0.25,0.25,0.49,0.07,0.32,60727f47
414,Dean Leacock,eng ENG,DFMF,Derby County,26,1984,25,22,1975,21.9,1,0,1,1,0,0,10,0,0.05,0.00,0.05,0.05,0.05,c3cbae51
415,Grant Leadbitter,eng ENG,MF,Ipswich Town,24,1986,44,44,3878,43.1,5,4,9,1,4,5,10,1,0.12,0.09,0.21,0.02,0.12,516f7fc1
416,Scott Leather,eng ENG,DF,Preston,17,1992,2,2,180,2.0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,89658fa7
417,Alan Lee,ie IRL,FW,Crystal Palace,31,1978,3,3,234,2.6,1,0,1,1,0,0,0,0,0.38,0.00,0.38,0.38,0.38,9e5eb5cd
418,Arran Lee-Barrett,eng ENG,GK,Ipswich Town,26,1984,7,7,630,7.0,0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,5c0c0a1f
419,Mikele Leigertwood,ag ATG,DFMF,QPR,27,1982,9,0,166,1.8,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,3cd9228b
420,Mikele Leigertwood,ag ATG,DFMF,Reading,27,1982,22,21,1871,20.8,1,1,2,1,0,0,2,0,0.05,0.05,0.10,0.05,0.10,3cd9228b
421,Eric Lichaj,us USA,DF,Leeds United,21,1988,16,16,1440,16.0,0,1,1,0,0,0,2,0,0.00,0.06,0.06,0.00,0.06,7636a420
422,Josh Lillis,eng ENG,GK,Scunthorpe,23,1987,15,15,1322,14.7,0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,b6940111
423,Amine Linganzi,cg CGO,MF,Preston,20,1989,1,1,44,0.5,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,e465378c
424,Kevin Lisbie,jm JAM,FW,Millwall,31,1978,20,10,897,10.0,4,4,8,4,0,0,0,0,0.40,0.40,0.80,0.40,0.80,e509ea01
425,Leroy Lita,eng ENG,FW,Middlesbrough,25,1984,38,28,2622,29.1,12,5,17,10,2,3,3,0,0.41,0.17,0.58,0.34,0.51,238f467d
426,Jake Livermore,eng ENG,MF,Leeds United,20,1989,5,4,250,2.8,0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,b98570d1
427,Jake Livermore,eng ENG,MF,Ipswich Town,20,1989,12,8,673,7.5,0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,b98570d1
428,Scott Loach,eng ENG,GK,Watford,22,1988,46,46,4140,46.0,0,0,0,0,0,0,3,0,0.00,0.00,0.00,0.00,0.00,b3fa8488
429,Adam Lockwood,eng ENG,DF,Doncaster,28,1981,16,13,1211,13.5,1,0,1,1,0,0,4,0,0.07,0.00,0.07,0.07,0.07,b119313d
430,Conrad Logan,ie IRL,GK,Leicester City,24,1986,3,2,228,2.5,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,164fb840
431,Andy Lonergan,ie IRL,GK,Preston,26,1983,29,29,2610,29.0,0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,165cf989
432,George Long,eng ENG,GK,Sheffield United,16,1993,1,1,90,1.0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,754e3f2d
433,Shane Long,ie IRL,FW,Reading,23,1987,44,44,3764,41.8,21,10,31,15,6,7,4,0,0.50,0.24,0.74,0.36,0.60,9f472354
434,Jordi López,es ESP,MF,Swansea City,29,1981,3,1,103,1.1,0,1,1,0,0,0,1,0,0.00,0.87,0.87,0.00,0.87,b6fe8a4c
435,Goran Lovre,rs SRB,MF,Barnsley,28,1982,21,19,1585,17.6,2,3,5,2,0,0,3,0,0.11,0.17,0.28,0.11,0.28,ad8ba03c
436,Shane Lowry,ie IRL,DF,Sheffield United,21,1989,17,17,1477,16.4,0,0,0,0,0,0,6,2,0.00,0.00,0.00,0.00,0.00,7f5738cb
437,Matthew Lowton,eng ENG,DF,Sheffield United,21,1989,32,21,2130,23.7,4,1,5,4,0,0,4,1,0.17,0.04,0.21,0.17,0.21,9a9c05db
438,Lee Lucas,wls WAL,MF,Swansea City,18,1992,1,0,24,0.3,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,bba915ae
439,Joel Lynch,wls WAL,DF,Nottingham,22,1987,12,8,723,8.0,0,0,0,0,0,0,2,0,0.00,0.00,0.00,0.00,0.00,a424ca21
