,,,,,,,Playing Time,Playing Time,Playing Time,Playing Time,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,-additional
163,Ritchie De Laet,be BEL,DF,Leicester City,24,1988,36,35,3009,33.4,2,3,5,2,0,0,6,0,0.06,0.09,0.15,0.06,0.15,dc234f98
164,Troy Deeney,eng ENG,FW,Watford,25,1988,44,44,3960,44.0,24,3,27,18,6,7,2,0,0.55,0.07,0.61,0.41,0.48,82e34b69
165,Nathan Delfouneso,eng ENG,FWMF,Blackpool,22,1991,11,3,486,5.4,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,49ae4072
166,Matt Derbyshire,eng ENG,FW,Nottingham,27,1986,29,8,999,11.1,7,1,8,7,0,0,0,0,0.63,0.09,0.72,0.63,0.72,193ed0c0
167,Shaun Derry,eng ENG,MF,Millwall,35,1977,7,7,497,5.5,0,0,0,0,0,0,2,0,0.00,0.00,0.00,0.00,0.00,e3606bf2
168,Dorian Dervite,fr FRA,DF,Charlton Athletic,25,1988,40,33,3022,33.6,2,0,2,2,0,0,2,0,0.06,0.00,0.06,0.06,0.06,704e97d0
169,Samba Diakité,ml MLI,MF,Watford,24,1989,6,1,137,1.5,0,0,0,0,0,0,1,1,0.00,0.00,0.00,0.00,0.00,6bc6f173
170,Paul Digby,eng ENG,DFMF,Barnsley,18,1995,5,2,192,2.1,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,7c39baa2
171,Paul Dixon,sct SCO,DF,Huddersfield,26,1986,37,37,3257,36.2,0,2,2,0,0,0,5,0,0.00,0.06,0.06,0.00,0.06,a3e581d7
172,Rafik Djebbour,dz ALG,FW,Nottingham,29,1984,7,3,272,3.0,1,0,1,1,0,0,0,0,0.33,0.00,0.33,0.33,0.33,db37e4aa
173,Stephen Dobbie,sct SCO,FW,Blackpool,30,1982,27,23,1885,20.9,4,1,5,4,0,0,3,0,0.19,0.05,0.24,0.19,0.24,2d67e9c7
174,Coll Donaldson,sct SCO,DF,QPR,18,1995,1,1,90,1.0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,25715e69
175,Kevin Doyle,ie IRL,FW,QPR,29,1983,9,8,680,7.6,2,1,3,2,0,0,1,0,0.26,0.13,0.40,0.26,0.40,c4689de2
176,Lloyd Doyley,jm JAM,DF,Watford,30,1982,24,23,1938,21.5,0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,d206d76b
177,Royston Drenthe,nl NED,DFMF,Reading,26,1987,23,17,1425,15.8,2,1,3,2,0,0,3,0,0.13,0.06,0.19,0.13,0.19,3d512ff2
178,Danny Drinkwater,eng ENG,MF,Leicester City,23,1990,45,43,3812,42.4,7,3,10,7,0,0,3,0,0.17,0.07,0.24,0.17,0.24,2649ff32
179,Adam Drury,eng ENG,DF,Leeds United,34,1978,1,0,11,0.1,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,cc8f5f70
180,Dariusz Dudka,pl POL,DFMF,Birmingham City,29,1983,2,1,94,1.0,0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,afe5aff7
181,Michael Duff,nir NIR,DF,Burnley,35,1978,41,41,3681,40.9,1,0,1,1,0,0,5,1,0.02,0.00,0.02,0.02,0.02,eabdc970
182,Mark Duffy,eng ENG,MF,Doncaster,27,1985,36,28,2466,27.4,2,4,6,2,0,0,3,0,0.07,0.15,0.22,0.07,0.22,d86ccbc9
183,Shane Duffy,ie IRL,DFMF,Yeovil Town,21,1992,37,37,3330,37.0,1,2,3,1,0,0,7,0,0.03,0.05,0.08,0.03,0.08,7314bba4
184,Lewis Dunk,eng ENG,DF,Brighton,21,1991,6,4,400,4.4,0,1,1,0,0,0,1,0,0.00,0.23,0.23,0.00,0.23,282f75f3
185,Chris Dunn,eng ENG,GK,Yeovil Town,25,1987,8,7,675,7.5,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,04213939
186,David Dunn,eng ENG,MF,Blackburn,33,1979,23,14,1091,12.1,4,6,10,4,0,0,0,0,0.33,0.49,0.82,0.33,0.82,7ecdf483
187,Alan Dunne,ie IRL,DF,Millwall,30,1982,29,28,2425,26.9,0,0,0,0,0,0,6,2,0.00,0.00,0.00,0.00,0.00,9a26e8d1
188,Richard Dunne,ie IRL,DF,QPR,33,1979,41,41,3588,39.9,1,0,1,1,0,0,6,1,0.03,0.00,0.03,0.03,0.03,6cbc015d
189,Lloyd Dyer,eng ENG,MF,Leicester City,30,1982,40,31,2703,30.0,7,7,14,7,0,0,0,0,0.23,0.23,0.47,0.23,0.47,4181c53d
190,Chris Eagles,eng ENG,MF,Bolton,27,1985,16,13,1125,12.5,1,2,3,1,0,0,3,0,0.08,0.16,0.24,0.08,0.24,92aadee9
191,Neal Eardley,wls WAL,DF,Birmingham City,24,1988,5,5,393,4.4,0,0,0,0,0,0,2,0,0.00,0.00,0.00,0.00,0.00,2bb4411f
192,Robert Earnshaw,wls WAL,FW,Blackpool,32,1981,1,0,21,0.2,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,b3f4b640
193,Jermaine Easter,wls WAL,FW,Millwall,31,1982,20,6,586,6.5,3,0,3,3,0,0,0,0,0.46,0.00,0.46,0.46,0.46,354243aa
194,Simon Eastwood,eng ENG,GK,Blackburn,24,1989,7,7,630,7.0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,5ed2dc0e
195,Sylvan Ebanks-Blake,eng ENG,FW,Ipswich Town,27,1986,9,1,291,3.2,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,9dfe6a3f
196,Nathan Eccleston,eng ENG,FW,Blackpool,22,1990,4,2,160,1.8,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,5d83b302
197,David Edgar,ca CAN,DF,Burnley,26,1987,17,5,580,6.4,0,0,0,0,0,0,2,0,0.00,0.00,0.00,0.00,0.00,e4815a59
198,Carlos Edwards,tt TRI,DFMF,Ipswich Town,34,1978,15,9,789,8.8,1,0,1,1,0,0,1,0,0.11,0.00,0.11,0.11,0.11,15e7a8c8
199,Carlos Edwards,tt TRI,DFMF,Millwall,34,1978,8,8,655,7.3,1,0,1,1,0,0,0,0,0.14,0.00,0.14,0.14,0.14,15e7a8c8
200,Joe Edwards,eng ENG,DFMF,Yeovil Town,22,1990,46,46,4090,45.4,1,3,4,1,0,0,6,0,0.02,0.07,0.09,0.02,0.09,a04d478f
201,Max Ehmer,eng ENG,DFMF,QPR,21,1992,1,0,13,0.1,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,ca4d02c3
202,Joel Ekstrand,se SWE,DF,Watford,24,1989,33,31,2652,29.5,0,0,0,0,0,0,11,0,0.00,0.00,0.00,0.00,0.00,92617483
203,Wade Elliott,eng ENG,MF,Birmingham City,34,1978,15,10,974,10.8,0,1,1,0,0,0,1,0,0.00,0.09,0.09,0.00,0.09,20435992
204,Tommy Elphick,eng ENG,DF,Bournemouth,25,1987,38,34,3124,34.7,1,0,1,1,0,0,5,0,0.03,0.00,0.03,0.03,0.03,14caf5c9
205,Marvin Emnes,nl NED,FWMF,Middlesbrough,25,1988,22,14,1139,12.7,1,4,5,1,0,0,2,0,0.08,0.32,0.40,0.08,0.40,a5900d91
206,Roger Espinoza,hn HON,DFMF,Wigan Athletic,26,1986,18,7,723,8.0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,60b7c195
207,Dickson Etuhu,ng NGA,MF,Blackburn,31,1982,3,0,67,0.7,0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,0f04d7b6
208,Kelvin Etuhu,ng NGA,FWMF,Barnsley,25,1988,20,16,1398,15.5,0,1,1,0,0,0,3,1,0.00,0.06,0.06,0.00,0.06,803e286e
209,John Eustace,eng ENG,MF,Derby County,33,1979,35,28,2350,26.1,1,0,1,1,0,0,10,0,0.04,0.00,0.04,0.04,0.04,019cf2b4
210,Corry Evans,nir NIR,DFMF,Blackburn,23,1990,21,17,1570,17.4,1,0,1,1,0,0,4,0,0.06,0.00,0.06,0.06,0.06,3e38b72f
211,Cedric Evina,cm CMR,DF,Charlton Athletic,21,1991,8,4,340,3.8,0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,8362e9f2
212,Dimitar Evtimov,bg BUL,GK,Nottingham,19,1993,1,0,11,0.1,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,cc829029
213,Diego Fabbrini,it ITA,FWMF,Watford,23,1990,21,8,976,10.8,1,0,1,1,0,0,1,0,0.09,0.00,0.09,0.09,0.09,762cf8e4
214,Davide Faraoni,it ITA,DFMF,Watford,21,1991,38,26,2268,25.2,2,2,4,2,0,0,9,0,0.08,0.08,0.16,0.08,0.16,aae9d04a
215,Alejandro Faurlín,ar ARG,MF,QPR,26,1986,7,5,428,4.8,0,1,1,0,0,0,1,0,0.00,0.21,0.21,0.00,0.21,594d286e
216,Adam Federici,au AUS,GK,Reading,28,1985,2,2,180,2.0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,e5ea8be7
217,Liam Feeney,eng ENG,FWMF,Blackburn,27,1986,6,1,169,1.9,0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,ff4d77df
218,Liam Feeney,eng ENG,FWMF,Millwall,27,1986,17,5,688,7.6,0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,ff4d77df
219,Liam Feeney,eng ENG,FWMF,Bolton,27,1986,4,3,257,2.9,0,1,1,0,0,0,0,0,0.00,0.35,0.35,0.00,0.35,ff4d77df
220,Barry Ferguson,sct SCO,MF,Blackpool,35,1978,19,18,1620,18.0,0,0,0,0,0,0,3,0,0.00,0.00,0.00,0.00,0.00,43420ade
221,Shane Ferguson,nir NIR,DFMF,Birmingham City,22,1991,18,9,841,9.3,0,3,3,0,0,0,3,0,0.00,0.32,0.32,0.00,0.32,a0f6ddc3
222,Darryl Flahavan,eng ENG,GK,Bournemouth,34,1978,1,0,59,0.7,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,e16f8080
223,Rafael Floro,pt POR,DF,Sheffield Weds,19,1994,1,1,45,0.5,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,875d9ae9
224,Kevin Foley,ie IRL,DFMF,Blackpool,28,1984,5,4,396,4.4,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,11b3d067
225,Sam Foley,ie IRL,DFMF,Yeovil Town,26,1986,7,4,322,3.6,0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,5979c340
226,Liam Fontaine,eng ENG,DF,Yeovil Town,27,1986,5,4,354,3.9,0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,51a44732
227,David Forde,ie IRL,GK,Millwall,33,1979,40,40,3553,39.5,0,0,0,0,0,0,4,0,0.00,0.00,0.00,0.00,0.00,806c9a3e
228,Fernando Forestieri,it ITA,FWMF,Watford,23,1990,28,19,1791,19.9,7,3,10,7,0,0,8,0,0.35,0.15,0.50,0.35,0.50,d60c26fc
229,Harry Forrester,eng ENG,MF,Doncaster,22,1991,7,3,280,3.1,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,13879b4a
230,Jake Forster-Caskey,eng ENG,MF,Brighton,19,1994,28,19,1628,18.1,3,0,3,3,0,0,3,0,0.17,0.00,0.17,0.17,0.17,e9ec272c
231,Craig Forsyth,sct SCO,DFMF,Derby County,24,1989,46,46,4119,45.8,2,4,6,2,0,0,9,0,0.04,0.09,0.13,0.04,0.13,6f44cb44
232,Marc-Antoine Fortuné,fr FRA,FW,Wigan Athletic,32,1981,36,16,1771,19.7,4,6,10,4,0,0,1,0,0.20,0.30,0.51,0.20,0.51,402077cd
233,Danny Fox,sct SCO,DFMF,Nottingham,27,1986,14,14,1218,13.5,0,1,1,0,0,0,8,0,0.00,0.07,0.07,0.00,0.07,857ec97f
234,David Fox,eng ENG,MF,Barnsley,29,1983,7,7,594,6.6,0,1,1,0,0,0,0,0,0.00,0.15,0.15,0.00,0.15,102a7473
235,Morgan Fox,wls WAL,DF,Charlton Athletic,19,1993,6,5,451,5.0,0,2,2,0,0,0,1,0,0.00,0.40,0.40,0.00,0.40,008f854b
236,Simon Francis,eng ENG,DF,Bournemouth,28,1985,46,45,4095,45.5,1,8,9,1,0,0,6,0,0.02,0.18,0.20,0.02,0.20,1e0b6a73
237,Ryan Fraser,sct SCO,FWMF,Bournemouth,19,1994,37,23,1973,21.9,3,1,4,3,0,0,2,0,0.14,0.05,0.18,0.14,0.18,d56543a0
238,Ryan Fredericks,eng ENG,DF,Millwall,20,1992,13,11,1054,11.7,1,0,1,1,0,0,2,0,0.09,0.00,0.09,0.09,0.09,c067631c
239,Kieron Freeman,wls WAL,DFMF,Derby County,21,1992,6,5,435,4.8,0,1,1,0,0,0,2,0,0.00,0.21,0.21,0.00,0.21,c13c24c8
240,George Friend,eng ENG,DFMF,Middlesbrough,25,1987,41,39,3447,38.3,3,0,3,3,0,0,6,0,0.08,0.00,0.08,0.08,0.08,4f97147d
241,Emmanuel Frimpong,gh GHA,MF,Barnsley,21,1992,9,6,470,5.2,0,0,0,0,0,0,5,1,0.00,0.00,0.00,0.00,0.00,524617b5
242,Matty Fryatt,eng ENG,FW,Sheffield Weds,27,1986,9,7,593,6.6,4,0,4,4,0,0,0,0,0.61,0.00,0.61,0.61,0.61,4980fb08
243,Ricardo Fuller,jm JAM,FW,Blackpool,33,1979,27,22,1830,20.3,6,2,8,6,0,0,3,1,0.30,0.10,0.39,0.30,0.39,c764fa54
244,Dean Furman,za RSA,MF,Doncaster,25,1988,32,25,2181,24.2,1,0,1,1,0,0,5,1,0.04,0.00,0.04,0.04,0.04,0adce8ab
245,Fraser Fyvie,sct SCO,MF,Yeovil Town,20,1993,2,2,51,0.6,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,c9c0913c
246,Anthony Gardner,eng ENG,DF,Sheffield Weds,32,1980,5,5,398,4.4,0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,0f2da318
247,Gary Gardner,eng ENG,MF,Sheffield Weds,21,1992,3,3,203,2.3,0,0,0,0,0,0,2,0,0.00,0.00,0.00,0.00,0.00,d9d58641
248,Owen Garvan,ie IRL,MF,Millwall,25,1988,13,13,1093,12.1,0,2,2,0,0,0,1,0,0.00,0.16,0.16,0.00,0.16,47b3b724
249,Dean Gerken,eng ENG,GK,Ipswich Town,28,1985,41,41,3638,40.4,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,00cb9e48
250,Anthony Gerrard,ie IRL,DF,Huddersfield,27,1986,40,39,3440,38.2,1,0,1,1,0,0,5,0,0.03,0.00,0.03,0.03,0.03,2f70ec31
251,Rudy Gestede,bj BEN,FW,Blackburn,24,1988,27,21,1709,19.0,13,3,16,13,0,0,4,0,0.68,0.16,0.84,0.68,0.84,822b3ef9
252,Reza Ghoochannejad,ir IRN,FWMF,Charlton Athletic,25,1987,15,10,896,10.0,1,1,2,1,0,0,1,0,0.10,0.10,0.20,0.10,0.20,b1f31e45
253,Ben Gibson,eng ENG,DF,Middlesbrough,20,1993,31,26,2446,27.2,1,0,1,1,0,0,6,2,0.04,0.00,0.04,0.04,0.04,bcfb0142
254,Matt Gilks,sct SCO,GK,Blackpool,31,1982,46,46,4140,46.0,0,0,0,0,0,0,2,0,0.00,0.00,0.00,0.00,0.00,49b8c292
255,Shay Given,ie IRL,GK,Middlesbrough,37,1976,16,16,1440,16.0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0db918ff
256,Oscar Gobern,eng ENG,DFMF,Huddersfield,22,1991,23,12,1147,12.7,0,2,2,0,0,0,4,0,0.00,0.16,0.16,0.00,0.16,a69d4228
257,Scott Golbourne,eng ENG,DFMF,Barnsley,25,1988,4,4,360,4.0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,aefb8831
258,Jordi Gómez,es ESP,MF,Wigan Athletic,28,1985,31,22,1999,22.2,7,5,12,6,1,3,5,0,0.32,0.23,0.54,0.27,0.50,d92b0327
259,Kévin Gomis,gw GNB,DF,Nottingham,24,1989,1,1,90,1.0,0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,d6cec71a
260,David Goodwillie,sct SCO,FW,Blackpool,24,1989,13,8,766,8.5,3,0,3,3,0,0,1,0,0.35,0.00,0.35,0.35,0.35,079413e5
261,Kaspars Gorkšs,lv LVA,DF,Reading,31,1981,25,24,2067,23.0,3,0,3,3,0,0,3,2,0.13,0.00,0.13,0.13,0.13,a340b996
262,Dan Gosling,eng ENG,DFMF,Blackpool,23,1990,14,13,1159,12.9,2,0,2,2,0,0,3,0,0.16,0.00,0.16,0.16,0.16,7fec31a0
263,Mark Gower,eng ENG,MF,Charlton Athletic,34,1978,7,6,468,5.2,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,84e341f9
264,Lewis Grabban,eng ENG,FWMF,Bournemouth,25,1988,44,43,3767,41.9,22,4,26,15,7,8,1,0,0.53,0.10,0.62,0.36,0.45,1a857282
265,Danny Graham,eng ENG,FW,Middlesbrough,27,1985,18,17,1525,16.9,6,2,8,6,0,0,0,0,0.35,0.12,0.47,0.35,0.47,7d7bdee6
266,Jordan Graham,eng ENG,FWMF,Ipswich Town,18,1995,2,0,30,0.3,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,79fa0adc
267,Elliot Grandin,fr FRA,FWMF,Blackpool,25,1987,7,3,269,3.0,1,0,1,1,0,0,0,0,0.33,0.00,0.33,0.33,0.33,ddbf3019
268,Esteban Granero,es ESP,MF,QPR,26,1987,1,1,69,0.8,0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,1b17ed86
269,Bobby Grant,eng ENG,FWMF,Blackpool,23,1990,6,5,338,3.8,0,1,1,0,0,0,0,0,0.00,0.27,0.27,0.00,0.27,8f5d56ff
270,Joel Grant,jm JAM,FWMF,Yeovil Town,25,1987,34,27,2359,26.2,3,0,3,3,0,0,3,0,0.11,0.00,0.11,0.11,0.11,dc90d045
271,Lee Grant,eng ENG,GK,Derby County,30,1983,46,46,4140,46.0,0,0,0,0,0,0,3,0,0.00,0.00,0.00,0.00,0.00,9dab6e3b
272,Demarai Gray,jm JAM,FWMF,Birmingham City,17,1996,7,1,177,2.0,1,0,1,1,0,0,0,0,0.51,0.00,0.51,0.51,0.51,4468ec10
273,Danny Green,eng ENG,MF,Charlton Athletic,25,1988,13,5,448,5.0,0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,98d09542
274,Matt Green,eng ENG,FW,Birmingham City,26,1987,10,7,522,5.8,1,0,1,1,0,0,1,0,0.17,0.00,0.17,0.17,0.17,bcfec3dd
275,Paul Green,ie IRL,MF,Leeds United,30,1983,9,7,589,6.5,0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,b010f869
276,Paul Green,ie IRL,MF,Ipswich Town,30,1983,14,6,650,7.2,2,0,2,2,0,0,1,0,0.28,0.00,0.28,0.28,0.28,b010f869
277,Robert Green,eng ENG,GK,QPR,33,1980,45,45,4027,44.7,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,a350680b
278,Jonathan Greening,eng ENG,MF,Nottingham,34,1979,13,7,714,7.9,0,0,0,0,0,0,2,0,0.00,0.00,0.00,0.00,0.00,892c1d7a
279,Gordon Greer,sct SCO,DF,Brighton,32,1980,40,40,3488,38.8,1,0,1,1,0,0,6,1,0.03,0.00,0.03,0.03,0.03,59cb1a73
280,Adlène Guedioura,dz ALG,MF,Nottingham,27,1985,5,5,405,4.5,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,f75825e3
281,Chris Gunter,wls WAL,DFMF,Reading,24,1989,44,44,3951,43.9,0,3,3,0,0,0,4,1,0.00,0.07,0.07,0.00,0.07,303a53e1
282,Danny Guthrie,eng ENG,MF,Reading,26,1987,32,29,2602,28.9,4,3,7,4,0,0,10,0,0.14,0.10,0.24,0.14,0.24,fff10a46
283,Ali Al-Habsi,om OMA,GK,Wigan Athletic,31,1981,24,24,2160,24.0,0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,032f766b
284,El Hadji Diouf,sn SEN,FWMF,Leeds United,32,1981,6,2,189,2.1,0,1,1,0,0,0,0,0,0.00,0.48,0.48,0.00,0.48,1a4542c8
285,Greg Halford,eng ENG,DFFW,Nottingham,28,1984,36,28,2540,28.2,4,3,7,4,0,0,4,0,0.14,0.11,0.25,0.14,0.25,06d45e81
286,Fitz Hall,eng ENG,DFFW,Watford,32,1980,5,3,267,3.0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,f799f31c
287,Robert Hall,eng ENG,FWMF,Bolton,19,1993,22,11,886,9.8,1,1,2,1,0,0,2,0,0.10,0.10,0.20,0.10,0.20,89602ebf
288,Andy Halliday,sct SCO,DFMF,Blackpool,21,1991,18,12,1242,13.8,1,1,2,1,0,0,3,0,0.07,0.07,0.14,0.07,0.14,7d48aed2
289,Andy Halliday,sct SCO,DFMF,Middlesbrough,21,1991,4,0,66,0.7,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,7d48aed2
290,Ben Hamer,eng ENG,GK,Charlton Athletic,25,1987,32,32,2880,32.0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,d822a850
291,Adam Hammill,eng ENG,FWMF,Huddersfield,25,1988,44,42,3431,38.1,4,10,14,4,0,0,2,0,0.10,0.26,0.37,0.10,0.37,ffd4896e
292,Dean Hammond,eng ENG,MF,Leicester City,30,1983,29,7,822,9.1,1,1,2,1,0,0,3,0,0.11,0.11,0.22,0.11,0.22,577c12e5
293,Mitch Hancox,eng ENG,DFMF,Birmingham City,19,1993,14,11,1090,12.1,0,1,1,0,0,0,3,0,0.00,0.08,0.08,0.00,0.08,c95f5c77
294,Grant Hanley,sct SCO,DF,Blackburn,21,1991,38,38,3279,36.4,1,2,3,1,0,0,7,2,0.03,0.05,0.08,0.03,0.08,e9254eec
295,Dan Harding,eng ENG,DF,Nottingham,29,1983,19,13,1356,15.1,0,1,1,0,0,0,5,0,0.00,0.07,0.07,0.00,0.07,f0ccb090
296,Faris Haroun,be BEL,MF,Middlesbrough,27,1985,1,0,30,0.3,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,57df4cea
297,Faris Haroun,be BEL,MF,Blackpool,27,1985,9,5,458,5.1,0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,57df4cea
298,Callum Harriott,gy GUY,MF,Charlton Athletic,19,1994,28,17,1627,18.1,5,2,7,5,0,0,4,0,0.28,0.11,0.39,0.28,0.39,5eed3c9c
299,Bob Harris,sct SCO,DF,Blackpool,25,1987,4,2,184,2.0,0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,4f3dd864
300,Ian Harte,ie IRL,DF,Bournemouth,35,1977,24,22,1993,22.1,1,5,6,1,0,0,2,0,0.05,0.23,0.27,0.05,0.27,fd4fa092
301,Bobby Hassell,eng ENG,DF,Barnsley,33,1980,4,2,165,1.8,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,898c7a21
302,James Hayter,eng ENG,FW,Yeovil Town,34,1979,37,24,2130,23.7,6,2,8,3,3,3,1,0,0.25,0.08,0.34,0.13,0.21,4e13b228
303,Tom Heaton,eng ENG,GK,Burnley,27,1986,46,46,4108,45.6,0,0,0,0,0,0,1,1,0.00,0.00,0.00,0.00,0.00,a6de6361
304,Michael Hector,jm JAM,DFMF,Reading,21,1992,9,4,409,4.5,0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,5f1a2f31
305,Jérémy Hélan,fr FRA,MF,Sheffield Weds,21,1992,43,33,3062,34.0,2,1,3,2,0,0,7,0,0.06,0.03,0.09,0.06,0.09,4aae0c8a
306,Darius Henderson,eng ENG,FW,Nottingham,31,1981,34,9,1257,14.0,8,2,10,8,0,1,4,1,0.57,0.14,0.72,0.57,0.72,ea503cef
307,Stephen Henderson,ie IRL,GK,Bournemouth,25,1988,2,2,102,1.1,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,f234c188
308,Jeff Hendrick,ie IRL,MF,Derby County,21,1992,30,18,1858,20.6,4,1,5,4,0,0,1,0,0.19,0.05,0.24,0.19,0.24,989d5705
309,Adam Henley,wls WAL,DF,Blackburn,19,1994,14,13,1211,13.5,0,0,0,0,0,0,3,0,0.00,0.00,0.00,0.00,0.00,f50cf139
310,Wayne Hennessey,wls WAL,GK,Yeovil Town,26,1987,12,12,1080,12.0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,76eca7e2
311,James Henry,eng ENG,FWMF,Millwall,24,1989,5,4,356,4.0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,c354b50c
312,Karl Henry,eng ENG,DFMF,QPR,30,1982,27,17,1593,17.7,1,1,2,1,0,0,2,0,0.06,0.06,0.11,0.06,0.11,5eac3bb7
313,Elliott Hewitt,wls WAL,DFMF,Ipswich Town,19,1994,4,4,360,4.0,0,1,1,0,0,0,2,0,0.00,0.25,0.25,0.00,0.25,fdc877e9
314,Steven Hewitt,eng ENG,MF,Burnley,19,1993,1,0,11,0.1,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,c78e1903
315,Clint Hill,eng ENG,DF,QPR,34,1978,40,40,3542,39.4,2,2,4,2,0,0,4,0,0.05,0.05,0.10,0.05,0.10,c0936ded
316,Seb Hines,eng ENG,DFMF,Middlesbrough,25,1988,4,3,291,3.2,0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,5a2cabda
317,Tom Hitchcock,eng ENG,FW,QPR,20,1992,1,0,8,0.1,1,0,1,1,0,0,0,0,11.25,0.00,11.25,11.25,11.25,658e2b84
318,Tommie Hoban,ie IRL,DF,Watford,19,1994,7,5,514,5.7,0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,45045170
319,Jack Hobbs,eng ENG,DF,Nottingham,24,1988,27,27,2398,26.6,1,1,2,1,0,0,3,0,0.04,0.04,0.08,0.04,0.08,5598b655
320,Jonathan Hogg,eng ENG,MF,Huddersfield,24,1988,34,34,2754,30.6,0,0,0,0,0,0,4,0,0.00,0.00,0.00,0.00,0.00,9306d5ea
321,Junior Hoilett,ca CAN,FWMF,QPR,23,1990,35,23,2084,23.2,4,4,8,4,0,0,3,0,0.17,0.17,0.35,0.17,0.35,33af5b9e
322,Markus Holgersson,se SWE,DF,Wigan Athletic,28,1985,1,0,19,0.2,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,5d65aa9c
323,Duane Holmes,us USA,FWMF,Huddersfield,18,1994,16,2,466,5.2,0,1,1,0,0,0,0,0,0.00,0.19,0.19,0.00,0.19,47a050ed
324,Duane Holmes,us USA,FWMF,Yeovil Town,18,1994,5,5,314,3.5,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,47a050ed
325,Grant Holt,eng ENG,FW,Wigan Athletic,32,1981,16,9,853,9.5,2,1,3,1,1,1,1,0,0.21,0.11,0.32,0.11,0.21,1b64c1b2
326,Sam Hoskins,eng ENG,FWMF,Yeovil Town,20,1993,19,6,761,8.5,0,1,1,0,0,0,4,0,0.00,0.12,0.12,0.00,0.12,7292e67b
