,,,,,,,Playing Time,Playing Time,Playing Time,Playing Time,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,-additional
329,Will Hoskins,eng ENG,FW,Brighton,25,1986,7,2,284,3.2,1,0,1,1,0,0,0,0,0.32,0.00,0.32,0.32,0.32,25ba1c55
330,Brian Howard,eng ENG,MF,Millwall,28,1983,12,11,876,9.7,0,2,2,0,0,0,3,0,0.00,0.21,0.21,0.00,0.21,fa9c43c2
331,Brian Howard,eng ENG,MF,Reading,28,1983,1,0,8,0.1,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,fa9c43c2
332,Mark Howard,eng ENG,GK,Blackpool,24,1986,4,4,360,4.0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,d5d89b53
333,Steve Howard,eng ENG,FW,Leicester City,35,1976,20,3,508,5.6,0,3,3,0,0,0,2,1,0.00,0.53,0.53,0.00,0.53,4b23e09b
334,Cameron Howieson,nz NZL,MF,Burnley,16,1994,2,0,10,0.1,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,55bf7c82
335,Jonny Howson,eng ENG,DFMF,Leeds United,23,1988,19,19,1625,18.1,1,2,3,1,0,0,4,1,0.06,0.11,0.17,0.06,0.17,08b10f50
336,Justin Hoyte,tt TRI,DF,Middlesbrough,26,1984,39,39,3238,36.0,0,5,5,0,0,0,1,0,0.00,0.14,0.14,0.00,0.14,b57b7582
337,Hermann Hreiðarsson,is ISL,DF,Portsmouth,37,1974,2,2,144,1.6,0,0,0,0,0,0,2,0,0.00,0.00,0.00,0.00,0.00,18e3787e
338,Hermann Hreiðarsson,is ISL,DF,Coventry City,37,1974,2,2,180,2.0,0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,18e3787e
339,Mark Hudson,eng ENG,DF,Cardiff City,29,1982,39,38,3411,37.9,5,3,8,5,0,0,7,0,0.13,0.08,0.21,0.13,0.21,e4e3de44
340,Will Hughes,eng ENG,MF,Derby County,16,1995,3,1,107,1.2,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,a0666d3e
341,Noel Hunt,ie IRL,FWMF,Reading,28,1982,41,33,2925,32.5,8,7,15,8,0,2,6,0,0.25,0.22,0.46,0.25,0.46,6825c1f9
342,James Hurst,eng ENG,DF,Blackpool,19,1992,2,0,53,0.6,0,0,0,0,0,0,2,0,0.00,0.00,0.00,0.00,0.00,a59de39b
343,James Husband,eng ENG,DF,Doncaster,17,1994,3,2,221,2.5,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,33e2d513
344,Erik Huseklepp,no NOR,FWMF,Portsmouth,26,1984,27,21,1939,21.5,6,3,9,6,0,0,1,0,0.28,0.14,0.42,0.28,0.42,36155c5a
345,Erik Huseklepp,no NOR,FWMF,Birmingham City,26,1984,11,4,360,4.0,2,1,3,2,0,0,1,0,0.50,0.25,0.75,0.50,0.75,36155c5a
346,Chris Hussey,eng ENG,DFMF,Coventry City,22,1989,29,28,2291,25.5,0,3,3,0,0,0,4,0,0.00,0.12,0.12,0.00,0.12,6f4f4dd2
347,Luke Hyam,eng ENG,MF,Ipswich Town,19,1991,8,7,611,6.8,0,1,1,0,0,0,5,0,0.00,0.15,0.15,0.00,0.15,3cdaf96d
348,Pablo Ibáñez,es ESP,DF,Birmingham City,29,1981,13,7,822,9.1,0,1,1,0,0,0,0,0,0.00,0.11,0.11,0.00,0.11,23ca89f2
349,Carl Ikeme,ng NGA,GK,Middlesbrough,25,1986,10,10,900,10.0,0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,8646429b
350,Carl Ikeme,ng NGA,GK,Doncaster,25,1986,15,15,1350,15.0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,8646429b
351,Hérita Ilunga,cd COD,DF,Doncaster,29,1982,19,19,1710,19.0,0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,1550f0e0
352,Hérita Ilunga,cd COD,DF,West Ham,29,1982,4,4,355,3.9,0,1,1,0,0,0,0,0,0.00,0.25,0.25,0.00,0.25,1550f0e0
353,Tom Ince,eng ENG,FWMF,Blackpool,19,1992,33,22,1995,22.2,6,6,12,6,0,0,1,0,0.27,0.27,0.54,0.27,0.54,67d23ab0
354,Ívar Ingimarsson,is ISL,DF,Ipswich Town,33,1977,8,6,634,7.0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,f7fcdb88
355,Danny Ings,eng ENG,FW,Burnley,19,1992,15,9,934,10.4,3,0,3,3,0,0,2,0,0.29,0.00,0.29,0.29,0.29,07802f7f
356,Steffen Iversen,no NOR,FW,Crystal Palace,34,1976,3,0,28,0.3,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,6454b97e
357,Chris Iwelumo,sct SCO,FW,Watford,32,1978,39,21,2006,22.3,4,1,5,4,0,0,1,0,0.18,0.04,0.22,0.18,0.22,628dd7b5
358,Joe Jackson,eng ENG,FW,Burnley,18,1993,1,0,3,0.0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,ba812afc
359,David James,eng ENG,GK,Bristol City,40,1970,36,36,3211,35.7,0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,86841dfb
360,Gonzalo Jara,cl CHI,DFMF,Brighton,25,1985,14,14,1151,12.8,0,1,1,0,0,0,4,1,0.00,0.08,0.08,0.00,0.08,9b1b4782
361,Mile Jedinak,au AUS,MF,Crystal Palace,26,1984,31,29,2593,28.8,1,1,2,1,0,0,7,0,0.03,0.03,0.07,0.03,0.07,22fd2214
362,Shaun Jeffers,eng ENG,FW,Coventry City,19,1992,3,0,72,0.8,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,c95e9f51
363,Ross Jenkins,eng ENG,MF,Watford,20,1990,9,4,432,4.8,0,0,0,0,0,0,2,0,0.00,0.00,0.00,0.00,0.00,8d2cc7c3
364,Brian Jensen,dk DEN,GK,Burnley,36,1975,4,4,286,3.2,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,d6a6a1f4
365,Cameron Jerome,eng ENG,FW,Birmingham City,24,1986,1,0,12,0.1,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,680fb5ee
366,Michael Johnson,eng ENG,MF,Leicester City,23,1988,7,3,285,3.2,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,b44ee3cd
367,Paul Jones,eng ENG,GK,Peterborough,25,1986,35,35,3150,35.0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,a664a8de
368,Lukas Jutkiewicz,eng ENG,FW,Coventry City,22,1989,25,25,2228,24.8,9,0,9,8,1,2,0,0,0.36,0.00,0.36,0.32,0.32,3943a06f
369,Lukas Jutkiewicz,eng ENG,FW,Middlesbrough,22,1989,19,17,1452,16.1,2,2,4,2,0,0,1,0,0.12,0.12,0.25,0.12,0.25,3943a06f
370,Alexander Kačaniklić,se SWE,FWMF,Watford,19,1991,12,11,942,10.5,1,4,5,1,0,0,1,0,0.10,0.38,0.48,0.10,0.48,8ba3a754
371,Harry Kane,eng ENG,FW,Millwall,18,1993,22,19,1608,17.9,7,1,8,7,0,0,1,0,0.39,0.06,0.45,0.39,0.45,21a66f6a
372,Nwankwo Kanu,ng NGA,FW,Portsmouth,34,1976,10,3,383,4.3,1,0,1,1,0,0,0,0,0.23,0.00,0.23,0.23,0.23,12578cde
373,Jem Karacan,tr TUR,MF,Reading,22,1989,37,36,2977,33.1,3,2,5,3,0,0,5,0,0.09,0.06,0.15,0.09,0.15,7027738f
374,Daniel Kearns,ie IRL,MF,Peterborough,19,1991,20,5,670,7.4,0,1,1,0,0,0,1,0,0.00,0.13,0.13,0.00,0.13,24b7880b
375,Jimmy Kébé,ml MLI,MF,Reading,27,1984,33,30,2597,28.9,3,10,13,3,0,0,2,0,0.10,0.35,0.45,0.10,0.45,ea7c7cdf
376,Paul Keegan,ie IRL,MF,Doncaster,27,1984,2,1,87,1.0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,409edd15
377,Dekel Keinan,il ISR,DF,Crystal Palace,26,1984,3,3,225,2.5,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,8e3c9fb3
378,Dekel Keinan,il ISR,DF,Cardiff City,26,1984,1,0,1,0.0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,8e3c9fb3
379,Dekel Keinan,il ISR,DF,Bristol City,26,1984,1,0,1,0.0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,8e3c9fb3
380,Mark Kennedy,ie IRL,DFMF,Ipswich Town,35,1976,7,6,441,4.9,0,1,1,0,0,0,0,0,0.00,0.20,0.20,0.00,0.20,9f91768b
381,Tom Kennedy,eng ENG,DF,Leicester City,26,1985,5,4,321,3.6,0,1,1,0,0,0,1,0,0.00,0.28,0.28,0.00,0.28,c79217e0
382,Tom Kennedy,eng ENG,DF,Peterborough,26,1985,10,8,760,8.4,0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,c79217e0
383,Andy Keogh,ie IRL,FWMF,Millwall,25,1986,18,17,1551,17.2,10,1,11,8,2,2,1,0,0.58,0.06,0.64,0.46,0.52,c7e84594
384,Andy Keogh,ie IRL,FWMF,Leeds United,25,1986,22,17,1322,14.7,2,1,3,2,0,0,1,0,0.14,0.07,0.20,0.14,0.20,c7e84594
385,Richard Keogh,ie IRL,DF,Coventry City,24,1986,45,45,4040,44.9,0,2,2,0,0,0,3,1,0.00,0.04,0.04,0.00,0.04,d07b5d5a
386,Bongani Khumalo,za RSA,DF,Reading,24,1987,4,4,360,4.0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,ff39e310
387,Michael Kightly,eng ENG,FWMF,Watford,25,1986,12,11,924,10.3,3,0,3,3,0,0,1,0,0.29,0.00,0.29,0.29,0.29,26e5c484
388,Kevin Kilbane,ie IRL,DFMF,Derby County,34,1977,9,7,725,8.1,1,0,1,1,0,0,0,0,0.12,0.00,0.12,0.12,0.12,56cf4517
389,Neil Kilkenny,au AUS,MF,Bristol City,25,1985,41,32,2856,31.7,1,5,6,1,0,0,4,0,0.03,0.16,0.19,0.03,0.19,eb34721b
390,Andy King,wls WAL,MF,Leicester City,22,1988,30,24,2332,25.9,4,1,5,4,0,0,3,0,0.15,0.04,0.19,0.15,0.19,d790907f
391,Joshua King,no NOR,FWMF,Hull City,19,1992,18,8,816,9.1,1,2,3,1,0,0,0,0,0.11,0.22,0.33,0.11,0.33,43458538
392,Marlon King,jm JAM,FW,Birmingham City,31,1980,40,37,3170,35.2,16,8,24,14,2,3,3,0,0.45,0.23,0.68,0.40,0.62,0fc9488a
393,Tarmo Kink,ee EST,FWMF,Middlesbrough,25,1985,1,0,11,0.1,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,7dc8ac1b
394,Chris Kirkland,eng ENG,GK,Doncaster,30,1981,1,1,90,1.0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,710265d2
395,Patrick Kisnorbo,au AUS,DF,Leeds United,30,1981,19,18,1579,17.5,0,0,0,0,0,0,1,1,0.00,0.00,0.00,0.00,0.00,774dc45e
396,Filip Kiss,sk SVK,DFMF,Cardiff City,20,1990,26,13,1290,14.3,1,1,2,1,0,0,4,0,0.07,0.07,0.14,0.07,0.14,2e88cabe
397,Dave Kitson,eng ENG,FW,Portsmouth,31,1980,33,22,2167,24.1,4,2,6,4,0,0,7,1,0.17,0.08,0.25,0.17,0.25,53c758b9
398,Paul Konchesky,eng ENG,DFFW,Leicester City,30,1981,42,42,3736,41.5,2,1,3,2,0,0,8,1,0.05,0.02,0.07,0.05,0.07,941bcf75
399,Robert Koren,si SVN,DFMF,Hull City,30,1980,41,41,3450,38.3,10,7,17,10,0,0,2,0,0.26,0.18,0.44,0.26,0.44,f68eaab2
400,Tomasz Kuszczak,pl POL,GK,Watford,29,1982,13,13,1170,13.0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,a924380b
401,Daniel Lafferty,nir NIR,DF,Burnley,22,1989,5,5,412,4.6,0,1,1,0,0,0,1,0,0.00,0.22,0.22,0.00,0.22,cfc41f7a
402,Milan Lalkovič,sk SVK,FWMF,Doncaster,18,1992,6,1,252,2.8,0,1,1,0,0,0,1,0,0.00,0.36,0.36,0.00,0.36,67d6305d
403,Adam Lallana,eng ENG,FWMF,Southampton,23,1988,41,41,3434,38.2,11,10,21,11,0,0,1,0,0.29,0.26,0.55,0.29,0.55,99813635
404,Rickie Lambert,eng ENG,FW,Southampton,29,1982,42,42,3627,40.3,27,14,41,18,9,9,2,1,0.67,0.35,1.02,0.45,0.79,495de82c
405,Henri Lansbury,eng ENG,MF,West Ham,20,1990,22,13,1309,14.5,1,3,4,1,0,0,4,0,0.07,0.21,0.28,0.07,0.28,fe8e6fa1
406,Jamaal Lascelles,eng ENG,DF,Nottingham,17,1993,1,1,90,1.0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,450ab6fc
407,Byron Lawrence,eng ENG,MF,Ipswich Town,15,1996,1,0,12,0.1,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,792233a0
408,Liam Lawrence,ie IRL,MF,Cardiff City,29,1981,13,12,1097,12.2,1,4,5,1,0,0,3,0,0.08,0.33,0.41,0.08,0.41,60727f47
409,Liam Lawrence,ie IRL,MF,Portsmouth,29,1981,23,23,1951,21.7,0,6,6,0,0,1,5,1,0.00,0.28,0.28,0.00,0.28,60727f47
410,Adam le Fondre,eng ENG,FW,Reading,24,1986,32,17,1874,20.8,12,3,15,12,0,0,2,0,0.58,0.14,0.72,0.58,0.72,f3a77fec
411,Grant Leadbitter,eng ENG,MF,Ipswich Town,25,1986,34,32,2818,31.3,5,2,7,3,2,3,7,1,0.16,0.06,0.22,0.10,0.16,516f7fc1
412,Tadanari Lee,jp JPN,FW,Southampton,25,1985,7,4,349,3.9,1,1,2,1,0,0,0,0,0.26,0.26,0.52,0.26,0.52,be7ddaaf
413,Arran Lee-Barrett,eng ENG,GK,Ipswich Town,27,1984,18,17,1550,17.2,0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,5c0c0a1f
414,Tom Lees,eng ENG,DF,Leeds United,20,1990,42,41,3584,39.8,2,2,4,2,0,0,1,1,0.05,0.05,0.10,0.05,0.10,8c9aab00
415,Adam Legzdins,eng ENG,GK,Derby County,24,1986,4,2,313,3.5,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,f5b114ca
416,Mikele Leigertwood,ag ATG,DFMF,Reading,28,1982,41,41,3653,40.6,5,1,6,5,0,0,6,0,0.12,0.02,0.15,0.12,0.15,3cd9228b
417,Joe Lewis,eng ENG,GK,Peterborough,23,1987,11,11,990,11.0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,d45bc2f4
418,Mark Little,eng ENG,DF,Peterborough,22,1988,35,26,2512,27.9,1,3,4,1,0,0,1,0,0.04,0.11,0.14,0.04,0.14,42c64f3e
419,Scott Loach,eng ENG,GK,Watford,23,1988,31,31,2782,30.9,0,0,0,0,0,0,0,1,0.00,0.00,0.00,0.00,0.00,b3fa8488
420,Adam Lockwood,eng ENG,DF,Doncaster,29,1981,14,11,1171,13.0,0,0,0,0,0,0,3,1,0.00,0.00,0.00,0.00,0.00,b119313d
421,Andy Lonergan,ie IRL,GK,Leeds United,27,1983,35,35,3136,34.8,0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,165cf989
422,Shane Long,ie IRL,FW,Reading,24,1987,1,1,90,1.0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,9f472354
423,Shane Lowry,ie IRL,DF,Millwall,22,1989,22,22,1906,21.2,1,0,1,1,0,0,7,1,0.05,0.00,0.05,0.05,0.05,7f5738cb
424,Kazenga LuaLua,cd COD,FWMF,Brighton,20,1990,27,11,989,11.0,1,2,3,1,0,0,4,0,0.09,0.18,0.27,0.09,0.27,d732d28a
425,Lomana LuaLua,cd COD,FWMF,Blackpool,30,1980,28,18,1299,14.4,4,2,6,4,0,0,2,0,0.28,0.14,0.42,0.28,0.42,27bd6d81
426,Joel Lynch,wls WAL,DF,Nottingham,23,1987,35,28,2663,29.6,3,1,4,3,0,0,7,0,0.10,0.03,0.14,0.10,0.14,a424ca21
427,Alex MacDonald,sct SCO,FWMF,Burnley,21,1990,5,0,29,0.3,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,1c3a435a
428,Craig Mackail-Smith,sct SCO,FW,Brighton,27,1984,45,40,3490,38.8,9,5,14,9,0,0,3,0,0.23,0.13,0.36,0.23,0.36,f6454937
429,Chris Maguire,sct SCO,FWMF,Derby County,22,1989,7,2,242,2.7,1,0,1,1,0,0,1,0,0.37,0.00,0.37,0.37,0.37,f5a71789
430,Chris Maguire,sct SCO,FWMF,Portsmouth,22,1989,11,10,910,10.1,3,1,4,3,0,0,4,0,0.30,0.10,0.40,0.30,0.40,f5a71789
431,Curtis Main,eng ENG,FW,Middlesbrough,19,1992,12,0,328,3.6,2,1,3,2,0,0,1,0,0.55,0.27,0.82,0.55,0.82,cfd8f4d3
432,Radosław Majewski,pl POL,MF,Nottingham,24,1986,28,23,1936,21.5,6,0,6,6,0,0,0,0,0.28,0.00,0.28,0.28,0.28,cfb2e682
433,Vito Mannone,it ITA,GK,Hull City,23,1988,21,21,1890,21.0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,c4173f1a
434,Mathieu Manset,fr FRA,FW,Reading,21,1989,15,4,446,5.0,3,1,4,3,0,0,2,0,0.61,0.20,0.81,0.61,0.81,8eea4abe
435,Adrian Mariappa,jm JAM,DF,Watford,24,1986,39,37,3351,37.2,1,0,1,1,0,0,7,1,0.03,0.00,0.03,0.03,0.03,8aa5f52c
436,Dean Marney,eng ENG,MF,Burnley,27,1984,37,29,2550,28.3,0,2,2,0,0,0,9,0,0.00,0.07,0.07,0.00,0.07,b3379356
437,John Marquis,eng ENG,FW,Millwall,19,1992,17,7,740,8.2,1,2,3,1,0,0,5,0,0.12,0.24,0.36,0.12,0.36,e66b6ae0
438,Alex Marrow,eng ENG,MF,Crystal Palace,21,1990,1,0,10,0.1,0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,015a0aa2
439,Ben Marshall,eng ENG,DFFW,Leicester City,20,1991,16,12,1092,12.1,3,4,7,3,0,0,0,0,0.25,0.33,0.58,0.25,0.58,bc1e204d
440,David Marshall,sct SCO,GK,Cardiff City,26,1985,45,45,4005,44.5,0,0,0,0,0,0,3,0,0.00,0.00,0.00,0.00,0.00,4d93d433
441,Aaron Martin,eng ENG,DF,Southampton,21,1989,10,7,748,8.3,1,0,1,1,0,0,0,0,0.12,0.00,0.12,0.12,0.12,2b118830
442,Chris Martin,sct SCO,FW,Crystal Palace,22,1988,26,20,1756,19.5,7,1,8,6,1,1,3,0,0.36,0.05,0.41,0.31,0.36,c21e39f9
443,Lee Martin,eng ENG,FWMF,Ipswich Town,24,1987,34,28,2585,28.7,5,7,12,4,1,2,6,1,0.17,0.24,0.42,0.14,0.38,becaa518
444,Malaury Martin,fr FRA,MF,Middlesbrough,22,1988,15,0,394,4.4,3,0,3,3,0,0,1,0,0.69,0.00,0.69,0.69,0.69,2c3e3260
445,Ángel Martínez,es ESP,MF,Blackpool,25,1986,15,10,852,9.5,1,1,2,1,0,0,1,0,0.11,0.11,0.21,0.11,0.21,7eb2bab9
446,Shelton Martis,cw CUW,DF,Doncaster,28,1982,15,14,1125,12.5,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,c510f9ae
447,Joe Mason,ie IRL,FW,Cardiff City,20,1991,38,23,2499,27.8,9,3,12,9,0,0,1,0,0.32,0.11,0.43,0.32,0.43,9d998751
448,Ryan Mason,eng ENG,MF,Doncaster,20,1991,4,2,167,1.9,0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,c8fac933
449,Ryan Mason,eng ENG,MF,Millwall,20,1991,5,3,225,2.5,0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,c8fac933
450,Gavin Massey,eng ENG,FWMF,Watford,18,1992,3,0,84,0.9,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,2d20498b
451,Joe Mattock,eng ENG,DFMF,Portsmouth,21,1990,8,8,720,8.0,0,0,0,0,0,0,3,0,0.00,0.00,0.00,0.00,0.00,6b192b31
452,Joe Mattock,eng ENG,DFMF,Brighton,21,1990,15,14,1248,13.9,1,0,1,1,0,0,0,0,0.07,0.00,0.07,0.07,0.07,6b192b31
453,Nicky Maynard,eng ENG,FW,West Ham,24,1986,14,9,733,8.1,2,2,4,2,0,0,1,0,0.25,0.25,0.49,0.25,0.49,2d6ef68e
454,Nicky Maynard,eng ENG,FW,Bristol City,24,1986,27,26,2222,24.7,8,2,10,8,0,1,3,0,0.32,0.08,0.41,0.32,0.41,2d6ef68e
455,Jamie McAllister,sct SCO,DFMF,Bristol City,33,1978,12,11,894,9.9,0,0,0,0,0,0,4,0,0.00,0.00,0.00,0.00,0.00,59df2b39
456,Jobi McAnuff,jm JAM,MF,Reading,29,1981,40,40,3516,39.1,5,11,16,5,0,0,5,0,0.13,0.28,0.41,0.13,0.41,0f602616
457,Chris McCann,ie IRL,DFMF,Burnley,24,1987,46,45,4003,44.5,4,1,5,4,0,0,5,0,0.09,0.02,0.11,0.09,0.11,a6fdaa90
458,Grant McCann,nir NIR,MF,Peterborough,31,1980,41,38,3352,37.2,8,7,15,6,2,3,4,0,0.21,0.19,0.40,0.16,0.35,e016d510
459,Shay McCartan,nir NIR,FWMF,Burnley,17,1994,1,0,2,0.0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,9b09d3b8
460,Alex McCarthy,eng ENG,GK,Ipswich Town,21,1989,10,10,881,9.8,0,0,0,0,0,0,0,1,0.00,0.00,0.00,0.00,0.00,36c2ca73
461,Alex McCarthy,eng ENG,GK,Leeds United,21,1989,6,6,540,6.0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,36c2ca73
462,Paddy McCarthy,ie IRL,DF,Crystal Palace,28,1983,43,42,3825,42.5,2,0,2,2,0,0,5,0,0.05,0.00,0.05,0.05,0.05,74a9a389
463,George McCartney,nir NIR,DF,West Ham,30,1981,38,36,3270,36.3,1,4,5,1,0,0,6,0,0.03,0.11,0.14,0.03,0.14,f6c4946d
464,Garath McCleary,jm JAM,FWMF,Nottingham,24,1987,22,21,1897,21.1,9,7,16,9,0,0,2,1,0.43,0.33,0.76,0.43,0.76,3d383df8
465,Ross McCormack,sct SCO,FWMF,Leeds United,24,1986,45,42,3520,39.1,18,6,24,18,0,0,3,0,0.46,0.15,0.61,0.46,0.61,ab76b835
466,Cody McDonald,eng ENG,FW,Coventry City,25,1986,23,16,1388,15.4,4,0,4,4,0,0,0,0,0.26,0.00,0.26,0.26,0.26,3d02518d
467,Scott McDonald,au AUS,FWMF,Middlesbrough,27,1983,33,31,2615,29.1,9,4,13,9,0,0,3,0,0.31,0.14,0.45,0.31,0.45,c770acfc
468,Jay McEveley,sct SCO,DF,Barnsley,26,1985,29,25,2241,24.9,0,2,2,0,0,0,5,0,0.00,0.08,0.08,0.00,0.08,c5c63c9a
469,Ryan McGivern,nir NIR,DF,Crystal Palace,21,1990,5,5,388,4.3,0,1,1,0,0,0,0,0,0.00,0.23,0.23,0.00,0.23,4c2e7e85
470,Ryan McGivern,nir NIR,DF,Bristol City,21,1990,31,26,2420,26.9,0,1,1,0,0,0,4,1,0.00,0.04,0.04,0.00,0.04,4c2e7e85
471,David McGoldrick,ie IRL,FWMF,Nottingham,23,1987,9,3,269,3.0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,dbe56a33
472,Lewis McGugan,eng ENG,MF,Nottingham,22,1988,35,27,2310,25.7,3,1,4,2,1,1,2,0,0.12,0.04,0.16,0.08,0.12,711d9cce
473,Paul McKenna,eng ENG,MF,Hull City,33,1977,41,37,3322,36.9,0,3,3,0,0,0,10,0,0.00,0.08,0.08,0.00,0.08,740eba63
474,Aaron McLean,eng ENG,FW,Hull City,28,1983,39,28,2639,29.3,5,4,9,5,0,0,7,0,0.17,0.14,0.31,0.17,0.31,dc49ea82
475,Tony McMahon,eng ENG,DFMF,Middlesbrough,25,1986,34,28,2561,28.5,1,3,4,1,0,0,7,1,0.04,0.11,0.14,0.04,0.14,a1dd16a8
476,Callum McManaman,eng ENG,FWMF,Blackpool,20,1991,14,9,794,8.8,2,0,2,2,0,0,0,0,0.23,0.00,0.23,0.23,0.23,1a5dbcc2
477,Stephen McManus,sct SCO,DF,Middlesbrough,28,1982,24,21,1841,20.5,0,1,1,0,0,0,4,0,0.00,0.05,0.05,0.00,0.05,a35d4321
478,Stephen McManus,sct SCO,DF,Bristol City,28,1982,6,6,512,5.7,0,0,0,0,0,0,2,0,0.00,0.00,0.00,0.00,0.00,a35d4321
479,Kevin McNaughton,sct SCO,DF,Cardiff City,28,1982,41,41,3538,39.3,0,2,2,0,0,0,5,0,0.00,0.05,0.05,0.00,0.05,40a814af
480,James McNulty,sct SCO,DF,Barnsley,26,1985,44,43,3875,43.1,2,0,2,2,0,0,5,0,0.05,0.00,0.05,0.05,0.05,de5e12e7
481,James McPake,nir NIR,DF,Coventry City,27,1984,5,3,296,3.3,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,98e0b6b8
482,Stephen McPhail,ie IRL,MF,Cardiff City,31,1979,19,11,906,10.1,0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,60c96516
483,Josh McQuoid,nir NIR,FWMF,Millwall,21,1989,5,1,178,2.0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,88f448c4
484,Josh McQuoid,nir NIR,FWMF,Burnley,21,1989,17,9,921,10.2,1,3,4,1,0,0,0,0,0.10,0.29,0.39,0.10,0.39,88f448c4
485,Paul McShane,ie IRL,DF,Hull City,25,1986,1,1,90,1.0,0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,5785993d
486,Paul McShane,ie IRL,DF,Crystal Palace,25,1986,11,9,692,7.7,0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,5785993d
487,Gary McSheffrey,eng ENG,FWMF,Coventry City,28,1982,39,37,3149,35.0,8,4,12,5,3,5,6,0,0.23,0.11,0.34,0.14,0.26,e4852a2c
488,Ben Mee,eng ENG,DF,Burnley,21,1989,31,29,2622,29.1,0,1,1,0,0,0,4,0,0.00,0.03,0.03,0.00,0.03,8df7a2fb
489,Steve Mildenhall,eng ENG,GK,Millwall,33,1978,10,9,866,9.6,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,5cd66c78
490,Ishmael Miller,eng ENG,FW,Nottingham,24,1987,21,13,1109,12.3,3,1,4,3,0,0,3,0,0.24,0.08,0.32,0.24,0.32,58f1973e
491,Kenny Miller,sct SCO,FW,Cardiff City,31,1979,43,41,3356,37.3,10,5,15,10,0,0,2,0,0.27,0.13,0.40,0.27,0.40,5e606f92
492,Joseph Mills,eng ENG,DFMF,Reading,21,1989,15,13,1188,13.2,0,1,1,0,0,0,3,0,0.00,0.08,0.08,0.00,0.08,7f725b83
493,Matt Mills,eng ENG,DF,Leicester City,25,1986,25,25,2155,23.9,1,2,3,1,0,0,6,2,0.04,0.08,0.13,0.04,0.13,593f52b7
