,,,,,,,Playing Time,Playing Time,Playing Time,Playing Time,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,-additional
Rk,Player,Nation,Pos,Squad,Age,Born,MP,Starts,Min,90s,Gls,Ast,G+A,G-PK,PK,PKatt,CrdY,CrdR,Gls,Ast,G+A,G-PK,G+A-PK,-9999
320,Kelvin Lomax,eng ENG,DF,Barrow,24,1986,26,22,1989,22.1,0,2,2,0,0,0,4,2,0.00,0.09,0.09,0.00,0.09,1bd839a9
321,Jefferson Louis,dm DMA,FW,Lincoln City,32,1979,14,14,1225,13.6,6,2,8,6,0,0,2,0,0.44,0.15,0.59,0.44,0.59,da6f1595
322,Mark Lynch,eng ENG,DF,Stockport,29,1981,6,5,445,4.9,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,9978e52c
323,Dean Lyness,eng ENG,GK,Harriers,20,1991,6,6,540,6.0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,ec0f5dc9
324,Levi Mackin,wls WAL,MF,Alfreton Town,25,1986,11,11,928,10.3,1,1,2,0,1,1,3,0,0.10,0.10,0.19,0.00,0.10,c9edb95c
325,Jack Mackreth,eng ENG,MF,Barrow,19,1992,44,36,3376,37.5,5,8,13,5,0,0,3,0,0.13,0.21,0.35,0.13,0.35,0d8d60c2
326,Carl Magnay,nir NIR,DF,Gateshead,22,1989,4,3,226,2.5,0,0,0,0,0,0,0,1,0.00,0.00,0.00,0.00,0.00,063ce8cd
327,Matty Mainwaring,ie IRL,MF,Stockport,21,1990,14,14,1146,12.7,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,f1dfcc57
328,Serge Makofo,cg CGO,FWMF,Grimsby Town,24,1986,18,15,1228,13.6,4,0,4,4,0,0,3,0,0.29,0.00,0.29,0.29,0.29,819af8c4
329,Anthony Malbon,,FW,Harriers,19,1991,17,14,1210,13.4,8,2,10,8,0,0,1,0,0.60,0.15,0.74,0.60,0.74,3fd441cf
330,Yado Mambo,eng ENG,DF,Ebbsfleet United,19,1991,24,24,2096,23.3,1,1,2,1,0,0,3,2,0.04,0.04,0.09,0.04,0.09,d3ef83df
331,Andrew Mangan,eng ENG,FW,Fleetwood Town,24,1986,41,39,3362,37.4,19,10,29,14,5,5,5,0,0.51,0.27,0.78,0.37,0.64,e1a7101a
332,Adam Marriott,eng ENG,FW,Cambridge,20,1991,11,10,708,7.9,3,2,5,3,0,0,1,0,0.38,0.25,0.64,0.38,0.64,cfaf78a0
333,Alan Marriott,eng ENG,GK,Mansfield Town,32,1978,45,45,4050,45.0,1,0,1,1,0,0,2,0,0.02,0.00,0.02,0.02,0.02,f89b983c
334,Jordan Marshall,eng ENG,FW,Alfreton Town,18,1993,12,5,527,5.9,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,ad4cd61e
335,James Marwood,eng ENG,FW,Gateshead,21,1990,21,5,739,8.2,0,3,3,0,0,0,1,1,0.00,0.37,0.37,0.00,0.37,70bcb39c
336,Jamille Matt,eng ENG,FW,Harriers,21,1989,32,24,2158,24.0,11,8,19,11,0,0,1,0,0.46,0.33,0.79,0.46,0.79,7ce7baa4
337,Jason Matthews,eng ENG,GK,Bath City,36,1975,10,10,900,10.0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,18f250b6
338,Chris Maxwell,wls WAL,GK,Wrexham,21,1990,10,10,900,10.0,0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,609f9b60
339,Joslain Mayebi,cm CMR,GK,Wrexham,24,1986,36,36,3240,36.0,0,0,0,0,0,0,2,0,0.00,0.00,0.00,0.00,0.00,ad2e080a
340,Craig McAllister,sct SCO,FW,Luton Town,31,1980,12,4,501,5.6,1,0,1,1,0,0,0,0,0.18,0.00,0.18,0.18,0.18,eda6b3ce
341,Craig McAllister,sct SCO,FW,Newport County,31,1980,24,19,1676,18.6,0,6,6,0,0,1,1,0,0.00,0.32,0.32,0.00,0.32,eda6b3ce
342,Gavin McCallum,ca CAN,FWMF,Lincoln City,23,1987,18,17,1397,15.5,3,2,5,3,0,0,0,0,0.19,0.13,0.32,0.19,0.32,19d0c9d6
343,Mark McCammon,bb BRB,FW,Braintree Town,32,1978,5,1,131,1.5,1,1,2,1,0,0,0,0,0.69,0.69,1.37,0.69,1.37,0528d679
344,Mark McCammon,bb BRB,FW,Lincoln City,32,1978,6,2,243,2.7,2,1,3,2,0,0,0,0,0.74,0.37,1.11,0.74,1.11,0528d679
345,Ryan McCann,,MF,Stockport,29,1981,19,11,1175,13.1,0,0,0,0,0,0,2,0,0.00,0.00,0.00,0.00,0.00,70bb2093
346,Luke McCarthy,eng ENG,MF,Grimsby Town,18,1993,5,4,292,3.2,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,d4a33626
347,Matt McClure,nir NIR,FW,Hayes & Yeading,19,1991,1,1,88,1.0,1,0,1,1,0,0,0,0,1.02,0.00,1.02,1.02,1.02,1dc33c8f
348,Sean McConville,eng ENG,MF,Stockport,22,1989,23,21,1808,20.1,4,4,8,3,1,1,3,0,0.20,0.20,0.40,0.15,0.35,6d1c00a8
349,Curtis McDonald,wls WAL,DF,Forest Green,23,1988,11,6,540,6.0,1,0,1,1,0,0,4,0,0.17,0.00,0.17,0.17,0.17,88abc74a
350,Jamie McGuire,eng ENG,MF,Fleetwood Town,27,1983,38,34,2928,32.5,1,3,4,1,0,0,8,1,0.03,0.09,0.12,0.03,0.12,c73f9fba
351,David McGurk,eng ENG,DF,York City,28,1982,19,18,1585,17.6,1,0,1,1,0,0,6,0,0.06,0.00,0.06,0.06,0.06,18a17e41
352,Leon McKenzie,eng ENG,FW,Kettering Town,33,1978,9,6,486,5.4,2,0,2,2,0,0,0,0,0.37,0.00,0.37,0.37,0.37,52e5b37f
353,James McKeown,ie IRL,GK,Grimsby Town,22,1989,46,46,4140,46.0,0,0,0,0,0,0,3,0,0.00,0.00,0.00,0.00,0.00,5641c7c6
354,Nick McKoy,eng ENG,MF,Tamworth,24,1986,14,14,1237,13.7,0,0,0,0,0,0,2,0,0.00,0.00,0.00,0.00,0.00,48abe568
355,Patrick McLaughlin,nir NIR,DFMF,York City,20,1991,44,42,3544,39.4,10,10,20,10,0,0,3,0,0.25,0.25,0.51,0.25,0.51,303fbb6c
356,Kevin McLeod,eng ENG,MF,Braintree Town,30,1980,1,0,16,0.2,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,50496eb0
357,Steve McNulty,eng ENG,DF,Fleetwood Town,27,1983,39,39,3394,37.7,0,0,0,0,0,0,8,0,0.00,0.00,0.00,0.00,0.00,ec321650
358,James McQuilkin,nir NIR,MF,Harriers,22,1989,3,1,104,1.2,1,0,1,1,0,0,1,0,0.87,0.00,0.87,0.87,0.87,c7e3bdd4
359,John McReady,eng ENG,MF,Darlington,19,1992,37,30,2647,29.4,2,1,3,2,0,0,1,0,0.07,0.03,0.10,0.07,0.10,fcc0cb45
360,Luke Medley,eng ENG,FWMF,Lincoln City,22,1989,6,0,191,2.1,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,8e931fed
361,Luke Medley,eng ENG,FWMF,Harriers,22,1989,13,7,634,7.0,0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,8e931fed
362,Alex Meechan,eng ENG,FWMF,Telford United,31,1980,5,2,211,2.3,1,0,1,1,0,0,0,0,0.43,0.00,0.43,0.43,0.43,f1a5c825
363,Steven Meechan,sct SCO,MF,Kettering Town,20,1991,21,17,1529,17.0,0,2,2,0,0,0,4,1,0.00,0.12,0.12,0.00,0.12,f0fd7534
364,Lindon Meikle,eng ENG,FWMF,Mansfield Town,23,1988,42,33,2852,31.7,7,5,12,7,0,0,3,0,0.22,0.16,0.38,0.22,0.38,15d3580a
365,James Meredith,au AUS,DFMF,York City,23,1988,43,43,3842,42.7,2,4,6,2,0,0,5,0,0.05,0.09,0.14,0.05,0.14,6b616c73
366,John Miles,eng ENG,FW,Stockport,29,1981,14,11,832,9.2,0,2,2,0,0,0,0,0,0.00,0.22,0.22,0.00,0.22,10178520
367,Ian Miller,eng ENG,DF,Grimsby Town,27,1983,20,20,1800,20.0,2,0,2,2,0,0,2,0,0.10,0.00,0.10,0.10,0.10,33f87705
368,Ian Miller,eng ENG,DF,Darlington,27,1983,16,16,1440,16.0,0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,33f87705
369,Tom Miller,eng ENG,DF,Newport County,21,1990,24,20,1804,20.0,0,0,0,0,0,0,6,0,0.00,0.00,0.00,0.00,0.00,4fd6a3b1
370,Tom Miller,eng ENG,DF,Lincoln City,21,1990,8,8,720,8.0,1,0,1,1,0,0,2,0,0.12,0.00,0.12,0.12,0.12,4fd6a3b1
371,Jamie Milligan,eng ENG,MF,Fleetwood Town,31,1980,25,19,1797,20.0,4,8,12,1,3,3,1,0,0.20,0.40,0.60,0.05,0.45,4bcf5871
372,Danny Mills,eng ENG,FW,Tamworth,20,1991,20,9,887,9.9,3,1,4,3,0,0,0,0,0.30,0.10,0.41,0.30,0.41,99c1acc9
373,Danny Mills,eng ENG,FW,Kettering Town,20,1991,18,17,1561,17.3,2,0,2,2,0,0,0,0,0.12,0.00,0.12,0.12,0.12,99c1acc9
374,Gary Mills,eng ENG,MF,Bath City,30,1981,4,2,238,2.6,0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,894928f7
375,Greg Mills,eng ENG,MF,Telford United,20,1990,16,7,889,9.9,2,2,4,2,0,0,5,0,0.20,0.20,0.40,0.20,0.40,e745a9f0
376,Piero Mingoia,eng ENG,MF,Hayes & Yeading,19,1991,7,6,495,5.5,2,0,2,2,0,0,0,0,0.36,0.00,0.36,0.36,0.36,0e3ecc15
377,Lee Minshull,eng ENG,MF,Newport County,25,1985,16,16,1358,15.1,1,3,4,1,0,0,4,1,0.07,0.20,0.27,0.07,0.27,455192cd
378,Chris Moore,eng ENG,MF,Gateshead,27,1984,24,13,1293,14.4,3,1,4,3,0,0,1,0,0.21,0.07,0.28,0.21,0.28,b7e71313
379,Amari Morgan-Smith,eng ENG,FWMF,Luton Town,22,1989,17,15,1235,13.7,9,4,13,9,0,1,5,0,0.66,0.29,0.95,0.66,0.95,6f7788d7
380,Andy Morrell,eng ENG,FW,Wrexham,36,1974,42,31,2488,27.6,10,7,17,10,0,0,0,0,0.36,0.25,0.61,0.36,0.61,43046a56
381,Callum Morris,ie IRL,DF,Hayes & Yeading,21,1990,3,2,189,2.1,0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,f389482a
382,Louis Moss,bb BRB,MF,Wrexham,18,1992,1,0,1,0.0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,98f36060
383,Louis Moult,eng ENG,FW,Alfreton Town,19,1992,1,1,45,0.5,0,0,0,0,0,0,0,1,0.00,0.00,0.00,0.00,0.00,240267a4
384,Louis Moult,eng ENG,FW,Mansfield Town,19,1992,1,0,23,0.3,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,240267a4
385,Yassin Moutaouakil,fr FRA,DF,Hayes & Yeading,25,1986,16,15,1324,14.7,0,1,1,0,0,0,6,0,0.00,0.07,0.07,0.00,0.07,a93feb7b
386,Cliff Moyo,zw ZIM,DF,Barrow,18,1993,9,4,453,5.0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,04c9d183
387,Vinny Mukendi,eng ENG,FW,Southport,19,1992,13,11,926,10.3,3,1,4,3,0,0,1,0,0.29,0.10,0.39,0.29,0.39,7d43b07f
388,Jamie Mullan,eng ENG,MF,Alfreton Town,23,1988,35,16,1708,19.0,1,2,3,1,0,0,1,1,0.05,0.11,0.16,0.05,0.16,20291dd9
389,James Mulley,eng ENG,MF,Hayes & Yeading,22,1988,1,1,66,0.7,0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,8a0c5387
390,Gary Mulligan,ie IRL,FW,Gateshead,26,1985,14,2,327,3.6,0,0,0,0,0,0,2,0,0.00,0.00,0.00,0.00,0.00,07fd9a1d
391,Adam Murray,eng ENG,MF,Mansfield Town,29,1981,38,38,3366,37.4,0,5,5,0,0,0,8,0,0.00,0.13,0.13,0.00,0.13,b0542647
392,Scott Murray,sct SCO,MF,Bath City,37,1974,35,15,1672,18.6,7,4,11,6,1,1,1,0,0.38,0.22,0.59,0.32,0.54,c5858a6c
393,Keiran Murtagh,ag ATG,DFMF,Cambridge,22,1988,7,0,141,1.6,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,56f56fa6
394,Paul Musselwhite,eng ENG,GK,York City,42,1968,3,3,270,3.0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,5335e276
395,Danny Naisbitt,eng ENG,GK,Cambridge,32,1978,45,45,4050,45.0,0,0,0,0,0,0,5,0,0.00,0.00,0.00,0.00,0.00,c8ef6d1d
396,Tom Naylor,eng ENG,DFMF,Mansfield Town,20,1991,5,5,366,4.1,0,0,0,0,0,0,1,2,0.00,0.00,0.00,0.00,0.00,d3e47002
397,Sean Newton,eng ENG,DF,Telford United,22,1988,33,33,2911,32.3,4,3,7,2,2,4,2,0,0.12,0.09,0.22,0.06,0.15,19680057
398,Sean Newton,eng ENG,DF,Stockport,22,1988,7,7,585,6.5,1,2,3,1,0,0,1,0,0.15,0.31,0.46,0.15,0.46,19680057
399,Clifford Ngobeni,za RSA,MF,Kettering Town,24,1987,10,7,717,8.0,1,0,1,1,0,0,1,0,0.13,0.00,0.13,0.13,0.13,84d98c26
400,Andrew Nicholas,eng ENG,DF,Barrow,27,1983,20,11,1070,11.9,0,0,0,0,0,0,2,0,0.00,0.00,0.00,0.00,0.00,5309b78e
401,Nicky Nicolau,cy CYP,MF,Lincoln City,27,1983,19,14,1112,12.4,0,2,2,0,0,0,0,0,0.00,0.16,0.16,0.00,0.16,e087d0e6
402,Kyle Nix,eng ENG,MF,Tamworth,25,1986,11,9,820,9.1,0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,01c2c2ad
403,Kyle Nix,eng ENG,MF,Gateshead,25,1986,8,2,249,2.8,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,01c2c2ad
404,Jon Nolan,eng ENG,MF,Stockport,19,1992,31,18,1886,21.0,0,1,1,0,0,0,3,0,0.00,0.05,0.05,0.00,0.05,c29ec816
405,James Norwood,eng ENG,FWMF,Forest Green,20,1990,38,34,2837,31.5,3,9,12,3,0,0,8,0,0.10,0.29,0.38,0.10,0.38,f01b35ea
406,Patrick Noubissié,cm CMR,MF,Kettering Town,28,1983,32,26,2456,27.3,0,3,3,0,0,0,3,1,0.00,0.11,0.11,0.00,0.11,9c416a31
407,John Nutter,eng ENG,DF,Lincoln City,29,1982,46,46,4113,45.7,2,6,8,2,0,0,2,0,0.04,0.13,0.18,0.04,0.18,9091ccb8
408,Aiden O'Brien,ie IRL,FWMF,Hayes & Yeading,17,1993,7,6,488,5.4,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,c5cc1b13
409,Alan O'Brien,ie IRL,MF,Gateshead,26,1985,12,11,895,9.9,0,5,5,0,0,0,0,0,0.00,0.50,0.50,0.00,0.50,d1d6fced
410,Aaron O'Connor,eng ENG,FW,Luton Town,27,1983,34,21,1908,21.2,5,4,9,4,1,2,2,0,0.24,0.19,0.42,0.19,0.38,6b1109ca
411,Danny O'Donnell,eng ENG,DF,Stockport,25,1986,34,32,2854,31.7,2,2,4,2,0,0,0,0,0.06,0.06,0.13,0.06,0.13,e6b6a369
412,Josh O'Keefe,ie IRL,MF,Lincoln City,22,1988,10,4,376,4.2,1,0,1,1,0,0,2,0,0.24,0.00,0.24,0.24,0.24,72310255
413,Josh O'Keefe,ie IRL,MF,Southport,22,1988,7,5,431,4.8,0,0,0,0,0,0,2,1,0.00,0.00,0.00,0.00,0.00,72310255
414,Stephen O'Leary,ie IRL,MF,Kettering Town,26,1985,11,11,867,9.6,0,0,0,0,0,0,2,0,0.00,0.00,0.00,0.00,0.00,b8ff3014
415,Luke O'Neill,eng ENG,DFMF,Mansfield Town,19,1991,42,42,3762,41.8,3,12,15,3,0,0,7,0,0.07,0.29,0.36,0.07,0.36,0b8720ce
416,Curtis Obeng,eng ENG,DF,Wrexham,22,1989,29,29,2559,28.4,1,4,5,1,0,0,4,1,0.04,0.14,0.18,0.04,0.18,91fd8884
417,Eddie Odhiambo,eng ENG,DF,Gateshead,25,1985,25,20,1862,20.7,0,1,1,0,0,0,6,0,0.00,0.05,0.05,0.00,0.05,d2b91c33
418,Yemi Odubade,ng NGA,FW,Gateshead,27,1984,29,27,2396,26.6,7,4,11,7,0,0,1,0,0.26,0.15,0.41,0.26,0.41,c8e01499
419,Rob Ogleby,wls WAL,FW,Wrexham,19,1992,6,2,200,2.2,1,0,1,1,0,0,0,0,0.45,0.00,0.45,0.45,0.45,d79b3d00
420,Sam Oji,eng ENG,DF,Tamworth,25,1985,13,12,1046,11.6,0,0,0,0,0,0,2,1,0.00,0.00,0.00,0.00,0.00,b86080a6
421,Curtis Osano,ke KEN,DF,Luton Town,24,1987,28,28,2413,26.8,0,3,3,0,0,0,4,0,0.00,0.11,0.11,0.00,0.11,95258709
422,Leon Osborne,eng ENG,FWMF,Southport,21,1989,4,1,117,1.3,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,da8d8f17
423,Eddie Oshodi,eng ENG,DF,Forest Green,19,1992,30,30,2657,29.5,0,3,3,0,0,0,7,0,0.00,0.10,0.10,0.00,0.10,292b7b1a
424,James Owen,wls WAL,MF,Barrow,20,1991,33,31,2689,29.9,0,1,1,0,0,0,6,0,0.00,0.03,0.03,0.00,0.03,304a68c1
425,Andy Owens,eng ENG,DF,Southport,21,1989,39,37,3339,37.1,4,6,10,4,0,0,2,0,0.11,0.16,0.27,0.11,0.27,d47c77f3
426,Lloyd Owusu,gh GHA,FW,Hayes & Yeading,34,1976,4,4,337,3.7,0,1,1,0,0,0,0,0,0.00,0.27,0.27,0.00,0.27,71f677d1
427,Julian Owusu-Bekoe,gh GHA,FW,Hayes & Yeading,22,1989,17,9,834,9.3,3,1,4,3,0,0,1,0,0.32,0.11,0.43,0.32,0.43,12cad2b4
428,Lanre Oyebanjo,ie IRL,DF,York City,21,1990,21,19,1717,19.1,2,2,4,2,0,0,1,0,0.10,0.10,0.21,0.10,0.21,60783348
429,Richard Pacquette,dm DMA,FW,Lincoln City,28,1983,13,9,688,7.6,3,0,3,3,0,0,1,0,0.39,0.00,0.39,0.39,0.39,d828195c
430,Richard Pacquette,dm DMA,FW,Hayes & Yeading,28,1983,18,13,1074,11.9,4,1,5,4,0,1,2,0,0.34,0.08,0.42,0.34,0.42,d828195c
431,Manny Panther,sct SCO,MF,Grimsby Town,27,1984,7,7,616,6.8,0,0,0,0,0,0,0,1,0.00,0.00,0.00,0.00,0.00,30bda73f
432,Keigan Parker,sct SCO,FW,Stockport,29,1982,1,0,11,0.1,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,95ef020d
433,Andy Parry,eng ENG,DF,Kettering Town,19,1991,1,1,90,1.0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,2a253b20
434,Andy Parry,eng ENG,DF,Southport,19,1991,24,20,1801,20.0,0,0,0,0,0,0,4,0,0.00,0.00,0.00,0.00,0.00,2a253b20
435,Danny Parslow,wls WAL,DF,York City,25,1985,27,17,1739,19.3,0,1,1,0,0,0,1,0,0.00,0.05,0.05,0.00,0.05,3a0d3acb
436,Matt Paterson,sct SCO,FW,Forest Green,21,1989,1,0,12,0.1,0,0,0,0,0,0,0,1,0.00,0.00,0.00,0.00,0.00,72dbe935
437,Michael Paton,sct SCO,FWMF,Stockport,22,1989,15,15,1208,13.4,4,2,6,4,0,0,2,0,0.30,0.15,0.45,0.30,0.45,0c67c8c7
438,Jordan Patrick,eng ENG,FW,Cambridge,18,1992,19,1,479,5.3,1,2,3,1,0,0,2,0,0.19,0.38,0.56,0.19,0.56,b7f698de
439,Kyle Patterson,eng ENG,FWMF,Tamworth,25,1986,41,26,2344,26.0,5,2,7,4,1,2,3,0,0.19,0.08,0.27,0.15,0.23,011cee79
440,John Paul Kissock,eng ENG,MF,Southport,21,1989,4,4,315,3.5,1,2,3,1,0,0,0,0,0.29,0.57,0.86,0.29,0.86,0d9d606c
441,John Paul Kissock,eng ENG,MF,Luton Town,21,1989,21,7,680,7.6,0,4,4,0,0,0,0,1,0.00,0.53,0.53,0.00,0.53,0d9d606c
442,Mike Pearson,wls WAL,DF,Barrow,23,1988,10,9,801,8.9,1,0,1,1,0,0,1,0,0.11,0.00,0.11,0.11,0.11,2fa3eb8a
443,Shaun Pearson,eng ENG,DFMF,Grimsby Town,22,1989,30,27,2597,28.9,3,1,4,3,0,0,7,0,0.10,0.03,0.14,0.10,0.14,37ee52da
444,Pelé,cv CPV,DF,Hayes & Yeading,33,1978,19,17,1544,17.2,1,0,1,1,0,0,2,0,0.06,0.00,0.06,0.06,0.06,c9c6b67c
445,Harry Pell,eng ENG,MF,Cambridge,19,1991,7,7,630,7.0,2,0,2,2,0,0,0,0,0.29,0.00,0.29,0.29,0.29,3924d508
446,Carl Pentney,eng ENG,GK,Hayes & Yeading,21,1989,9,9,784,8.7,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,85331cc6
447,Kyle Perry,eng ENG,FW,Lincoln City,25,1986,24,14,1199,13.3,3,0,3,3,0,0,2,0,0.23,0.00,0.23,0.23,0.23,e5824482
448,Kyle Perry,eng ENG,FW,Telford United,25,1986,19,13,1114,12.4,1,1,2,1,0,0,4,0,0.08,0.08,0.16,0.08,0.16,e5824482
449,Ryan Peters,eng ENG,DFFW,Braintree Town,23,1987,26,23,2099,23.3,0,1,1,0,0,0,4,0,0.00,0.04,0.04,0.00,0.04,0049be4b
450,Scott Phelan,eng ENG,MF,Harriers,23,1988,15,8,718,8.0,1,1,2,1,0,0,2,0,0.13,0.13,0.25,0.13,0.25,72e3c67f
451,Lee Phillips,eng ENG,FW,Bath City,30,1980,31,24,2077,23.1,3,0,3,3,0,0,5,0,0.13,0.00,0.13,0.13,0.13,f7f96aa8
452,Jordan Pickford,eng ENG,GK,Darlington,17,1994,17,17,1530,17.0,0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,4806ec67
453,Carl Piergianni,eng ENG,DFMF,Stockport,19,1992,40,39,3440,38.2,4,1,5,4,0,0,6,1,0.10,0.03,0.13,0.10,0.13,6d2c6cda
454,Danny Pilkington,eng ENG,MF,York City,21,1990,18,10,912,10.1,2,1,3,2,0,0,0,0,0.20,0.10,0.30,0.20,0.30,da654286
455,George Pilkington,eng ENG,DF,Luton Town,29,1981,33,33,2914,32.4,1,0,1,0,1,1,2,0,0.03,0.00,0.03,0.00,0.00,61dddd00
456,Kevin Pilkington,eng ENG,GK,Luton Town,37,1974,12,12,1080,12.0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,96ba3590
457,Nathaniel Pinney,eng ENG,FW,Ebbsfleet United,19,1991,25,17,1472,16.4,7,4,11,7,0,0,1,0,0.43,0.24,0.67,0.43,0.67,e14b986f
458,David Pipe,wls WAL,DFMF,Newport County,27,1983,33,32,2652,29.5,0,1,1,0,0,0,3,0,0.00,0.03,0.03,0.00,0.03,ae3183d0
459,Courtney Pitt,eng ENG,MF,Telford United,29,1981,4,4,293,3.3,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,5dabebd9
460,Conal Platt,ie IRL,FW,Cambridge,24,1986,5,2,207,2.3,2,0,2,2,0,0,0,0,0.87,0.00,0.87,0.87,0.87,47457ac1
461,Conal Platt,ie IRL,FW,Telford United,24,1986,3,2,150,1.7,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,47457ac1
462,Conal Platt,ie IRL,FW,Lincoln City,24,1986,14,14,1066,11.8,2,2,4,2,0,0,0,0,0.17,0.17,0.34,0.17,0.34,47457ac1
463,Mathias Pogba,gn GUI,FW,Wrexham,20,1990,37,27,2408,26.8,11,6,17,10,1,1,5,0,0.41,0.22,0.64,0.37,0.60,32f28ca4
464,Godfrey Poku,eng ENG,MF,Luton Town,21,1990,10,5,517,5.7,0,0,0,0,0,0,3,0,0.00,0.00,0.00,0.00,0.00,1fd3af92
465,Godfrey Poku,eng ENG,MF,Southport,21,1990,22,21,1876,20.8,0,0,0,0,0,0,8,0,0.00,0.00,0.00,0.00,0.00,1fd3af92
466,Nathan Pond,ms MSR,DFMF,Fleetwood Town,26,1985,34,29,2740,30.4,1,0,1,1,0,0,3,0,0.03,0.00,0.03,0.03,0.03,bbe1cdb6
467,Michael Pook,eng ENG,MF,Forest Green,25,1985,7,0,122,1.4,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,3cbebc77
468,Max Porter,eng ENG,MF,Newport County,24,1987,13,13,1158,12.9,0,0,0,0,0,0,2,0,0.00,0.00,0.00,0.00,0.00,61a0d0a9
469,Danny Potter,eng ENG,GK,Newport County,32,1979,16,16,1389,15.4,0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,7c054e14
470,Luke Potter,eng ENG,DF,Alfreton Town,22,1989,2,2,180,2.0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,6257b3d2
471,Michael Potts,eng ENG,MF,York City,19,1991,10,2,341,3.8,0,2,2,0,0,0,0,0,0.00,0.53,0.53,0.00,0.53,56821039
472,Alan Power,ie IRL,MF,Lincoln City,23,1988,42,42,3739,41.5,4,4,8,2,2,2,8,1,0.10,0.10,0.19,0.05,0.14,b773f1af
473,Dan Preston,eng ENG,DF,Telford United,19,1991,28,25,2235,24.8,1,1,2,1,0,0,8,0,0.04,0.04,0.08,0.04,0.08,6b8fbd64
474,Adam Proudlock,eng ENG,FW,Telford United,30,1981,18,6,681,7.6,2,0,2,2,0,0,1,0,0.26,0.00,0.26,0.26,0.26,345e1c6e
475,Andy Pugh,eng ENG,FW,Cambridge,22,1989,13,10,932,10.4,3,0,3,2,1,1,0,0,0.29,0.00,0.29,0.19,0.19,26cfac0a
476,Tadhg Purcell,ie IRL,FWMF,Darlington,26,1985,5,5,278,3.1,1,1,2,1,0,0,2,0,0.32,0.32,0.65,0.32,0.65,39e67612
477,Ben Purkiss,eng ENG,DF,Darlington,27,1984,12,12,1011,11.2,0,0,0,0,0,0,3,0,0.00,0.00,0.00,0.00,0.00,cafb162e
478,Ray Putterill,eng ENG,MF,Southport,22,1989,2,0,20,0.2,0,0,0,0,0,0,0,1,0.00,0.00,0.00,0.00,0.00,f2f71cae
479,Nathan Ralph,eng ENG,DF,Kettering Town,18,1993,13,12,1045,11.6,0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,2dec3014
480,Adam Reach,eng ENG,DFFW,Darlington,18,1993,5,2,220,2.4,1,0,1,1,0,0,0,0,0.41,0.00,0.41,0.41,0.41,33a2d4dc
481,Shane Redmond,ie IRL,GK,Mansfield Town,22,1989,1,1,90,1.0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,bf3fb2bd
482,Charlie Reece,eng ENG,MF,Tamworth,22,1988,7,4,374,4.2,0,1,1,0,0,0,0,0,0.00,0.24,0.24,0.00,0.24,9465cc8f
483,Jamie Reed,wls WAL,FW,York City,23,1987,35,17,1640,18.2,10,4,14,9,1,2,3,0,0.55,0.22,0.77,0.49,0.71,8f4311a8
