,,,,,,,Playing Time,Playing Time,Playing Time,Playing Time,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,-additional
163,Ousmane Fané,fr FRA,MF,Harriers,21,1993,20,20,1789,19.9,0,0,0,0,0,0,5,0,0.00,0.00,0.00,0.00,0.00,bcb5e539
164,Matthias Fanimo,eng ENG,MF,Eastleigh,21,1994,8,2,221,2.5,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,90798816
165,Paul Farman,eng ENG,GK,Lincoln City,25,1989,45,45,4050,45.0,0,0,0,0,0,0,3,0,0.00,0.00,0.00,0.00,0.00,69625393
166,Bayan Fenwick,eng ENG,FW,Torquay United,21,1993,7,4,468,5.2,0,0,0,0,0,0,1,1,0.00,0.00,0.00,0.00,0.00,f40ffb00
167,Scott Fenwick,eng ENG,FW,Tranmere Rovers,25,1990,3,0,61,0.7,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,6398390f
168,James Ferry,eng ENG,MF,Welling United,18,1997,7,7,615,6.8,0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,15caf25c
169,Alex Fisher,eng ENG,FW,Torquay United,25,1990,21,16,1480,16.4,5,0,5,5,0,0,1,0,0.30,0.00,0.30,0.30,0.30,58686521
170,Jonathan Flatt,eng ENG,GK,Cheltenham,20,1994,10,10,900,10.0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,372ef237
171,Ross Flitney,eng ENG,GK,Eastleigh,31,1984,30,30,2670,29.7,0,0,0,0,0,0,3,1,0.00,0.00,0.00,0.00,0.00,15817cc2
172,Luke Foster,eng ENG,DF,Southport,29,1985,29,29,2535,28.2,2,0,2,2,0,0,5,1,0.07,0.00,0.07,0.07,0.07,77e6a4c1
173,Lee Fowler,wls WAL,MF,Wrexham,32,1983,18,11,947,10.5,3,2,5,3,0,0,1,0,0.29,0.19,0.48,0.29,0.48,593e18b1
174,Andrew Fox,eng ENG,DF,Harriers,22,1993,6,6,535,5.9,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,681d6136
175,Zaine Francis-Angol,ag ATG,DFMF,Harriers,22,1993,26,23,2036,22.6,1,0,1,1,0,0,0,0,0.04,0.00,0.04,0.04,0.04,53f11d99
176,Elliott Frear,eng ENG,MF,Forest Green,24,1990,46,43,3738,41.5,5,12,17,5,0,0,0,0,0.12,0.29,0.41,0.12,0.41,d35e3468
177,Matt Fry,eng ENG,DF,Braintree Town,24,1990,27,26,2311,25.7,0,1,1,0,0,0,4,1,0.00,0.04,0.04,0.00,0.04,3ae5e618
178,Ali Fuseini,gh GHA,MF,Bromley,26,1988,41,37,3318,36.9,3,3,6,3,0,0,5,0,0.08,0.08,0.16,0.08,0.16,48e7398b
179,Jamal Fyfield,eng ENG,DFMF,Wrexham,26,1989,43,41,3747,41.6,0,2,2,0,0,0,7,2,0.00,0.05,0.05,0.00,0.05,321a93d5
180,Ian Gayle,jm JAM,DF,Welling United,22,1992,16,16,1350,15.0,2,0,2,2,0,0,2,0,0.13,0.00,0.13,0.13,0.13,daecaa0a
181,Exodus Geohaghon,eng ENG,DFMF,Torquay United,30,1985,18,16,1407,15.6,1,0,1,1,0,0,3,0,0.06,0.00,0.06,0.06,0.06,5d9b17f8
182,Jason Gilchrist,eng ENG,FW,Chester,20,1994,2,0,67,0.7,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,b1d5e363
183,Josh Gillies,eng ENG,MF,Gateshead,25,1990,23,21,1815,20.2,4,5,9,3,1,1,1,0,0.20,0.25,0.45,0.15,0.40,f51ce0a3
184,Josh Ginnelly,eng ENG,FWMF,Altrincham,18,1997,20,19,1723,19.1,5,2,7,5,0,0,2,0,0.26,0.10,0.37,0.26,0.37,c6bc201b
185,Matt Glennon,eng ENG,GK,FC Halifax Town,36,1978,20,20,1800,20.0,0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,1067a248
186,Arthur Gnahoua,eng ENG,FWMF,Harriers,22,1992,16,14,1249,13.9,4,2,6,4,0,0,0,0,0.29,0.14,0.43,0.29,0.43,7440346f
187,John Goddard,eng ENG,MF,Woking,22,1993,41,40,3421,38.0,17,5,22,16,1,1,5,0,0.45,0.13,0.58,0.42,0.55,a1ef5b63
188,Bradley Goldberg,eng ENG,FW,Bromley,21,1993,32,17,1708,19.0,5,2,7,5,0,1,0,0,0.26,0.11,0.37,0.26,0.37,de6f99f7
189,Rohdell Gordon,eng ENG,MF,Bromley,19,1996,15,11,1023,11.4,1,1,2,1,0,0,1,0,0.09,0.09,0.18,0.09,0.18,a2ea38fe
190,Josh Gowling,eng ENG,DF,Grimsby Town,31,1983,37,37,3217,35.7,2,1,3,2,0,0,8,1,0.06,0.03,0.08,0.06,0.08,4f8b99a4
191,Simon Grand,eng ENG,DF,Barrow,31,1984,40,37,3469,38.5,2,1,3,2,0,0,7,0,0.05,0.03,0.08,0.05,0.08,d179e8f1
192,James Gray,nir NIR,FW,Wrexham,23,1992,27,15,1458,16.2,7,0,7,6,1,1,2,0,0.43,0.00,0.43,0.37,0.37,5346d794
193,Mike Green,eng ENG,DFMF,Eastleigh,26,1989,34,22,2164,24.0,0,1,1,0,0,0,2,1,0.00,0.04,0.04,0.00,0.04,72013161
194,Adam Griffin,eng ENG,DFMF,Altrincham,30,1984,44,44,3833,42.6,0,2,2,0,0,0,8,0,0.00,0.05,0.05,0.00,0.05,41c2028d
195,Anthony Griffith,ms MSR,MF,Altrincham,28,1986,1,0,6,0.1,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,28115e03
196,Russell Griffiths,eng ENG,GK,FC Halifax Town,19,1996,1,1,35,0.4,0,0,0,0,0,0,0,1,0.00,0.00,0.00,0.00,0.00,691bd160
197,Scott Griffiths,eng ENG,DF,Woking,29,1985,3,3,251,2.8,0,1,1,0,0,0,0,0,0.00,0.36,0.36,0.00,0.36,e7ec129d
198,Ashley Grimes,eng ENG,MF,Barrow,28,1986,17,8,726,8.1,1,0,1,1,0,1,1,0,0.12,0.00,0.12,0.12,0.12,f58317ab
199,Jamie Grimes,eng ENG,DFMF,Dover Athletic,24,1990,31,26,2410,26.8,2,2,4,2,0,0,1,0,0.07,0.07,0.15,0.07,0.15,97a7d953
200,Kurtis Guthrie,eng ENG,FW,Forest Green,22,1993,40,28,2605,28.9,11,5,16,11,0,0,7,0,0.38,0.17,0.55,0.38,0.55,7fe7249d
201,Sam Habergham,eng ENG,DFFW,Braintree Town,23,1992,45,45,3925,43.6,0,0,0,0,0,0,6,0,0.00,0.00,0.00,0.00,0.00,45bbf59f
202,Asa Hall,eng ENG,DFMF,Cheltenham,28,1986,34,18,1708,19.0,2,3,5,2,0,0,3,0,0.11,0.16,0.26,0.11,0.26,f6312f3d
203,Danny Hall,eng ENG,DF,Guiseley,31,1983,12,11,933,10.4,0,0,0,0,0,0,2,0,0.00,0.00,0.00,0.00,0.00,a13180ee
204,Andy Halls,eng ENG,DF,Macclesfield,23,1992,41,39,3419,38.0,0,1,1,0,0,0,10,1,0.00,0.03,0.03,0.00,0.03,1ad6c55a
205,CJ Hamilton,ie IRL,FWMF,Gateshead,20,1995,25,21,1988,22.1,2,5,7,2,0,0,0,0,0.09,0.23,0.32,0.09,0.32,63ffd16e
206,CJ Hamilton,ie IRL,FWMF,FC Halifax Town,20,1995,9,6,571,6.3,3,1,4,3,0,0,0,0,0.47,0.16,0.63,0.47,0.63,63ffd16e
207,Joe Hanks,eng ENG,MF,Cheltenham,20,1995,1,0,12,0.1,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,16497dad
208,Ross Hannah,eng ENG,FW,Chester,29,1986,42,40,3539,39.3,22,3,25,20,2,2,4,0,0.56,0.08,0.64,0.51,0.58,07eeb21b
209,Dan Harding,eng ENG,DF,Eastleigh,31,1983,31,30,2418,26.9,0,1,1,0,0,0,1,0,0.00,0.04,0.04,0.00,0.04,f0ccb090
210,Marcus Harness,eng ENG,FWMF,Aldershot Town,19,1996,2,0,32,0.4,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,90e9ca3d
211,Shaun Harrad,eng ENG,FW,Torquay United,30,1984,18,15,1269,14.1,3,1,4,3,0,0,3,0,0.21,0.07,0.28,0.21,0.28,7df0cd65
212,Cian Harries,wls WAL,DFMF,Cheltenham,18,1997,1,0,10,0.1,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,6ee0d5eb
213,Jay Harris,eng ENG,DFMF,Tranmere Rovers,28,1987,41,40,3574,39.7,3,3,6,3,0,0,14,0,0.08,0.08,0.15,0.08,0.15,1fafe92d
214,Callum Hassan,eng ENG,FW,Harriers,22,1993,3,2,199,2.2,1,0,1,1,0,0,1,0,0.45,0.00,0.45,0.45,0.45,dc8507a2
215,Will Hatfield,eng ENG,MF,Guiseley,23,1991,38,36,3328,37.0,3,3,6,3,0,0,5,0,0.08,0.08,0.16,0.08,0.16,4c9e10ea
216,Sam Hatton,eng ENG,DFMF,Aldershot Town,27,1988,30,21,1712,19.0,4,2,6,3,1,1,2,0,0.21,0.11,0.32,0.16,0.26,24e5dc19
217,Gianluca Havern,eng ENG,DF,Altrincham,26,1988,31,30,2655,29.5,0,1,1,0,0,0,5,1,0.00,0.03,0.03,0.00,0.03,0d46c126
218,Terry Hawkridge,eng ENG,MF,Lincoln City,25,1990,38,34,2908,32.3,1,11,12,1,0,0,2,0,0.03,0.34,0.37,0.03,0.37,b9735ef8
219,Andy Haworth,eng ENG,MF,Barrow,26,1988,37,32,2714,30.2,3,5,8,3,0,0,5,0,0.10,0.17,0.27,0.10,0.27,8e055808
220,Danny Haynes,eng ENG,FWMF,Boreham Wood,27,1988,8,6,435,4.8,2,0,2,2,0,0,1,0,0.41,0.00,0.41,0.41,0.41,44b31c52
221,Liam Hearn,eng ENG,FW,Barrow,29,1985,1,1,79,0.9,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,77951f1d
222,Liam Hearn,eng ENG,FW,Lincoln City,29,1985,20,13,1036,11.5,10,1,11,10,0,0,1,0,0.87,0.09,0.96,0.87,0.96,77951f1d
223,Conor Henderson,eng ENG,MF,Grimsby Town,23,1991,3,1,114,1.3,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,5f74f8f6
224,Ben Heneghan,eng ENG,DF,Chester,21,1993,43,42,3578,39.8,2,2,4,2,0,0,7,1,0.05,0.05,0.10,0.05,0.10,846ac45b
225,Simon Heslop,eng ENG,MF,Torquay United,28,1987,20,19,1599,17.8,0,1,1,0,0,0,3,1,0.00,0.06,0.06,0.00,0.06,360899d6
226,Simon Heslop,eng ENG,MF,Wrexham,28,1987,20,20,1704,18.9,3,1,4,3,0,0,5,0,0.16,0.05,0.21,0.16,0.21,360899d6
227,Steven Hewitt,eng ENG,MF,Chester,21,1993,2,1,74,0.8,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,c78e1903
228,Steven Hewitt,eng ENG,MF,Southport,21,1993,12,5,526,5.8,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,c78e1903
229,Michael Higdon,eng ENG,FW,Tranmere Rovers,31,1983,9,8,648,7.2,2,0,2,2,0,0,1,0,0.28,0.00,0.28,0.28,0.28,580fac60
230,Matt Hill,eng ENG,DF,Tranmere Rovers,34,1981,31,31,2790,31.0,1,1,2,1,0,0,4,0,0.03,0.03,0.06,0.03,0.06,c1151f6b
231,Patrick Hoban,ie IRL,FW,Grimsby Town,24,1991,10,8,640,7.1,0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,f934cffd
232,Elliot Hodge,,,Lincoln City,19,1996,8,5,411,4.6,0,2,2,0,0,0,0,0,0.00,0.44,0.44,0.00,0.44,6bdcbfaa
233,Jared Hodgkiss,eng ENG,DF,Harriers,28,1986,43,40,3584,39.8,0,5,5,0,0,0,3,0,0.00,0.13,0.13,0.00,0.13,0ce6f935
234,Liam Hogan,eng ENG,DFMF,Tranmere Rovers,26,1989,18,17,1401,15.6,2,0,2,2,0,0,1,0,0.13,0.00,0.13,0.13,0.13,7a5e2895
235,Darren Holden,eng ENG,DF,Gateshead,21,1993,7,5,435,4.8,0,1,1,0,0,0,0,0,0.00,0.21,0.21,0.00,0.21,ea4f1e83
236,Dan Holman,eng ENG,FW,Cheltenham,25,1990,18,18,1620,18.0,16,3,19,15,1,1,4,0,0.89,0.17,1.06,0.83,1.00,bb1ae2c6
237,Dan Holman,eng ENG,FW,Woking,25,1990,26,26,2187,24.3,14,2,16,14,0,0,1,0,0.58,0.08,0.66,0.58,0.66,bb1ae2c6
238,Marcus Holness,eng ENG,DF,Tranmere Rovers,26,1988,4,1,161,1.8,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,90f554c6
239,Marcus Holness,eng ENG,DF,Altrincham,26,1988,14,14,1260,14.0,1,1,2,1,0,0,3,0,0.07,0.07,0.14,0.07,0.14,90f554c6
240,Chris Holroyd,eng ENG,FW,Macclesfield,28,1986,42,39,3417,38.0,1,8,9,1,0,0,1,0,0.03,0.21,0.24,0.03,0.24,667b7110
241,George Honeyman,eng ENG,MF,Gateshead,20,1994,9,6,633,7.0,1,0,1,1,0,0,1,0,0.14,0.00,0.14,0.14,0.14,84afeaff
242,Evan Horwood,eng ENG,DF,Grimsby Town,29,1986,11,11,985,10.9,0,2,2,0,0,0,1,0,0.00,0.18,0.18,0.00,0.18,3e9ca1a1
243,Callum Howe,eng ENG,DFFW,Lincoln City,21,1994,27,27,2430,27.0,0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,a121920f
244,Luke Howell,eng ENG,DFMF,Boreham Wood,28,1987,37,32,2713,30.1,6,0,6,6,0,0,1,0,0.20,0.00,0.20,0.20,0.20,7467a32a
245,Kyle Howkins,eng ENG,DF,Harriers,19,1996,8,8,720,8.0,1,0,1,1,0,0,1,0,0.12,0.00,0.12,0.12,0.12,c52c7ff9
246,Connor Hughes,eng ENG,MF,FC Halifax Town,22,1993,33,7,1227,13.6,4,1,5,4,0,0,1,0,0.29,0.07,0.37,0.29,0.37,b0a6020b
247,Jeff Hughes,nir NIR,DFMF,Tranmere Rovers,30,1985,18,18,1522,16.9,1,1,2,1,0,0,3,0,0.06,0.06,0.12,0.06,0.12,f38f0c25
248,Johnny Hunt,wls WAL,DFMF,Chester,24,1990,44,43,3933,43.7,2,2,4,2,0,0,3,0,0.05,0.05,0.09,0.05,0.09,10198da1
249,James Hurst,eng ENG,DF,Torquay United,23,1992,17,17,1456,16.2,7,3,10,7,0,0,5,0,0.43,0.19,0.62,0.43,0.62,a59de39b
250,James Hurst,eng ENG,DF,Guiseley,23,1992,18,18,1563,17.4,2,1,3,2,0,0,3,1,0.12,0.06,0.17,0.12,0.17,a59de39b
251,Michael Ihiekwe,eng ENG,DF,Tranmere Rovers,22,1992,35,34,3010,33.4,2,2,4,2,0,0,3,0,0.06,0.06,0.12,0.06,0.12,d9524d3b
252,Kayden Jackson,eng ENG,FWMF,Wrexham,21,1994,36,17,1796,20.0,4,8,12,4,0,0,0,0,0.20,0.40,0.60,0.20,0.60,4cb3b5a7
253,Marlon Jackson,eng ENG,FWMF,Tranmere Rovers,24,1990,11,2,315,3.5,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,4188994a
254,Shwan Jalal,iq IRQ,GK,Macclesfield,31,1983,37,37,3229,35.9,0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,430a53c8
255,Kingsley James,eng ENG,DFMF,FC Halifax Town,23,1992,46,46,4091,45.5,7,6,13,6,1,1,6,0,0.15,0.13,0.29,0.13,0.26,514e7935
256,Shaun Jeffers,eng ENG,FW,Woking,23,1992,1,1,29,0.3,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,c95e9f51
257,Ben Jefford,eng ENG,DF,Forest Green,20,1994,2,1,105,1.2,0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,a929de91
258,Ben Jefford,eng ENG,DF,Welling United,20,1994,25,24,2168,24.1,0,2,2,0,0,0,4,0,0.00,0.08,0.08,0.00,0.08,a929de91
259,Anthony Jeffrey,gy GUY,FWMF,Boreham Wood,20,1994,20,14,1296,14.4,1,2,3,1,0,0,3,0,0.07,0.14,0.21,0.07,0.21,5e7602a2
260,Anthony Jeffrey,gy GUY,FWMF,Forest Green,20,1994,4,1,96,1.1,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,5e7602a2
261,Connor Jennings,eng ENG,FWMF,Wrexham,23,1991,45,45,4010,44.6,14,12,26,9,5,6,9,0,0.31,0.27,0.58,0.20,0.47,e4f433e5
262,James Jennings,eng ENG,DF,Forest Green,27,1987,31,30,2590,28.8,6,0,6,6,0,0,7,0,0.21,0.00,0.21,0.21,0.21,77064a6a
263,Ryan Jennings,eng ENG,FW,Cheltenham,20,1995,9,6,511,5.7,0,1,1,0,0,0,0,0,0.00,0.18,0.18,0.00,0.18,833dc1c8
264,Ryan Jennings,eng ENG,FW,Grimsby Town,20,1995,9,3,393,4.4,0,1,1,0,0,0,1,0,0.00,0.23,0.23,0.00,0.23,833dc1c8
265,Steve Jennings,eng ENG,MF,Tranmere Rovers,30,1984,42,40,3659,40.7,2,1,3,2,0,0,11,0,0.05,0.02,0.07,0.05,0.07,a747de3b
266,Danny Johnson,eng ENG,FW,Gateshead,22,1993,36,20,1875,20.8,13,2,15,13,0,0,2,0,0.62,0.10,0.72,0.62,0.72,fb8c7c98
267,Oli Johnson,eng ENG,FW,Guiseley,27,1987,12,5,478,5.3,2,0,2,2,0,0,0,0,0.38,0.00,0.38,0.38,0.38,e01a4c75
268,Sam Johnson,eng ENG,GK,FC Halifax Town,22,1992,25,25,2250,25.0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,a8fe5f70
269,Alex Jones,eng ENG,FW,Grimsby Town,20,1994,4,3,235,2.6,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,018961c6
270,Andrai Jones,eng ENG,DF,Southport,23,1992,20,15,1339,14.9,0,1,1,0,0,0,2,2,0.00,0.07,0.07,0.00,0.07,d47f08d3
271,Darren Jones,eng ENG,DF,Forest Green,31,1983,10,8,689,7.7,0,0,0,0,0,0,3,0,0.00,0.00,0.00,0.00,0.00,15ad43ac
272,Gary Jones,eng ENG,MF,Southport,38,1977,43,43,3714,41.3,5,2,7,4,1,2,2,1,0.12,0.05,0.17,0.10,0.15,0f95466a
273,Alan Julian,nir NIR,GK,Bromley,32,1983,32,32,2880,32.0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,6634408e
274,Clovis Kamdjo,cm CMR,DFMF,Forest Green,24,1990,4,0,34,0.4,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,dc2f2359
275,Clovis Kamdjo,cm CMR,DFMF,Boreham Wood,24,1990,31,28,2499,27.8,3,4,7,3,0,0,3,0,0.11,0.14,0.25,0.11,0.25,dc2f2359
276,Ibrahim Kargbo,sl SLE,DFMF,Welling United,33,1982,10,10,900,10.0,0,1,1,0,0,0,1,0,0.00,0.10,0.10,0.00,0.10,e8a6aab2
277,Scott Kashket,eng ENG,FWMF,Welling United,19,1996,7,6,530,5.9,0,2,2,0,0,1,0,0,0.00,0.34,0.34,0.00,0.34,6b5ec72d
278,Michael Kay,eng ENG,DF,Chester,25,1989,12,9,892,9.9,1,0,1,1,0,0,3,0,0.10,0.00,0.10,0.10,0.10,68fdb9a3
279,Marcus Kelly,eng ENG,MF,Forest Green,29,1986,29,18,1889,21.0,0,2,2,0,0,0,3,1,0.00,0.10,0.10,0.00,0.10,a9c9e0ba
280,Jimmy Keohane,ie IRL,DFMF,Woking,24,1991,15,7,751,8.3,2,0,2,2,0,0,2,0,0.24,0.00,0.24,0.24,0.24,76b2019e
281,Chris Kettings,sct SCO,GK,Bromley,22,1992,14,14,1260,14.0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,7fc20518
282,Otis Khan,pk PAK,DFFW,Barrow,19,1995,8,6,617,6.9,4,1,5,4,0,0,0,0,0.58,0.15,0.73,0.58,0.73,013a61ae
283,Brendan Kiernan,eng ENG,FWMF,Bromley,22,1992,1,1,90,1.0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,7b3ca119
284,Tom King,wls WAL,GK,Braintree Town,20,1995,16,16,1440,16.0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,5791b997
285,Tom King,wls WAL,GK,Welling United,20,1995,20,20,1800,20.0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,5791b997
286,Lewis Kinsella,eng ENG,DF,Harriers,20,1994,13,13,1170,13.0,0,2,2,0,0,0,3,0,0.00,0.15,0.15,0.00,0.15,fd58113c
287,Jake Kirby,eng ENG,MF,Tranmere Rovers,21,1994,15,9,765,8.5,3,1,4,3,0,0,0,0,0.35,0.12,0.47,0.35,0.47,06c1e972
288,Calum Kitscha,eng ENG,GK,Cheltenham,22,1993,1,0,15,0.2,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,23b998c6
289,Paddy Lacey,eng ENG,MF,Barrow,22,1993,23,20,1753,19.5,0,0,0,0,0,0,4,0,0.00,0.00,0.00,0.00,0.00,c9449d8a
290,Ross Lafayette,eng ENG,FW,Eastleigh,28,1987,22,13,1122,12.5,4,2,6,4,0,0,3,0,0.32,0.16,0.48,0.32,0.48,7eff29c1
291,Ross Lafayette,eng ENG,FW,Aldershot Town,28,1987,16,13,1171,13.0,2,3,5,1,1,1,4,0,0.15,0.23,0.38,0.08,0.31,7eff29c1
292,Kelvin Langmead,eng ENG,DFMF,Harriers,30,1985,39,39,3465,38.5,3,1,4,3,0,0,0,0,0.08,0.03,0.10,0.08,0.10,bf1ea24d
293,Damon Lathrope,eng ENG,MF,Aldershot Town,25,1989,21,18,1603,17.8,1,0,1,1,0,0,5,0,0.06,0.00,0.06,0.06,0.06,4138f0a8
294,James Lawrie,nir NIR,FW,Altrincham,24,1990,43,38,3447,38.3,4,5,9,4,0,0,3,0,0.10,0.13,0.23,0.10,0.23,b9d4a527
295,Scott Leather,eng ENG,DF,Altrincham,22,1992,44,41,3799,42.2,0,0,0,0,0,0,5,0,0.00,0.00,0.00,0.00,0.00,89658fa7
296,Harry Lee,eng ENG,MF,Welling United,20,1995,30,29,2548,28.3,0,2,2,0,0,0,4,0,0.00,0.07,0.07,0.00,0.07,efbc8f3a
297,Paul Lewis,eng ENG,MF,Macclesfield,20,1994,25,23,1884,20.9,5,2,7,5,0,0,5,1,0.24,0.10,0.33,0.24,0.33,140fb136
298,Danny Livesey,eng ENG,DF,Barrow,30,1984,39,39,3311,36.8,3,1,4,3,0,0,2,1,0.08,0.03,0.11,0.08,0.11,3f27e09e
299,Ryan Lloyd,eng ENG,MF,Chester,21,1994,22,21,1807,20.1,0,2,2,0,0,0,0,0,0.00,0.10,0.10,0.00,0.10,4d64dde6
300,Adam Lockwood,eng ENG,DF,Guiseley,33,1981,26,24,2140,23.8,0,0,0,0,0,0,2,1,0.00,0.00,0.00,0.00,0.00,b119313d
301,Joel Logan,eng ENG,FWMF,Wrexham,20,1995,3,0,74,0.8,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,9606ccb8
302,Kevin Lokko,eng ENG,DFMF,Welling United,19,1995,38,36,3262,36.2,1,1,2,1,0,0,2,0,0.03,0.03,0.06,0.03,0.06,248c483c
303,Sean Long,ie IRL,DFMF,Braintree Town,20,1995,9,9,810,9.0,0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,ebfab2ea
304,Keith Lowe,eng ENG,DFMF,Harriers,29,1985,20,20,1800,20.0,2,0,2,2,0,0,0,0,0.10,0.00,0.10,0.10,0.10,d3450d55
305,Jamie Lucas,wls WAL,FW,Boreham Wood,19,1995,24,19,1452,16.1,7,0,7,7,0,0,0,0,0.43,0.00,0.43,0.43,0.43,6295b3f3
306,Angus MacDonald,eng ENG,DF,Torquay United,22,1992,41,41,3690,41.0,2,1,3,2,0,0,9,0,0.05,0.02,0.07,0.05,0.07,9ca3f7e4
307,Charlie MacDonald,eng ENG,FW,Boreham Wood,34,1981,18,12,1060,11.8,1,0,1,1,0,0,0,0,0.08,0.00,0.08,0.08,0.08,bf812107
308,Shaun MacDonald,wls WAL,MF,Gateshead,27,1988,2,2,180,2.0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,fdcff59c
309,Jack Mackreth,eng ENG,MF,Tranmere Rovers,23,1992,8,1,185,2.1,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0d8d60c2
310,Jack Mackreth,eng ENG,MF,Grimsby Town,23,1992,15,5,524,5.8,1,2,3,1,0,0,1,0,0.17,0.34,0.52,0.17,0.52,0d8d60c2
311,Sam Magri,mt MLT,DF,Dover Athletic,21,1994,43,42,3629,40.3,0,4,4,0,0,0,8,0,0.00,0.10,0.10,0.00,0.10,b6911e8f
312,Craig Mahon,ie IRL,FWMF,Chester,26,1989,39,20,2090,23.2,1,0,1,1,0,0,2,0,0.04,0.00,0.04,0.04,0.04,35079abb
313,Andrew Mangan,eng ENG,FW,Tranmere Rovers,28,1986,22,16,1524,16.9,7,0,7,6,1,2,2,0,0.41,0.00,0.41,0.35,0.35,e1a7101a
314,Jonny Margetts,eng ENG,FW,Tranmere Rovers,21,1993,10,6,471,5.2,2,0,2,2,0,0,1,0,0.38,0.00,0.38,0.38,0.38,83c4ff98
315,Jonny Margetts,eng ENG,FW,Southport,21,1993,3,3,217,2.4,2,0,2,2,0,0,0,0,0.83,0.00,0.83,0.83,0.83,83c4ff98
316,Jonny Margetts,eng ENG,FW,Altrincham,21,1993,6,6,496,5.5,2,1,3,2,0,0,0,0,0.36,0.18,0.54,0.36,0.54,83c4ff98
317,George Maris,eng ENG,DFFW,Guiseley,19,1996,7,7,539,6.0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,3e189b2b
318,John Marsden,eng ENG,FW,Macclesfield,22,1992,2,0,24,0.3,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,e306d054
319,Liam Marsden,eng ENG,DF,Guiseley,20,1994,1,0,8,0.1,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,6eaae9bd
320,Tyrone Marsh,eng ENG,FWMF,Torquay United,21,1993,18,11,1000,11.1,7,0,7,6,1,1,0,1,0.63,0.00,0.63,0.54,0.54,f1f16eb4
321,Tyrone Marsh,eng ENG,FWMF,Dover Athletic,21,1993,8,1,186,2.1,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,f1f16eb4
322,Keanu Marsh-Brown,gy GUY,MF,Forest Green,22,1992,43,37,3126,34.7,8,7,15,8,0,0,6,0,0.23,0.20,0.43,0.23,0.43,7d9d4111
323,Marcus Marshall,eng ENG,FWMF,Grimsby Town,25,1989,16,3,481,5.3,0,0,0,0,0,0,2,0,0.00,0.00,0.00,0.00,0.00,396e86a2
324,James Marwood,eng ENG,FW,Gateshead,25,1990,10,5,544,6.0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,70bcb39c
325,Jonny Maxted,eng ENG,GK,Forest Green,21,1993,20,20,1800,20.0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,9fe4988d
326,Luke Maxwell,eng ENG,MF,Harriers,18,1997,37,33,2815,31.3,2,1,3,2,0,0,8,1,0.06,0.03,0.10,0.06,0.10,f0ec322b
