,,,,,,,Playing Time,Playing Time,Playing Time,Playing Time,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,-additional
164,Anthony Elding,eng ENG,FW,Grimsby Town,30,1982,16,8,798,8.9,2,0,2,1,1,1,1,0,0.23,0.00,0.23,0.11,0.11,02e4505f
165,Tom Elliott,eng ENG,FW,Cambridge,21,1990,32,31,2456,27.3,15,3,18,15,0,0,1,0,0.55,0.11,0.66,0.55,0.66,d73aa456
166,James Ellison,eng ENG,FW,Southport,20,1991,3,3,201,2.2,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,65dce50f
167,Danny Emerton,eng ENG,FWMF,Alfreton Town,20,1991,2,0,12,0.1,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,a2e94d3d
168,Jacob Erskine,eng ENG,FW,Dartford,23,1989,37,23,1943,21.6,3,2,5,3,0,0,2,0,0.14,0.09,0.23,0.14,0.23,331b4d15
169,Connor Essam,eng ENG,DFMF,Luton Town,20,1992,9,5,484,5.4,0,0,0,0,0,0,2,0,0.00,0.00,0.00,0.00,0.00,4df2d69b
170,Jack Evans,eng ENG,DFMF,Dartford,19,1993,15,6,624,6.9,2,0,2,2,0,0,1,0,0.29,0.00,0.29,0.29,0.29,3f356b51
171,Lee Evans,wls WAL,MF,Newport County,18,1994,22,18,1547,17.2,3,2,5,3,0,0,5,0,0.17,0.12,0.29,0.17,0.29,8ba29cfb
172,Micah Evans,eng ENG,FWMF,Macclesfield,19,1993,2,1,118,1.3,0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,50372f73
173,Rob Evans,wls WAL,MF,Wrexham,17,1995,4,3,315,3.5,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,426283e5
174,Will Evans,eng ENG,DFMF,Hereford United,20,1991,16,10,971,10.8,1,1,2,1,0,0,0,0,0.09,0.09,0.19,0.09,0.19,f74c4167
175,Will Evans,eng ENG,DFMF,Newport County,20,1991,6,3,271,3.0,0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,f74c4167
176,Ben Everson,eng ENG,FW,Gateshead,25,1987,11,2,311,3.5,2,0,2,2,0,0,0,0,0.58,0.00,0.58,0.58,0.58,512898f0
177,Waide Fairhurst,eng ENG,FW,Macclesfield,23,1989,40,28,2362,26.2,13,3,16,13,0,1,4,0,0.50,0.11,0.61,0.50,0.61,0d5e3f59
178,Paul Farman,eng ENG,GK,Lincoln City,22,1989,40,39,3580,39.8,0,0,0,0,0,0,2,0,0.00,0.00,0.00,0.00,0.00,69625393
179,Enes Fermino,cd COD,DFMF,Macclesfield,25,1987,4,4,302,3.4,0,1,1,0,0,0,2,0,0.00,0.30,0.30,0.00,0.30,298b7135
180,Nathan Fisher,eng ENG,FW,Gateshead,23,1989,23,10,949,10.5,3,0,3,3,0,0,0,0,0.28,0.00,0.28,0.28,0.28,3665d38c
181,Stuart Fleetwood,wls WAL,FW,Luton Town,26,1986,30,19,1699,18.9,9,4,13,9,0,1,3,1,0.48,0.21,0.69,0.48,0.69,2e551572
182,Greg Fleming,sct SCO,GK,Grimsby Town,25,1986,3,3,270,3.0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,ccefbf91
183,Matthew Fletcher,au AUS,FW,Cambridge,20,1992,2,1,104,1.2,0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,af03bf59
184,Matthew Flynn,,DF,Barrow,23,1989,22,19,1767,19.6,3,2,5,3,0,0,5,0,0.15,0.10,0.25,0.15,0.25,f461869a
185,Michael Flynn,wls WAL,MF,Newport County,31,1980,39,28,2567,28.5,2,4,6,2,0,0,3,0,0.07,0.14,0.21,0.07,0.21,cde68d72
186,Kieron Forbes,eng ENG,MF,Forest Green,21,1990,33,27,2461,27.3,0,1,1,0,0,0,1,0,0.00,0.04,0.04,0.00,0.04,3af5e739
187,Simon Ford,jm JAM,DF,Telford United,30,1981,6,5,467,5.2,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,77ade927
188,Simon Ford,jm JAM,DF,Grimsby Town,30,1981,2,2,119,1.3,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,77ade927
189,Lee Fowler,wls WAL,MF,Forest Green,29,1983,5,3,260,2.9,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,593e18b1
190,Leigh Franks,eng ENG,DF,Alfreton Town,21,1991,30,27,2506,27.8,2,1,3,2,0,0,8,0,0.07,0.04,0.11,0.07,0.11,f059caeb
191,Andy Gallinagh,eng ENG,DF,Hereford United,27,1985,27,26,2302,25.6,0,2,2,0,0,0,1,0,0.00,0.08,0.08,0.00,0.08,411a94f3
192,Scott Garner,eng ENG,DF,Lincoln City,22,1989,15,12,1113,12.4,0,0,0,0,0,0,5,0,0.00,0.00,0.00,0.00,0.00,e030820c
193,Scott Garner,eng ENG,DF,Cambridge,22,1989,5,5,429,4.8,0,1,1,0,0,0,0,0,0.00,0.21,0.21,0.00,0.21,e030820c
194,Michael Gash,eng ENG,FW,Cambridge,25,1986,27,27,2369,26.3,13,6,19,10,3,3,2,0,0.49,0.23,0.72,0.38,0.61,206ba5a5
195,Michael Gash,eng ENG,FW,Braintree Town,25,1986,6,6,539,6.0,1,0,1,1,0,0,0,0,0.17,0.00,0.17,0.17,0.17,206ba5a5
196,Michael Gash,eng ENG,FW,Harriers,25,1986,11,10,917,10.2,6,2,8,6,0,0,0,0,0.59,0.20,0.79,0.59,0.79,206ba5a5
197,Exodus Geohaghon,eng ENG,DFMF,Harriers,27,1985,3,3,270,3.0,0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,5d9b17f8
198,Exodus Geohaghon,eng ENG,DFMF,Mansfield Town,27,1985,17,17,1485,16.5,2,3,5,2,0,0,3,0,0.12,0.18,0.30,0.12,0.30,5d9b17f8
199,Billy Gibson,eng ENG,MF,Cambridge,21,1990,5,2,164,1.8,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,fc9017f7
200,Peter Gilbert,wls WAL,DF,Lincoln City,29,1983,14,14,1191,13.2,0,0,0,0,0,0,1,1,0.00,0.00,0.00,0.00,0.00,c0d4dc9a
201,Alex Gilbey,eng ENG,FWMF,Newport County,17,1994,5,4,321,3.6,0,1,1,0,0,0,0,0,0.00,0.28,0.28,0.00,0.28,b97f0be7
202,Josh Gillies,eng ENG,MF,Gateshead,22,1990,45,45,3802,42.2,15,12,27,12,3,4,0,0,0.36,0.28,0.64,0.28,0.57,f51ce0a3
203,Arthur Gnahoua,eng ENG,FWMF,Macclesfield,19,1992,3,0,45,0.5,1,0,1,1,0,0,0,0,2.00,0.00,2.00,2.00,2.00,7440346f
204,Matthew Godden,eng ENG,FW,Ebbsfleet United,21,1991,10,9,817,9.1,5,1,6,5,0,0,1,0,0.55,0.11,0.66,0.55,0.66,4e43f8c0
205,Jake Goodman,eng ENG,DFMF,Luton Town,18,1993,11,11,990,11.0,0,1,1,0,0,0,1,0,0.00,0.09,0.09,0.00,0.09,49751fb9
206,Johnny Gorman,nir NIR,MF,Cambridge,19,1992,2,0,75,0.8,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0dcc8a9f
207,Johnny Gorman,nir NIR,MF,Macclesfield,19,1992,1,0,13,0.1,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0dcc8a9f
208,Josh Gowling,eng ENG,DF,Harriers,28,1983,40,40,3565,39.6,4,0,4,4,0,0,5,0,0.10,0.00,0.10,0.10,0.10,4f8b99a4
209,Bagasan Graham,eng ENG,MF,Telford United,19,1992,6,4,366,4.1,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,d99c67a7
210,Luke Graham,wls WAL,DF,Hereford United,26,1986,43,42,3718,41.3,2,1,3,2,0,0,0,0,0.05,0.02,0.07,0.05,0.07,2b7070f4
211,Simon Grand,eng ENG,DF,Southport,28,1984,41,41,3540,39.3,7,0,7,7,0,1,6,1,0.18,0.00,0.18,0.18,0.18,d179e8f1
212,Andre Gray,jm JAM,FW,Luton Town,21,1991,44,39,3409,37.9,17,10,27,17,0,1,5,0,0.45,0.26,0.71,0.45,0.71,c24dba2a
213,Dan Gray,eng ENG,DFMF,Lincoln City,22,1989,35,31,2738,30.4,1,5,6,1,0,0,3,1,0.03,0.16,0.20,0.03,0.20,ad7f74cb
214,Adam Green,eng ENG,DF,Dartford,28,1984,18,17,1442,16.0,0,0,0,0,0,0,4,0,0.00,0.00,0.00,0.00,0.00,9085b193
215,Dominic Green,eng ENG,MF,Dartford,23,1989,3,1,130,1.4,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,ba91ed1b
216,Matt Green,eng ENG,FW,Mansfield Town,25,1987,42,40,3356,37.3,25,8,33,17,8,9,7,1,0.67,0.21,0.88,0.46,0.67,bcfec3dd
217,Paul Green,eng ENG,DFMF,Forest Green,25,1987,20,20,1715,19.1,0,2,2,0,0,0,4,1,0.00,0.10,0.10,0.00,0.10,5dc90ebe
218,Ben Greenhalgh,eng ENG,FWMF,Ebbsfleet United,20,1992,10,1,193,2.1,0,2,2,0,0,0,0,0,0.00,0.93,0.93,0.00,0.93,0e471c11
219,Adam Griffin,eng ENG,DFMF,Hyde,27,1984,39,38,3367,37.4,3,4,7,3,0,0,3,2,0.08,0.11,0.19,0.08,0.19,41c2028d
220,Rhys Griffiths,wls WAL,FW,Newport County,32,1980,10,4,319,3.5,0,1,1,0,0,0,0,0,0.00,0.28,0.28,0.00,0.28,e11b560a
221,Scott Griffiths,eng ENG,DF,Luton Town,26,1985,6,4,457,5.1,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,e7ec129d
222,Steve Guinan,eng ENG,FW,Harriers,36,1975,5,0,72,0.8,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,e42ddbe5
223,Gareth Gwillim,eng ENG,DF,Ebbsfleet United,29,1983,14,14,1220,13.6,0,2,2,0,0,0,1,0,0.00,0.15,0.15,0.00,0.15,47dbba9a
224,Sam Habergham,eng ENG,DFFW,Braintree Town,20,1992,39,37,3192,35.5,0,6,6,0,0,0,7,0,0.00,0.17,0.17,0.00,0.17,45bbf59f
225,Simon Hackney,eng ENG,MF,Stockport,28,1984,10,2,360,4.0,0,1,1,0,0,0,1,0,0.00,0.25,0.25,0.00,0.25,180c47d0
226,Simon Hackney,eng ENG,MF,Hereford United,28,1984,1,1,64,0.7,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,180c47d0
227,Andy Halls,eng ENG,DF,Stockport,20,1992,34,32,2630,29.2,1,0,1,1,0,0,7,1,0.03,0.00,0.03,0.03,0.03,1ad6c55a
228,Johan Hammar,se SWE,DF,Stockport,18,1994,6,5,464,5.2,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,9dc0fa97
229,Jamie Hand,eng ENG,MF,Mansfield Town,28,1984,1,0,10,0.1,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,47e7bcd7
230,Dan Hanford,wls WAL,GK,Hereford United,21,1991,12,12,1080,12.0,0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,d14eba8e
231,Ross Hannah,eng ENG,FW,Grimsby Town,26,1986,28,24,1930,21.4,11,2,13,11,0,0,3,0,0.51,0.09,0.61,0.51,0.61,07eeb21b
232,Matthew Harriott,eng ENG,MF,Alfreton Town,19,1992,10,9,835,9.3,0,1,1,0,0,0,2,0,0.00,0.11,0.11,0.00,0.11,52eceb8a
233,Jay Harris,eng ENG,DFMF,Wrexham,25,1987,37,37,3251,36.1,4,1,5,4,0,0,10,2,0.11,0.03,0.14,0.11,0.14,1fafe92d
234,Danny Harrison,eng ENG,MF,Dartford,29,1982,39,28,2490,27.7,6,3,9,6,0,0,3,0,0.22,0.11,0.33,0.22,0.33,e39d617f
235,Max Harrop,eng ENG,MF,Tamworth,19,1993,2,1,96,1.1,0,0,0,0,0,0,2,0,0.00,0.00,0.00,0.00,0.00,8904246d
236,Liam Hatch,eng ENG,DFFW,Gateshead,30,1982,29,20,1951,21.7,7,2,9,7,0,0,9,1,0.32,0.09,0.42,0.32,0.42,fb36dfa1
237,Sam Hatton,eng ENG,DFMF,Grimsby Town,24,1988,29,25,2371,26.3,3,0,3,3,0,0,5,0,0.11,0.00,0.11,0.11,0.11,24e5dc19
238,Curtis Haynes-Brown,eng ENG,DF,Cambridge,23,1989,18,12,1199,13.3,0,2,2,0,0,0,2,0,0.00,0.15,0.15,0.00,0.15,5c719bc9
239,Liam Hearn,eng ENG,FW,Grimsby Town,26,1985,5,2,239,2.7,1,0,1,1,0,0,0,0,0.38,0.00,0.38,0.38,0.38,77951f1d
240,Joe Heath,eng ENG,DF,Hereford United,23,1988,20,12,1296,14.4,0,0,0,0,0,0,5,0,0.00,0.00,0.00,0.00,0.00,1d8eca6b
241,Liam Henderson,eng ENG,FW,Gateshead,22,1989,11,5,503,5.6,1,0,1,1,0,0,2,0,0.18,0.00,0.18,0.18,0.18,6a615e11
242,Lee Hendrie,eng ENG,MF,Tamworth,35,1977,27,24,2132,23.7,3,6,9,3,0,0,11,1,0.13,0.25,0.38,0.13,0.38,8716663c
243,Stuart Hendrie,eng ENG,FW,Tamworth,22,1989,5,2,153,1.7,0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,8f560dfe
244,Charlie Henry,eng ENG,MF,Macclesfield,25,1986,15,11,904,10.0,1,3,4,0,1,1,0,0,0.10,0.30,0.40,0.00,0.30,3ea1aa1c
245,Charlie Henry,eng ENG,MF,Telford United,25,1986,5,4,380,4.2,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,3ea1aa1c
246,Ronnie Henry,eng ENG,DF,Luton Town,28,1984,33,33,2895,32.2,0,2,2,0,0,0,3,1,0.00,0.06,0.06,0.00,0.06,a49c8ac4
247,Jake Hessenthaler,eng ENG,DFMF,Tamworth,18,1994,6,5,450,5.0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,4a3ab75c
248,Sean Hessey,eng ENG,DF,Barrow,33,1978,30,25,2308,25.6,0,1,1,0,0,0,4,1,0.00,0.04,0.04,0.00,0.04,92921891
249,Steven Hewitt,eng ENG,MF,Alfreton Town,18,1993,15,11,959,10.7,1,1,2,1,0,0,0,0,0.09,0.09,0.19,0.09,0.19,c78e1903
250,Jared Hodgkiss,eng ENG,DF,Forest Green,25,1986,26,24,2195,24.4,0,0,0,0,0,0,3,0,0.00,0.00,0.00,0.00,0.00,0ce6f935
251,Scott Hogan,ie IRL,FWMF,Hyde,20,1992,11,10,883,9.8,3,3,6,3,0,0,1,0,0.31,0.31,0.61,0.31,0.61,cdda4027
252,Euan Holden,sct SCO,DFMF,Stockport,24,1988,1,1,72,0.8,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,cbf610e5
253,Dan Holman,eng ENG,FW,Braintree Town,22,1990,34,29,2529,28.1,11,8,19,10,1,1,2,0,0.39,0.28,0.68,0.36,0.64,bb1ae2c6
254,Chris Holroyd,eng ENG,FW,Macclesfield,25,1986,19,13,1217,13.5,6,0,6,6,0,0,0,0,0.44,0.00,0.44,0.44,0.44,667b7110
255,Joe Howe,eng ENG,DF,Ebbsfleet United,24,1988,44,43,3864,42.9,2,6,8,2,0,0,3,0,0.05,0.14,0.19,0.05,0.19,20ecaf95
256,Anthony Howell,eng ENG,MF,Mansfield Town,26,1986,36,30,2768,30.8,4,2,6,4,0,0,5,0,0.13,0.07,0.20,0.13,0.20,810feb6b
257,Jake Howells,wls WAL,DFMF,Luton Town,21,1991,41,34,3103,34.5,3,9,12,3,0,0,4,0,0.09,0.26,0.35,0.09,0.35,b4624eb7
258,Luke Hubbins,eng ENG,MF,Telford United,20,1991,26,15,1413,15.7,2,1,3,2,0,0,5,0,0.13,0.06,0.19,0.13,0.19,53b78e8f
259,Andrew Hughes,wls WAL,DF,Newport County,20,1992,26,18,1804,20.0,0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,18a6749d
260,Liam Hughes,eng ENG,MF,Cambridge,19,1992,36,29,2581,28.7,4,2,6,4,0,0,1,0,0.14,0.07,0.21,0.14,0.21,f20bdb6f
261,Johnny Hunt,wls WAL,DFMF,Wrexham,21,1990,39,37,3162,35.1,2,6,8,2,0,1,5,0,0.06,0.17,0.23,0.06,0.23,10198da1
262,Garry Hunter,eng ENG,MF,Barrow,27,1985,40,40,3449,38.3,1,1,2,1,0,0,9,0,0.03,0.03,0.05,0.03,0.05,0f168706
263,Liam Hurst,,FW,Cambridge,17,1994,1,0,17,0.2,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,001f57e1
264,Ben Hutchinson,eng ENG,FW,Mansfield Town,24,1987,10,6,506,5.6,4,0,4,3,1,1,1,0,0.71,0.00,0.71,0.53,0.53,58bc340a
265,Danny Jackman,eng ENG,DF,Harriers,29,1983,16,14,1210,13.4,1,1,2,1,0,0,1,0,0.07,0.07,0.15,0.07,0.15,eb8a5f31
266,Joe Jackson,eng ENG,FW,Barrow,19,1993,23,8,877,9.7,3,1,4,3,0,0,3,0,0.31,0.10,0.41,0.31,0.41,ba812afc
267,Marlon Jackson,eng ENG,FWMF,Hereford United,21,1990,25,12,1206,13.4,7,3,10,7,0,1,1,1,0.52,0.22,0.75,0.52,0.75,4188994a
268,Ryan Jackson,eng ENG,DFMF,Macclesfield,22,1990,36,36,3077,34.2,1,6,7,1,0,0,4,1,0.03,0.18,0.20,0.03,0.20,904f53f7
269,Kingsley James,eng ENG,DFMF,Hereford United,20,1992,21,21,1883,20.9,1,1,2,1,0,0,5,0,0.05,0.05,0.10,0.05,0.10,514e7935
270,Tom James,eng ENG,DF,Nuneaton Town,23,1988,14,9,749,8.3,0,3,3,0,0,0,0,0,0.00,0.36,0.36,0.00,0.36,640b3656
271,Tony James,wls WAL,DF,Newport County,33,1978,41,41,3561,39.6,2,0,2,2,0,0,2,0,0.05,0.00,0.05,0.05,0.05,9c722e74
272,Nathaniel Jarvis,ag ATG,FW,Forest Green,20,1991,2,1,70,0.8,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,fb4c2c9d
273,Nathaniel Jarvis,ag ATG,FW,Harriers,20,1991,1,0,16,0.2,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,fb4c2c9d
274,Rossi Jarvis,eng ENG,DFMF,Cambridge,24,1988,41,38,3272,36.4,1,3,4,1,0,0,3,0,0.03,0.08,0.11,0.03,0.11,8f3f4b98
275,Shaun Jeffers,eng ENG,FW,Tamworth,20,1992,6,6,463,5.1,0,1,1,0,0,0,0,0,0.00,0.19,0.19,0.00,0.19,c95e9f51
276,Connor Jennings,eng ENG,FWMF,Stockport,20,1991,13,13,1154,12.8,4,2,6,4,0,0,3,0,0.31,0.16,0.47,0.31,0.47,e4f433e5
277,James Jennings,eng ENG,DF,Mansfield Town,24,1987,13,13,1129,12.5,0,5,5,0,0,0,2,0,0.00,0.40,0.40,0.00,0.40,77064a6a
278,James Jennings,eng ENG,DF,Cambridge,24,1987,22,21,1890,21.0,3,4,7,2,1,1,6,0,0.14,0.19,0.33,0.10,0.29,77064a6a
279,Phil Jevons,eng ENG,FW,Hyde,32,1979,35,27,2306,25.6,15,3,18,11,4,5,2,0,0.59,0.12,0.70,0.43,0.55,2a920598
280,Lenell John-Lewis,eng ENG,FWMF,Grimsby Town,23,1989,15,6,708,7.9,1,2,3,1,0,0,2,0,0.13,0.25,0.38,0.13,0.38,9e4d738e
281,Brett Johnson,eng ENG,DF,Woking,26,1985,36,35,2977,33.1,2,0,2,2,0,0,4,1,0.06,0.00,0.06,0.06,0.06,f10c297a
282,Jemal Johnson,us USA,FWMF,Tamworth,27,1985,1,0,19,0.2,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,fe5f6d53
283,Marvin Johnson,eng ENG,DFMF,Harriers,21,1990,39,21,2252,25.0,6,8,14,6,0,0,3,0,0.24,0.32,0.56,0.24,0.56,dc82e7f1
284,Christian Jolley,eng ENG,FWMF,Newport County,24,1988,24,22,1852,20.6,13,3,16,13,0,0,2,0,0.63,0.15,0.78,0.63,0.78,b4198eed
285,Craig Jones,eng ENG,MF,Hereford United,22,1989,2,0,34,0.4,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,04136e97
286,Jake Jones,eng ENG,MF,Lincoln City,19,1993,13,7,667,7.4,0,1,1,0,0,0,5,0,0.00,0.13,0.13,0.00,0.13,c465aab1
287,Luke Jones,eng ENG,DF,Mansfield Town,25,1987,32,32,2880,32.0,8,5,13,8,0,0,2,0,0.25,0.16,0.41,0.25,0.41,a044b733
288,Steve Jones,nir NIR,FWMF,Telford United,35,1976,30,26,2242,24.9,10,1,11,10,0,1,3,1,0.40,0.04,0.44,0.40,0.44,207941f8
289,Alan Julian,nir NIR,GK,Newport County,29,1983,11,10,919,10.2,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,6634408e
290,Yaser Kasim,iq IRQ,MF,Macclesfield,21,1991,5,5,361,4.0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,ffc35ab3
291,Yaser Kasim,iq IRQ,MF,Luton Town,21,1991,11,5,488,5.4,1,0,1,1,0,0,2,0,0.18,0.00,0.18,0.18,0.18,ffc35ab3
292,Scott Kay,eng ENG,MF,Southport,22,1989,16,14,1226,13.6,0,0,0,0,0,0,3,0,0.00,0.00,0.00,0.00,0.00,d6267883
293,Dean Keates,eng ENG,MF,Wrexham,34,1978,38,38,3260,36.2,2,9,11,2,0,0,11,1,0.06,0.25,0.30,0.06,0.30,27362fb4
294,Marcus Kelly,eng ENG,MF,Tamworth,26,1986,35,33,2746,30.5,1,2,3,1,0,0,5,0,0.03,0.07,0.10,0.03,0.10,a9c9e0ba
295,Darran Kempson,eng ENG,DF,Alfreton Town,27,1984,33,33,2903,32.3,1,1,2,1,0,0,9,0,0.03,0.03,0.06,0.03,0.06,d09c11e3
296,Alex Kenyon,eng ENG,MF,Stockport,20,1992,39,35,3236,36.0,3,1,4,3,0,0,7,1,0.08,0.03,0.11,0.08,0.11,0614a0e1
297,Lloyd Kerry,eng ENG,MF,Tamworth,24,1988,27,25,2223,24.7,1,2,3,1,0,0,8,0,0.04,0.08,0.12,0.04,0.12,f8a6dfbf
298,Yan Klukowski,eng ENG,MF,Forest Green,25,1987,40,35,3064,34.0,11,10,21,10,1,2,2,0,0.32,0.29,0.62,0.29,0.59,b284f475
299,Billy Knott,eng ENG,MF,Woking,19,1992,20,20,1534,17.0,8,7,15,8,0,0,3,0,0.47,0.41,0.88,0.47,0.88,49809c96
300,Omar Koroma,gm GAM,FW,Forest Green,22,1989,15,5,418,4.6,0,0,0,0,0,0,3,2,0.00,0.00,0.00,0.00,0.00,a049b8dd
301,János Kovács,hu HUN,DF,Luton Town,26,1985,20,19,1568,17.4,3,0,3,3,0,0,3,0,0.17,0.00,0.17,0.17,0.17,d1362972
302,Colin Larkin,ie IRL,FW,Lincoln City,30,1982,29,13,1429,15.9,8,1,9,4,4,5,1,0,0.50,0.06,0.57,0.25,0.31,f0a25424
303,Josh Law,eng ENG,DFMF,Alfreton Town,22,1989,44,42,3733,41.5,2,10,12,2,0,0,0,0,0.05,0.24,0.29,0.05,0.29,0cb9f002
304,Alex Lawless,wls WAL,DFMF,Luton Town,27,1985,37,35,3083,34.3,3,6,9,3,0,0,7,1,0.09,0.18,0.26,0.09,0.26,81126c5e
305,Steve Leslie,sct SCO,DFMF,Telford United,24,1987,39,37,3140,34.9,4,9,13,4,0,0,1,0,0.11,0.26,0.37,0.11,0.37,c1f4a99f
306,Daniel Lewis,eng ENG,GK,Harriers,30,1982,33,33,2970,33.0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,f927a746
307,Glen Little,eng ENG,MF,Wrexham,36,1975,18,1,442,4.9,1,1,2,0,1,1,3,0,0.20,0.20,0.41,0.00,0.20,3c418660
308,Danny Lloyd,eng ENG,FWMF,Tamworth,20,1991,15,8,730,8.1,2,1,3,2,0,0,1,0,0.25,0.12,0.37,0.25,0.37,21123465
309,Kelvin Lomax,eng ENG,DF,Hyde,25,1986,29,26,2359,26.2,0,0,0,0,0,0,5,0,0.00,0.00,0.00,0.00,0.00,1bd839a9
310,Jefferson Louis,dm DMA,FW,Newport County,33,1979,17,11,1055,11.7,2,3,5,2,0,0,1,0,0.17,0.26,0.43,0.17,0.43,da6f1595
311,Ubay Luzardo,es ESP,DFFW,Ebbsfleet United,28,1983,3,2,189,2.1,0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,100a82e5
312,Jon Macken,ie IRL,FW,Stockport,34,1977,13,5,613,6.8,1,0,1,1,0,0,0,0,0.15,0.00,0.15,0.15,0.15,b3e2544a
313,Jack Mackreth,eng ENG,MF,Macclesfield,20,1992,35,18,1816,20.2,4,3,7,4,0,0,2,0,0.20,0.15,0.35,0.20,0.35,0d8d60c2
314,Guy Madjo,cm CMR,FW,Macclesfield,28,1984,8,5,477,5.3,2,0,2,2,0,0,0,0,0.38,0.00,0.38,0.38,0.38,9955ef50
315,Carl Magnay,nir NIR,DF,Gateshead,23,1989,33,32,2813,31.3,1,0,1,1,0,0,3,0,0.03,0.00,0.03,0.03,0.03,063ce8cd
316,Matty Mainwaring,ie IRL,MF,Stockport,22,1990,32,27,2394,26.6,1,3,4,1,0,0,2,0,0.04,0.11,0.15,0.04,0.15,f1dfcc57
317,Kévin Malaga,fr FRA,DF,Nuneaton Town,25,1987,3,3,270,3.0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,533144b5
318,Anthony Malbon,,FW,Harriers,20,1991,46,43,3580,39.8,19,7,26,19,0,0,3,0,0.48,0.18,0.65,0.48,0.65,3fd441cf
319,Adam Marriott,eng ENG,FW,Cambridge,21,1991,2,0,35,0.4,0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,cfaf78a0
320,Alan Marriott,eng ENG,GK,Mansfield Town,33,1978,37,37,3330,37.0,0,0,0,0,0,0,2,0,0.00,0.00,0.00,0.00,0.00,f89b983c
321,Phil Marsh,eng ENG,FW,Hereford United,25,1986,7,4,335,3.7,1,0,1,1,0,0,0,0,0.27,0.00,0.27,0.27,0.27,17813303
322,Phil Marsh,eng ENG,FW,Forest Green,25,1986,5,2,143,1.6,0,2,2,0,0,0,0,0,0.00,1.26,1.26,0.00,1.26,17813303
323,Marcus Marshall,eng ENG,FWMF,Grimsby Town,22,1989,25,22,1885,20.9,2,2,4,2,0,0,2,0,0.10,0.10,0.19,0.10,0.19,396e86a2
324,Paul Marshall,eng ENG,MF,Stockport,23,1989,11,4,502,5.6,1,0,1,1,0,0,1,0,0.18,0.00,0.18,0.18,0.18,e7b5c8c4
325,Carl Martin,eng ENG,DF,Macclesfield,25,1986,14,13,1198,13.3,0,1,1,0,0,0,1,0,0.00,0.08,0.08,0.00,0.08,b8ade558
326,Dave Martin,eng ENG,MF,Luton Town,27,1985,16,14,1125,12.5,3,3,6,3,0,0,1,0,0.24,0.24,0.48,0.24,0.48,e1160d44
327,James Marwood,eng ENG,FW,Gateshead,22,1990,29,12,1434,15.9,1,4,5,1,0,0,5,1,0.06,0.25,0.31,0.06,0.31,70bcb39c
328,Jamille Matt,eng ENG,FW,Harriers,22,1989,8,7,644,7.2,8,1,9,8,0,0,1,0,1.12,0.14,1.26,1.12,1.26,7ce7baa4
