,,,,,,,Playing Time,Playing Time,Playing Time,Playing Time,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,-additional
164,Jamal Fyfield,eng ENG,DFMF,York City,21,1989,11,9,755,8.4,1,0,1,1,0,0,0,0,0.12,0.00,0.12,0.12,0.12,321a93d5
165,Kevin Gall,wls WAL,FWMF,Wrexham,28,1982,5,3,266,3.0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,1d08b888
166,Kevin Gallen,eng ENG,FW,Luton Town,34,1975,6,4,324,3.6,0,1,1,0,0,0,0,0,0.00,0.28,0.28,0.00,0.28,aa4d048f
167,Glyn Garner,wls WAL,GK,Newport County,33,1976,9,7,649,7.2,0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,1e95a3e3
168,Scott Garner,eng ENG,DF,Grimsby Town,20,1989,17,13,1286,14.3,0,0,0,0,0,0,5,0,0.00,0.00,0.00,0.00,0.00,e030820c
169,Michael Gash,eng ENG,FW,York City,23,1986,17,12,1118,12.4,1,2,3,1,0,0,2,0,0.08,0.16,0.24,0.08,0.24,206ba5a5
170,Michael Gash,eng ENG,FW,R&D,23,1986,19,19,1604,17.8,6,2,8,6,0,0,0,0,0.34,0.11,0.45,0.34,0.45,206ba5a5
171,Willie Gibson,sct SCO,DFMF,Crawley Town,25,1984,14,11,993,11.0,1,4,5,1,0,0,4,0,0.09,0.36,0.45,0.09,0.45,b44f0560
172,Ben Gill,eng ENG,DFMF,Forest Green,22,1987,3,2,199,2.2,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,452a0f6b
173,Keith Gillespie,nir NIR,FWMF,Darlington,35,1975,1,1,90,1.0,0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,012f440e
174,Josh Gillies,eng ENG,MF,Gateshead,20,1990,19,4,461,5.1,1,1,2,1,0,0,1,0,0.20,0.20,0.39,0.20,0.39,f51ce0a3
175,Dan Gleeson,eng ENG,DF,Luton Town,25,1985,34,33,2928,32.5,0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,8269ce4a
176,Claude Gnakpa,fr FRA,DFFW,Luton Town,27,1983,42,33,2888,32.1,14,8,22,13,1,1,8,0,0.44,0.25,0.69,0.41,0.65,43646a8e
177,Lewis Gobern,eng ENG,MF,Grimsby Town,25,1985,9,7,591,6.6,0,1,1,0,0,0,3,0,0.00,0.15,0.15,0.00,0.15,16546462
178,Alan Goodall,eng ENG,DF,Newport County,28,1981,8,8,720,8.0,0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,4729d8eb
179,Marc Goodfellow,eng ENG,MF,Barrow,28,1981,19,9,857,9.5,1,1,2,1,0,0,2,0,0.11,0.11,0.21,0.11,0.21,50200f7b
180,Luke Graham,wls WAL,DF,Luton Town,24,1986,10,6,576,6.4,0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,2b7070f4
181,Luke Graham,wls WAL,DF,Kettering Town,24,1986,25,22,2008,22.3,0,1,1,0,0,0,2,0,0.00,0.04,0.04,0.00,0.04,2b7070f4
182,Simon Grand,eng ENG,DF,Fleetwood Town,26,1984,4,4,360,4.0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,d179e8f1
183,John Grant,eng ENG,FW,Barrow,28,1981,5,3,308,3.4,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,589070fe
184,Bradley Gray,eng ENG,FWMF,Forest Green,20,1990,13,4,402,4.5,0,2,2,0,0,0,1,0,0.00,0.45,0.45,0.00,0.45,8a1e49ba
185,Josh Gray,eng ENG,MF,Darlington,19,1991,13,3,425,4.7,0,1,1,0,0,0,0,0,0.00,0.21,0.21,0.00,0.21,dda390e9
186,Wayne Gray,eng ENG,FW,Cambridge,29,1980,23,14,1341,14.9,7,0,7,7,0,0,1,0,0.47,0.00,0.47,0.47,0.47,6de4b1d4
187,Adam Green,eng ENG,DF,Hayes & Yeading,26,1984,24,23,2015,22.4,0,4,4,0,0,0,5,0,0.00,0.18,0.18,0.00,0.18,9085b193
188,Dominic Green,eng ENG,MF,R&D,21,1989,9,7,577,6.4,0,3,3,0,0,0,0,0,0.00,0.47,0.47,0.00,0.47,ba91ed1b
189,Sean Gregan,eng ENG,DF,Fleetwood Town,36,1974,26,26,2340,26.0,0,1,1,0,0,0,6,0,0.00,0.04,0.04,0.00,0.04,ea44eeb9
190,Lee Gregory,eng ENG,FW,Mansfield Town,21,1988,2,2,105,1.2,1,0,1,1,0,0,0,0,0.86,0.00,0.86,0.86,0.86,398a2f3d
191,Steven Gregory,eng ENG,MF,AFC Wimbledon,23,1987,42,41,3426,38.1,0,6,6,0,0,0,5,0,0.00,0.16,0.16,0.00,0.16,df88d6e4
192,Charlie Griffin,eng ENG,FW,Newport County,31,1979,15,13,1002,11.1,3,8,11,3,0,0,2,0,0.27,0.72,0.99,0.27,0.99,483d5e3a
193,Jamie Grimes,eng ENG,DFMF,Forest Green,19,1990,5,4,361,4.0,0,0,0,0,0,0,2,0,0.00,0.00,0.00,0.00,0.00,97a7d953
194,Dávid Gróf,hu HUN,GK,Mansfield Town,21,1989,13,12,1130,12.6,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,3dc7cc62
195,Willy Guéret,fr FRA,GK,Kettering Town,36,1973,14,14,1222,13.6,0,0,0,0,0,0,1,1,0.00,0.00,0.00,0.00,0.00,572bac86
196,Steve Guinan,eng ENG,FW,Forest Green,34,1975,18,10,993,11.0,5,0,5,5,0,0,4,1,0.45,0.00,0.45,0.45,0.45,e42ddbe5
197,Gareth Gwillim,eng ENG,DF,AFC Wimbledon,27,1983,20,20,1800,20.0,0,2,2,0,0,0,2,0,0.00,0.10,0.10,0.00,0.10,47dbba9a
198,Will Haining,sct SCO,DF,Fleetwood Town,27,1982,7,7,630,7.0,0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,35d0dc83
199,Danny Hall,eng ENG,DF,Forest Green,26,1983,17,16,1368,15.2,0,0,0,0,0,0,2,0,0.00,0.00,0.00,0.00,0.00,a13180ee
200,Danny Hall,eng ENG,DF,Crawley Town,26,1983,14,9,912,10.1,0,1,1,0,0,0,3,0,0.00,0.10,0.10,0.00,0.10,a13180ee
201,Paul Hall,jm JAM,FW,Mansfield Town,38,1972,2,0,23,0.3,0,1,1,0,0,0,0,0,0.00,3.91,3.91,0.00,3.91,08297331
202,Mark Halstead,eng ENG,GK,Kettering Town,19,1990,3,3,270,3.0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,ff36c850
203,Mark Halstead,eng ENG,GK,Barrow,19,1990,1,1,90,1.0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,ff36c850
204,Jamie Hand,eng ENG,MF,Hayes & Yeading,26,1984,40,40,3530,39.2,2,3,5,2,0,0,10,1,0.05,0.08,0.13,0.05,0.13,47e7bcd7
205,Lee Harper,eng ENG,GK,Kettering Town,38,1971,1,1,90,1.0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,f2b5049d
206,Jay Harris,eng ENG,DFMF,Wrexham,23,1987,40,38,3384,37.6,4,5,9,4,0,0,14,1,0.11,0.13,0.24,0.11,0.24,1fafe92d
207,Lee Harrison,eng ENG,GK,Hayes & Yeading,38,1971,26,25,2224,24.7,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,8684e6d6
208,Callum Hart,wls WAL,DF,Bath City,24,1985,3,1,85,0.9,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,5992619f
209,Liam Hatch,eng ENG,DFFW,Darlington,28,1982,37,37,3074,34.2,11,3,14,11,0,0,7,0,0.32,0.09,0.41,0.32,0.41,fb36dfa1
210,Will Hatfield,eng ENG,MF,York City,18,1991,4,1,173,1.9,0,1,1,0,0,0,1,0,0.00,0.52,0.52,0.00,0.52,4c9e10ea
211,Wayne Hatswell,eng ENG,DF,Newport County,35,1975,11,11,929,10.3,1,0,1,1,0,0,3,0,0.10,0.00,0.10,0.10,0.10,a526e632
212,Sam Hatton,eng ENG,DFMF,AFC Wimbledon,22,1988,40,40,3458,38.4,5,8,13,4,1,1,7,0,0.13,0.21,0.34,0.10,0.31,24e5dc19
213,Harri Hawkins,eng ENG,DF,Histon,17,1993,4,2,232,2.6,0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,6a8ab64b
214,Paul Heckingbottom,eng ENG,DF,Gateshead,33,1977,21,21,1890,21.0,0,0,0,0,0,0,3,0,0.00,0.00,0.00,0.00,0.00,711cc4b8
215,Stuart Hendrie,eng ENG,FW,Tamworth,20,1989,4,2,184,2.0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,8f560dfe
216,Charlie Henry,eng ENG,MF,Newport County,23,1986,19,16,1297,14.4,2,2,4,2,0,0,3,0,0.14,0.14,0.28,0.14,0.28,3ea1aa1c
217,Courtney Herbert,eng ENG,FW,Cambridge,21,1988,1,0,29,0.3,0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,be0d215a
218,Ian Herring,eng ENG,MF,Forest Green,26,1984,13,10,976,10.8,1,0,1,0,1,2,3,0,0.09,0.00,0.09,0.00,0.00,05f93e0c
219,Sam Hewson,eng ENG,MF,Altrincham,21,1988,19,10,1109,12.3,1,0,1,1,0,0,2,0,0.08,0.00,0.08,0.08,0.08,176bab0b
220,Jared Hodgkiss,eng ENG,DF,Forest Green,23,1986,23,21,1847,20.5,0,1,1,0,0,0,0,0,0.00,0.05,0.05,0.00,0.05,0ce6f935
221,Lewis Hogg,eng ENG,MF,Bath City,27,1982,20,10,1112,12.4,2,1,3,2,0,0,4,1,0.16,0.08,0.24,0.16,0.24,d2a40e81
222,Danny Holmes,eng ENG,DF,Altrincham,21,1989,5,2,219,2.4,0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,89a78afc
223,Peter Holmes,eng ENG,MF,Hayes & Yeading,29,1980,44,44,3805,42.3,3,6,9,3,0,0,4,0,0.07,0.14,0.21,0.07,0.21,a447c136
224,Danny Hone,eng ENG,DF,Darlington,20,1989,21,21,1890,21.0,1,1,2,1,0,0,4,0,0.05,0.05,0.10,0.05,0.10,e89fc592
225,Louis Horne,eng ENG,DF,Fleetwood Town,19,1991,1,1,90,1.0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,537bf469
226,Rene Howe,eng ENG,FW,R&D,23,1986,19,18,1588,17.6,6,2,8,5,1,1,5,0,0.34,0.11,0.45,0.28,0.40,11955956
227,Dean Howell,eng ENG,DFMF,Crawley Town,29,1980,35,35,3108,34.5,1,5,6,1,0,0,2,0,0.03,0.14,0.17,0.03,0.17,080e1e87
228,Jake Howells,wls WAL,DFMF,Luton Town,19,1991,42,34,3187,35.4,3,3,6,3,0,0,1,0,0.08,0.08,0.17,0.08,0.17,b4624eb7
229,Kirk Hudson,eng ENG,FWMF,AFC Wimbledon,23,1986,14,11,935,10.4,1,0,1,1,0,0,0,0,0.10,0.00,0.10,0.10,0.10,c52fde31
230,Mark Hudson,eng ENG,MF,Grimsby Town,29,1980,40,24,2382,26.5,5,2,7,5,0,0,3,1,0.19,0.08,0.26,0.19,0.26,f47eaa63
231,Andrew Hughes,wls WAL,DF,Newport County,18,1992,10,10,849,9.4,1,0,1,1,0,0,0,0,0.11,0.00,0.11,0.11,0.11,18a6749d
232,Bryan Hughes,eng ENG,MF,Grimsby Town,34,1976,3,3,247,2.7,0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,2afff071
233,Liam Hughes,eng ENG,MF,Cambridge,17,1992,18,10,982,10.9,2,1,3,2,0,0,1,0,0.18,0.09,0.27,0.18,0.27,f20bdb6f
234,Shane Huke,eng ENG,DF,R&D,24,1985,30,28,2435,27.1,2,1,3,2,0,0,10,0,0.07,0.04,0.11,0.07,0.11,c55881bd
235,Robin Hulbert,eng ENG,MF,Barrow,30,1980,20,17,1461,16.2,0,0,0,0,0,0,6,1,0.00,0.00,0.00,0.00,0.00,4d736964
236,David Hunt,eng ENG,DFMF,Crawley Town,27,1982,25,22,2000,22.2,1,0,1,1,0,0,6,0,0.05,0.00,0.05,0.05,0.05,68a34dc1
237,Johnny Hunt,wls WAL,DFMF,Wrexham,19,1990,3,2,182,2.0,0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,10198da1
238,Eddie Hutchinson,eng ENG,MF,Crawley Town,28,1982,1,0,14,0.2,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,848fbc84
239,Eddie Hutchinson,eng ENG,MF,Eastbourne,28,1982,18,17,1519,16.9,0,0,0,0,0,0,5,0,0.00,0.00,0.00,0.00,0.00,848fbc84
240,Jake Hyde,eng ENG,FW,Hayes & Yeading,20,1990,9,7,632,7.0,2,1,3,2,0,0,1,0,0.28,0.14,0.43,0.28,0.43,252a4513
241,Charlie I'Anson,eng ENG,DF,Grimsby Town,17,1993,4,4,360,4.0,1,0,1,1,0,0,1,0,0.25,0.00,0.25,0.25,0.25,907594ed
242,Femi Ilesanmi,eng ENG,DFMF,Histon,19,1991,16,15,1367,15.2,0,1,1,0,0,0,2,1,0.00,0.07,0.07,0.00,0.07,b0bc6771
243,Michael Ingham,nir NIR,GK,York City,30,1980,45,45,3975,44.2,0,0,0,0,0,0,1,1,0.00,0.00,0.00,0.00,0.00,6d90fc9c
244,Steven Istead,eng ENG,MF,Mansfield Town,24,1986,29,18,1555,17.3,1,1,2,1,0,0,8,1,0.06,0.06,0.12,0.06,0.12,176e3643
245,Kelvin Jack,tt TRI,GK,Kettering Town,34,1976,9,9,810,9.0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,e85726dd
246,Ryan Jackson,eng ENG,DFMF,AFC Wimbledon,20,1990,37,23,2201,24.5,2,3,5,2,0,0,4,0,0.08,0.12,0.20,0.08,0.20,904f53f7
247,Tommy Jaszczun,eng ENG,DF,Kettering Town,32,1977,1,1,79,0.9,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,4900f151
248,Leon Jeanne,wls WAL,MF,Bath City,29,1980,3,0,30,0.3,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,5769113d
249,Shaun Jeffers,eng ENG,FW,Cambridge,18,1992,2,0,37,0.4,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,c95e9f51
250,Neil Jenkins,eng ENG,DFMF,Eastbourne,28,1982,37,35,3069,34.1,0,2,2,0,0,0,6,1,0.00,0.06,0.06,0.00,0.06,c2c1d8b5
251,Carl Jenkinson,eng ENG,DF,Eastbourne,18,1992,4,3,327,3.6,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,874125a3
252,James Jennings,eng ENG,DF,Cambridge,22,1987,38,38,3217,35.7,1,4,5,1,0,0,8,3,0.03,0.11,0.14,0.03,0.14,77064a6a
253,Jorrin John,ag ATG,MF,Kettering Town,19,1990,3,3,195,2.2,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,1a13ac3c
254,Brett Johnson,eng ENG,DF,AFC Wimbledon,24,1985,23,21,1910,21.2,4,0,4,4,0,0,0,0,0.19,0.00,0.19,0.19,0.19,f10c297a
255,Simon Johnson,eng ENG,MF,Eastbourne,27,1983,35,26,2493,27.7,2,1,3,2,0,0,3,0,0.07,0.04,0.11,0.07,0.11,dca18241
256,Christian Jolley,eng ENG,FWMF,AFC Wimbledon,22,1988,32,22,2036,22.6,12,1,13,12,0,0,2,0,0.53,0.04,0.57,0.53,0.57,b4198eed
257,Sido Jombati,pt POR,DF,Bath City,22,1987,43,43,3797,42.2,2,1,3,2,0,0,3,0,0.05,0.02,0.07,0.05,0.07,4dd4711f
258,Andrai Jones,eng ENG,DF,Altrincham,18,1992,1,1,45,0.5,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,d47f08d3
259,Carl Jones,eng ENG,DF,Gateshead,23,1986,19,14,1307,14.5,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,edb2c1cc
260,Gethin Jones,wls WAL,DF,Bath City,28,1981,39,36,3281,36.5,3,0,3,3,0,0,2,0,0.08,0.00,0.08,0.08,0.08,0c4bb9ff
261,Luke Jones,eng ENG,DF,Forest Green,23,1987,45,45,4049,45.0,2,2,4,2,0,0,3,0,0.04,0.04,0.09,0.04,0.09,a044b733
262,Paul Jones,wls WAL,DF,Barrow,32,1978,16,14,1255,13.9,0,0,0,0,0,0,3,1,0.00,0.00,0.00,0.00,0.00,8b8375dd
263,Reece Jones,wls WAL,MF,AFC Wimbledon,18,1992,3,1,116,1.3,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,6b4dbb2a
264,Marc Joseph,ag ATG,DF,Altrincham,33,1976,40,38,3320,36.9,4,1,5,4,0,0,5,1,0.11,0.03,0.14,0.11,0.14,7561219c
265,Malvin Kamara,sl SLE,DFMF,Tamworth,26,1983,9,0,200,2.2,0,0,0,0,0,0,2,0,0.00,0.00,0.00,0.00,0.00,2de546d6
266,Malvin Kamara,sl SLE,DFMF,Forest Green,26,1983,2,1,90,1.0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,2de546d6
267,Michael Kay,eng ENG,DF,Gateshead,20,1989,8,8,720,8.0,1,0,1,1,0,0,2,0,0.12,0.00,0.12,0.12,0.12,68fdb9a3
268,Keith Keane,ie IRL,DFMF,Luton Town,23,1986,39,39,3430,38.1,0,2,2,0,0,0,4,1,0.00,0.05,0.05,0.00,0.05,8656fc34
269,Dean Keates,eng ENG,MF,Wrexham,32,1978,40,40,3590,39.9,6,5,11,6,0,0,3,0,0.15,0.13,0.28,0.15,0.28,27362fb4
270,Danny Kedwell,eng ENG,FWMF,AFC Wimbledon,26,1983,45,43,3863,42.9,23,10,33,18,5,5,4,0,0.54,0.23,0.77,0.42,0.65,9f13cd27
271,Danny Kelly,ie IRL,FW,Eastbourne,19,1990,12,12,1080,12.0,0,1,1,0,0,0,0,0,0.00,0.08,0.08,0.00,0.08,76c00b3d
272,Marcus Kelly,eng ENG,MF,Kettering Town,24,1986,40,28,2563,28.5,2,6,8,2,0,0,1,0,0.07,0.21,0.28,0.07,0.28,a9c9e0ba
273,Darran Kempson,eng ENG,DF,Grimsby Town,25,1984,34,34,2939,32.7,1,1,2,1,0,0,6,1,0.03,0.03,0.06,0.03,0.06,d09c11e3
274,Harrison Kennedy,at AUT,FW,AFC Wimbledon,20,1989,16,15,1359,15.1,0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,b20adf7d
275,Scott Kerr,eng ENG,MF,York City,28,1981,16,16,1396,15.5,0,0,0,0,0,0,5,1,0.00,0.00,0.00,0.00,0.00,af39b2df
276,Brendan Kiernan,eng ENG,FWMF,AFC Wimbledon,17,1992,2,1,97,1.1,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,7b3ca119
277,Yan Klukowski,eng ENG,MF,Forest Green,23,1987,37,30,2662,29.6,7,4,11,5,2,2,1,0,0.24,0.14,0.37,0.17,0.30,b284f475
278,David Knight,eng ENG,GK,York City,23,1987,1,1,90,1.0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,136b1237
279,Nathaniel Knight-Percival,eng ENG,DF,Wrexham,23,1987,32,11,1344,14.9,4,0,4,4,0,0,3,0,0.27,0.00,0.27,0.27,0.27,a98cb18f
280,Darryl Knights,eng ENG,FW,Newport County,22,1988,41,27,2381,26.5,7,5,12,7,0,1,1,0,0.26,0.19,0.45,0.26,0.45,3c7feb9f
281,Nathan Koranteng,eng ENG,MF,R&D,18,1992,4,0,30,0.3,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,85aac9e7
282,Zdeněk Kroča,cz CZE,DF,Luton Town,29,1980,45,45,4005,44.5,5,0,5,5,0,0,9,0,0.11,0.00,0.11,0.11,0.11,aa554718
283,Michel Kuipers,nl NED,GK,Crawley Town,36,1974,26,26,2218,24.6,0,0,0,0,0,0,1,2,0.00,0.00,0.00,0.00,0.00,e7baffee
284,Alex Lacey,eng ENG,DFMF,Luton Town,17,1993,1,0,24,0.3,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,1f98259b
285,Alex Lawless,wls WAL,DFMF,York City,25,1985,16,16,1440,16.0,3,2,5,3,0,0,6,0,0.19,0.12,0.31,0.19,0.31,81126c5e
286,Alex Lawless,wls WAL,DFMF,Luton Town,25,1985,20,15,1453,16.1,3,6,9,3,0,0,1,0,0.19,0.37,0.56,0.19,0.56,81126c5e
287,Michael Leary,eng ENG,MF,Grimsby Town,27,1983,20,13,1149,12.8,1,0,1,1,0,0,1,0,0.08,0.00,0.08,0.08,0.08,ad508c3e
288,Simon Lee Evans,wls WAL,,R&D,34,1975,6,6,540,6.0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,645c9f7a
289,Josh Lennie,eng ENG,GK,Hayes & Yeading,24,1986,9,7,724,8.0,0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,522ec708
290,Steven Lennon,sct SCO,FWMF,Newport County,22,1988,9,6,483,5.4,0,0,0,0,0,0,3,0,0.00,0.00,0.00,0.00,0.00,f3633886
291,Joe Lennox,eng ENG,MF,Bath City,18,1991,3,0,73,0.8,0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,a7e87fd3
292,Daniel Lewis,eng ENG,GK,Harriers,28,1982,46,46,4140,46.0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,f927a746
293,Michael Liddle,ie IRL,DF,Gateshead,20,1989,23,23,2016,22.4,1,1,2,1,0,0,3,0,0.04,0.04,0.09,0.04,0.09,e3cb0b02
294,Craig Lindfield,eng ENG,FWMF,Harriers,21,1988,1,0,13,0.1,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,29555efa
295,Paul Linwood,eng ENG,DF,Fleetwood Town,26,1983,18,18,1556,17.3,0,1,1,0,0,0,4,1,0.00,0.06,0.06,0.00,0.06,4c1c81dd
296,David Livermore,eng ENG,DFMF,Histon,30,1980,14,11,1017,11.3,0,0,0,0,0,0,6,2,0.00,0.00,0.00,0.00,0.00,759c4f99
297,Danny Lloyd,eng ENG,FWMF,Southport,18,1991,4,0,59,0.7,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,21123465
298,Jefferson Louis,dm DMA,FW,Darlington,31,1979,6,4,348,3.9,0,0,0,0,0,1,1,0,0.00,0.00,0.00,0.00,0.00,da6f1595
299,Jefferson Louis,dm DMA,FW,Hayes & Yeading,31,1979,10,10,852,9.5,1,0,1,1,0,0,2,0,0.11,0.00,0.11,0.11,0.11,da6f1595
300,Matthew Lowe,eng ENG,DF,Harriers,19,1990,1,1,90,1.0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,f1a9118e
301,Des Lyttle,eng ENG,DF,Tamworth,38,1971,3,2,157,1.7,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,8cc40692
302,Neil MacKenzie,eng ENG,MF,Tamworth,34,1976,26,16,1468,16.3,1,1,2,1,0,0,0,0,0.06,0.06,0.12,0.06,0.12,17c88d40
303,Levi Mackin,wls WAL,MF,York City,24,1986,12,6,515,5.7,1,0,1,1,0,0,1,0,0.17,0.00,0.17,0.17,0.17,c9edb95c
304,Curtis Main,eng ENG,FW,Darlington,18,1992,16,5,631,7.0,0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,cfd8f4d3
305,Serge Makofo,cg CGO,FWMF,Kettering Town,23,1986,23,17,1527,17.0,2,0,2,2,0,0,2,0,0.12,0.00,0.12,0.12,0.12,819af8c4
306,Serge Makofo,cg CGO,FWMF,Grimsby Town,23,1986,10,4,426,4.7,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,819af8c4
307,Michael Malcolm,eng ENG,FWMF,Hayes & Yeading,24,1985,16,15,1353,15.0,2,1,3,2,0,0,0,0,0.13,0.07,0.20,0.13,0.20,20960d4c
308,Michael Malcolm,eng ENG,FWMF,Crawley Town,24,1985,3,0,13,0.1,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,20960d4c
309,Yado Mambo,eng ENG,DF,Eastbourne,18,1991,5,3,305,3.4,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,d3ef83df
310,Andrew Mangan,eng ENG,FW,Wrexham,23,1986,42,40,3407,37.9,15,6,21,14,1,2,3,1,0.40,0.16,0.55,0.37,0.53,e1a7101a
311,Adam Marriott,eng ENG,FW,Cambridge,19,1991,33,9,1024,11.4,3,5,8,3,0,0,2,1,0.26,0.44,0.70,0.26,0.70,cfaf78a0
312,Alan Marriott,eng ENG,GK,Mansfield Town,31,1978,17,17,1435,15.9,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,f89b983c
313,Alan Martin,sct SCO,GK,Barrow,21,1989,14,14,1260,14.0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,5c877471
314,James Marwood,eng ENG,FW,Gateshead,20,1990,21,10,1054,11.7,0,2,2,0,0,0,1,0,0.00,0.17,0.17,0.00,0.17,70bcb39c
315,Clark Masters,eng ENG,GK,Barrow,23,1987,25,25,2242,24.9,0,0,0,0,0,0,2,1,0.00,0.00,0.00,0.00,0.00,8dfe3048
316,Steven Masterton,sct SCO,MF,Crawley Town,25,1985,13,12,934,10.4,1,2,3,1,0,0,3,0,0.10,0.19,0.29,0.10,0.29,418324c0
317,Steven Masterton,sct SCO,MF,Eastbourne,25,1985,5,4,377,4.2,0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,418324c0
318,Steven Masterton,sct SCO,MF,Hayes & Yeading,25,1985,7,7,554,6.2,1,1,2,1,0,0,0,0,0.16,0.16,0.32,0.16,0.32,418324c0
319,Jamille Matt,eng ENG,FW,Harriers,20,1989,22,8,780,8.7,3,2,5,3,0,0,2,0,0.35,0.23,0.58,0.35,0.58,7ce7baa4
320,Chris Maxwell,wls WAL,GK,Wrexham,20,1990,36,36,3240,36.0,0,0,0,0,0,0,2,0,0.00,0.00,0.00,0.00,0.00,609f9b60
321,Joslain Mayebi,cm CMR,GK,Wrexham,23,1986,1,1,90,1.0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,ad2e080a
322,Craig McAllister,sct SCO,FW,Crawley Town,30,1980,41,27,2457,27.3,12,4,16,11,1,1,0,0,0.44,0.15,0.59,0.40,0.55,eda6b3ce
323,Romone McCrae,eng ENG,MF,Kettering Town,20,1990,8,3,369,4.1,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,dcc01492
324,Romone McCrae,eng ENG,MF,Histon,20,1990,18,17,1475,16.4,2,0,2,2,0,0,3,0,0.12,0.00,0.12,0.12,0.12,dcc01492
325,Tom McCready,eng ENG,MF,Altrincham,19,1991,2,0,27,0.3,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,5ce11b61
326,David McDermott,eng ENG,MF,York City,22,1988,17,8,776,8.6,1,0,1,1,0,0,0,0,0.12,0.00,0.12,0.12,0.12,a308f017
327,Curtis McDonald,wls WAL,DF,Forest Green,22,1988,22,21,1868,20.8,4,2,6,4,0,0,6,0,0.19,0.10,0.29,0.19,0.29,88abc74a
328,Curtis McDonald,wls WAL,DF,Newport County,22,1988,4,2,191,2.1,0,1,1,0,0,0,1,0,0.00,0.47,0.47,0.00,0.47,88abc74a
